nation,cls,date,ab_br,ab_lower_br,ab_battles_sum,ab_battles_mean,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death
USA,Ground_vehicles,2021-04-07,1.0 ~ 11.0,1.0,126297.0,1880.020406980975,62.1848523717903,0.127947773898034,0.18457358448735917,2.9526522403540856,3.2698404554344123
USA,Ground_vehicles,2021-04-04,1.0 ~ 11.0,1.0,125903.0,1863.0797355900975,62.102439655925586,0.12323177366702938,0.1765823689665854,2.943907373136462,3.2625394152641314
USA,Ground_vehicles,2021-03-31,1.0 ~ 11.0,1.0,125876.0,1844.1354067078862,61.993738599891955,0.11752875846070736,0.17175053226985287,2.928795878483587,3.2456043248911626
USA,Ground_vehicles,2021-03-28,1.0 ~ 11.0,1.0,125535.0,1804.702987385419,61.845248974389605,0.11481260206316964,0.1649840283586251,2.902912653841558,3.227448440673916
USA,Ground_vehicles,2021-03-25,1.0 ~ 11.0,1.0,125585.0,1786.7774519439497,61.76171310267946,0.1128242226380539,0.1629923159613011,2.8902732810447103,3.21670717044233
USA,Ground_vehicles,2021-03-22,1.0 ~ 11.0,1.0,125032.0,1756.3125490541088,61.57113618913558,0.11137836713801266,0.16449332970759487,2.8735902808880924,3.198788550131167
USA,Ground_vehicles,2021-03-19,1.0 ~ 11.0,1.0,124944.0,1730.5118127587828,61.47326202138559,0.11121830580099885,0.16595122614931487,2.860176158919196,3.193152292226918
USA,Ground_vehicles,2021-03-16,1.0 ~ 11.0,1.0,124730.0,1719.5464608888533,61.4256773831476,0.11058470295839011,0.16788671530505894,2.853895293834683,3.1917134610759237
USA,Ground_vehicles,2021-03-13,1.0 ~ 11.0,1.0,124306.0,1704.2589946047121,61.300137885540515,0.11198550351551816,0.171368719128602,2.8427108908660883,3.1889300596914065
USA,Ground_vehicles,2021-03-10,1.0 ~ 11.0,1.0,123659.0,1639.5664630152273,61.15857050437089,0.1129126064419088,0.17696132105224852,2.8234194033592375,3.1711387767974837
USA,Ground_vehicles,2021-03-07,1.0 ~ 11.0,1.0,123218.0,1623.5280073489573,61.00331250304339,0.11163701731889822,0.17692277102371406,2.8081988832800397,3.153882062685646
