name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,180.0,74.55,0.72,0.55,3.07,2.49,500.0,65.16,1.41,1.56,1.02,1.11,,,,,,,Etendard_IVM
f-100d,465.0,44.83,1.6,1.48,0.38,0.34,1409.0,66.65,1.14,1.46,0.83,1.08,24.0,,,9.83,,,F-100D
mig-19pt,350.0,70.67,1.85,2.07,1.53,1.73,840.0,41.73,1.29,1.41,0.25,0.25,62.0,,,2.32,,,MiG-19PT
javelin_fmk9,96.0,66.22,3.13,2.47,0.39,0.29,315.0,64.89,1.47,1.29,0.28,0.26,9.0,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,3.0,100.0,2.0,1.0,5.0,2.75,111.0,75.96,1.3,2.13,2.83,4.78,,,,,,,M.D.454_IVA
f-86k_late,73.0,59.41,0.89,1.08,0.44,0.54,88.0,100.0,2.9,2.98,2.42,2.5,,,,,,,F-86K
hunter_f6,70.0,100.0,4.79,2.47,5.75,2.12,819.0,65.41,1.72,1.78,1.09,1.12,34.0,100.0,8.63,4.64,1.25,1.52,Hunter_F.6
md_450b_barougan,35.0,100.0,2.0,1.5,2.5,1.75,366.0,60.08,0.76,0.97,1.44,1.81,,,,,,,M.D.450B_Barougan
me-262c-2b,61.0,86.67,6.19,4.57,0.17,0.11,326.0,47.93,1.61,2.0,0.38,0.48,5.0,,,,,,Me_262_C-2b
mig-15bis_ish,81.0,39.58,2.15,1.61,,,552.0,56.05,0.95,1.27,1.07,1.45,23.0,,,1.0,,0.52,MiG-15bis_ISH
f-86f-35,154.0,73.34,1.49,1.32,1.77,1.59,770.0,59.31,1.25,1.53,1.15,1.43,,,,,,,F-86F-35
meteor_fmk8_reaper,37.0,66.67,1.53,1.53,2.27,2.27,511.0,54.84,0.62,0.52,2.62,2.09,48.0,100.0,3.38,,2.29,,Meteor_F_Mk.8_Reaper
canberra_bmk2,143.0,40.11,,,5.04,4.0,126.0,63.98,,,1.52,1.9,,,,,,,Canberra_B_Mk_2
yak-17,50.0,8.33,1.25,2.88,0.04,0.06,14.0,,,1.88,,1.0,,,,,,,Yak-17
f-86f-30_japan,51.0,100.0,2.27,1.45,6.53,4.8,1100.0,64.8,1.21,1.38,1.26,1.46,,,,,,,F-86F-30_
yak-30d,122.0,71.49,3.23,5.88,0.84,1.79,128.0,67.78,3.26,5.11,1.13,2.25,,,,,,,Yak-30
hunter_f1,55.0,32.14,1.5,1.19,1.18,0.96,353.0,71.04,1.42,1.83,0.58,0.75,12.0,,,4.0,,,Hunter_F_1
me-163b,73.0,65.59,2.41,3.65,0.5,0.75,354.0,50.8,1.82,3.2,0.34,0.51,7.0,,,,,,Me_163_B
f-86f-40_japan,100.0,52.0,1.92,1.36,3.65,2.73,382.0,63.67,1.34,1.74,1.96,2.55,,,,,,,F-86F-40_
yak-23,104.0,48.28,5.93,3.02,2.1,1.32,76.0,65.0,0.97,1.48,0.28,0.55,7.0,100.0,12.67,,,,Yak-23
f9f-8,427.0,73.77,2.11,1.9,1.21,1.09,699.0,61.43,1.76,2.2,1.56,1.92,41.0,,,3.58,,,F9F-8
f-86a-5,701.0,56.26,1.76,1.74,0.85,0.85,1217.0,60.6,1.28,1.39,1.93,2.1,6.0,,,,,,F-86A-5
f3d_1,266.0,57.73,1.04,1.11,4.15,4.41,1111.0,59.24,0.84,0.93,2.21,2.44,10.0,,,,,,F3D-1
r2y2_kai,,,,,,,253.0,68.32,1.54,2.46,2.1,3.23,31.0,,,4.19,,1.13,R2Y2_Kai_V3
r2y2_v1,31.0,72.22,,,3.11,3.92,422.0,58.98,1.38,1.7,1.86,2.31,9.0,,,,,,R2Y2_Kai_V1
r2y2_v2,16.0,,,1.0,,2.3,132.0,75.0,2.61,2.77,2.57,3.43,9.0,,,4.0,,,R2Y2_Kai_V2
me-262a-1a,73.0,100.0,3.12,1.27,2.65,1.32,388.0,48.01,1.37,2.96,0.59,1.31,,,,,,,Me_262_A-1a
f-86f-2,639.0,60.8,2.38,2.49,0.33,0.34,3212.0,76.24,2.12,3.63,1.21,2.05,,,,,,,F-86F-2
f-86_canadair_german,116.0,85.56,2.66,1.31,4.99,2.75,136.0,53.33,3.11,1.87,3.15,1.81,19.0,,,0.71,,,CL-13A_Mk_5
f-84g,137.0,87.2,2.42,2.24,8.39,7.96,324.0,69.22,1.85,1.34,4.5,3.02,3.0,,,,,,F-84G-21-RE
la_200_toriy,146.0,90.68,3.75,2.26,2.62,1.49,326.0,67.08,4.98,4.52,1.22,1.09,,,,,,,La-200
md_452_mystere_2c_preproduction,92.0,62.64,0.67,0.81,1.79,2.32,619.0,64.47,0.87,1.21,1.28,1.76,,,,,,,M.D.452_IIC
sea_hawk_fga6,58.0,33.87,0.34,0.19,3.05,1.97,482.0,72.34,0.37,0.52,1.17,1.55,22.0,100.0,1.5,1.0,,,sea_hawk_fga6_shop
sea_venom_faw20,88.0,67.42,1.61,1.82,1.29,1.44,27.0,100.0,,,3.12,,,,,,,,Sea_Venom_FAW_20
arado-234,14.0,75.0,,,11.25,18.17,1854.0,67.97,,,4.21,7.0,,,,,,,Ar_234_B-2
fj_4b,209.0,97.9,2.1,0.95,8.15,3.75,273.0,63.28,1.43,1.67,1.27,1.45,,,,,,,FJ-4B
f-84g_france,96.0,67.2,1.33,1.62,3.81,5.1,653.0,75.17,1.44,2.11,2.62,3.8,,,,,,,F-84G-26-RE
tu_14t,353.0,64.65,0.46,0.39,6.03,5.23,286.0,19.49,0.24,0.22,0.97,0.81,12.0,,,,,,Tu-14T
il_28sh,428.0,69.05,0.31,0.28,7.11,6.83,1346.0,49.47,0.07,0.06,1.57,1.44,110.0,100.0,1.2,1.29,2.6,2.29,IL-28Sh
mig-15bis_nr23_german,353.0,70.23,6.44,11.29,1.54,2.68,1582.0,48.89,1.68,2.18,0.75,0.97,,,,,,,MiG-15bis
attaker_fb1,100.0,82.78,3.82,2.0,4.55,3.13,724.0,59.09,1.07,1.27,1.01,1.21,,,,,,,Attacker_FB_1
f-86f-25,596.0,59.68,1.24,1.14,1.05,0.97,843.0,67.95,1.85,3.0,1.35,2.18,,,,,,,F-86F-25
me-262a-2a,,,,,,,328.0,67.63,1.4,2.92,1.55,3.27,,,,,,,Me_262_A-2a
fj_4b_agm_12b,101.0,63.93,1.17,1.1,5.41,5.13,2852.0,75.89,0.25,0.31,2.75,3.32,21.0,,,,,,FJ-4B_VMF-232
la-15,124.0,57.77,1.86,2.42,0.62,0.83,219.0,20.57,1.47,1.51,0.74,0.73,,,,,,,La-15
he-162a-2,118.0,83.62,3.37,3.55,0.87,0.88,178.0,64.52,4.11,6.51,0.33,0.48,,,,,,,He_162_A-2
yak-15_early,,,,,,,87.0,,3.43,3.64,1.0,0.82,,,,,,,Yak-15P
me-163b-0,47.0,50.0,4.86,4.05,0.22,0.18,45.0,47.5,1.63,2.6,,,,,,,,,Me_163_B-0
f-84b,618.0,60.66,1.71,1.87,3.09,3.29,946.0,69.97,1.44,1.27,2.27,2.03,,,,,,,F-84B-26
f-80a,125.0,64.3,3.75,3.1,3.02,2.51,625.0,65.55,2.43,3.59,2.01,3.0,,,,,,,F-80A-5
kitsuka,14.0,,,1.2,,1.2,918.0,64.58,1.77,2.48,0.54,0.77,,,,,,,Kikka
f9f-5,178.0,55.72,3.29,2.15,2.09,1.31,155.0,80.43,1.46,1.9,1.07,1.39,,,,,,,F9F-5
go229_v3,69.0,91.94,4.21,2.61,1.6,1.02,687.0,58.56,0.71,0.9,1.5,1.89,,,,,,,Ho_229_V3
il_28,440.0,65.67,0.24,0.21,5.14,4.47,338.0,28.08,0.18,0.11,1.1,0.67,,,,,,,IL-28
mig-9_ussr,59.0,89.41,3.24,3.36,0.38,0.38,294.0,63.27,1.94,2.23,0.61,0.79,,,,,,,MiG-9_/L
j8m1,63.0,100.0,4.73,2.29,1.93,1.3,213.0,96.47,2.97,10.32,0.28,0.93,,,,,,,Ki-200
meteor_fmk3,65.0,28.85,0.94,0.72,0.25,0.22,244.0,87.37,4.77,4.77,2.98,3.01,,,,,,,Meteor_F_Mk_3
meteor_fmk8,124.0,75.0,1.35,1.0,6.44,4.64,261.0,74.27,2.5,4.41,1.8,2.95,,,,,,,Meteor_F_Mk_8_G.41K
f2h-2,216.0,51.43,1.44,1.27,1.09,1.01,289.0,53.92,1.04,1.14,1.06,1.19,22.0,,1.7,0.8,,,F2H-2
fiat_g91_r1,63.0,46.43,1.18,0.86,2.57,2.02,162.0,82.21,0.42,0.39,1.31,1.11,,,,,,,G.91_R/1
b-57,309.0,59.39,,,5.62,4.82,42.0,50.0,,,0.12,0.16,,,,,,,B-57A
me-262a-1a_u4,102.0,64.81,1.06,1.29,1.9,2.4,2028.0,66.81,0.12,0.12,1.95,2.02,,,,,,,Me_262_A-1/U4
f-80,232.0,58.03,2.34,2.15,2.25,2.06,296.0,78.18,1.9,3.74,3.1,5.91,,,,,,,F-80C-10
mig-9,38.0,,,2.55,,0.24,362.0,26.02,1.77,1.18,0.69,0.51,,,,,,,MiG-9
me-262c-1a,14.0,100.0,1.92,1.5,0.42,2.5,227.0,45.06,1.99,1.71,0.3,0.28,,,,,,,Me_262_C-1a
mig-15_ns23,224.0,63.11,0.97,1.0,0.89,0.92,874.0,48.44,0.87,0.92,0.62,0.67,,,,,,,MiG-15
meteor_fmk4_sw,76.0,52.47,1.91,1.71,1.81,1.61,23.0,76.93,1.52,2.0,1.99,2.5,,,,,,,Meteor_F_Mk_4_G.41G
meteor_fmk4_lw,96.0,23.93,1.83,1.33,0.6,0.41,119.0,70.97,1.38,3.1,1.83,3.76,,,,,,,Meteor_F_Mk_4_G.41F
f-84g_italy,110.0,82.5,1.35,0.97,5.4,3.86,394.0,78.36,1.38,1.51,2.85,3.12,,,,,,,F-84G-21-RE
fiat_g91_ps,79.0,50.0,1.08,0.96,1.08,2.52,269.0,70.7,0.43,0.51,1.19,1.46,,,,,,,G.91_pre-serie
yak-15,47.0,51.19,2.55,3.83,,,94.0,91.07,2.84,3.42,0.02,0.05,,,,,,,Yak-15
venom_fb4,78.0,29.01,1.57,1.21,5.45,4.47,268.0,65.81,1.18,1.94,2.14,3.53,,,,,,,Venom_FB.4
he-162a-1,,,,,,,,,,,,,,,,,,,He_162_A-1
arado-234c-3,101.0,54.89,0.45,0.58,8.19,10.63,2175.0,63.86,0.2,0.24,2.72,3.2,14.0,,,,,,Ar_234_C-3
meteor_fmk3_navy,54.0,50.0,1.89,2.0,0.5,0.65,193.0,68.1,1.9,2.25,0.56,0.68,,,,,,,Sea_Meteor_F_Mk_3
mig-17,310.0,60.41,1.38,1.72,1.86,2.35,960.0,58.13,1.68,2.91,0.49,0.85,48.0,100.0,1.25,1.05,,0.05,MiG-17
b-57b,871.0,60.04,0.18,0.13,4.41,3.41,320.0,54.05,0.04,0.04,2.04,2.6,48.0,,,,,0.71,B-57B
f9f-2,240.0,62.07,1.95,2.19,3.3,3.72,188.0,22.89,1.89,1.11,3.75,1.94,,,,,,,F9F-2
mig-15,349.0,65.89,2.97,3.18,2.12,2.28,1529.0,56.18,1.43,1.82,0.45,0.56,32.0,,,0.5,,1.0,MiG-15bis
