name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,12.0,100.0,1.09,1.17,0.91,0.83,154.0,47.65,1.39,1.37,1.05,1.01,,,,,,,Mirage_F1CT
etndard_4m,4.0,,,,,,289.0,69.91,1.3,1.31,1.74,1.84,,,,,,,Etendard_IVM
f-100d,138.0,70.63,1.07,0.98,2.91,2.64,402.0,56.87,1.39,1.4,0.5,0.52,2.0,,,1.0,,,F-100D
mig-19pt,172.0,42.2,1.8,1.61,0.17,0.15,947.0,63.66,1.92,2.51,0.46,0.62,43.0,100.0,7.63,3.81,,,MiG-19PT
javelin_fmk9,22.0,,,,,,232.0,59.72,1.7,4.02,1.18,2.78,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,,,,,,,61.0,47.92,1.46,2.11,2.71,2.91,,,,,,,M.D.454_IVA
f-86k_late,,,,,,,52.0,41.18,1.91,3.65,0.41,0.82,,,,,,,F-86K
hunter_f6,18.0,100.0,2.0,0.83,2.0,2.0,128.0,65.4,1.99,1.92,1.78,1.7,46.0,,,2.43,,,Hunter_F.6
md_450b_barougan,37.0,50.0,1.0,1.0,,0.23,32.0,100.0,0.15,0.15,2.0,2.0,,,,,,,M.D.450B_Barougan
me-262c-2b,3.0,,,1.0,,,157.0,87.64,2.95,7.37,0.33,0.79,,,,,,,Me_262_C-2b
mig-15bis_ish,,,,,,,222.0,85.21,1.31,1.29,3.17,3.54,,,,,,,MiG-15bis_ISH
f-86f-35,59.0,50.0,1.63,0.94,1.0,0.57,147.0,41.4,1.38,1.75,0.53,0.67,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,316.0,61.62,0.62,0.81,1.51,1.98,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,33.0,,,,,,,,,,,,Canberra_B_Mk_2
yak-17,95.0,67.74,2.85,3.52,1.94,2.77,69.0,66.98,2.65,7.41,1.13,2.77,,,,,,,Yak-17
f-86f-30_japan,16.0,78.13,0.78,1.0,0.16,0.31,461.0,76.07,2.25,4.92,0.8,1.65,,,,,,,F-86F-30_
yak-30d,108.0,55.38,1.68,2.15,0.61,0.83,5.0,100.0,1.0,,2.0,,,,,,,,Yak-30
hunter_f1,35.0,100.0,2.0,1.19,1.0,0.88,46.0,68.18,2.77,2.82,3.76,3.03,,,,,,,Hunter_F_1
me-163b,70.0,38.0,1.54,2.23,0.06,0.04,133.0,92.41,3.68,6.18,0.8,1.02,,,,,,,Me_163_B
vampire_fb52_finland,6.0,100.0,1.0,1.0,3.5,3.5,191.0,54.4,0.31,0.45,1.16,1.61,,,,,,,Vampire_FB_52A
f-86f-40_japan,16.0,78.13,0.78,1.0,0.56,0.56,443.0,65.56,1.01,1.29,0.87,1.13,,,,,,,F-86F-40_
yak-23,43.0,65.0,1.02,1.33,1.14,1.45,197.0,80.19,2.49,10.71,0.75,3.48,,,,,,,Yak-23
f9f-8,46.0,50.0,1.5,2.31,1.19,1.87,439.0,44.05,1.49,1.73,0.73,0.85,17.0,,,1.0,,,F9F-8
f-86a-5,62.0,75.0,1.29,1.15,1.13,1.15,290.0,44.69,1.65,2.07,1.32,1.72,,,,,,,F-86A-5
f3d_1,30.0,76.92,0.77,0.88,3.15,2.79,528.0,54.38,0.61,0.45,2.38,1.83,,,,,,,F3D-1
r2y2_kai,15.0,100.0,1.56,1.56,1.56,1.56,184.0,59.33,2.85,3.64,2.35,3.01,,,,,,,R2Y2_Kai_V3
r2y2_v1,9.0,100.0,1.56,1.56,4.67,4.67,208.0,53.4,0.67,0.98,2.55,3.98,14.0,,,,,,R2Y2_Kai_V1
r2y2_v2,9.0,100.0,2.11,2.11,3.67,3.67,59.0,100.0,1.71,1.5,4.18,2.84,,,,,,,R2Y2_Kai_V2
