name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
germ_vsw_flak_41,2186.0,86.95,0.14,0.15,6.29,7.34,605.0,59.23,0.0,0.0,3.92,3.15,0.0,,,,,,VFW
germ_panzerbefelhswagen_VI_P,1879.0,88.22,0.06,0.09,5.55,8.44,341.0,64.03,0.0,0.0,7.91,3.12,0.0,,,,,,Pz.Bfw.VI_(P)
sw_sherman_3_4,1092.0,75.04,0.08,0.08,5.34,5.08,971.0,67.19,0.0,0.0,6.27,4.06,0.0,,,,,,Sherman_III/IV
germ_pzkpfw_III_ausf_F,1017.0,87.44,0.01,0.03,5.28,8.05,71.0,85.94,0.0,0.0,8.98,9.92,0.0,,,,,,Pz.III_F
ussr_t_34_85E,980.0,83.96,0.04,0.04,5.19,5.04,784.0,68.03,0.0,0.0,4.78,4.25,0.0,,,,,,T-34-85E
ussr_t_34_85_zis_53,957.0,73.33,0.05,0.05,4.95,4.99,917.0,55.61,0.0,0.0,3.46,2.77,7.0,100.0,0.0,0.0,1.14,1.14,T-34-85
ussr_t_54_1947,811.0,55.01,0.05,0.08,3.05,3.26,502.0,44.08,0.0,0.0,3.33,2.43,80.0,46.82,0.0,0.0,1.84,2.26,T-54_(1947)
germ_pzkpfw_VI_ausf_h1_tiger_east,811.0,76.84,0.0,0.02,3.1,4.74,297.0,37.35,0.0,0.0,6.92,5.11,12.0,,,0.0,,2.0,Tiger_Ost
ussr_kv_1e,787.0,66.11,0.07,0.12,4.37,5.93,642.0,72.74,0.0,0.0,6.37,4.93,0.0,,,,,,KV-1E
germ_pzkpfw_V_ausf_d_panther,752.0,72.28,0.0,0.0,3.1,3.33,509.0,39.61,0.0,0.0,4.14,1.69,42.0,100.0,0.0,0.0,3.57,2.88,Panther_D
germ_pzkpfw_IV_ausf_C,736.0,72.01,0.07,0.1,5.38,9.12,13.0,25.0,0.0,0.0,3.83,4.0,0.0,,,,,,Pz.IV_C
germ_pzkpfw_VI_ausf_h1_tiger_west,731.0,83.75,0.05,0.09,3.85,6.75,461.0,50.66,0.0,0.0,3.82,3.0,0.0,,,,,,Tiger_West
il_m_51,681.0,78.7,0.24,0.17,6.69,3.45,789.0,48.96,0.0,0.0,4.77,1.32,23.0,,,0.0,,0.57,M-51
ussr_t_34_85_zis_53_v80,630.0,75.62,0.0,0.0,4.2,4.55,737.0,60.8,0.0,0.0,5.92,3.22,0.0,,,,,,"Т-34-85_""Партизан"""
us_t20,624.0,70.61,0.02,0.03,4.86,5.39,5183.0,71.1,0.0,0.0,5.06,4.55,182.0,88.19,0.0,0.0,6.67,4.17,T20
la-7,596.0,79.59,3.52,4.65,0.63,0.83,149.0,92.6,3.62,3.23,3.57,3.34,2.0,,,2.0,,0.0,La-7
ussr_t_34_1941_57,569.0,61.16,0.04,0.04,2.26,2.57,961.0,65.32,0.0,0.0,2.65,1.9,0.0,,,,,,T-34-57
bf-109f-4,560.0,72.98,5.18,4.84,0.42,0.4,498.0,58.73,1.59,1.57,0.58,0.55,4.0,,,1.0,,0.0,Bf_109_F-4
germ_pzkpfw_VI_ausf_h1_tiger,551.0,77.44,0.03,0.03,5.56,4.38,1111.0,38.62,0.0,0.0,2.53,1.53,0.0,,,,,,Tiger_H1
us_t58,544.0,59.55,0.01,0.02,3.45,3.54,832.0,63.65,0.0,0.0,4.88,3.18,0.0,,,,,,T58
germ_pzkpfw_VI_ausf_h1_tiger_animal_version,515.0,80.57,0.16,0.24,5.17,7.29,113.0,89.05,0.0,0.0,6.72,3.6,0.0,,,,,,␠Tiger
ussr_bt_5,507.0,70.89,0.0,0.0,3.65,3.81,220.0,33.93,0.0,0.0,2.89,1.24,0.0,,,,,,BT-5
ussr_object_906,499.0,52.49,0.02,0.02,1.65,1.61,1265.0,55.08,0.0,0.0,2.8,1.84,0.0,,,,,,Object_906
sw_t_34_1941,486.0,69.27,0.01,0.01,3.65,4.72,270.0,43.51,0.0,0.0,4.7,1.86,4.0,,,0.0,,3.0,T-34
ussr_t_34E_STZ,482.0,82.79,0.0,0.01,3.87,3.49,334.0,65.54,0.0,0.0,5.31,2.26,0.0,,,,,,T-34E_STZ
sw_pvkv_II,474.0,77.48,0.02,0.02,3.8,5.16,303.0,78.67,0.0,0.0,5.37,3.31,0.0,,,,,,Pvkv_II
fr_m26_pershing,466.0,53.63,0.49,0.51,2.52,2.75,231.0,58.68,0.0,0.0,1.64,1.13,14.0,50.0,0.0,0.0,1.0,2.0,M26
ussr_t_80b,460.0,53.69,0.0,0.0,1.88,1.87,2009.0,56.63,0.0,0.0,2.5,1.88,73.0,83.33,0.0,0.0,1.6,1.11,T-80B
sw_sav_fm48,451.0,70.28,0.03,0.03,5.86,5.13,793.0,65.36,0.0,0.0,6.49,3.34,17.0,,,,,,SAV_20.12.48
ussr_t_34_85_d_5t,436.0,65.98,0.07,0.07,2.99,3.46,1253.0,54.08,0.0,0.0,2.13,1.49,7.0,100.0,0.0,0.0,2.0,2.0,T-34-85_(D-5T)
ussr_t_72b_1989,436.0,50.16,0.0,0.0,1.23,1.25,377.0,49.71,0.0,0.0,2.73,1.6,0.0,,,,,,T-72B_(1989)
su_30mk2v_venezuela,432.0,62.71,7.91,3.97,0.94,0.5,2428.0,57.81,0.95,1.1,0.59,0.68,229.0,50.0,5.42,0.63,1.92,0.2,Су-30МК2_AMV
bf-109f-4_trop,431.0,74.77,5.3,4.42,0.43,0.35,111.0,79.03,2.41,1.79,1.56,1.31,0.0,,,,,,Bf_109_F-4/trop
ussr_t_34_100,425.0,82.51,0.07,0.1,4.51,5.04,633.0,62.34,0.0,0.0,3.36,2.52,89.0,73.33,0.0,0.0,3.73,3.8,T-34-100
us_xm_803,423.0,59.54,0.0,0.0,2.55,2.67,2541.0,57.46,0.0,0.0,2.58,2.14,0.0,,,,,,XM803
ussr_su_100p,420.0,68.1,0.02,0.02,3.52,2.95,862.0,38.08,0.0,0.0,2.24,1.63,0.0,,,,,,SU-100P
ussr_t_34_57_1943,410.0,68.71,0.0,0.0,4.21,4.71,653.0,57.44,0.0,0.0,4.17,2.62,0.0,,,,,,T-34-57_(1943)
ussr_t_72a,407.0,54.98,0.0,0.0,1.98,2.12,3085.0,48.5,0.0,0.0,2.17,1.8,4.0,,,,,,T-72A
jp_type_4_chi_to_late,406.0,71.91,0.0,0.0,4.01,4.42,162.0,98.72,0.0,0.0,6.68,3.87,0.0,,,,,,Chi-To_Late
ussr_zsu_57_2,404.0,58.98,0.25,0.22,1.64,1.42,1245.0,41.29,0.0,0.0,1.84,1.31,126.0,51.72,0.0,0.0,1.39,1.15,ZSU-57-2
