name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,149.0,69.95,1.14,1.14,3.16,3.16,1304.0,51.64,1.38,1.61,0.65,0.73,75.0,100.0,2.71,,,,Etendard_IVM
f-100d,849.0,58.47,1.3,1.47,2.24,2.52,3509.0,49.18,1.03,1.2,0.43,0.48,675.0,100.0,12.03,2.06,1.84,0.31,F-100D
mig-19pt,333.0,57.33,1.53,1.73,0.04,0.04,3105.0,64.05,1.48,2.15,0.05,0.11,7.0,,,,,,MiG-19PT
javelin_fmk9,57.0,52.67,2.12,1.5,,,308.0,50.4,2.01,1.52,0.2,0.14,34.0,,,4.14,,,Javelin_F.(A.W.)_Mk.9
f-86k_late,77.0,100.0,2.54,2.22,0.94,0.84,189.0,71.97,2.18,2.58,0.21,0.22,17.0,,,3.25,,,F-86K
hunter_f6,164.0,65.33,3.95,1.92,0.04,0.02,1817.0,66.42,2.02,3.1,0.59,0.92,192.0,,11.65,5.15,0.42,0.21,Hunter_F.6
md_450b_barougan,91.0,94.62,1.89,1.22,3.1,1.91,1134.0,58.77,0.61,0.68,1.01,1.15,34.0,,,1.0,,1.0,M.D.450B_Barougan
me-262c-2b,119.0,77.47,4.0,4.78,0.63,0.73,986.0,80.43,2.95,7.38,0.34,0.87,26.0,,,,,,Me_262_C-2b
mig-15bis_ish,23.0,66.67,1.62,2.24,2.3,2.12,701.0,67.83,1.07,1.14,0.92,0.92,22.0,,,,,,MiG-15bis_ISH
f-86f-35,307.0,54.44,1.39,1.21,2.18,1.81,3339.0,54.62,0.96,1.04,0.77,0.81,103.0,100.0,1.55,0.48,,,F-86F-35
meteor_fmk8_reaper,35.0,,1.92,2.15,2.25,3.0,2741.0,60.32,0.43,0.45,1.17,1.28,19.0,,,1.33,,0.33,Meteor_F_Mk.8_Reaper
canberra_bmk2,25.0,100.0,,,10.27,10.27,310.0,45.91,,,0.6,0.88,42.0,,,1.34,,0.82,Canberra_B_Mk_2
yak-17,209.0,69.72,2.37,2.84,1.49,1.75,55.0,100.0,0.5,0.5,,,,,,,,,Yak-17
f-86f-30_japan,26.0,100.0,1.85,1.77,3.3,3.27,1836.0,59.83,1.38,2.06,0.88,1.32,44.0,100.0,5.0,3.88,5.0,0.9,F-86F-30_
