name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,172.0,82.6,0.94,1.12,4.22,5.28,724.0,62.45,1.45,1.96,0.93,1.26,18.0,,2.57,2.57,1.43,1.43,Etendard_IVM
f-100d,661.0,54.26,1.24,1.1,1.13,1.04,3105.0,58.99,1.33,1.56,0.52,0.62,688.0,100.0,9.12,1.69,0.53,0.11,F-100D
mig-19pt,233.0,60.45,2.38,2.67,0.24,0.28,2608.0,56.22,1.32,1.61,0.09,0.11,,,,,,,MiG-19PT
javelin_fmk9,153.0,62.32,1.1,1.39,0.71,0.85,689.0,56.75,1.63,1.64,0.3,0.29,5.0,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,,,,,,,11.0,,,,,,,,,,,,M.D.454_IVA
f-86k_late,144.0,93.71,2.16,1.96,1.33,1.2,69.0,97.08,3.96,4.67,0.41,0.5,,,,,,,F-86K
hunter_f6,248.0,63.58,2.19,2.44,3.77,4.08,1496.0,57.4,1.67,2.35,0.5,0.69,34.0,100.0,6.12,4.62,,,Hunter_F.6
md_450b_barougan,33.0,,1.0,1.25,,0.5,521.0,60.42,0.52,0.45,1.45,1.33,33.0,34.09,0.75,1.18,0.73,1.14,M.D.450B_Barougan
me-262c-2b,82.0,100.0,7.0,2.3,3.0,1.05,530.0,67.99,1.94,3.73,0.11,0.18,,,,,,,Me_262_C-2b
mig-15bis_ish,3.0,100.0,1.0,1.0,3.33,3.33,770.0,54.64,1.02,1.12,0.55,0.59,,,,,,,MiG-15bis_ISH
f-86f-35,158.0,72.1,1.55,1.56,1.85,1.88,2974.0,56.17,0.97,1.32,0.56,0.77,9.0,,,,,,F-86F-35
meteor_fmk8_reaper,17.0,,,,,,1270.0,60.64,0.55,0.64,1.7,2.06,117.0,,,10.89,,0.89,Meteor_F_Mk.8_Reaper
canberra_bmk2,18.0,100.0,,,7.64,7.77,117.0,47.85,,,0.56,0.85,40.0,,,,,,Canberra_B_Mk_2
yak-17,97.0,81.97,2.02,1.29,1.51,0.85,54.0,,,,,,8.0,,,,,,Yak-17
f-86f-30_japan,138.0,,1.22,1.7,1.15,2.06,1713.0,70.03,1.5,2.25,0.91,1.37,33.0,,,5.83,,0.83,F-86F-30_
yak-30d,118.0,76.2,5.02,5.15,0.92,0.88,119.0,79.3,2.19,3.63,0.66,1.04,8.0,,,1.13,,,Yak-30
hunter_f1,175.0,68.71,1.84,1.92,3.42,3.65,437.0,60.82,1.5,2.25,0.51,0.77,,,,,,,Hunter_F_1
me-163b,281.0,53.57,2.87,3.91,0.15,0.19,182.0,70.05,1.46,2.24,,,22.0,,,1.0,,,Me_163_B
f-86f-40_japan,229.0,59.4,3.58,2.31,1.37,0.87,489.0,51.53,0.78,1.18,1.26,1.87,19.0,100.0,3.25,5.5,,,F-86F-40_
yak-23,192.0,61.3,2.64,3.23,1.58,2.06,142.0,74.58,1.88,2.88,0.75,1.18,24.0,,1.0,,,,Yak-23
f9f-8,347.0,49.73,1.59,1.8,0.65,0.76,1186.0,57.12,1.86,2.31,1.01,1.27,37.0,,,,,,F9F-8
f-86a-5,532.0,55.28,1.44,1.4,1.98,1.91,2257.0,53.77,0.98,1.08,0.82,0.89,25.0,100.0,3.67,,,,F-86A-5
f3d_1,110.0,65.38,0.33,0.3,5.58,6.7,1310.0,67.88,1.5,1.49,2.79,2.78,48.0,,,2.18,,0.6,F3D-1
r2y2_kai,9.0,,,3.22,,6.33,155.0,80.28,1.58,2.92,2.2,4.12,76.0,100.0,5.16,3.52,8.32,6.3,R2Y2_Kai_V3
r2y2_v1,1.0,,,,,,530.0,62.64,0.89,1.05,1.37,1.66,,,,,,,R2Y2_Kai_V1
r2y2_v2,,,,,,,292.0,85.19,2.03,2.28,2.57,2.91,,,,,,,R2Y2_Kai_V2
me-262a-1a,105.0,41.4,1.76,2.5,1.25,2.03,516.0,64.72,2.34,2.3,0.91,0.89,9.0,,,,,,Me_262_A-1a
f-86f-2,559.0,61.42,2.45,2.59,1.58,1.74,4763.0,64.91,1.58,2.29,0.72,1.07,15.0,100.0,1.75,1.8,1.0,0.27,F-86F-2
f-86_canadair_german,430.0,58.92,2.58,2.95,0.48,0.55,345.0,61.33,1.68,2.38,0.69,0.94,,,,,,,CL-13A_Mk_5
f-84g,147.0,86.84,4.15,2.77,11.95,7.01,985.0,57.64,0.99,1.07,1.5,1.65,50.0,,,1.15,,1.24,F-84G-21-RE
la_200_toriy,215.0,78.53,1.57,1.84,0.71,0.84,286.0,52.22,0.73,0.66,0.83,0.74,13.0,,,,,,La-200
md_452_mystere_2c_preproduction,124.0,73.12,0.85,1.0,2.2,2.55,1336.0,53.39,1.0,1.28,0.85,1.08,25.0,,2.87,2.87,6.33,6.33,M.D.452_IIC
sea_hawk_fga6,86.0,96.77,1.0,1.38,5.22,6.43,818.0,68.81,0.52,0.66,1.46,1.86,36.0,85.71,1.14,1.43,0.57,0.86,sea_hawk_fga6_shop
sea_venom_faw20,89.0,33.33,4.0,2.36,2.67,2.5,80.0,91.4,0.94,0.72,1.84,1.25,8.0,,,0.5,,,Sea_Venom_FAW_20
arado-234,33.0,91.11,,,19.48,40.0,1297.0,55.52,,,3.62,6.48,24.0,,,,,,Ar_234_B-2
fj_4b,341.0,65.04,1.26,1.0,3.16,2.53,882.0,54.72,1.71,1.88,0.97,1.08,,,,,,,FJ-4B
f-84g_france,17.0,50.0,0.67,1.57,4.5,5.57,599.0,71.4,1.17,1.58,1.58,2.13,22.0,,,1.63,,1.75,F-84G-26-RE
tu_14t,221.0,63.62,0.31,0.34,6.44,6.99,521.0,33.1,0.24,0.2,0.92,0.76,239.0,100.0,4.21,1.11,1.36,0.32,Tu-14T
il_28sh,376.0,70.77,0.57,0.46,8.35,6.82,1909.0,49.42,0.21,0.21,0.97,0.93,1102.0,79.95,5.81,1.11,1.88,0.4,IL-28Sh
mig-15bis_nr23_german,144.0,92.83,7.96,6.96,1.52,1.31,3680.0,64.26,1.42,2.27,0.28,0.44,53.0,100.0,3.92,,,,MiG-15bis
attaker_fb1,34.0,96.15,2.15,1.92,2.69,2.66,755.0,72.84,0.92,1.05,1.23,1.4,13.0,,,,,,Attacker_FB_1
f-86f-25,325.0,57.72,1.15,1.26,1.68,1.84,2107.0,63.24,1.47,2.29,0.79,1.22,21.0,,,,,,F-86F-25
me-262a-2a,35.0,100.0,4.4,3.6,,,308.0,93.93,1.87,3.65,3.41,6.46,5.0,,,,,,Me_262_A-2a
fj_4b_agm_12b,194.0,58.83,1.09,0.77,3.92,2.79,3312.0,74.52,0.47,0.6,2.9,3.69,49.0,,,1.63,,,FJ-4B_VMF-232
la-15,124.0,76.39,2.98,3.65,2.87,2.34,803.0,58.72,2.06,2.56,0.4,0.47,31.0,,,3.0,,,La-15
he-162a-2,25.0,50.0,4.5,4.05,0.5,0.95,260.0,23.33,4.58,3.66,1.25,1.01,14.0,,,,,,He_162_A-2
yak-15_early,41.0,100.0,1.95,1.77,,,133.0,64.59,2.14,2.65,0.26,0.32,8.0,,,,,,Yak-15P
me-163b-0,44.0,57.69,2.04,2.22,1.08,1.6,111.0,49.19,1.6,2.4,0.12,0.36,,,,,,,Me_163_B-0
f-84b,694.0,60.26,2.32,2.29,5.53,5.52,939.0,53.14,0.95,1.06,1.51,1.68,17.0,,,,,0.76,F-84B-26
f-80a,283.0,57.29,1.57,1.77,2.58,2.93,1297.0,62.05,1.83,2.51,0.98,1.33,17.0,,,,,,F-80A-5
kitsuka,66.0,,4.24,3.5,3.76,3.19,1246.0,74.87,2.56,3.83,0.51,0.73,21.0,,,2.0,,0.5,Kikka
