name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,15.0,100.0,9.0,5.63,2.0,1.0,150.0,54.84,1.0,0.99,0.82,0.74,,,,,,,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,3.0,,,1.0,,,,,,,,,,,,,,,◔MiG-29
su_27sm,674.0,81.12,5.64,6.43,0.36,0.42,8104.0,57.96,1.57,1.86,0.09,0.09,323.0,76.79,9.52,1.95,,0.01,Su-27SM
f_15c_msip2,465.0,82.4,4.18,4.57,0.3,0.37,1433.0,48.45,1.52,1.58,0.15,0.16,151.0,50.0,3.58,1.42,,,F-15C_MSIP_II
f_15j_kai,17.0,,,,,,475.0,51.64,2.1,2.0,0.05,0.05,,,,,,,F-15J(M)
saab_jas39c,144.0,71.4,2.2,2.57,,,1506.0,59.35,1.3,1.72,0.42,0.56,7.0,,,3.86,,,JAS39C
mig-21_bison,5.0,,,1.0,,,1405.0,65.61,1.43,1.8,0.18,0.24,,,,,,,MiG-21_Bison
f-4f_kws_lv,52.0,68.18,3.86,2.9,0.84,1.32,176.0,75.29,2.17,1.59,0.33,0.2,9.0,,,,,,◄F-4F_KWS_LV
j_11a,11.0,100.0,2.0,2.0,1.0,1.0,92.0,63.72,1.89,3.56,,,,,,,,,J-11A
f_15c_baz_msip,248.0,94.51,5.2,7.26,0.75,1.06,37.0,,,2.0,,,,,,,,,Baz_Meshupar
av_8b_plus,86.0,60.58,3.31,3.23,0.65,0.65,226.0,44.14,1.75,1.8,1.24,1.1,,,,,,,AV-8B_Plus
f_16a_block_15_belgium,,,,,,,47.0,100.0,,,1.0,0.83,,,,,,,F-16A
f_16am_block_15_mlu_belgium,10.0,100.0,9.0,9.0,1.0,1.0,82.0,66.39,0.69,0.98,0.75,0.96,,,,,,,F-16AM
f_16a_block_15_adf_italy,,,,,,,,,,,,,,,,,,,F-16A_ADF
tornado_f3_late,,,,,,,12.0,95.45,3.68,3.68,,,,,,,,,Tornado_F.3_Late
mig_29_9_13,56.0,36.67,1.4,2.16,0.2,0.37,785.0,61.23,1.9,1.57,0.18,0.15,23.0,,,3.53,,,MiG-29
sea_harrier_fa2,,,,,,,23.0,,,,,,71.0,100.0,3.0,0.83,,,Sea_Harrier_FA_2
f_16a_block_15_adf,10.0,,1.0,1.0,0.14,0.3,224.0,56.87,1.21,1.25,0.31,0.28,41.0,,,1.0,,,F-16A_ADF
f_16a_block_10,25.0,,1.0,0.65,,,645.0,56.22,1.6,1.96,0.3,0.36,68.0,,,2.66,,1.07,F-16A
f-4ej_kai,62.0,100.0,4.08,2.0,0.63,0.25,67.0,75.0,4.65,2.85,0.28,0.13,,,,,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,1.0,,,1.0,,5.0,103.0,66.67,0.23,0.07,2.11,1.09,,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,28.0,,,1.89,,0.11,81.0,50.0,1.92,3.22,0.56,0.97,24.0,,,1.96,,,F-16A_MLU_(China)
f_14a_iriaf,78.0,55.38,4.11,4.58,,,923.0,58.27,1.63,1.51,0.1,0.06,32.0,,,2.0,,,F-14A_IRIAF
saab_ja37d,61.0,63.05,0.65,0.78,,,137.0,100.0,4.11,4.77,,,,,,,,,JA37D
jf_17,15.0,100.0,3.64,4.0,1.27,1.43,604.0,62.4,1.46,1.73,0.13,0.14,,,,,,,JF-17
j_10a,41.0,100.0,9.84,9.84,0.39,0.39,1235.0,67.97,2.01,2.61,0.05,0.08,48.0,,,2.6,,,J-10A
