name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,118.0,79.84,1.22,1.42,3.64,4.57,574.0,76.95,1.51,2.37,0.84,1.35,5.0,,2.0,2.0,2.0,2.0,Etendard_IVM
f-100d,491.0,57.51,1.05,0.99,1.39,1.29,3261.0,65.58,1.1,1.45,0.72,0.95,477.0,100.0,8.09,0.96,0.52,0.05,F-100D
mig-19pt,134.0,87.42,6.54,3.35,0.14,0.13,1786.0,37.41,1.29,1.34,0.14,0.15,,,,,,,MiG-19PT
javelin_fmk9,55.0,38.15,1.34,1.5,0.45,0.36,407.0,70.87,1.38,1.15,0.39,0.31,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,20.0,100.0,1.0,1.0,5.0,5.0,70.0,62.5,1.14,2.94,0.99,2.64,,,,,,,M.D.454_IVA
f-86k_late,154.0,91.94,2.78,2.41,2.23,1.89,21.0,100.0,1.87,2.8,2.27,2.6,,,,,,,F-86K
hunter_f6,72.0,25.07,2.61,2.42,2.03,1.84,1187.0,66.48,2.05,3.05,0.52,0.78,67.0,100.0,5.0,3.08,0.38,0.28,Hunter_F.6
md_450b_barougan,,,,,,,431.0,60.3,0.53,0.47,1.28,1.23,22.0,50.0,0.5,1.0,0.5,0.13,M.D.450B_Barougan
me-262c-2b,31.0,100.0,4.6,2.61,3.0,1.42,254.0,58.75,1.96,3.15,0.05,0.05,,,,,,,Me_262_C-2b
mig-15bis_ish,3.0,100.0,1.0,1.0,3.33,3.33,700.0,53.97,0.56,0.61,0.54,0.55,,,,,,,MiG-15bis_ISH
f-86f-35,176.0,57.1,2.19,2.08,2.14,2.02,1809.0,58.67,1.08,1.22,0.77,0.85,,,,,,,F-86F-35
meteor_fmk8_reaper,5.0,,,,,,817.0,64.31,0.45,0.6,2.13,2.83,38.0,,,7.55,,3.0,Meteor_F_Mk.8_Reaper
canberra_bmk2,33.0,100.0,,,8.11,6.22,80.0,71.05,,,0.71,1.0,18.0,,,,,,Canberra_B_Mk_2
yak-17,27.0,75.0,2.25,1.45,1.5,0.77,8.0,,,,,,,,,,,,Yak-17
f-86f-30_japan,33.0,,2.5,2.62,0.9,2.46,1396.0,73.32,1.07,1.69,0.72,1.17,,,,,,,F-86F-30_
yak-30d,120.0,51.29,4.62,6.46,0.55,0.77,102.0,56.82,1.39,1.37,0.63,0.56,19.0,,,1.0,,,Yak-30
hunter_f1,59.0,20.56,1.84,1.84,2.29,2.3,306.0,58.55,1.45,1.9,0.55,0.7,,,,,,,Hunter_F_1
me-163b,219.0,47.53,2.43,2.96,0.31,0.3,189.0,48.31,2.03,2.56,0.17,0.21,,,,,,,Me_163_B
f-86f-40_japan,62.0,61.54,2.42,1.9,1.58,1.76,377.0,57.08,0.73,0.96,1.46,1.96,,,,,,,F-86F-40_
yak-23,90.0,83.98,6.0,5.17,3.34,3.04,58.0,55.21,2.04,3.94,0.9,1.75,17.0,,,,,,Yak-23
f9f-8,506.0,59.23,2.02,2.07,0.96,0.98,980.0,55.4,2.09,2.5,1.15,1.37,42.0,,,,,,F9F-8
f-86a-5,552.0,64.61,1.38,1.41,2.11,2.15,1929.0,51.52,0.93,1.03,0.95,1.05,18.0,,,,,,F-86A-5
f3d_1,179.0,78.67,0.41,0.33,7.93,6.77,1067.0,66.96,0.87,0.94,2.9,3.18,53.0,100.0,1.0,0.95,2.0,0.9,F3D-1
r2y2_kai,,,,,,,77.0,98.12,2.89,4.12,6.19,5.38,13.0,100.0,3.0,3.0,7.8,7.8,R2Y2_Kai_V3
r2y2_v1,17.0,100.0,,,6.67,3.29,332.0,71.68,1.8,2.07,2.74,3.06,1.0,,,,,,R2Y2_Kai_V1
r2y2_v2,,,,,,,262.0,77.62,1.13,1.6,1.27,1.75,,,,,,,R2Y2_Kai_V2
me-262a-1a,95.0,56.99,2.05,2.81,2.41,3.38,417.0,52.41,2.44,1.96,1.25,0.96,10.0,,,,,,Me_262_A-1a
f-86f-2,559.0,60.66,2.48,2.63,1.31,1.4,4933.0,71.68,1.63,2.7,0.99,1.66,2.0,,,2.0,,,F-86F-2
f-86_canadair_german,370.0,49.92,2.02,2.46,0.6,0.68,400.0,33.44,1.42,1.41,0.87,0.88,,,,,,,CL-13A_Mk_5
f-84g,150.0,86.74,2.09,1.54,9.39,5.64,525.0,62.26,1.32,1.31,1.88,1.9,31.0,,,1.14,,0.43,F-84G-21-RE
la_200_toriy,166.0,65.11,2.1,1.69,1.07,0.85,333.0,35.16,1.31,0.62,0.52,0.43,15.0,,,,,,La-200
md_452_mystere_2c_preproduction,123.0,84.62,1.6,1.19,4.14,3.26,902.0,70.34,1.05,1.36,1.0,1.31,18.0,,2.0,2.0,6.0,6.0,M.D.452_IIC
sea_hawk_fga6,28.0,100.0,1.0,2.0,5.36,8.4,429.0,67.45,0.75,1.16,1.76,2.84,36.0,100.0,2.14,2.04,0.59,0.64,sea_hawk_fga6_shop
sea_venom_faw20,38.0,,4.0,1.81,2.0,0.81,59.0,100.0,0.92,0.69,1.71,0.96,8.0,,,0.5,,,Sea_Venom_FAW_20
arado-234,126.0,79.25,,,13.79,20.34,1568.0,63.46,,,3.89,7.65,11.0,,,,,,Ar_234_B-2
fj_4b,461.0,65.26,1.07,1.01,2.72,2.56,801.0,66.5,1.94,2.19,0.96,1.1,,,,,,,FJ-4B
f-84g_france,3.0,100.0,,,4.0,4.0,344.0,87.56,1.72,1.61,3.03,2.84,,,,,,,F-84G-26-RE
tu_14t,217.0,68.94,0.22,0.25,6.35,6.9,743.0,19.06,0.22,0.25,0.46,0.57,149.0,100.0,3.36,1.25,,,Tu-14T
il_28sh,328.0,68.05,0.43,0.34,8.45,6.79,1648.0,42.45,0.17,0.16,1.05,0.99,643.0,83.37,2.78,0.66,2.42,0.87,IL-28Sh
mig-15bis_nr23_german,161.0,100.0,10.25,12.06,2.29,2.36,2060.0,52.64,1.65,2.05,0.25,0.3,33.0,100.0,5.0,,,,MiG-15bis
attaker_fb1,22.0,83.33,2.0,1.24,2.33,2.34,412.0,76.64,0.74,0.95,1.4,1.82,,,,,,,Attacker_FB_1
f-86f-25,255.0,55.37,1.17,1.19,1.89,1.91,1317.0,57.31,1.45,1.92,0.95,1.25,2.0,,,,,,F-86F-25
me-262a-2a,28.0,100.0,4.17,4.17,,,418.0,95.07,1.68,2.09,3.53,4.43,,,,,,,Me_262_A-2a
fj_4b_agm_12b,148.0,68.56,0.97,0.81,4.03,3.03,3057.0,72.39,0.49,0.63,2.78,3.66,15.0,,,1.5,,,FJ-4B_VMF-232
la-15,108.0,,6.33,3.05,3.25,1.13,384.0,52.47,1.29,1.25,0.29,0.28,35.0,,,1.82,,,La-15
he-162a-2,40.0,75.0,2.79,4.0,1.21,1.57,308.0,28.8,2.91,4.13,0.37,0.56,7.0,,,,,,He_162_A-2
yak-15_early,27.0,100.0,2.33,2.0,,,45.0,52.78,2.08,2.22,0.22,0.19,,,,,,,Yak-15P
me-163b-0,131.0,63.47,3.04,3.12,1.17,1.42,100.0,32.2,1.02,1.27,0.12,0.16,,,,,,,Me_163_B-0
f-84b,819.0,64.89,1.61,1.79,5.58,6.25,871.0,59.25,1.12,1.29,1.7,1.96,33.0,,,,,,F-84B-26
f-80a,254.0,53.33,1.46,1.77,1.81,2.19,954.0,59.52,1.83,2.55,1.23,1.72,2.0,,,,,,F-80A-5
kitsuka,20.0,,8.0,8.0,3.0,3.0,1017.0,78.33,2.17,3.24,0.52,0.77,19.0,,,1.86,,0.21,Kikka
f9f-5,164.0,59.81,1.05,1.19,2.75,3.52,112.0,42.18,1.13,1.18,2.66,2.48,,,,,,,F9F-5
go229_v3,232.0,57.64,2.97,2.64,1.63,1.34,783.0,58.09,0.44,0.45,1.02,1.04,15.0,,,2.0,,2.67,Ho_229_V3
il_28,234.0,64.67,0.35,0.39,6.62,6.75,488.0,31.8,0.09,0.11,0.81,0.82,174.0,50.0,1.95,2.22,1.0,0.96,IL-28
mig-9_ussr,41.0,84.85,3.09,3.55,0.68,0.77,443.0,52.37,1.56,2.01,0.19,0.23,9.0,,,,,,MiG-9_/L
j8m1,17.0,50.0,1.38,1.63,0.75,0.75,407.0,91.34,2.5,5.6,0.5,1.12,,,,,,,Ki-200
meteor_fmk3,15.0,33.33,1.33,2.33,1.0,1.78,250.0,70.2,1.79,4.8,1.85,5.71,,,,,,,Meteor_F_Mk_3
meteor_fmk8,59.0,100.0,4.0,3.29,14.18,11.5,185.0,85.22,2.12,4.05,2.82,5.67,31.0,,,,,,Meteor_F_Mk_8_G.41K
f2h-2,243.0,54.79,1.03,1.61,1.64,2.51,295.0,78.88,1.28,1.82,1.49,2.05,61.0,,,2.32,,0.95,F2H-2
fiat_g91_r1,239.0,52.1,1.21,1.15,1.33,1.11,619.0,69.47,0.61,0.62,1.26,1.29,,,,,,,G.91_R/1
b-57,226.0,82.49,,,8.98,5.67,110.0,33.33,,,,,,,,,,,B-57A
me-262a-1a_u4,189.0,80.65,3.85,1.47,1.4,0.58,4264.0,68.37,0.17,0.18,2.16,2.07,,,,,,,Me_262_A-1/U4
f-80,93.0,91.23,2.69,3.25,2.8,3.21,316.0,66.64,1.89,2.87,2.71,4.04,1.0,,,,,,F-80C-10
mig-9,50.0,84.85,1.66,2.08,1.41,1.85,377.0,20.35,1.54,0.76,0.1,0.08,,,,,,,MiG-9
me-262c-1a,23.0,100.0,1.0,1.0,1.0,1.0,64.0,14.32,0.61,0.8,2.73,2.8,,,,,,,Me_262_C-1a
mig-15_ns23,220.0,64.41,1.62,1.22,2.03,1.53,1099.0,37.64,0.77,0.79,0.27,0.28,57.0,,1.95,1.95,,,MiG-15
meteor_fmk4_sw,16.0,20.0,0.8,0.75,,,23.0,50.0,1.2,2.4,0.9,1.8,,,,,,,Meteor_F_Mk_4_G.41G
meteor_fmk4_lw,37.0,,2.0,0.88,1.0,0.56,102.0,96.77,1.16,1.2,2.02,1.9,,,,,,,Meteor_F_Mk_4_G.41F
f-84g_italy,178.0,66.18,1.96,1.64,3.9,3.34,1285.0,81.72,0.95,1.29,2.35,3.21,113.0,,,1.14,,0.69,F-84G-21-RE
fiat_g91_ps,161.0,49.88,1.19,1.28,0.59,0.56,755.0,65.53,0.43,0.5,1.08,1.27,13.0,,,,,,G.91_pre-serie
yak-15,25.0,100.0,10.2,,1.0,,58.0,2.5,3.9,3.32,,,,,,,,,Yak-15
venom_fb4,16.0,,,1.09,,2.05,80.0,59.33,1.45,1.42,1.8,1.77,,,,,,,Venom_FB.4
he-162a-1,,,,,,,,,,,,,,,,,,,He_162_A-1
arado-234c-3,195.0,84.17,0.45,0.38,15.16,10.38,1621.0,58.45,0.16,0.2,2.53,3.06,15.0,,,,,,Ar_234_C-3
