name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,14.0,100.0,5.0,3.6,,,435.0,83.56,1.06,1.43,2.22,2.87,2.0,,,1.0,,,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,4.0,,,,,,56.0,50.0,1.53,1.31,,,,,,,,,◔MiG-29
su_27sm,625.0,88.84,5.07,6.11,0.51,0.61,5261.0,62.27,1.81,2.36,0.12,0.18,405.0,49.31,7.01,2.15,0.27,0.09,Su-27SM
f_15c_msip2,1733.0,81.87,4.47,4.2,0.22,0.2,3778.0,57.78,1.87,2.49,0.01,0.01,204.0,83.33,9.67,2.53,,,F-15C_MSIP_II
f_15j_kai,33.0,50.0,6.14,8.23,0.36,0.16,860.0,70.56,2.54,3.41,0.14,0.17,52.0,,,2.78,,,F-15J(M)
saab_jas39c,11.0,100.0,4.36,4.36,,,987.0,72.04,1.45,1.87,0.7,0.91,73.0,100.0,8.44,3.24,,,JAS39C
mig-21_bison,8.0,,,,,,762.0,63.7,2.01,2.7,0.16,0.22,,,,,,,MiG-21_Bison
f-4f_kws_lv,,,,,,,858.0,62.79,1.25,1.41,0.18,0.21,36.0,,,0.9,,,◄F-4F_KWS_LV
j_11a,4.0,100.0,2.0,4.0,1.0,2.0,198.0,76.2,2.22,3.18,0.01,0.02,28.0,,,1.12,,,J-11A
f_15c_baz_msip,30.0,79.17,3.68,5.11,0.46,0.54,283.0,77.51,2.8,3.55,0.1,0.09,,,,,,,Baz_Meshupar
av_8b_plus,608.0,68.69,1.99,2.56,0.5,0.63,782.0,54.41,1.64,1.7,0.9,0.95,157.0,46.92,3.46,2.32,2.69,1.69,AV-8B_Plus
f_16a_block_15_belgium,,,,,,,77.0,89.42,0.75,0.74,0.94,0.76,14.0,,,,,,F-16A
f_16am_block_15_mlu_belgium,2.0,100.0,4.0,,,,349.0,84.53,1.26,1.7,2.43,3.28,15.0,,,1.07,,,F-16AM
f_16a_block_15_adf_italy,2.0,,,,,,17.0,33.33,1.22,0.64,,,,,,,,,F-16A_ADF
tornado_f3_late,32.0,95.0,2.2,1.83,0.06,0.02,25.0,91.67,1.08,1.75,0.75,0.75,,,,,,,Tornado_F.3_Late
