name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,149.0,71.83,1.17,1.32,3.43,3.88,1297.0,52.56,1.44,1.66,0.77,0.86,50.0,100.0,2.5,3.0,,2.0,Etendard_IVM
f-100d,876.0,57.14,1.17,1.32,1.94,2.19,3019.0,50.32,1.04,1.25,0.46,0.55,627.0,100.0,13.94,2.04,1.68,0.26,F-100D
mig-19pt,430.0,60.68,1.14,1.38,0.07,0.07,2520.0,64.04,1.49,2.11,0.08,0.13,7.0,,,,,,MiG-19PT
javelin_fmk9,76.0,43.55,2.17,1.76,,,295.0,49.39,2.0,1.64,0.16,0.13,23.0,,,,,,Javelin_F.(A.W.)_Mk.9
f-86k_late,90.0,100.0,2.44,2.17,0.99,0.92,171.0,72.17,1.76,2.87,0.13,0.23,7.0,,,2.29,,,F-86K
hunter_f6,202.0,63.15,3.68,2.08,0.08,0.07,1851.0,69.76,1.96,3.0,0.65,1.01,183.0,19.35,11.23,5.26,0.39,0.2,Hunter_F.6
md_450b_barougan,95.0,94.62,1.5,1.1,2.52,1.79,1014.0,60.16,0.64,0.69,0.99,1.08,27.0,,,1.0,,1.0,M.D.450B_Barougan
me-262c-2b,132.0,75.67,3.93,4.75,0.51,0.6,932.0,79.74,2.74,6.05,0.32,0.75,26.0,,,,,,Me_262_C-2b
mig-15bis_ish,8.0,100.0,3.0,3.0,4.0,3.0,460.0,69.27,0.99,0.97,0.84,0.79,28.0,,,,,,MiG-15bis_ISH
f-86f-35,283.0,57.88,1.75,1.32,2.76,2.04,3230.0,56.38,0.93,1.0,0.84,0.89,135.0,100.0,1.61,0.46,,,F-86F-35
