name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,47.0,100.0,7.17,4.55,1.7,1.0,152.0,54.52,1.11,1.05,0.84,0.7,,,,,,,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,23.0,,,1.0,,,23.0,,,2.0,,,,,,,,,◔MiG-29
su_27sm,883.0,83.11,4.67,6.03,0.38,0.48,3037.0,56.5,1.47,1.73,0.05,0.07,194.0,100.0,6.25,2.97,,,Su-27SM
f_15c_msip2,677.0,85.23,3.53,3.91,0.21,0.24,874.0,43.5,1.56,1.33,0.12,0.11,93.0,50.0,3.19,1.58,,,F-15C_MSIP_II
f_15j_kai,29.0,100.0,4.67,,,,653.0,55.37,1.56,1.88,0.07,0.09,,,,,,,F-15J(M)
saab_jas39c,192.0,75.3,2.43,2.82,,,887.0,61.28,1.35,1.7,0.71,0.84,36.0,,,3.71,,,JAS39C
mig-21_bison,17.0,100.0,2.0,,,,1731.0,62.01,1.28,1.61,0.19,0.24,3.0,,,1.0,,,MiG-21_Bison
f-4f_kws_lv,6.0,100.0,4.0,3.33,,0.67,183.0,71.75,2.15,1.99,0.26,0.19,18.0,,,2.0,,,◄F-4F_KWS_LV
j_11a,17.0,100.0,2.0,2.0,1.0,1.0,95.0,61.88,2.02,2.52,,,,,,,,,J-11A
f_15c_baz_msip,200.0,91.38,4.14,5.63,0.49,0.69,16.0,,,,,,,,,,,,Baz_Meshupar
av_8b_plus,163.0,61.69,1.68,1.77,0.23,0.3,128.0,42.28,1.69,2.15,0.33,0.41,,,,,,,AV-8B_Plus
f_16a_block_15_belgium,,,,,,,62.0,33.33,1.0,0.86,0.28,0.73,,,,,,,F-16A
f_16am_block_15_mlu_belgium,,,,,,,121.0,61.99,0.5,0.67,0.72,0.88,,,,,,,F-16AM
f_16a_block_15_adf_italy,,,,,,,30.0,50.0,1.0,1.16,,,,,,,,,F-16A_ADF
tornado_f3_late,36.0,,3.11,1.75,,,22.0,50.0,1.15,2.3,0.5,1.0,,,,,,,Tornado_F.3_Late
mig_29_9_13,99.0,42.47,1.75,1.41,0.01,0.01,553.0,60.77,1.71,1.45,0.09,0.07,35.0,,,2.96,,,MiG-29
sea_harrier_fa2,55.0,50.0,3.28,3.08,,,48.0,,,0.81,,,18.0,,,0.5,,,Sea_Harrier_FA_2
