name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,165.0,97.19,1.38,1.14,4.23,3.62,977.0,62.22,1.67,2.08,1.18,1.46,19.0,,,,,,Etendard_IVM
f-100d,725.0,56.66,1.03,1.01,1.33,1.36,2543.0,50.94,1.13,1.29,0.36,0.41,483.0,100.0,8.41,1.87,0.46,0.13,F-100D
mig-19pt,364.0,62.73,1.36,1.73,0.13,0.15,2313.0,64.82,1.22,1.76,0.11,0.15,7.0,,,,,,MiG-19PT
javelin_fmk9,165.0,43.11,1.65,1.27,0.67,0.67,653.0,53.53,1.64,1.93,0.4,0.47,30.0,,,,,,Javelin_F.(A.W.)_Mk.9
f-86k_late,97.0,99.17,2.12,1.85,0.98,0.87,148.0,79.49,2.93,4.02,0.38,0.54,,,,,,,F-86K
hunter_f6,258.0,54.81,2.35,2.49,1.18,1.31,1482.0,59.88,1.56,2.42,0.45,0.69,68.0,100.0,9.3,4.53,,0.35,Hunter_F.6
md_450b_barougan,98.0,75.0,2.0,1.15,4.5,1.6,555.0,65.79,0.76,0.78,1.45,1.47,46.0,11.76,1.0,1.69,0.85,1.31,M.D.450B_Barougan
me-262c-2b,131.0,64.08,2.73,2.22,0.73,0.58,570.0,77.61,2.14,4.03,0.1,0.16,,,,,,,Me_262_C-2b
mig-15bis_ish,,,,,,,371.0,56.67,1.45,1.62,0.52,0.53,,,,,,,MiG-15bis_ISH
f-86f-35,121.0,63.28,2.25,1.87,2.65,2.26,2972.0,54.84,0.85,1.1,0.6,0.78,6.0,,,,,,F-86F-35
meteor_fmk8_reaper,5.0,,,,,,1578.0,65.9,0.57,0.62,1.67,1.81,175.0,100.0,6.64,4.81,4.73,0.95,Meteor_F_Mk.8_Reaper
canberra_bmk2,36.0,100.0,,,10.58,10.9,105.0,57.14,,,0.43,0.48,57.0,,,,,0.5,Canberra_B_Mk_2
yak-17,139.0,70.44,2.48,1.72,0.75,0.55,51.0,,,,,,21.0,,,,,,Yak-17
f-86f-30_japan,97.0,25.0,0.98,0.75,1.83,1.6,1850.0,67.34,1.52,2.03,0.83,1.13,51.0,100.0,8.4,7.0,,0.45,F-86F-30_
yak-30d,198.0,78.17,3.21,3.38,0.95,0.98,201.0,72.92,1.88,3.06,0.52,0.87,,,,,,,Yak-30
