name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,161.0,70.27,0.73,0.75,2.21,2.17,1415.0,59.98,1.55,2.26,0.52,0.75,6.0,,,,,,Etendard_IVM
f-100d,426.0,71.27,1.57,1.28,1.17,0.95,1116.0,54.28,0.6,0.62,0.51,0.53,29.0,,,6.1,,,F-100D
mig-19pt,192.0,34.88,2.46,1.64,0.32,0.15,1428.0,58.69,0.75,0.93,0.05,0.06,37.0,100.0,4.17,4.84,,,MiG-19PT
javelin_fmk9,95.0,76.18,0.9,0.87,0.2,0.21,677.0,65.46,2.45,2.57,0.57,0.61,36.0,,,3.85,,,Javelin_F.(A.W.)_Mk.9
f-86k_late,203.0,57.57,2.0,2.15,0.04,0.04,289.0,63.59,2.22,2.45,0.01,0.01,44.0,100.0,8.33,8.54,,,F-86K
hunter_f6,198.0,61.99,2.6,1.55,1.15,0.66,781.0,56.3,1.27,1.56,0.5,0.64,,,,,,,Hunter_F.6
md_450b_barougan,124.0,54.17,0.59,0.81,1.06,1.42,646.0,57.26,0.62,0.61,1.17,1.17,260.0,100.0,3.63,1.29,5.43,1.95,M.D.450B_Barougan
me-262c-2b,129.0,55.22,2.53,3.2,0.59,0.53,331.0,92.24,5.65,5.03,0.66,0.56,6.0,,,,,,Me_262_C-2b
mig-15bis_ish,16.0,100.0,1.0,0.5,5.0,3.36,1266.0,69.08,0.42,0.46,0.61,0.7,7.0,,,,,1.0,MiG-15bis_ISH
f-86f-35,110.0,50.0,0.87,0.73,1.08,1.21,2909.0,52.11,0.72,0.85,0.68,0.82,,,,,,,F-86F-35
meteor_fmk8_reaper,103.0,87.33,1.93,1.39,9.31,6.23,1049.0,52.04,0.54,0.58,1.91,1.99,194.0,,,1.94,,0.98,Meteor_F_Mk.8_Reaper
canberra_bmk2,178.0,36.42,,,14.06,6.25,432.0,54.68,,,0.64,1.46,35.0,100.0,1.0,0.44,1.0,0.56,Canberra_B_Mk_2
yak-17,353.0,57.26,1.82,2.08,0.25,0.28,49.0,50.0,1.0,0.5,,0.21,,,,,,,Yak-17
f-86f-30_japan,69.0,84.38,2.3,2.8,3.74,4.58,1070.0,63.53,0.94,0.97,0.69,0.73,21.0,,,0.41,,,F-86F-30_
yak-30d,467.0,61.52,1.97,2.03,,,312.0,60.08,1.85,1.95,1.08,1.09,113.0,64.67,4.78,4.56,0.26,0.18,Yak-30
hunter_f1,116.0,52.15,2.37,1.97,,,855.0,60.22,1.75,2.66,0.4,0.63,,,,,,,Hunter_F_1
me-163b,163.0,65.18,2.94,3.45,,,440.0,50.72,2.58,3.6,0.26,0.36,134.0,,13.0,2.01,,0.09,Me_163_B
f-86f-40_japan,124.0,80.35,2.23,2.13,3.66,3.39,1142.0,56.21,1.12,1.6,0.67,0.94,5.0,,,6.4,,,F-86F-40_
yak-23,413.0,66.78,1.61,2.1,0.36,0.47,440.0,70.61,1.31,1.83,0.29,0.39,20.0,,,,,,Yak-23
f9f-8,228.0,57.02,1.53,1.7,1.32,1.43,836.0,60.73,1.72,2.19,0.83,1.07,169.0,100.0,16.86,5.66,0.71,0.47,F9F-8
