name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,,,,,,,121.0,82.91,1.36,2.08,1.69,2.74,28.0,,,0.88,,,Mirage_F1CT
etndard_4m,,,,,,,396.0,63.96,1.78,2.92,1.28,2.18,,,,,,,Etendard_IVM
f-100d,114.0,68.51,2.64,2.29,2.15,1.92,290.0,55.38,1.31,2.02,0.55,0.79,,,,,,,F-100D
mig-19pt,251.0,49.1,1.4,1.67,0.05,0.06,310.0,51.35,2.27,2.63,0.21,0.24,6.0,,2.0,2.0,,,MiG-19PT
javelin_fmk9,16.0,100.0,2.38,2.38,1.23,1.23,121.0,85.11,4.05,13.74,0.76,2.96,16.0,,,3.5,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,15.0,,,,,1.0,6.0,,,,,,,,,,,,M.D.454_IVA
f-86k_late,,,,,,,23.0,71.43,1.71,1.33,,,,,,,,,F-86K
hunter_f6,6.0,,,,,,70.0,82.69,3.05,3.29,2.55,2.81,13.0,,,3.0,,,Hunter_F.6
md_450b_barougan,75.0,59.26,0.8,1.31,1.2,1.89,82.0,100.0,0.81,0.83,2.94,3.03,,,,,,,M.D.450B_Barougan
me-262c-2b,,,,,,,90.0,73.12,2.77,5.48,0.28,0.8,,,,,,,Me_262_C-2b
mig-15bis_ish,,,,,,,209.0,65.57,0.37,0.41,1.75,1.98,,,,,,,MiG-15bis_ISH
f-86f-35,5.0,,,1.4,,,47.0,74.64,0.26,0.39,1.78,2.02,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,272.0,73.75,0.55,0.48,2.63,2.19,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,19.0,54.17,,,0.54,0.86,,,,,,,Canberra_B_Mk_2
yak-17,73.0,55.33,2.1,2.06,0.52,0.75,4.0,100.0,1.0,,,,,,,,,,Yak-17
f-86f-30_japan,2.0,100.0,6.0,,1.0,,301.0,69.52,1.13,2.15,1.04,1.93,,,,,,,F-86F-30_
yak-30d,14.0,,,,,,15.0,100.0,3.0,,,,,,,,,,Yak-30
hunter_f1,,,,,,,21.0,100.0,2.56,,0.11,,,,,,,,Hunter_F_1
me-163b,59.0,74.31,1.71,2.31,0.23,0.25,268.0,64.26,2.67,4.36,1.23,2.07,,,,,,,Me_163_B
vampire_fb52_finland,26.0,100.0,0.94,0.88,3.94,3.63,77.0,67.85,0.5,0.87,0.68,1.61,,,,,,,Vampire_FB_52A
f-86f-40_japan,,,,,,,81.0,75.0,1.8,2.68,1.93,1.82,,,,,,,F-86F-40_
yak-23,,,,,,,15.0,,,,,,,,,,,,Yak-23
f9f-8,17.0,45.84,0.85,0.66,0.6,0.3,103.0,52.27,1.9,1.78,0.94,1.04,,,,,,,F9F-8
f-86a-5,,,,,,,188.0,42.26,1.55,1.5,1.59,1.5,,,,,,,F-86A-5
f3d_1,37.0,100.0,0.09,0.09,3.73,3.73,263.0,63.47,0.56,0.43,2.46,1.69,,,,,,,F3D-1
r2y2_kai,,,,,,,54.0,60.71,0.89,1.09,0.89,1.09,,,,,,,R2Y2_Kai_V3
r2y2_v1,,,,,,,144.0,69.41,0.81,1.21,0.74,0.99,,,,,,,R2Y2_Kai_V1
