name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,10.0,,,,,,142.0,61.31,1.51,2.59,0.21,0.28,,,,,,,Mirage_F1CT
etndard_4m,40.0,53.33,0.73,1.47,,,93.0,57.9,1.95,3.44,3.11,4.0,,,,,,,Hunter_F_1
f-100d,64.0,77.5,1.0,0.86,3.93,3.6,360.0,81.28,0.92,0.94,1.55,1.6,24.0,,,,,,MiG-15bis_ISH
mig-19pt,291.0,57.47,1.32,1.35,0.05,0.06,397.0,56.97,1.53,1.39,0.31,0.27,13.0,,,2.0,,,MiG-19PT
javelin_fmk9,,,,,,,348.0,64.3,1.14,1.78,1.73,2.54,,,,,,,Meteor_F_Mk.8_Reaper
md_454_mystere_4a,30.0,,,0.47,,1.37,144.0,64.26,1.45,1.9,0.5,0.55,,,,,,,M.D.454_IVA
f-86k_late,40.0,62.0,0.69,1.0,,,12.0,100.0,1.0,,,,,,,,,,F-86K
hunter_f6,50.0,80.3,2.49,1.91,0.31,0.5,165.0,50.32,3.0,2.79,2.24,2.05,38.0,,,1.27,,,Hunter_F.6
md_450b_barougan,24.0,,,0.46,,2.96,73.0,53.13,0.58,0.56,0.56,0.6,39.0,,,0.41,,,M.D.450B_Barougan
me-262c-2b,40.0,53.33,0.73,1.47,,,93.0,57.9,1.95,3.44,3.11,4.0,,,,,,,Hunter_F_1
mig-15bis_ish,64.0,77.5,1.0,0.86,3.93,3.6,360.0,81.28,0.92,0.94,1.55,1.6,24.0,,,,,,MiG-15bis_ISH
f-86f-35,25.0,100.0,1.1,1.06,4.1,2.11,126.0,62.69,1.75,1.56,1.55,1.45,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,348.0,64.3,1.14,1.78,1.73,2.54,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,11.0,50.0,,,4.0,5.67,14.0,68.75,,,0.31,0.63,,,,,,,Canberra_B_Mk_2
yak-17,48.0,82.35,2.38,2.79,0.82,0.6,45.0,50.0,1.67,,0.83,,,,,,,,Yak-17
f-86f-30_japan,80.0,57.89,1.24,2.09,2.29,3.28,131.0,57.97,1.83,1.86,3.33,3.74,,,,,,,F-86A-5
yak-30d,77.0,70.42,2.26,2.61,1.3,1.34,46.0,100.0,2.37,3.5,1.4,2.18,10.0,,,,,,Yak-30
hunter_f1,40.0,53.33,0.73,1.47,,,93.0,57.9,1.95,3.44,3.11,4.0,,,,,,,Hunter_F_1
me-163b,15.0,,,2.88,,0.38,238.0,75.69,3.45,10.81,1.4,5.28,,,,,,,Me_163_B
vampire_fb52_finland,,,,,,,5.0,100.0,1.0,1.0,1.0,1.0,,,,,,,Vampire_FB_52A
f-86f-40_japan,9.0,,,1.0,,1.0,161.0,62.17,2.48,2.81,1.03,1.1,,,,,,,F-86F-40_
yak-23,3.0,,,,,,51.0,73.33,1.29,2.42,1.0,2.92,,,,,,,Yak-23
f9f-8,208.0,59.95,1.36,1.23,0.66,0.58,134.0,32.53,1.03,1.27,1.31,1.61,,,,,,,F9F-8
f-86a-5,80.0,57.89,1.24,2.09,2.29,3.28,131.0,57.97,1.83,1.86,3.33,3.74,,,,,,,F-86A-5
f3d_1,77.0,12.5,2.66,2.26,0.78,0.79,410.0,72.02,1.67,2.76,0.94,1.57,,,,,,,La-200
r2y2_kai,,,,,,,413.0,74.23,3.05,4.78,4.65,7.23,36.0,,,3.95,,0.48,R2Y2_Kai_V3
r2y2_v1,5.0,,,,,,287.0,64.63,1.1,1.3,3.25,3.89,,,,,,,R2Y2_Kai_V1
r2y2_v2,,,,,,,73.0,77.78,1.59,1.85,1.74,2.05,24.0,,,8.17,,,R2Y2_Kai_V2
me-262a-1a,38.0,50.0,1.11,1.47,,0.21,294.0,57.64,1.67,2.08,1.12,1.34,,,,,,,Me_262_A-1a
f-86f-2,106.0,86.35,0.66,0.63,1.77,1.01,407.0,48.49,1.79,1.96,0.69,0.76,,,,,,,F-86F-2
f-86_canadair_german,24.0,,,,,3.73,179.0,75.85,1.1,1.5,2.89,3.42,,,,,,,F-84G-26-RE
