name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,153.0,68.28,2.76,2.53,,,550.0,63.15,1.21,1.61,0.14,0.21,,,,,,,Mirage_F1CT
etndard_4m,18.0,100.0,3.67,2.57,2.5,0.96,630.0,55.09,2.07,1.83,1.45,1.29,15.0,,,,,,Etendard_IVM
f-100d,676.0,51.54,1.53,1.69,0.67,0.75,793.0,49.44,1.33,1.23,0.68,0.61,14.0,,,1.0,,,F-100D
mig-19pt,449.0,55.77,2.88,2.66,0.42,0.4,1420.0,52.95,1.42,1.6,0.14,0.16,18.0,,,,,,MiG-19PT
javelin_fmk9,50.0,58.34,1.41,1.52,0.93,1.0,247.0,80.89,3.78,6.57,1.12,1.96,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,13.0,100.0,0.67,1.0,5.67,5.25,67.0,50.0,2.0,1.74,4.31,3.7,,,,,,,M.D.454_IVA
f-86k_late,20.0,100.0,1.13,0.45,,,72.0,58.67,1.26,1.26,0.16,0.16,,,,,,,F-86K
hunter_f6,2.0,,,,,,275.0,67.29,1.59,2.05,0.93,1.12,,,,,,,Hunter_F.6
md_450b_barougan,64.0,69.34,0.9,1.09,1.65,1.88,167.0,81.48,2.09,2.64,4.54,5.64,,,,,,,M.D.450B_Barougan
me-262c-2b,59.0,31.37,2.15,2.1,0.72,1.01,394.0,76.42,3.12,10.12,0.48,1.63,,,,,,,Me_262_C-2b
mig-15bis_ish,21.0,,,,,,499.0,63.98,0.68,1.21,1.17,2.06,15.0,,,1.0,,,MiG-15bis_ISH
f-86f-35,39.0,100.0,1.14,0.5,3.07,1.83,366.0,61.82,1.21,1.31,1.49,1.61,64.0,,,1.0,,,F-86F-35
meteor_fmk8_reaper,12.0,,,1.0,,4.0,586.0,62.01,0.53,0.72,1.63,2.17,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,11.0,100.0,,,2.64,2.64,,,,,,,,,,,,,Canberra_B_Mk_2
yak-17,151.0,50.11,1.35,1.59,0.97,1.23,29.0,100.0,1.67,2.0,0.88,1.0,,,,,,,Yak-17
f-86f-30_japan,26.0,100.0,2.67,1.8,3.78,2.33,1348.0,65.01,1.27,0.69,1.11,0.59,,,,,,,F-86F-30_
yak-30d,72.0,60.61,2.82,3.52,0.65,0.8,18.0,,,,,,,,,,,,Yak-30
hunter_f1,117.0,55.91,1.56,1.38,1.08,0.96,238.0,71.91,2.37,5.74,0.78,1.87,,,,,,,Hunter_F_1
me-163b,133.0,50.75,3.76,4.87,1.02,1.2,436.0,88.21,4.71,21.52,0.27,1.94,7.0,,,,,,Me_163_B
f-86f-40_japan,18.0,,,1.63,,1.73,254.0,74.77,1.32,1.54,0.69,0.79,30.0,,,,,,F-86F-40_
yak-23,185.0,59.07,2.08,4.03,0.29,0.45,239.0,82.0,2.44,4.69,0.3,0.56,20.0,,,0.8,,,Yak-23
f9f-8,557.0,57.02,1.57,1.75,0.85,0.94,759.0,52.01,3.04,2.77,2.02,1.84,18.0,,,2.71,,,F9F-8
f-86a-5,201.0,84.45,1.89,1.45,3.61,2.87,475.0,43.28,1.6,1.58,1.39,1.36,,,,,,,F-86A-5
f3d_1,182.0,60.1,1.04,1.22,3.76,4.53,1064.0,43.96,0.79,0.73,1.86,1.71,3.0,,,,,,F3D-1
r2y2_kai,33.0,100.0,3.0,2.87,8.67,7.87,286.0,70.2,1.28,2.01,1.25,1.86,,,,,,,R2Y2_Kai_V3
r2y2_v1,,,,,,,243.0,61.27,1.13,1.19,1.75,1.93,,,,,,,R2Y2_Kai_V1
r2y2_v2,18.0,,,,,,112.0,80.11,3.06,3.5,3.34,3.83,,,,,,,R2Y2_Kai_V2
me-262a-1a,58.0,,,3.11,,,704.0,62.94,1.31,2.05,0.6,0.95,,,,,,,Me_262_A-1a
f-86f-2,404.0,45.51,1.36,1.42,0.86,0.89,2946.0,71.41,2.31,4.25,1.18,2.19,39.0,100.0,3.38,2.67,0.46,0.33,F-86F-2
f-86_canadair_german,113.0,67.74,2.04,1.35,4.38,3.3,394.0,78.42,2.39,3.31,0.97,1.41,7.0,,2.0,2.0,,,CL-13A_Mk_5
f-84g,90.0,100.0,2.2,1.58,4.88,3.54,517.0,56.65,1.96,2.51,2.31,3.04,16.0,,,1.0,,,F-84G-21-RE
la_200_toriy,70.0,80.83,2.28,2.27,0.91,0.91,705.0,75.03,1.46,2.11,0.63,0.91,,,,,,,La-200
md_452_mystere_2c_preproduction,81.0,78.26,3.41,1.46,4.98,2.39,231.0,46.01,0.82,1.1,0.74,0.94,,,,,,,M.D.452_IIC
sea_hawk_fga6,,,,,,,314.0,65.6,0.97,1.59,1.54,2.52,,,,,,,sea_hawk_fga6_shop
sea_venom_faw20,7.0,,,2.0,,1.0,19.0,100.0,1.17,1.17,2.0,2.0,,,,,,,Sea_Venom_FAW_20
arado-234,50.0,100.0,,,14.5,10.73,1683.0,65.61,,,4.82,5.54,,,,,,,Ar_234_B-2
fj_4b,507.0,54.78,1.18,1.36,0.62,0.69,333.0,44.56,1.8,1.97,1.91,2.07,17.0,,,,,,FJ-4B
f-84g_france,95.0,55.92,0.98,1.36,5.88,8.43,400.0,63.29,0.92,1.3,2.54,3.58,,,,,,,F-84G-26-RE
tu_14t,270.0,62.92,0.33,0.35,4.32,4.84,163.0,90.0,0.9,0.55,3.6,2.36,,,,,,,Tu-14T
il_28sh,331.0,69.46,0.37,0.36,7.25,7.28,314.0,52.93,0.27,0.33,1.2,1.37,,,,,,,IL-28Sh
mig-15bis_nr23_german,378.0,61.09,3.03,3.4,0.64,0.72,2189.0,85.42,2.37,6.2,1.0,2.62,,,,,,,MiG-15bis
attaker_fb1,12.0,100.0,1.23,1.23,3.91,3.91,677.0,72.91,0.94,1.09,1.33,1.6,15.0,,,1.0,,,Attacker_FB_1
f-86f-25,238.0,76.71,1.72,1.64,3.05,2.96,153.0,52.78,2.52,2.56,2.05,1.62,,,,,,,F-86F-25
me-262a-2a,,,,,,,397.0,76.25,2.24,5.05,2.14,4.88,,,,,,,Me_262_A-2a
fj_4b_agm_12b,54.0,87.04,2.07,2.04,2.59,2.51,946.0,70.87,0.86,1.13,2.86,3.8,,,,,,,FJ-4B_VMF-232
la-15,212.0,58.01,2.37,3.3,0.32,0.46,254.0,75.11,4.51,7.6,1.77,3.0,,,,,,,La-15
he-162a-2,42.0,,1.67,1.45,,,424.0,53.9,2.28,3.68,0.41,0.67,,,,,,,He_162_A-2
yak-15_early,136.0,40.28,0.75,0.84,0.1,0.1,152.0,72.18,4.39,5.38,,,,,,,,,Yak-15P
me-163b-0,35.0,50.0,4.1,7.0,2.0,3.33,25.0,100.0,2.72,2.08,1.36,2.0,,,,,,,Me_163_B-0
f-84b,108.0,71.51,2.72,3.01,4.27,4.63,1200.0,53.08,1.49,1.47,2.89,2.82,,,,,,,F-84B-26
f-80a,4.0,,,2.0,,,382.0,60.49,2.15,1.67,1.43,1.04,15.0,,,,,,F-80A-5
kitsuka,41.0,,,,,,541.0,70.15,1.76,2.28,0.55,0.68,2.0,,,,,,Kikka
f9f-5,257.0,70.74,1.46,1.76,2.79,3.37,129.0,23.39,1.82,1.55,1.99,1.75,22.0,,,,,,F9F-5
go229_v3,32.0,100.0,1.89,1.15,1.67,0.81,409.0,72.88,1.67,1.88,2.36,2.64,,,,,,,Ho_229_V3
il_28,227.0,65.84,0.3,0.37,4.41,5.22,113.0,9.68,0.02,0.02,1.91,2.42,2.0,,,,,,IL-28
mig-9_ussr,91.0,58.33,2.35,1.87,0.09,0.09,271.0,73.23,2.64,4.5,1.09,2.11,,,,,,,MiG-9_/L
j8m1,62.0,100.0,5.91,6.0,0.59,3.0,196.0,60.74,3.16,3.71,0.62,0.75,,,,,,,Ki-200
meteor_fmk3,81.0,84.48,1.95,1.53,2.01,1.43,331.0,80.12,2.09,2.05,1.54,1.6,,,,,,,Meteor_F_Mk_3
meteor_fmk8,20.0,100.0,2.58,2.58,1.17,1.17,177.0,85.54,3.78,6.9,0.95,1.71,,,,,,,Meteor_F_Mk_8_G.41K
f2h-2,177.0,47.25,2.45,2.53,3.77,4.06,250.0,46.48,1.25,1.03,1.69,1.47,16.0,,,1.81,,,F2H-2
fiat_g91_r1,76.0,76.92,1.29,2.06,3.46,4.22,349.0,76.24,0.73,0.96,1.33,1.77,,,,,,,G.91_R/1
b-57,143.0,75.48,,,5.21,6.48,41.0,,,,,1.0,4.0,,,,,,B-57A
me-262a-1a_u4,16.0,,,0.86,,,1153.0,70.75,0.29,0.28,1.75,1.71,7.0,,,,,,Me_262_A-1/U4
f-80,121.0,57.26,2.66,2.45,4.48,4.18,414.0,55.04,1.33,2.97,0.87,1.86,,,,,,,F-80C-10
mig-9,37.0,,1.67,2.37,1.67,0.67,771.0,66.34,1.25,1.42,1.04,1.21,19.0,,,,,,MiG-9
me-262c-1a,92.0,76.92,3.1,2.33,1.0,0.92,261.0,78.5,2.59,3.91,0.23,0.37,,,,,,,Me_262_C-1a
mig-15_ns23,277.0,53.74,1.22,1.7,1.13,1.58,1312.0,59.76,0.84,1.18,0.83,1.15,,,,,,,MiG-15
meteor_fmk4_sw,18.0,100.0,2.75,2.75,,,7.0,50.0,0.5,1.0,,,,,,,,,Meteor_F_Mk_4_G.41G
meteor_fmk4_lw,54.0,50.0,0.65,0.85,0.3,0.3,138.0,81.67,2.01,5.81,0.34,0.81,19.0,,,3.08,,,Meteor_F_Mk_4_G.41F
f-84g_italy,15.0,100.0,,,9.55,7.55,409.0,65.07,0.55,0.53,2.41,2.36,,,,,,,F-84G-21-RE
fiat_g91_ps,41.0,70.0,1.54,1.39,0.4,0.23,185.0,70.7,2.9,2.5,1.74,1.59,,,,,,,G.91_pre-serie
yak-15,135.0,59.06,2.27,2.64,0.6,0.69,50.0,,,2.06,,1.0,,,,,,,Yak-15
venom_fb4,98.0,55.0,1.22,1.17,0.76,0.65,123.0,70.43,1.99,2.69,0.14,0.26,,,,,,,Venom_FB.4
he-162a-1,58.0,51.41,7.31,16.54,,,,,,,,,,,,,,,He_162_A-1
arado-234c-3,14.0,100.0,,,6.43,,1109.0,64.25,0.2,0.24,3.24,3.98,,,,,,,Ar_234_C-3
meteor_fmk3_navy,70.0,44.83,1.47,1.86,0.45,0.72,117.0,82.8,2.98,2.7,1.45,1.54,,,,,,,Sea_Meteor_F_Mk_3
mig-17,316.0,60.26,1.74,2.08,1.73,2.16,874.0,68.58,1.98,3.19,0.39,0.63,40.0,100.0,1.82,1.82,,,MiG-17
b-57b,412.0,76.48,0.11,0.1,6.46,4.97,209.0,33.01,0.01,,5.91,4.39,38.0,,,,,,B-57B
f9f-2,317.0,62.96,1.72,1.94,2.83,3.22,129.0,66.07,1.69,1.66,2.49,2.65,9.0,50.0,0.5,0.5,1.0,1.0,F9F-2
mig-15,303.0,59.99,1.88,1.77,2.09,1.93,859.0,78.33,2.23,4.41,0.32,0.66,,,,,,,MiG-15bis
canberra_bimk6,11.0,100.0,,,4.73,4.73,67.0,100.0,3.88,5.77,2.92,3.77,,,,,,,Canberra_B_(I)_Mk_6
so_4050_vautour_2b,28.0,100.0,,,14.6,10.21,216.0,46.84,,,1.07,0.98,6.0,,,,,,S.O.4050_Vautour_IIB
so_4050_vautour_2a,17.0,,,,,15.75,155.0,68.0,0.08,0.14,7.44,4.22,,,,,,,S.O.4050_Vautour_IIA
md_450b_ouragan,19.0,100.0,2.37,2.92,2.11,2.0,332.0,79.78,1.12,1.53,1.93,2.42,14.0,100.0,3.0,2.63,,,M.D.450B_Ouragan
la_174,11.0,50.0,2.5,5.0,0.5,1.0,133.0,99.54,4.08,13.5,1.72,2.25,29.0,9.52,1.1,1.38,,,La-174
md_452_mystere_2a,63.0,69.34,0.9,1.0,0.74,0.83,171.0,60.81,2.0,2.69,0.34,0.37,,,,,,,M.D.452_IIA
vampire_fb5,129.0,85.35,2.1,1.16,3.99,2.27,152.0,65.86,0.63,0.83,2.44,2.96,8.0,,,,,,Vampire_FB_5
j7w1,83.0,49.24,2.45,2.98,0.45,0.36,333.0,55.81,2.22,2.79,1.07,1.34,,,,,,,J7W1
fw-190d-12,108.0,88.98,1.72,1.82,1.55,1.77,338.0,85.81,4.26,4.73,2.3,2.76,,,,,,,Fw_190_D-12
spitfire_xvi,11.0,100.0,2.0,1.33,,,204.0,51.81,1.45,1.93,0.78,1.11,,,,,,,Spitfire_F_Mk_XVI
p-38k,19.0,,,,,,327.0,91.49,2.77,8.26,1.63,5.4,,,,,,,P-38K
b-17g,63.0,45.65,,,2.35,3.09,42.0,9.09,,,0.09,0.08,,,,,,,B-17G-60-VE
wyvern_s4,272.0,76.18,1.49,0.93,5.05,3.2,6437.0,58.42,1.12,1.14,4.32,4.39,234.0,46.33,3.44,1.83,2.31,1.31,Wyvern_S4
douglas_ad_4,38.0,77.78,1.0,0.38,7.13,7.18,792.0,64.56,0.74,0.71,4.32,4.0,,,,,,,AD-4
