name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,,,,,,,837.0,49.41,1.62,1.56,1.5,1.43,,,,,,,Etendard_IVM
f-100d,824.0,62.92,1.54,1.5,1.59,1.55,1225.0,75.38,1.83,2.02,1.63,1.84,38.0,,,0.93,,0.04,F-100D
mig-19pt,698.0,51.43,2.51,2.33,0.17,0.15,2491.0,46.01,1.34,1.68,0.4,0.5,,,,,,,MiG-19PT
javelin_fmk9,96.0,23.12,1.97,1.74,0.45,0.41,345.0,71.98,3.41,3.53,1.96,2.03,24.0,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,27.0,,,,3.0,2.45,132.0,38.89,1.62,1.7,2.67,2.9,,,,,,,M.D.454_IVA
f-86k_late,78.0,60.35,2.15,2.15,0.29,0.29,76.0,100.0,5.78,2.12,2.44,3.1,,,,,,,F-86K
hunter_f6,79.0,93.33,5.0,2.63,2.07,1.28,190.0,59.93,2.94,3.02,2.92,2.96,,,,,,,Hunter_F.6
md_450b_barougan,65.0,42.47,1.46,2.43,1.64,2.69,239.0,57.14,1.81,1.4,2.54,2.05,7.0,,,,,,M.D.450B_Barougan
me-262c-2b,27.0,100.0,2.81,2.34,0.47,0.31,673.0,66.36,2.25,3.98,0.4,0.69,,,,,,,Me_262_C-2b
mig-15bis_ish,70.0,66.67,0.34,0.56,1.62,2.42,773.0,69.2,0.58,0.78,1.42,1.87,8.0,,,,,,MiG-15bis_ISH
f-86f-35,180.0,81.65,0.58,0.6,2.9,3.1,714.0,56.25,1.19,1.29,2.15,2.35,8.0,,,,,1.0,F-86F-35
meteor_fmk8_reaper,13.0,100.0,1.0,0.25,10.0,5.5,1397.0,63.27,0.81,0.96,1.02,1.23,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,11.0,100.0,,,9.67,9.67,12.0,,,,,,4.0,,,,,,Canberra_B_Mk_2
yak-17,30.0,50.0,3.0,2.88,,,47.0,75.0,2.13,3.25,0.75,1.17,,,,,,,Yak-17
