name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,148.0,80.61,1.41,1.4,3.95,4.05,1194.0,56.78,1.55,1.72,0.94,1.03,25.0,,,3.0,,2.0,Etendard_IVM
f-100d,773.0,58.28,1.06,1.14,1.68,1.84,2593.0,51.02,1.05,1.3,0.47,0.57,499.0,100.0,14.37,1.98,1.27,0.17,F-100D
mig-19pt,445.0,61.24,1.16,1.4,0.08,0.08,2125.0,63.57,1.39,1.97,0.12,0.16,14.0,,,,,,MiG-19PT
javelin_fmk9,115.0,17.22,2.21,1.55,0.04,0.03,369.0,49.5,1.7,1.95,0.21,0.29,26.0,,,,,,Javelin_F.(A.W.)_Mk.9
f-86k_late,103.0,100.0,2.22,1.88,1.11,0.96,179.0,73.06,1.81,2.96,0.26,0.41,,,,,,,F-86K
hunter_f6,201.0,49.81,2.64,2.48,0.12,0.12,1619.0,69.43,1.75,2.74,0.6,0.94,155.0,43.48,11.39,4.54,,0.13,Hunter_F.6
md_450b_barougan,103.0,92.06,1.55,1.06,2.84,1.76,781.0,59.21,0.72,0.79,1.05,1.18,30.0,,,1.76,,1.38,M.D.450B_Barougan
me-262c-2b,160.0,63.03,3.07,3.59,0.42,0.48,781.0,79.89,2.5,4.76,0.25,0.53,14.0,,,,,,Me_262_C-2b
mig-15bis_ish,4.0,100.0,3.0,3.0,4.0,4.0,254.0,67.77,1.17,1.19,0.63,0.55,16.0,,,,,,MiG-15bis_ISH
f-86f-35,219.0,61.11,2.07,1.52,3.08,2.26,3136.0,56.79,0.84,0.96,0.78,0.89,86.0,100.0,1.89,0.39,,,F-86F-35
meteor_fmk8_reaper,21.0,,1.61,1.61,2.81,2.81,2125.0,63.01,0.45,0.49,1.6,1.72,79.0,100.0,6.11,2.8,4.89,1.77,Meteor_F_Mk.8_Reaper
canberra_bmk2,73.0,100.0,,,9.86,9.93,208.0,74.44,,,0.95,1.24,68.0,,,0.28,,0.78,Canberra_B_Mk_2
yak-17,154.0,65.44,3.22,2.98,0.88,0.95,28.0,,,,,,6.0,,,,,,Yak-17
f-86f-30_japan,21.0,100.0,1.62,1.62,3.9,3.9,1792.0,66.82,1.39,1.87,1.06,1.45,27.0,100.0,8.25,6.0,,,F-86F-30_
yak-30d,254.0,61.9,3.31,3.46,0.42,0.51,325.0,64.88,1.45,3.26,0.81,1.85,15.0,,,2.64,,,Yak-30
hunter_f1,54.0,45.45,2.14,1.73,0.73,0.4,419.0,58.31,1.99,2.44,0.94,1.14,,,,,,,Hunter_F_1
me-163b,110.0,79.86,4.21,3.99,1.01,1.17,234.0,56.73,1.44,1.52,0.01,0.01,22.0,,,2.0,,,Me_163_B
f-86f-40_japan,67.0,100.0,3.56,2.95,4.08,3.42,864.0,39.82,1.18,1.28,0.88,0.94,114.0,100.0,10.29,9.0,,,F-86F-40_
yak-23,273.0,67.43,2.09,2.97,0.89,1.3,167.0,65.28,2.08,2.58,0.61,0.79,1.0,,,,,,Yak-23
f9f-8,702.0,57.9,1.29,1.47,1.49,1.64,785.0,61.95,2.32,2.71,1.18,1.37,40.0,100.0,7.65,,5.74,,F9F-8
f-86a-5,449.0,47.31,1.49,1.08,2.56,1.81,3122.0,53.58,1.0,1.0,0.94,0.92,29.0,100.0,3.5,,1.0,,F-86A-5
f3d_1,155.0,28.57,1.23,0.88,5.59,4.23,1705.0,60.16,1.02,1.15,1.84,2.06,25.0,,,1.71,,,F3D-1
r2y2_kai,21.0,,,2.25,,2.67,484.0,70.97,2.68,3.2,2.2,2.67,18.0,,,14.0,,,R2Y2_Kai_V3
r2y2_v1,5.0,,1.0,1.0,1.6,1.6,539.0,61.01,1.1,1.28,1.48,1.69,25.0,,,3.44,,,R2Y2_Kai_V1
r2y2_v2,5.0,,,1.0,,1.4,209.0,60.84,1.52,1.51,1.83,1.85,13.0,,,3.36,,,R2Y2_Kai_V2
me-262a-1a,67.0,79.78,4.36,4.42,0.23,0.27,680.0,57.88,2.29,2.72,1.23,1.56,14.0,,,,,,Me_262_A-1a
f-86f-2,543.0,54.29,3.34,3.4,0.83,0.88,3803.0,63.59,1.46,2.03,0.73,1.03,6.0,,,,,,F-86F-2
f-86_canadair_german,146.0,93.28,4.2,2.53,3.73,2.06,712.0,57.83,1.14,1.7,1.01,1.5,,,,,,,CL-13A_Mk_5
f-84g,184.0,63.5,2.19,2.26,2.96,2.98,803.0,75.42,1.74,1.78,2.25,2.33,10.0,,,4.6,,0.4,F-84G-21-RE
la_200_toriy,247.0,64.81,1.56,1.46,0.55,0.54,355.0,24.36,1.17,0.95,0.25,0.21,38.0,,,0.65,,,La-200
md_452_mystere_2c_preproduction,151.0,47.7,1.49,0.9,1.61,0.92,995.0,61.46,1.14,1.55,1.27,1.73,2.0,,,,,,M.D.452_IIC
sea_hawk_fga6,138.0,100.0,0.92,1.1,4.58,5.8,1351.0,69.54,0.51,0.75,1.29,1.91,37.0,,,0.33,,0.28,sea_hawk_fga6_shop
sea_venom_faw20,109.0,88.33,3.35,3.2,2.95,2.75,266.0,53.37,1.15,1.42,1.11,1.37,21.0,,,1.67,,,Sea_Venom_FAW_20
arado-234,92.0,88.61,,,11.33,15.3,2199.0,52.2,,,2.71,4.98,11.0,,,,,,Ar_234_B-2
fj_4b,514.0,65.54,0.83,1.02,3.61,4.38,854.0,59.43,1.53,2.13,0.51,0.71,17.0,,,,,,FJ-4B
f-84g_france,160.0,50.33,2.24,1.73,5.54,4.57,849.0,72.01,1.8,1.92,2.41,2.52,88.0,100.0,9.85,3.56,2.4,0.61,F-84G-26-RE
tu_14t,257.0,73.56,0.42,0.48,5.95,6.99,278.0,27.49,0.16,0.2,0.73,0.8,98.0,100.0,7.0,0.93,1.0,0.6,Tu-14T
il_28sh,556.0,66.07,0.32,0.33,5.57,5.87,1830.0,43.69,0.26,0.28,0.92,0.92,668.0,76.25,5.8,1.27,2.66,0.69,IL-28Sh
mig-15bis_nr23_german,252.0,72.14,3.76,6.21,0.52,0.83,3986.0,64.81,1.51,2.41,0.33,0.52,46.0,,,3.0,,1.0,MiG-15bis
attaker_fb1,29.0,,,,,,817.0,74.0,0.79,0.87,1.58,1.73,1.0,,,,,,Attacker_FB_1
f-86f-25,352.0,66.87,1.32,1.61,2.42,2.89,3078.0,64.61,1.45,2.22,0.94,1.42,15.0,,,,,,F-86F-25
me-262a-2a,6.0,,,1.0,,,581.0,67.59,1.42,2.55,1.69,3.08,16.0,,,,,,Me_262_A-2a
fj_4b_agm_12b,246.0,69.58,0.79,0.83,2.67,2.78,5169.0,73.14,0.3,0.36,2.75,3.18,1.0,,,,,,FJ-4B_VMF-232
la-15,155.0,59.54,4.91,4.71,1.73,1.66,645.0,63.31,2.48,3.43,0.85,1.14,14.0,,,4.14,,,La-15
he-162a-2,77.0,75.83,2.75,3.15,0.56,0.41,735.0,53.5,2.52,2.99,0.34,0.4,18.0,,,2.89,,,He_162_A-2
yak-15_early,232.0,46.24,1.19,1.53,0.39,0.52,90.0,95.83,2.58,1.58,,,6.0,,,,,,Yak-15P
me-163b-0,165.0,47.61,7.16,7.27,0.5,0.54,148.0,83.21,3.24,5.88,1.17,2.54,,,,,,,Me_163_B-0
f-84b,387.0,66.15,2.66,2.32,4.45,3.95,1479.0,64.62,1.36,1.3,2.5,2.37,76.0,100.0,1.0,0.76,1.5,0.68,F-84B-26
f-80a,211.0,60.68,1.89,1.39,2.46,1.7,1762.0,68.21,1.61,2.75,1.4,2.44,1.0,,,,,,F-80A-5
kitsuka,28.0,48.15,1.96,5.5,0.09,2.5,787.0,63.36,2.04,3.07,0.89,1.34,25.0,,,,,,Kikka
f9f-5,485.0,62.64,1.22,1.45,2.79,3.44,164.0,76.83,2.07,7.55,2.23,7.96,,,,,,,F9F-5
go229_v3,115.0,65.79,2.74,1.78,1.16,0.48,749.0,45.11,1.57,1.16,3.14,2.7,,,,,,,Ho_229_V3
il_28,302.0,77.8,0.48,0.45,7.65,7.53,985.0,39.88,0.24,0.35,0.29,0.44,116.0,,,1.15,,0.72,IL-28
mig-9_ussr,184.0,70.79,1.87,2.72,1.04,1.46,669.0,58.7,1.36,1.78,0.29,0.38,8.0,50.0,0.5,1.0,,,MiG-9_/L
j8m1,75.0,10.42,3.73,3.38,0.08,0.19,648.0,73.22,2.42,4.53,0.23,0.43,69.0,100.0,4.17,2.55,,,Ki-200
meteor_fmk3,,,,,,,912.0,64.47,1.98,2.17,1.53,1.71,,,,,,,Meteor_F_Mk_3
meteor_fmk8,304.0,69.94,2.03,1.92,3.45,3.16,600.0,61.74,1.5,2.05,1.36,1.87,34.0,,,,,,Meteor_F_Mk_8_G.41K
f2h-2,368.0,56.41,2.26,1.58,2.2,1.49,297.0,62.7,1.92,1.74,1.8,1.58,123.0,100.0,8.07,6.35,0.83,0.75,F2H-2
fiat_g91_r1,131.0,70.78,1.8,1.5,2.5,2.02,135.0,51.49,1.26,1.05,1.35,1.36,,,,,,,G.91_R/1
b-57,139.0,74.8,,,11.53,7.99,193.0,53.91,,,0.35,0.6,,,,,,,B-57A
me-262a-1a_u4,66.0,57.97,1.39,1.6,1.87,2.2,3909.0,59.92,0.16,0.19,1.8,2.08,3.0,,,,,,Me_262_A-1/U4
f-80,268.0,68.83,2.63,2.63,2.87,2.86,440.0,63.11,1.31,2.05,1.49,2.33,7.0,,,1.17,,2.0,F-80C-10
mig-9,100.0,56.0,2.08,1.72,0.98,0.87,727.0,50.15,0.96,0.89,0.31,0.3,28.0,,2.4,,,,MiG-9
me-262c-1a,77.0,85.0,3.49,4.43,0.1,0.17,117.0,87.68,3.22,1.66,0.62,0.3,10.0,,,4.0,,1.0,Me_262_C-1a
mig-15_ns23,246.0,57.64,2.31,1.77,2.31,1.7,1232.0,59.82,0.84,1.01,0.36,0.43,13.0,50.0,,,,,MiG-15
meteor_fmk4_sw,56.0,81.67,2.56,2.84,1.93,2.0,40.0,100.0,3.83,2.17,3.25,1.88,10.0,,,,,,Meteor_F_Mk_4_G.41G
meteor_fmk4_lw,85.0,92.5,1.84,1.89,1.65,1.61,159.0,56.05,1.4,2.04,0.97,1.95,1.0,,,,,,Meteor_F_Mk_4_G.41F
f-84g_italy,153.0,66.2,1.46,1.3,4.31,4.3,610.0,68.62,2.2,2.32,2.96,3.05,87.0,,,2.21,,0.55,F-84G-21-RE
fiat_g91_ps,100.0,56.4,1.34,1.25,5.28,4.81,403.0,57.72,0.81,0.78,1.39,1.34,43.0,100.0,0.67,0.72,1.67,1.07,G.91_pre-serie
yak-15,196.0,35.6,2.91,1.48,1.25,0.68,92.0,81.25,3.04,4.14,1.13,1.64,,,,,,,Yak-15
venom_fb4,143.0,60.13,3.1,3.49,2.84,3.46,483.0,59.32,1.47,2.0,1.35,1.77,,,,,,,Venom_FB.4
he-162a-1,,,,,,,,,,,,,,,,,,,He_162_A-1
arado-234c-3,87.0,95.2,0.67,0.59,13.18,12.46,2944.0,49.24,0.23,0.41,1.21,1.91,1.0,,,,,,Ar_234_C-3
meteor_fmk3_navy,96.0,78.85,2.15,1.85,2.15,1.82,500.0,62.45,1.28,1.94,1.53,2.22,14.0,,,2.0,,,Sea_Meteor_F_Mk_3
mig-17,225.0,78.6,2.74,2.87,0.84,0.88,2159.0,70.42,1.38,2.55,0.37,0.68,65.0,96.67,3.1,3.2,,,MiG-17
b-57b,581.0,58.06,0.15,0.12,7.26,6.03,835.0,47.11,0.12,0.16,1.34,1.76,293.0,100.0,7.32,2.3,2.85,1.1,B-57B
f9f-2,525.0,69.09,1.4,1.43,2.59,2.68,187.0,55.09,2.46,2.18,3.66,3.28,11.0,,,,,,F9F-2
mig-15,433.0,67.44,2.38,2.33,0.97,0.92,3669.0,64.46,1.69,3.05,0.44,0.8,60.0,50.0,1.45,1.77,,,MiG-15bis
canberra_bimk6,172.0,92.22,0.23,0.26,8.71,8.87,235.0,57.12,0.65,1.17,1.95,3.13,39.0,,,1.8,,4.5,Canberra_B_(I)_Mk_6
so_4050_vautour_2b,153.0,87.61,,,6.65,5.62,288.0,53.62,,,1.83,2.27,37.0,,,,,1.18,S.O.4050_Vautour_IIB
so_4050_vautour_2a,225.0,90.75,0.3,0.3,6.88,7.12,441.0,28.91,0.37,0.29,1.45,1.07,44.0,,,3.0,,2.95,S.O.4050_Vautour_IIA
md_450b_ouragan,139.0,45.0,1.53,1.22,1.18,1.04,341.0,87.22,1.33,1.63,1.5,1.78,107.0,100.0,4.05,1.97,6.45,3.09,M.D.450B_Ouragan
la_174,15.0,,,3.33,,0.53,64.0,85.0,2.85,3.45,,,,,,,,,La-174
md_452_mystere_2a,127.0,58.98,1.33,0.88,0.48,0.32,282.0,50.85,1.82,2.27,0.72,0.91,,,,,,,M.D.452_IIA
vampire_fb5,116.0,100.0,1.41,1.28,7.38,6.54,4900.0,72.9,0.68,0.9,1.38,1.85,26.0,,,,,,Vampire_FB_5
j7w1,141.0,17.69,3.66,2.07,,,273.0,74.62,3.08,4.03,0.6,0.73,,,,,,,J7W1
fw-190d-12,1109.0,65.04,1.51,1.78,0.4,0.47,529.0,77.2,2.16,3.35,1.2,1.83,2.0,,,,,,Fw_190_D-12
spitfire_xvi,151.0,61.67,1.98,2.01,0.94,0.91,240.0,61.67,2.09,2.55,2.33,3.01,,,,,,,Spitfire_F_Mk_XVI
p-38k,5.0,,,,,,51.0,97.92,6.33,8.69,1.69,2.81,5.0,,,,,,P-38K
b-17g,107.0,68.61,0.25,0.24,2.64,2.4,256.0,62.11,0.25,0.26,0.72,0.56,28.0,100.0,0.09,,5.86,,B-17G-60-VE
wyvern_s4,322.0,71.98,0.86,0.81,4.46,4.22,7399.0,64.22,0.74,0.82,4.28,4.83,195.0,94.36,2.59,1.7,7.39,5.46,Wyvern_S4
douglas_ad_4,259.0,69.46,0.41,0.34,5.63,5.1,3249.0,67.88,0.5,0.54,5.9,6.23,47.0,,,0.53,,7.83,AD-4
tu_4,148.0,74.89,0.74,0.63,4.06,3.61,455.0,34.03,0.97,1.03,0.43,0.49,5.0,,,1.0,,4.0,Tu-4
n1k2_jko,10.0,,,,,,109.0,82.76,3.07,3.95,3.16,3.95,,,,,,,N1K2-Ja
he_219a_7,17.0,50.0,1.1,2.0,0.5,0.93,2470.0,68.23,0.6,0.61,3.16,3.2,25.0,,,2.06,,6.47,He_219_A-7
sm_91,294.0,46.02,3.5,3.22,3.45,2.86,833.0,63.35,1.64,1.76,2.98,3.22,27.0,70.0,2.7,3.05,1.6,1.55,SM.91
n1k1_ja,47.0,87.5,3.19,3.15,,,86.0,54.76,1.27,1.61,1.04,1.2,,,,,,,N1K1-Ja
g5n1,121.0,89.72,,,2.67,1.7,54.0,,,,,,9.0,,,,,0.11,G5N1
tu-2_postwar,362.0,78.03,0.26,0.26,8.16,8.06,472.0,54.17,0.01,0.01,6.57,3.93,88.0,77.5,,,2.05,2.47,Tu-2S-44
b_24d,94.0,56.67,,,4.22,4.29,53.0,86.11,0.72,0.71,1.47,1.13,,,,,,,B-24D-25-CO
bf-109k-4,2461.0,69.58,2.66,2.86,0.56,0.61,3115.0,60.11,2.38,4.06,0.47,0.82,18.0,,,12.0,,,Bf_109_K-4
p-47n-15,410.0,67.45,1.78,1.28,2.76,2.04,1331.0,61.7,0.75,0.83,1.95,2.05,28.0,100.0,4.55,3.1,9.09,2.4,P-47N-15
spitfire_ix_usa,301.0,59.26,1.09,1.16,0.12,0.12,844.0,63.98,1.53,2.81,1.04,1.91,20.0,,,,,,Spitfire_LF_Mk_IXc
p-47m-1-re,596.0,78.97,1.99,1.86,3.66,3.41,1414.0,71.58,1.11,1.28,2.52,2.91,2.0,100.0,4.0,,,,P-47M-1-RE
f7f3,53.0,48.15,2.52,4.93,,,85.0,47.37,3.11,2.36,3.58,2.93,,,,,,,F7F-3
spitfire_ix,123.0,86.67,2.75,1.78,1.05,0.64,1318.0,67.49,2.08,3.52,1.51,2.6,90.0,98.08,5.27,3.2,,,Spitfire_LF_Mk_IX
fw-190c,114.0,61.88,2.21,3.43,,,138.0,75.0,9.08,6.42,2.95,1.94,,,,,,,Fw_190_C
brigand_b1,33.0,85.09,0.86,1.0,6.61,7.58,194.0,48.89,2.02,1.19,12.41,6.98,,,,,,,Brigand_B_1
ki_87,,,,,,,101.0,65.28,0.88,1.47,0.33,0.63,,,,,,,Ki-87
su-6_m71,199.0,78.72,0.77,0.53,6.8,4.78,728.0,66.64,0.21,0.16,4.05,3.45,3.0,,,,,0.67,Su-6_(M-71F)
b-29,108.0,62.89,0.05,0.04,3.93,3.54,763.0,63.61,0.36,0.73,0.33,0.69,62.0,100.0,0.29,0.75,3.61,8.71,B-29A-BN
f8f1,143.0,9.38,5.81,2.29,1.34,0.67,1062.0,66.39,0.46,0.49,1.59,1.72,11.0,,,,,,F8F-1
spitfire_f22,315.0,81.37,2.64,2.4,1.8,1.65,406.0,70.53,1.49,3.14,2.36,5.02,,,,,,,Spitfire_F_Mk_22
sea_fury_fb11,209.0,80.45,2.36,1.89,1.78,1.48,790.0,68.48,0.65,0.72,1.81,2.1,,,,,,,Sea_Fury_FB_11
