name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,13.0,50.0,1.5,3.0,1.0,2.0,62.0,56.15,0.78,1.5,0.8,1.15,11.0,,,2.22,,,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,13.0,,1.0,1.0,,,80.0,39.3,1.26,1.87,,,,,,,,,◔MiG-29
su_27sm,260.0,76.28,4.15,5.54,0.56,0.81,1217.0,53.05,1.33,1.28,,,,,,,,,Su-27SM
f_15c_msip2,637.0,78.15,4.0,4.03,0.13,0.13,681.0,49.13,1.4,1.47,0.01,0.01,56.0,,,1.77,,,F-15C_MSIP_II
f_15j_kai,225.0,58.98,2.28,2.39,,,1032.0,49.59,1.54,1.74,0.04,0.05,11.0,,2.0,2.45,,,F-15J(M)
saab_jas39c,78.0,69.12,3.58,3.22,,,1020.0,68.5,1.07,1.3,0.75,0.9,13.0,,,,,,JAS39C
mig-21_bison,,,,,,,1286.0,67.02,1.33,1.74,0.13,0.18,26.0,,,0.5,,,MiG-21_Bison
f-4f_kws_lv,10.0,100.0,7.28,7.28,,,528.0,53.34,1.13,1.27,0.11,0.1,,,,,,,◄F-4F_KWS_LV
j_11a,1.0,100.0,5.0,5.0,,,41.0,21.43,1.19,1.1,,,,,,,,,J-11A
f_15c_baz_msip,147.0,83.98,3.79,5.45,0.76,1.08,79.0,50.0,1.52,2.43,,,,,,,,,Baz_Meshupar
av_8b_plus,561.0,72.58,5.05,5.35,0.32,0.29,127.0,56.22,1.24,1.91,1.64,2.26,,,,,,,AV-8B_Plus
f_16a_block_15_belgium,13.0,100.0,5.0,5.0,1.0,1.0,102.0,55.56,1.48,1.6,1.12,1.41,8.0,,,,,,F-16A
f_16am_block_15_mlu_belgium,,,,,,,47.0,100.0,0.2,0.71,,,,,,,,,F-16AM
f_16a_block_15_adf_italy,13.0,,,,,,45.0,44.44,1.0,1.7,0.47,0.84,,,,,,,F-16A_ADF
tornado_f3_late,36.0,15.0,0.33,0.33,,,8.0,100.0,1.25,1.25,,,,,,,,,Tornado_F.3_Late
mig_29_9_13,44.0,73.91,2.22,1.59,,,415.0,51.69,1.09,1.52,0.06,0.07,51.0,,,0.32,,,MiG-29
sea_harrier_fa2,7.0,,,1.92,,,11.0,,,1.0,,,,,,,,,Sea_Harrier_FA_2
f_16a_block_15_adf,32.0,,3.0,1.0,1.0,0.17,96.0,12.08,1.25,1.01,0.11,0.13,,,,,,,F-16A_ADF
f_16a_block_10,375.0,61.76,0.99,1.13,0.99,1.07,538.0,50.44,1.15,1.36,0.32,0.37,15.0,,,,,,F-16A
f-4ej_kai,48.0,50.0,3.0,1.77,1.0,0.5,167.0,48.32,1.28,1.33,0.26,0.29,,,,,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,4.0,,,,,1.25,178.0,83.6,0.39,0.16,1.59,0.84,,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,,,,,,,100.0,58.8,1.19,1.6,0.64,0.8,,,,,,,F-16A_MLU_(China)
f_14a_iriaf,62.0,7.41,3.56,1.47,,,1060.0,52.75,1.54,1.55,0.16,0.18,14.0,,,1.21,,,F-14A_IRIAF
saab_ja37d,10.0,,,,,,72.0,66.03,0.88,0.88,0.1,0.1,23.0,,,,,,JA37D
jf_17,1.0,,,3.0,,,326.0,75.33,2.05,1.85,0.28,0.26,9.0,,,1.0,,,JF-17
j_10a,21.0,,,5.0,,,429.0,45.99,2.01,2.21,0.12,0.14,,,,,,,J-10A
f_16c_block_40_barak_2,122.0,82.26,3.36,4.0,0.48,0.61,36.0,10.0,1.9,1.88,,0.65,25.0,,,1.0,,1.76,F-16C_Barak_II
tornado_ids_de_assta1,,,,,,,199.0,47.52,0.14,0.16,1.11,1.07,13.0,,,,,,◄Tornado_IDS_ASSTA1
mirage_2000d_r1,,,,,,,71.0,57.61,0.52,1.23,1.31,3.05,,,,,,,Mirage_2000D-R1
f_16a_block_10_iaf,,,,,,,44.0,100.0,1.82,1.3,2.55,0.81,,,,,,,Netz
tornado_ids_it_mod95,,,,,,,11.0,,,,,,,,,,,,Tornado_IDS_(1995)
tornado_gr1,14.0,,,0.21,0.18,0.57,27.0,50.0,0.5,1.0,3.29,6.57,,,,,,,Tornado_GR.1
f_16aj,146.0,44.87,0.7,0.7,,,248.0,56.11,1.12,1.07,0.95,0.95,23.0,,4.0,2.47,,,F-16AJ
