name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,14.0,100.0,3.33,2.64,,,26.0,75.76,1.04,2.44,,,,,,,,,Mirage_F1CT
etndard_4m,73.0,80.0,1.39,1.39,4.42,5.07,609.0,64.83,1.74,1.81,1.24,1.29,,,,,,,Etendard_IVM
f-100d,642.0,58.37,1.46,1.43,0.68,0.64,995.0,60.69,1.35,1.41,1.0,1.07,,,,,,,F-100D
mig-19pt,850.0,65.14,2.78,3.06,0.15,0.17,1047.0,49.54,1.41,1.59,0.13,0.15,33.0,,,2.0,,,MiG-19PT
javelin_fmk9,39.0,67.5,1.08,1.01,0.28,0.25,161.0,95.31,4.19,3.91,1.73,1.76,16.0,,,1.0,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,77.0,89.79,1.6,2.05,2.35,3.62,127.0,66.07,1.47,1.62,2.03,2.21,,,,,,,M.D.454_IVA
f-86k_late,81.0,84.45,1.5,2.14,0.26,0.39,60.0,100.0,2.19,3.57,0.47,0.43,,,,,,,F-86K
hunter_f6,25.0,20.83,2.21,2.85,,,402.0,55.56,1.71,1.64,0.7,0.68,27.0,,,1.0,,,Hunter_F.6
md_450b_barougan,24.0,100.0,1.0,,2.94,,182.0,72.26,0.68,0.83,1.68,1.97,,,,,,,M.D.450B_Barougan
me-262c-2b,56.0,57.5,2.6,2.15,1.5,1.43,403.0,70.91,2.96,5.77,0.38,0.75,,,,,,,Me_262_C-2b
mig-15bis_ish,71.0,81.45,2.15,1.66,0.69,0.56,409.0,54.08,0.93,1.33,0.88,1.32,15.0,,,1.13,,0.53,MiG-15bis_ISH
f-86f-35,31.0,100.0,1.13,1.25,1.67,1.75,835.0,53.76,1.2,1.8,0.88,1.33,110.0,100.0,,0.37,,,F-86F-35
meteor_fmk8_reaper,7.0,,,,,,990.0,65.67,0.97,1.3,1.7,2.27,62.0,39.47,0.79,0.68,0.29,0.39,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,37.0,,,,,,,,,,,,Canberra_B_Mk_2
yak-17,37.0,88.89,3.13,2.2,4.57,3.3,59.0,,1.69,1.69,0.58,0.58,,,,,,,Yak-17
f-86f-30_japan,35.0,100.0,1.8,1.34,2.8,1.95,561.0,65.59,1.29,1.42,1.65,1.82,,,,,,,F-86F-30_
yak-30d,127.0,66.88,2.93,3.57,0.87,1.11,90.0,100.0,3.4,5.0,1.37,3.0,,,,,,,Yak-30
hunter_f1,94.0,70.22,1.26,1.41,1.04,1.18,166.0,86.35,5.26,3.87,3.2,2.36,,,,,,,Hunter_F_1
me-163b,43.0,97.92,5.13,5.25,3.58,3.67,538.0,84.91,3.75,20.53,0.31,1.7,,,,,,,Me_163_B
f-86f-40_japan,35.0,,,1.99,,0.88,170.0,62.9,1.36,1.38,2.02,2.25,18.0,,,,,,F-86F-40_
yak-23,74.0,50.0,1.85,3.5,0.52,1.19,188.0,59.99,2.36,4.0,0.27,0.39,,,,,,,Yak-23
f9f-8,437.0,71.25,1.35,1.31,2.11,2.05,841.0,49.78,2.25,2.42,1.56,1.67,45.0,,,1.2,,,F9F-8
f-86a-5,310.0,54.69,1.15,1.02,3.09,2.77,881.0,49.87,1.6,2.0,1.26,1.6,,,,,,,F-86A-5
f3d_1,272.0,55.6,0.83,0.87,2.93,3.05,1222.0,49.6,0.86,0.75,1.72,1.49,22.0,,,,,,F3D-1
r2y2_kai,37.0,100.0,2.37,1.84,8.32,6.71,349.0,66.13,1.5,2.14,1.56,2.21,,,,,,,R2Y2_Kai_V3
r2y2_v1,,,,,,,329.0,77.1,0.89,1.06,2.45,2.58,2.0,,,,,,R2Y2_Kai_V1
r2y2_v2,21.0,,,1.0,,2.93,167.0,54.19,0.92,1.81,1.68,3.55,,,,,,,R2Y2_Kai_V2
me-262a-1a,4.0,,,1.0,,,550.0,66.19,1.83,2.44,0.82,1.07,,,,,,,Me_262_A-1a
f-86f-2,318.0,61.65,1.35,1.45,0.95,1.02,3285.0,69.59,2.01,3.85,1.11,2.15,18.0,,,,,,F-86F-2
f-86_canadair_german,140.0,77.8,1.52,1.44,3.55,3.34,404.0,64.01,1.36,1.85,1.1,1.54,9.0,,,,,,CL-13A_Mk_5
f-84g,48.0,100.0,2.15,1.82,7.33,6.45,412.0,56.04,1.81,2.24,2.59,3.07,,,,,,,F-84G-21-RE
la_200_toriy,12.0,100.0,3.0,3.0,3.75,2.67,411.0,76.6,1.65,2.19,1.02,1.33,,,,,,,La-200
