name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,,,,,,,237.0,71.61,1.15,1.4,1.24,1.55,31.0,,,1.79,,,Mirage_F1CT
etndard_4m,,,,,,,513.0,56.84,0.89,0.99,1.56,1.73,,,,,,,Etendard_IVM
f-100d,70.0,94.44,2.07,1.25,0.97,0.58,683.0,63.81,1.84,2.78,0.41,0.63,,,,,,,F-100D
mig-19pt,98.0,55.26,1.33,1.87,0.03,0.05,820.0,46.87,1.18,1.38,0.24,0.27,12.0,,,,,,MiG-19PT
javelin_fmk9,,,,,,,55.0,100.0,3.6,,4.0,,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,,,,,,,56.0,50.0,0.29,0.33,0.14,0.13,,,,,,,M.D.454_IVA
f-86k_late,,,,,,,171.0,48.74,1.28,1.87,0.55,0.79,,,,,,,F-86K
hunter_f6,,,,,,,227.0,52.94,1.32,1.52,0.65,0.76,21.0,,,1.0,,,Hunter_F.6
md_450b_barougan,,,,,,,59.0,75.0,0.17,,0.97,2.0,,,,,,,M.D.450B_Barougan
me-262c-2b,18.0,30.56,2.39,3.61,,,36.0,,,2.18,,,,,,,,,Me_262_C-2b
mig-15bis_ish,38.0,,,,0.53,0.26,451.0,79.24,0.93,2.15,1.95,4.35,,,,,,,MiG-15bis_ISH
f-86f-35,4.0,,,,,,42.0,50.0,0.75,0.73,1.25,1.17,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,306.0,62.21,0.8,1.23,1.01,1.59,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,,,,,,,,,,,,,Canberra_B_Mk_2
