name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,53.0,100.0,5.21,4.6,0.33,0.33,748.0,78.27,0.94,1.14,2.02,2.43,3.0,,,1.0,,,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,16.0,100.0,1.0,1.0,0.09,0.09,25.0,100.0,2.0,1.76,2.0,1.52,13.0,,,3.15,,,◔MiG-29
su_27sm,685.0,86.49,4.88,5.39,0.39,0.44,6122.0,63.43,1.78,2.39,0.18,0.24,408.0,52.54,12.91,2.43,0.71,0.15,Su-27SM
f_15c_msip2,2167.0,84.64,4.42,4.48,0.28,0.3,4055.0,58.81,1.93,2.37,0.03,0.03,86.0,100.0,8.11,4.83,,0.35,F-15C_MSIP_II
f_15j_kai,41.0,83.95,7.63,6.64,1.52,0.66,839.0,61.15,2.21,3.47,0.03,0.06,75.0,,,3.65,,,F-15J(M)
saab_jas39c,19.0,100.0,4.63,4.8,,,1241.0,65.82,1.29,1.69,0.61,0.81,56.0,,,2.43,,,JAS39C
mig-21_bison,9.0,,,,,,823.0,64.67,1.66,2.21,0.16,0.22,,,,,,,MiG-21_Bison
f-4f_kws_lv,13.0,100.0,1.0,1.0,,,983.0,62.01,1.17,1.39,0.32,0.37,51.0,,,0.95,,,◄F-4F_KWS_LV
j_11a,8.0,100.0,2.0,4.0,1.0,2.0,123.0,88.1,2.44,2.65,,,16.0,,,1.6,,,J-11A
f_15c_baz_msip,29.0,64.39,2.59,4.41,0.14,0.23,294.0,75.62,2.78,4.07,0.04,0.03,,,,,,,Baz_Meshupar
av_8b_plus,716.0,71.73,1.8,2.33,0.59,0.74,696.0,52.81,1.37,1.55,1.09,1.25,72.0,50.0,1.69,2.96,1.67,2.45,AV-8B_Plus
f_16a_block_15_belgium,37.0,100.0,2.29,3.76,5.82,8.76,110.0,88.89,1.44,1.29,1.42,1.06,15.0,,,2.0,,,F-16A
f_16am_block_15_mlu_belgium,68.0,88.1,4.11,6.6,1.12,2.24,479.0,73.43,1.18,1.77,1.59,2.46,15.0,,,1.07,,,F-16AM
f_16a_block_15_adf_italy,4.0,,,,,,49.0,60.0,1.2,0.94,,,,,,,,,F-16A_ADF
tornado_f3_late,75.0,67.56,2.07,1.56,0.04,0.03,36.0,95.24,1.0,1.07,0.57,0.57,,,,,,,Tornado_F.3_Late
mig_29_9_13,142.0,60.52,1.51,2.01,0.27,0.33,1354.0,61.08,1.47,1.93,0.02,0.03,101.0,50.0,3.0,1.17,,,MiG-29
sea_harrier_fa2,74.0,53.33,2.77,2.4,0.45,0.54,180.0,56.42,1.05,1.2,0.02,0.03,,,,,,,Sea_Harrier_FA_2
f_16a_block_15_adf,246.0,54.97,0.81,0.83,0.2,0.2,113.0,62.56,3.08,2.06,,,,,,,,,F-16A_ADF
f_16a_block_10,230.0,63.01,0.53,0.86,1.72,2.49,491.0,51.92,0.82,0.82,0.84,0.85,33.0,50.0,1.67,4.39,,0.11,F-16A
f-4ej_kai,17.0,100.0,7.33,7.33,,,315.0,52.95,2.19,3.21,0.31,0.42,12.0,,,1.0,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,35.0,100.0,3.0,1.12,12.86,5.41,200.0,70.66,0.29,0.19,1.73,1.12,,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,12.0,,,1.0,,,142.0,49.52,1.38,1.62,0.15,0.19,,,,,,,F-16A_MLU_(China)
f_14a_iriaf,475.0,70.76,5.69,6.85,0.73,0.95,3707.0,55.21,1.86,2.16,0.05,0.07,129.0,,,1.72,,,F-14A_IRIAF
saab_ja37d,4.0,100.0,2.0,2.0,1.0,1.0,336.0,67.42,1.38,2.02,0.21,0.29,36.0,,,3.35,,,JA37D
