name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,26.0,100.0,6.0,10.0,,,137.0,69.13,1.14,1.9,0.33,0.57,,,,,,,Mirage_F1CT
etndard_4m,47.0,73.6,0.8813043478260869,,3.013565217391305,,585.0,64.8504347826087,1.3892173913043477,2.0713913043478263,1.0571304347826087,1.544,23.0,,,,,,Etendard_IVM
f-100d,179.0,68.64,1.21,0.87,2.4,1.69,225.0,61.88,1.35,1.37,0.65,0.68,,,,,,,F-100D
mig-19pt,151.0,54.090714285714284,1.801785714285714,1.417857142857143,0.1382142857142857,0.1142857142857143,213.0,50.645714285714284,1.3264285714285715,1.1932142857142858,0.3507142857142857,0.3175,,,,,,,MiG-19PT
javelin_fmk9,18.0,,,1.33,,0.11,102.0,83.75,3.78,4.92,2.33,2.82,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,24.0,50.0,0.5,1.14,1.92,2.45,52.0,60.0,2.15,2.15,1.58,1.58,,,,,,,M.D.454_IVA
f-86k_late,34.0,50.0,0.75,0.93,0.17,0.1,10.0,,,,,,,,,,,,F-86K
hunter_f6,29.0,50.0,1.29,2.25,0.5,0.89,120.0,48.540000000000006,3.64,2.66,2.515,1.75,8.0,,,,,,Hunter_F.6
md_450b_barougan,15.0,,,,,3.67,41.0,,,0.11,,0.43,11.0,,,,,,M.D.450B_Barougan
me-262c-2b,,,,,,,375.0,92.5764705882353,4.026176470588235,9.57,0.6379411764705882,1.5958823529411763,,,,,,,Me_262_C-2b
mig-15bis_ish,46.0,50.0,1.0,0.88,4.77,3.44,274.0,71.17,0.79,0.91,1.42,1.64,10.0,,,,,,MiG-15bis_ISH
f-86f-35,19.0,100.0,1.18,1.27,4.65,5.0,39.0,61.035,1.8050000000000002,1.725,2.5149999999999997,2.27,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,186.0,64.26,1.43,2.16,1.97,2.81,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,1.0,,,,,5.0,24.0,50.0,,,0.5,1.0,,,,,,,Canberra_B_Mk_2
yak-17,10.0,100.0,3.0,3.0,1.0,1.0,37.0,50.0,1.67,,0.83,,,,,,,,Yak-17
f-86f-30_japan,29.0,48.565,1.38,2.605,1.225,2.175,158.0,81.3,0.72,0.8200000000000001,1.205,1.175,,,,,,,F-86F-30_
yak-30d,51.0,57.5,2.1,2.23,1.5,1.6,34.0,100.0,2.56,4.22,0.78,2.0,,,,,,,Yak-30
hunter_f1,48.0,50.0,1.3,1.58,,,42.0,,,4.71,,2.29,,,,,,,Hunter_F_1
me-163b,21.0,,,5.33,,0.08,90.0,94.0,4.4,17.0,0.6,5.67,,,,,,,Me_163_B
vampire_fb52_finland,,,,,,,,,,,,,,,,,,,Vampire_FB_52A
f-86f-40_japan,24.0,50.0,2.0,2.33,1.17,1.42,96.0,37.17,2.72,3.25,1.46,1.6,,,,,,,F-86F-40_
yak-23,6.0,100.0,6.5,7.0,2.5,3.0,49.0,100.0,1.49,5.06,1.54,5.56,,,,,,,Yak-23
f9f-8,91.0,70.42,1.22,1.02,0.74,0.64,140.0,40.3,1.29,1.61,1.71,2.1,,,,,,,F9F-8
f-86a-5,52.0,93.33500000000001,2.5,2.0,5.335,4.75,150.0,55.68,2.145,1.65,3.5549999999999997,3.285,,,,,,,F-86A-5
f3d_1,43.0,81.67,1.02,1.25,4.74,5.59,229.0,38.76,0.52,0.37,2.81,2.14,18.0,,,2.0,,,F3D-1
r2y2_kai,10.0,50.0,2.0,2.0,0.5,0.5,399.0,77.93,3.21,5.53,4.25,7.26,33.0,,,4.82,,0.91,R2Y2_Kai_V3
r2y2_v1,22.0,50.0,2.5,1.7,2.4,1.62,174.0,75.69,1.41,1.74,3.89,4.96,,,,,,,R2Y2_Kai_V1
r2y2_v2,10.0,50.0,0.5,0.5,2.0,2.0,56.0,50.0,1.62,1.65,6.0,5.93,5.0,,,6.8,,,R2Y2_Kai_V2
me-262a-1a,60.0,50.0,1.11,1.08,,,230.0,52.36,1.31,1.19,1.12,1.02,,,,,,,Me_262_A-1a
f-86f-2,28.0,90.0,0.7,0.6,0.9,0.45,224.0,44.67,2.02,2.3,0.89,1.0,,,,,,,F-86F-2
f-86_canadair_german,32.0,58.33,1.1,2.0,0.83,1.38,288.0,69.22,2.47,4.59,0.5,0.98,,,,,,,CL-13A_Mk_5
f-84g,42.0,92.975,0.3275,0.425,6.4525,8.274999999999999,184.0,46.022499999999994,0.9375,0.9375,1.7625,1.805,,,,,,,F-84G-21-RE
la_200_toriy,40.0,,,3.0,,1.36,355.0,71.59,1.63,2.9,0.9,1.63,,,,,,,La-200
md_452_mystere_2c_preproduction,15.0,,,0.6,,1.07,49.0,31.82,2.36,2.45,0.32,0.23,,,,,,,M.D.452_IIC
sea_hawk_fga6,,,,,,,106.0,71.0,1.18,2.48,1.38,2.74,,,,,,,sea_hawk_fga6_shop
sea_venom_faw20,,,,,,,,,,,,,,,,,,,Sea_Venom_FAW_20
arado-234,19.0,100.0,,,12.5,11.8,584.0,60.67,0.08,0.1,2.85,4.45,,,,,,,Ar_234_B-2
fj_4b,18.0,,,,,,50.0,63.33,2.43,2.6,2.67,2.63,,,,,,,FJ-4B
f-84g_france,17.0,,,,,,282.0,64.10333333333334,1.44,2.19,2.0066666666666664,3.1066666666666665,,,,,,,F-84G-26-RE
tu_14t,15.0,75.0,0.25,0.25,5.75,5.75,100.0,42.33,0.37,0.3,0.89,0.72,,,,,,,Tu-14T
il_28sh,88.0,78.75,0.3,0.38,7.28,9.98,448.0,64.35,0.3,0.27,1.5,1.37,4.0,,,,,,IL-28Sh
mig-15bis_nr23_german,92.0,60.0,2.33,2.81,1.1,1.3,617.0,80.14,2.49,5.0,1.53,3.03,,,,,,,MiG-15bis
attaker_fb1,24.0,75.0,0.8,1.5,1.3,2.5,190.0,54.5,0.99,0.7,2.03,1.42,,,,,,,Attacker_FB_1
f-86f-25,26.0,91.18,2.47,2.35,3.97,3.88,17.0,100.0,1.0,1.0,1.0,1.0,,,,,,,F-86F-25
me-262a-2a,6.0,,,,0.75,0.7,221.0,72.44,1.63,6.04,0.85,3.1,,,,,,,Me_262_A-2a
fj_4b_agm_12b,14.0,100.0,1.79,1.79,0.07,0.07,179.0,79.94,0.705,0.855,3.495,4.305,,,,,,,FJ-4B_VMF-232
la-15,36.0,53.155,1.795,2.695,0.305,0.35,285.0,80.255,3.09,6.609999999999999,1.57,3.275,,,,,,,La-15
he-162a-2,2.0,,,,,1.0,193.0,65.1,1.98,5.26,0.76,2.21,,,,,,,He_162_A-2
yak-15_early,18.0,,,1.0,,1.0,25.0,100.0,6.29,2.0,1.86,1.0,,,,,,,Yak-15P
me-163b-0,18.0,100.0,1.5,1.0350000000000001,0.3,0.27,12.0,100.0,2.8200000000000003,3.0,1.0,1.0,,,,,,,Me_163_B-0
f-84b,43.0,100.0,3.1,1.88,10.7,4.77,312.0,48.66,1.09,0.96,2.05,1.79,,,,,,,F-84B-26
f-80a,36.0,,,2.7,,2.6,69.0,9.85,2.11,1.54,1.82,1.8,,,,,,,F-80A-5
