name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,112.0,81.72,0.92,1.14,3.44,4.36,1810.0,68.56,1.47,2.35,0.55,0.87,29.0,,5.38,5.38,4.0,4.0,Etendard_IVM
f-100d,1234.0,64.94,1.34,1.15,1.6,1.35,2969.0,48.9,0.51,0.52,0.63,0.64,245.0,62.0,8.31,5.09,0.51,0.3,F-100D
mig-19pt,684.0,51.63,2.9,2.65,0.04,0.05,2763.0,52.2,0.76,0.87,0.1,0.1,93.0,66.13,3.55,4.12,,,MiG-19PT
javelin_fmk9,310.0,55.06,1.72,1.58,0.11,0.08,1223.0,53.94,1.25,1.43,0.14,0.15,73.0,100.0,10.86,4.45,0.86,0.74,Javelin_F.(A.W.)_Mk.9
f-86k_late,114.0,96.77,3.79,2.46,2.95,1.88,403.0,61.68,1.52,1.93,0.05,0.07,,,,,,,F-86K
hunter_f6,768.0,54.49,2.62,2.15,0.99,0.79,2280.0,61.18,1.68,2.29,0.31,0.43,46.0,75.0,13.25,14.19,1.5,1.59,Hunter_F.6
md_450b_barougan,118.0,52.69,1.6,0.94,1.05,0.58,932.0,56.82,0.43,0.49,1.09,1.26,16.0,100.0,,,,,M.D.450B_Barougan
me-262c-2b,516.0,59.72,2.15,2.37,0.34,0.37,717.0,66.06,1.98,3.91,0.2,0.35,93.0,,6.26,3.87,,,Me_262_C-2b
mig-15bis_ish,72.0,37.5,3.01,5.28,1.66,2.86,2045.0,50.84,0.45,0.55,0.23,0.27,17.0,,,,,,MiG-15bis_ISH
f-86f-35,105.0,39.37,1.6,1.14,1.89,1.37,4133.0,49.45,0.61,0.67,0.56,0.59,31.0,50.0,1.0,0.64,0.5,0.25,F-86F-35
meteor_fmk8_reaper,21.0,100.0,1.5,1.0,12.5,6.77,1384.0,52.83,0.42,0.45,1.28,1.39,190.0,,,2.4,,0.44,Meteor_F_Mk.8_Reaper
canberra_bmk2,130.0,100.0,,,7.34,6.73,365.0,52.11,,,0.86,1.7,25.0,,,,,1.6,Canberra_B_Mk_2
yak-17,57.0,82.29,2.31,1.67,0.18,0.11,190.0,61.08,1.33,2.93,0.21,0.41,,,,,,,Yak-17
f-86f-30_japan,225.0,60.13,1.15,1.23,1.92,1.92,2797.0,58.06,0.9,1.05,0.65,0.77,111.0,88.17,6.8,8.87,,,F-86F-30_
yak-30d,639.0,46.6,2.25,2.95,0.18,0.24,639.0,54.25,0.96,1.89,0.21,0.41,9.0,,2.75,2.75,,,Yak-30
hunter_f1,251.0,60.38,4.27,3.11,0.32,0.26,2515.0,63.74,1.82,2.82,0.32,0.49,14.0,,,,,,Hunter_F_1
me-163b,454.0,55.13,2.44,2.68,0.15,0.16,992.0,61.88,1.5,1.52,0.2,0.19,118.0,,,2.05,,0.33,Me_163_B
f-86f-40_japan,367.0,55.77,1.04,1.19,1.36,1.56,3150.0,54.44,0.97,1.27,0.41,0.55,33.0,100.0,10.67,10.67,1.0,1.0,F-86F-40_
yak-23,387.0,65.28,2.49,3.15,0.39,0.45,623.0,57.91,1.51,2.1,0.15,0.18,29.0,,3.0,3.0,,,Yak-23
f9f-8,610.0,69.41,0.95,0.91,2.77,2.62,1304.0,53.81,1.41,1.28,0.85,0.77,211.0,100.0,15.94,4.96,1.25,0.55,F9F-8
f-86a-5,751.0,58.78,0.88,0.95,1.05,1.12,4809.0,48.46,0.67,0.73,0.54,0.59,94.0,,3.0,3.82,1.0,0.09,F-86A-5
f3d_1,310.0,74.84,1.45,1.24,3.64,3.13,1923.0,65.17,1.02,1.28,1.96,2.46,306.0,72.04,5.88,1.53,1.63,0.42,F3D-1
r2y2_kai,225.0,47.35,1.14,1.15,2.02,1.98,1165.0,59.68,1.71,1.97,1.15,1.29,215.0,70.0,5.53,2.83,2.28,1.09,R2Y2_Kai_V3
r2y2_v1,147.0,44.19,0.79,0.55,2.25,1.89,1028.0,54.18,1.16,1.27,1.11,1.22,220.0,64.79,5.27,2.59,1.46,0.65,R2Y2_Kai_V1
r2y2_v2,180.0,59.89,0.82,0.92,1.35,1.55,495.0,57.98,1.66,2.21,1.3,1.7,158.0,87.5,7.88,3.24,1.16,0.53,R2Y2_Kai_V2
me-262a-1a,195.0,57.33,1.81,0.99,1.11,0.63,1094.0,38.17,1.39,1.57,0.48,0.55,61.0,,,4.44,,,Me_262_A-1a
f-86f-2,939.0,67.29,1.53,1.59,1.43,1.47,9180.0,64.04,1.58,2.45,0.3,0.5,143.0,57.32,1.92,3.92,0.27,0.51,F-86F-2
f-86_canadair_german,373.0,61.06,1.73,1.71,0.99,0.95,1063.0,63.78,0.91,1.16,0.41,0.52,58.0,83.33,3.17,3.15,0.5,0.23,CL-13A_Mk_5
f-84g,435.0,55.97,0.85,0.81,1.07,1.03,749.0,54.38,0.96,0.86,1.73,1.55,86.0,50.0,1.0,0.06,,0.23,F-84G-21-RE
la_200_toriy,294.0,55.53,1.3,1.29,0.35,0.35,458.0,56.66,1.0,0.84,0.49,0.44,78.0,,,1.58,,,La-200
md_452_mystere_2c_preproduction,301.0,71.35,1.22,1.28,1.66,1.75,1063.0,58.47,1.28,1.28,0.81,0.8,77.0,80.88,0.68,1.53,0.36,0.93,M.D.452_IIC
sea_hawk_fga6,37.0,69.45,0.95,0.84,3.62,1.99,449.0,68.21,0.68,0.95,1.42,1.98,9.0,,,1.25,,1.0,sea_hawk_fga6_shop
sea_venom_faw20,30.0,83.33,1.76,2.19,,,52.0,100.0,1.0,,3.62,,,,,,,,Sea_Venom_FAW_20
arado-234,328.0,60.62,,,9.45,6.09,3551.0,66.41,,,1.77,2.25,9.0,,,,,,Ar_234_B-2
fj_4b,502.0,70.36,0.58,0.59,2.82,2.75,990.0,52.58,0.67,0.74,1.06,1.19,72.0,100.0,5.0,4.11,1.29,1.0,FJ-4B
f-84g_france,162.0,85.42,2.4,1.02,2.93,1.51,465.0,54.48,0.52,0.55,1.02,1.06,39.0,,,1.26,,0.3,F-84G-26-RE
tu_14t,345.0,68.27,0.3,0.32,3.84,3.91,564.0,48.13,0.09,0.09,0.92,0.88,60.0,,,,,0.05,Tu-14T
il_28sh,378.0,57.21,0.38,0.32,6.65,5.47,4648.0,55.67,0.1,0.1,1.14,1.08,825.0,48.53,0.9,0.62,1.6,1.1,IL-28Sh
mig-15bis_nr23_german,1115.0,52.99,3.24,3.56,0.3,0.32,8976.0,63.19,1.0,1.37,0.2,0.29,111.0,5.0,6.47,4.58,0.7,0.48,MiG-15bis
attaker_fb1,26.0,50.0,0.5,0.96,0.67,1.31,464.0,72.27,0.7,0.96,0.75,1.04,15.0,,,,,,Attacker_FB_1
f-86f-25,927.0,55.25,1.02,1.15,0.82,0.95,2350.0,56.33,0.91,1.08,0.65,0.78,39.0,100.0,1.21,1.42,,0.16,F-86F-25
me-262a-2a,17.0,100.0,4.46,4.46,0.08,0.08,639.0,72.75,1.29,1.93,1.21,1.79,26.0,,,,,,Me_262_A-2a
fj_4b_agm_12b,230.0,50.41,1.48,1.42,1.76,1.69,5112.0,55.83,0.46,0.48,1.94,2.05,68.0,66.67,1.33,2.0,0.58,1.07,FJ-4B_VMF-232
