name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,7.0,100.0,1.75,1.75,,,68.0,92.75,2.19,2.33,0.65,0.76,,,,,,,Mirage_F1CT
etndard_4m,17.0,100.0,0.14,0.12,5.5,5.65,257.0,59.7,0.93,1.72,0.93,1.62,,,,,,,Etendard_IVM
f-100d,106.0,94.42,1.39,0.86,3.43,2.05,242.0,57.12,1.84,1.97,0.63,0.71,,,,,,,F-100D
mig-19pt,208.0,55.86,1.44,1.3,0.53,0.48,373.0,44.74,2.09,2.32,0.1,0.13,27.0,100.0,4.0,1.0,,,MiG-19PT
javelin_fmk9,12.0,,,,,1.0,174.0,87.62,2.89,7.89,0.77,1.99,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,,,,,,,64.0,78.26,2.01,3.13,3.36,4.86,,,,,,,M.D.454_IVA
f-86k_late,17.0,100.0,1.0,1.0,,,4.0,100.0,3.0,3.0,2.0,2.0,,,,,,,F-86K
hunter_f6,2.0,,,1.0,,,133.0,58.28,2.56,5.31,0.74,1.49,14.0,,,2.14,,,Hunter_F.6
md_450b_barougan,,,,,,,59.0,85.97,0.24,0.39,1.28,1.92,,,,,,,M.D.450B_Barougan
me-262c-2b,64.0,54.17,1.68,2.68,1.09,1.67,40.0,100.0,3.32,5.39,,0.29,,,,,,,Me_262_C-2b
mig-15bis_ish,7.0,,,,,,192.0,74.5,0.67,0.88,1.7,2.25,,,,,,,MiG-15bis_ISH
f-86f-35,4.0,,,,,,107.0,52.94,1.15,1.28,0.62,0.75,,,,,,,F-86F-35
meteor_fmk8_reaper,6.0,,2.0,2.0,0.33,0.33,179.0,84.06,1.01,0.92,3.12,2.92,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,1.0,100.0,,,6.0,6.0,34.0,45.65,,,,,,,,,,,Canberra_B_Mk_2
yak-17,15.0,58.34,2.1,2.56,0.85,0.67,3.0,,,,,,,,,,,,Yak-17
f-86f-30_japan,6.0,75.0,1.0,1.5,1.0,1.5,450.0,64.93,1.55,1.86,1.45,1.76,,,,,,,F-86F-30_
yak-30d,28.0,50.0,1.12,2.23,,,3.0,,,,,,,,,,,,Yak-30
hunter_f1,4.0,50.0,0.5,1.0,0.5,1.0,29.0,100.0,6.0,,1.0,,,,,,,,Hunter_F_1
me-163b,120.0,60.77,5.04,6.4,4.23,4.28,433.0,76.94,3.48,10.27,0.33,0.98,,,,,,,Me_163_B
vampire_fb52_finland,4.0,,,,,,19.0,100.0,1.38,0.55,1.25,1.0,,,,,,,Vampire_FB_52A
f-86f-40_japan,6.0,75.0,0.75,1.0,0.75,1.0,303.0,58.72,1.35,1.87,1.03,1.43,,,,,,,F-86F-40_
yak-23,5.0,100.0,3.25,3.25,3.25,3.25,7.0,,,,,,,,,,,,Yak-23
f9f-8,19.0,76.19,2.67,2.36,1.14,1.36,178.0,48.91,2.05,2.6,0.9,1.25,,,,,,,F9F-8
f-86a-5,15.0,45.0,1.15,1.3,2.6,3.55,185.0,66.52,1.91,3.36,1.03,1.82,,,,,,,F-86A-5
f3d_1,10.0,50.0,0.5,0.5,2.4,2.4,357.0,59.69,0.7,0.62,1.97,1.72,2.0,,,,,,F3D-1
r2y2_kai,6.0,75.0,0.75,1.0,1.17,1.67,69.0,100.0,0.45,0.23,1.82,1.32,,,,,,,R2Y2_Kai_V3
r2y2_v1,6.0,66.67,1.0,1.67,2.0,3.0,116.0,52.98,1.2,1.52,0.78,1.05,,,,,,,R2Y2_Kai_V1
r2y2_v2,6.0,75.0,0.75,1.0,1.5,2.0,37.0,50.0,1.09,1.75,0.45,1.75,,,,,,,R2Y2_Kai_V2
me-262a-1a,24.0,100.0,2.0,2.61,,,124.0,100.0,3.04,2.42,1.7,1.19,,,,,,,Me_262_A-1a
f-86f-2,89.0,57.58,1.38,0.97,1.58,1.03,210.0,59.07,1.73,2.16,1.59,1.88,7.0,,,1.0,,,F-86F-2
f-86_canadair_german,43.0,81.58,3.11,2.47,3.95,3.65,123.0,82.61,2.98,2.94,0.98,1.07,,,,,,,CL-13A_Mk_5
