name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,151.0,87.63,1.57,1.05,3.83,2.56,1320.0,51.36,1.31,1.62,0.52,0.63,55.0,100.0,3.0,,,,Etendard_IVM
f-100d,918.0,65.98,1.49,1.57,2.42,2.57,4038.0,50.57,1.06,1.21,0.35,0.4,652.0,100.0,10.28,2.26,0.89,0.2,F-100D
mig-19pt,240.0,50.47,2.44,2.68,,,4314.0,64.15,1.41,2.15,0.06,0.1,16.0,,,,,,MiG-19PT
javelin_fmk9,97.0,7.92,1.84,0.75,,,429.0,51.99,1.34,1.32,0.15,0.14,73.0,100.0,7.59,3.33,,,Javelin_F.(A.W.)_Mk.9
f-86k_late,79.0,85.0,3.75,2.83,1.28,0.93,283.0,71.15,2.43,2.45,0.21,0.14,46.0,,,4.84,,0.31,F-86K
hunter_f6,137.0,44.72,3.24,2.64,0.03,0.01,1527.0,59.46,1.89,2.55,0.57,0.75,161.0,,10.67,5.49,0.27,0.25,Hunter_F.6
md_450b_barougan,113.0,88.71,1.93,1.06,5.1,2.9,1055.0,58.58,0.68,0.79,0.97,1.12,46.0,,,1.88,,2.38,M.D.450B_Barougan
me-262c-2b,173.0,69.08,3.27,3.78,0.76,0.86,901.0,82.37,3.14,9.42,0.33,1.01,7.0,,,,,,Me_262_C-2b
mig-15bis_ish,81.0,65.98,1.63,1.83,2.59,2.44,921.0,59.56,1.11,1.24,0.69,0.76,3.0,,,,,,MiG-15bis_ISH
f-86f-35,300.0,56.75,1.15,1.15,1.28,1.22,3359.0,51.42,1.05,1.23,0.62,0.72,14.0,100.0,1.0,0.43,,,F-86F-35
meteor_fmk8_reaper,18.0,50.0,1.0,2.0,0.9,2.67,1692.0,57.84,0.53,0.57,1.31,1.41,67.0,,,2.76,,0.05,Meteor_F_Mk.8_Reaper
canberra_bmk2,8.0,85.71,,,12.6,12.3,163.0,40.05,,,0.96,1.39,42.0,100.0,,,3.17,,Canberra_B_Mk_2
yak-17,142.0,68.33,1.88,2.23,1.17,1.44,141.0,83.87,1.02,1.31,,,,,,,,,Yak-17
f-86f-30_japan,79.0,95.51,3.08,2.52,3.65,2.9,2197.0,56.61,1.35,1.85,0.73,1.0,68.0,100.0,4.89,4.68,3.56,2.77,F-86F-30_
yak-30d,584.0,68.99,1.87,2.69,0.61,0.88,365.0,85.31,2.15,2.94,0.25,0.59,15.0,,,4.0,,,Yak-30
hunter_f1,78.0,90.56,6.67,4.2,0.34,0.17,523.0,54.34,1.82,2.24,0.76,0.93,,,,,,,Hunter_F_1
me-163b,201.0,44.09,4.64,3.83,0.72,0.58,382.0,62.85,2.22,3.05,0.08,0.13,35.0,,,2.8,,0.05,Me_163_B
f-86f-40_japan,107.0,87.31,3.05,1.84,3.04,1.74,901.0,47.2,1.19,1.51,0.71,0.89,57.0,,,6.15,,1.0,F-86F-40_
yak-23,333.0,71.71,1.85,2.51,0.6,0.8,365.0,73.45,2.12,3.78,0.36,0.64,,,,,,,Yak-23
