name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,94.0,58.6,0.91,0.78,3.74,2.95,1416.0,52.05,1.08,1.34,0.4,0.49,27.0,,,2.82,,2.18,Etendard_IVM
f-100d,857.0,58.16,1.03,1.09,1.82,1.94,8301.0,65.97,1.28,1.83,0.4,0.57,581.0,88.6,6.34,3.53,0.2,0.12,F-100D
mig-19pt,449.0,44.6,1.71,1.73,0.08,0.08,1399.0,48.93,0.97,1.05,0.03,0.03,7.0,,,,,,MiG-19PT
javelin_fmk9,368.0,50.41,1.52,1.23,,,354.0,49.82,1.32,1.32,0.14,0.13,28.0,,,7.54,,,Javelin_F.(A.W.)_Mk.9
f-86k_late,80.0,86.17,4.06,4.2,1.18,1.24,110.0,0.81,3.27,1.83,1.21,0.63,,,,,,,F-86K
hunter_f6,408.0,49.83,2.2,2.0,0.13,0.11,1990.0,55.14,1.65,2.04,0.44,0.54,99.0,100.0,14.89,5.55,1.89,0.74,Hunter_F.6
md_450b_barougan,102.0,98.15,2.63,1.08,4.97,2.7,1430.0,61.86,0.58,0.7,0.9,1.06,83.0,,,0.78,,0.71,M.D.450B_Barougan
me-262c-2b,56.0,97.58,3.37,3.44,1.06,1.08,674.0,69.6,2.32,4.0,0.08,0.13,13.0,,,2.75,,1.0,Me_262_C-2b
mig-15bis_ish,58.0,50.0,0.88,1.61,2.1,4.1,642.0,49.35,0.66,0.76,0.54,0.62,6.0,,,,,,MiG-15bis_ISH
f-86f-35,187.0,88.98,2.86,1.2,4.13,1.77,4061.0,56.21,0.88,1.1,0.54,0.67,1.0,,,,,,F-86F-35
meteor_fmk8_reaper,85.0,37.31,0.92,0.75,3.28,2.95,1140.0,50.57,0.65,0.67,1.49,1.57,413.0,100.0,5.1,1.21,2.28,0.67,Meteor_F_Mk.8_Reaper
canberra_bmk2,156.0,52.27,,,14.81,6.61,250.0,31.01,,,0.58,0.65,145.0,100.0,0.83,0.23,1.73,0.68,Canberra_B_Mk_2
yak-17,115.0,60.75,3.56,2.73,0.44,0.38,94.0,38.17,1.75,1.91,1.08,1.24,,,,,,,Yak-17
f-86f-30_japan,80.0,48.25,3.38,2.82,2.96,2.41,1612.0,66.64,1.17,1.55,0.9,1.18,3.0,,,,,,F-86F-30_
yak-30d,759.0,67.88,2.09,2.82,0.44,0.57,598.0,54.15,1.71,2.26,0.55,0.74,73.0,,7.24,4.26,,,Yak-30
hunter_f1,154.0,46.22,4.31,3.43,0.49,0.43,434.0,43.23,2.35,2.29,1.12,1.13,,,,,,,Hunter_F_1
me-163b,153.0,89.25,5.96,4.24,1.12,0.77,714.0,54.92,2.03,3.86,0.15,0.27,42.0,,6.0,1.58,,,Me_163_B
f-86f-40_japan,190.0,80.45,3.55,2.05,2.78,1.66,1736.0,60.62,1.03,1.51,0.86,1.28,31.0,,,3.61,,0.61,F-86F-40_
yak-23,651.0,64.87,1.61,1.96,0.47,0.56,675.0,59.16,1.85,3.28,0.16,0.28,,,,,,,Yak-23
f9f-8,527.0,64.98,2.59,1.81,1.26,0.89,1793.0,59.67,1.87,2.19,0.65,0.75,200.0,100.0,16.65,13.63,0.62,0.66,F9F-8
f-86a-5,720.0,54.54,1.54,1.38,1.3,1.19,3425.0,55.13,0.89,0.93,0.6,0.63,128.0,100.0,5.65,6.03,3.42,3.61,F-86A-5
f3d_1,251.0,63.85,2.3,1.75,4.9,3.82,1525.0,69.99,0.7,0.76,1.16,1.27,110.0,,,1.71,,1.28,F3D-1
r2y2_kai,25.0,100.0,4.44,2.83,9.89,6.5,390.0,82.03,1.9,1.8,1.56,1.41,82.0,100.0,7.43,5.76,0.29,0.61,R2Y2_Kai_V3
r2y2_v1,55.0,100.0,2.64,2.66,6.73,5.88,471.0,69.16,2.88,2.61,2.27,2.0,102.0,66.67,7.17,3.36,1.67,0.67,R2Y2_Kai_V1
r2y2_v2,32.0,100.0,3.87,3.17,1.73,1.2,370.0,71.02,2.19,2.86,0.87,1.08,75.0,,,3.27,,1.34,R2Y2_Kai_V2
me-262a-1a,84.0,67.5,2.05,1.63,,,686.0,65.44,2.5,1.92,0.92,0.72,14.0,,,1.64,,,Me_262_A-1a
f-86f-2,753.0,64.93,1.99,2.08,1.77,1.9,5202.0,71.61,1.56,2.33,0.65,0.98,,,,,,,F-86F-2
f-86_canadair_german,215.0,51.4,3.86,1.71,3.85,1.77,866.0,48.38,1.01,1.15,0.34,0.38,,,,,,,CL-13A_Mk_5
f-84g,303.0,60.94,2.06,1.65,4.11,3.09,921.0,66.79,1.45,1.77,1.03,1.27,124.0,100.0,5.91,1.84,0.82,0.21,F-84G-21-RE
la_200_toriy,382.0,67.15,0.97,1.03,0.35,0.38,366.0,49.02,1.15,1.31,0.18,0.17,,,,,,,La-200
md_452_mystere_2c_preproduction,123.0,55.56,1.14,1.22,3.07,3.33,570.0,58.82,1.48,1.97,0.76,1.0,27.0,,,2.76,,,M.D.452_IIC
sea_hawk_fga6,65.0,93.75,1.83,1.46,4.98,3.92,1021.0,63.57,0.65,0.95,1.25,1.87,,,,,,,sea_hawk_fga6_shop
sea_venom_faw20,91.0,58.33,1.97,1.35,0.89,0.5,320.0,51.69,2.28,3.41,1.17,1.77,2.0,,,,,,Sea_Venom_FAW_20
arado-234,59.0,51.19,,,9.58,16.15,2189.0,47.29,,,3.26,4.8,,,,,,,Ar_234_B-2
fj_4b,255.0,68.79,0.88,0.92,2.79,2.95,801.0,55.63,1.13,1.49,1.06,1.4,46.0,100.0,6.6,2.71,,1.0,FJ-4B
f-84g_france,180.0,46.71,1.95,1.55,4.59,3.55,851.0,72.43,1.62,1.95,0.98,1.18,241.0,100.0,7.07,2.49,2.88,1.07,F-84G-26-RE
tu_14t,547.0,69.05,0.29,0.28,4.39,4.19,386.0,33.89,0.54,0.27,1.43,0.65,132.0,100.0,5.0,0.87,,0.73,Tu-14T
il_28sh,934.0,70.52,0.31,0.32,4.6,4.75,1797.0,50.38,0.21,0.2,0.8,0.76,1291.0,80.36,11.5,0.94,4.82,0.4,IL-28Sh
mig-15bis_nr23_german,299.0,69.54,9.82,4.18,2.49,1.02,3982.0,61.52,1.05,1.43,0.16,0.24,28.0,,,3.28,,,MiG-15bis
attaker_fb1,47.0,68.18,1.0,0.64,2.84,1.96,840.0,75.5,0.71,1.06,1.09,1.62,,,,,,,Attacker_FB_1
f-86f-25,493.0,71.35,1.94,1.55,1.6,1.31,1005.0,56.33,1.4,1.75,0.63,0.79,11.0,,,1.0,,,F-86F-25
me-262a-2a,,,,,,,641.0,58.55,1.31,3.03,1.94,4.38,,,,,,,Me_262_A-2a
fj_4b_agm_12b,109.0,66.67,1.74,1.25,4.19,2.89,3528.0,60.58,0.34,0.37,2.72,2.91,22.0,,,,,,FJ-4B_VMF-232
la-15,725.0,68.91,1.93,2.19,0.46,0.52,836.0,58.2,1.43,2.23,0.26,0.42,86.0,100.0,7.14,3.7,,,La-15
he-162a-2,270.0,65.6,2.42,2.38,0.15,0.14,662.0,50.31,1.95,2.73,0.2,0.27,33.0,,,3.77,,,He_162_A-2
yak-15_early,96.0,69.23,1.83,1.55,0.62,0.54,76.0,,1.0,1.0,,,,,,,,,Yak-15P
me-163b-0,81.0,28.79,3.96,4.23,0.26,0.23,262.0,63.42,1.84,2.79,0.09,0.14,,,,,,,Me_163_B-0
f-84b,1100.0,65.18,2.45,2.71,3.37,3.71,1591.0,53.88,0.68,0.73,0.97,1.02,82.0,,,1.6,,0.55,F-84B-26
f-80a,415.0,73.34,2.33,2.09,3.4,3.02,1721.0,63.7,1.23,1.6,0.99,1.3,13.0,,,,,,F-80A-5
kitsuka,95.0,,6.64,3.15,2.36,1.52,1050.0,58.48,1.64,2.69,0.29,0.47,58.0,,,0.76,,,Kikka
f9f-5,405.0,62.76,1.82,1.58,2.25,1.97,177.0,59.03,2.56,2.31,0.98,0.91,28.0,57.14,0.57,1.0,0.21,0.17,F9F-5
go229_v3,160.0,74.19,2.33,1.76,2.11,1.54,980.0,56.44,0.92,0.94,1.16,1.21,20.0,,,,,,Ho_229_V3
il_28,1112.0,67.02,0.3,0.32,3.67,3.95,476.0,47.28,0.25,0.22,0.74,0.59,302.0,86.36,6.32,0.73,3.0,0.22,IL-28
mig-9_ussr,306.0,74.16,1.49,1.66,0.28,0.3,573.0,51.66,1.81,3.11,0.44,0.72,,,,,,,MiG-9_/L
j8m1,96.0,51.51,3.83,6.4,0.56,0.95,967.0,67.8,2.11,4.18,0.4,0.82,93.0,100.0,8.17,2.77,,,Ki-200
meteor_fmk3,64.0,87.36,1.78,1.35,1.32,1.1,789.0,76.96,1.54,1.87,1.09,1.34,,,,,,,Meteor_F_Mk_3
meteor_fmk8,190.0,44.05,1.46,1.46,5.15,5.59,363.0,68.17,1.77,3.11,1.11,2.0,43.0,100.0,4.33,,1.0,,Meteor_F_Mk_8_G.41K
f2h-2,515.0,56.43,1.49,1.34,2.1,1.86,706.0,69.28,1.11,0.85,1.15,0.88,434.0,100.0,7.07,3.8,1.17,0.65,F2H-2
fiat_g91_r1,81.0,43.71,1.04,1.3,1.09,1.43,329.0,44.77,0.82,0.95,0.54,0.66,,,,,,,G.91_R/1
b-57,292.0,73.81,,,15.04,14.37,121.0,30.75,,,0.72,0.75,,,,,,,B-57A
me-262a-1a_u4,123.0,46.67,2.27,1.55,1.43,1.0,3551.0,51.31,0.22,0.22,1.63,1.65,54.0,,,2.0,,6.1,Me_262_A-1/U4
f-80,490.0,54.27,1.99,1.73,1.72,1.51,523.0,65.9,1.24,1.53,1.0,1.25,72.0,100.0,5.63,4.77,0.75,0.16,F-80C-10
mig-9,362.0,60.95,2.11,1.34,0.55,0.38,735.0,40.22,1.24,0.98,0.35,0.29,,,,,,,MiG-9
me-262c-1a,129.0,80.16,3.36,2.16,1.73,1.15,180.0,52.69,2.22,2.12,,,,,,,,,Me_262_C-1a
mig-15_ns23,586.0,55.26,1.21,1.33,0.67,0.74,1800.0,50.36,1.01,1.29,0.26,0.33,,,,,,,MiG-15
meteor_fmk4_sw,120.0,46.5,1.5,1.5,1.04,1.18,83.0,36.91,1.78,1.83,0.56,0.61,7.0,,,,,,Meteor_F_Mk_4_G.41G
meteor_fmk4_lw,74.0,71.74,3.11,3.17,0.96,0.95,333.0,62.85,1.83,2.35,0.87,1.1,6.0,,,1.17,,,Meteor_F_Mk_4_G.41F
f-84g_italy,76.0,52.15,1.25,1.21,2.26,2.3,1186.0,64.96,1.68,1.84,1.63,1.8,226.0,,7.5,1.88,,0.03,F-84G-21-RE
fiat_g91_ps,65.0,23.96,1.62,1.55,0.24,0.22,604.0,50.22,0.55,0.58,0.51,0.53,36.0,,,,,,G.91_pre-serie
