name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,183.0,89.59,1.05,1.08,4.26,4.59,845.0,60.09,1.54,2.03,1.09,1.44,20.0,,2.67,2.67,1.33,1.33,Etendard_IVM
f-100d,694.0,54.07,1.15,1.05,1.12,1.09,2848.0,54.3,1.26,1.43,0.39,0.44,621.0,100.0,7.47,1.87,0.46,0.14,F-100D
mig-19pt,287.0,60.67,1.88,2.15,0.21,0.24,2567.0,61.4,1.27,1.68,0.1,0.12,,,,,,,MiG-19PT
javelin_fmk9,174.0,65.55,1.28,1.31,0.91,0.97,748.0,54.98,1.69,1.77,0.35,0.35,17.0,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,,,,,,,,,,,,,,,,,,,M.D.454_IVA
f-86k_late,125.0,98.55,2.06,1.82,1.06,0.93,114.0,87.68,3.34,3.94,0.5,0.63,,,,,,,F-86K
hunter_f6,296.0,60.06,2.13,2.34,2.45,2.71,1555.0,55.63,1.56,2.25,0.46,0.65,30.0,100.0,7.44,5.62,,0.31,Hunter_F.6
md_450b_barougan,65.0,,1.0,1.04,,0.79,495.0,64.11,0.62,0.57,1.51,1.39,41.0,26.79,0.8,1.21,0.71,1.07,M.D.450B_Barougan
me-262c-2b,91.0,80.95,3.97,2.07,1.29,0.76,559.0,72.5,1.97,3.9,0.11,0.17,,,,,,,Me_262_C-2b
mig-15bis_ish,,,,,,,595.0,55.12,1.27,1.45,0.58,0.63,,,,,,,MiG-15bis_ISH
f-86f-35,134.0,66.94,1.88,1.83,2.09,2.09,3107.0,54.77,0.92,1.24,0.56,0.75,9.0,,,,,,F-86F-35
meteor_fmk8_reaper,15.0,,,,,,1423.0,62.14,0.59,0.64,1.68,1.84,162.0,100.0,9.0,8.72,4.0,0.55,Meteor_F_Mk.8_Reaper
canberra_bmk2,18.0,100.0,,,6.29,5.8,112.0,47.78,,,0.51,0.73,50.0,,,,,0.15,Canberra_B_Mk_2
yak-17,131.0,75.44,1.86,1.24,1.22,0.76,66.0,,,,,,16.0,,,,,,Yak-17
f-86f-30_japan,124.0,,0.64,1.25,0.78,1.43,1810.0,68.81,1.57,2.26,0.89,1.3,43.0,100.0,9.0,6.63,,0.63,F-86F-30_
yak-30d,134.0,81.4,4.6,4.09,1.07,0.94,126.0,76.72,2.14,3.46,0.56,0.87,5.0,,,1.2,,,Yak-30
hunter_f1,195.0,80.54,1.54,1.52,3.78,3.88,483.0,61.94,1.54,2.34,0.53,0.8,,,,,,,Hunter_F_1
me-163b,274.0,59.91,3.08,3.83,0.24,0.27,188.0,76.52,1.95,2.33,,,38.0,,,1.0,,,Me_163_B
f-86f-40_japan,231.0,60.21,3.74,2.28,1.5,0.94,477.0,50.6,0.91,1.34,1.23,1.78,42.0,100.0,6.67,7.42,,,F-86F-40_
yak-23,261.0,64.74,1.94,2.73,1.2,1.69,132.0,80.76,1.96,2.68,0.71,1.0,25.0,,1.0,,,,Yak-23
f9f-8,376.0,51.16,1.46,1.79,0.54,0.69,1069.0,58.48,1.85,2.32,0.95,1.19,39.0,100.0,7.5,,7.0,,F9F-8
f-86a-5,547.0,53.92,1.45,1.35,1.87,1.76,2323.0,55.14,0.97,1.06,0.75,0.81,19.0,100.0,3.7,,,,F-86A-5
f3d_1,122.0,60.33,0.43,0.44,4.35,5.51,1213.0,67.85,1.5,1.53,2.43,2.44,49.0,,,2.35,,0.35,F3D-1
r2y2_kai,17.0,,,2.59,,4.59,199.0,74.6,1.59,2.9,2.18,4.07,82.0,100.0,5.15,3.63,8.0,6.13,R2Y2_Kai_V3
r2y2_v1,1.0,,,,,,559.0,61.79,1.13,1.23,1.45,1.61,,,,,,,R2Y2_Kai_V1
r2y2_v2,,,,,,,272.0,84.5,2.99,2.22,3.51,2.86,,,,,,,R2Y2_Kai_V2
me-262a-1a,129.0,45.48,2.07,2.68,1.07,1.64,498.0,66.71,2.3,2.42,0.83,0.87,17.0,,,,,,Me_262_A-1a
f-86f-2,532.0,59.8,2.31,2.63,1.43,1.65,4542.0,61.68,1.53,2.18,0.65,0.93,15.0,100.0,1.75,1.8,1.0,0.27,F-86F-2
f-86_canadair_german,367.0,63.73,2.81,2.9,0.48,0.5,338.0,74.55,1.58,2.67,0.78,1.29,,,,,,,CL-13A_Mk_5
f-84g,161.0,78.53,3.36,2.76,9.0,6.43,1057.0,59.25,0.86,1.0,1.42,1.66,47.0,,,1.42,,1.85,F-84G-21-RE
la_200_toriy,247.0,75.39,1.42,1.61,0.84,0.93,229.0,55.65,0.71,0.66,0.63,0.62,5.0,,,,,,La-200
md_452_mystere_2c_preproduction,116.0,68.66,0.85,1.12,1.47,1.87,1368.0,52.7,0.94,1.21,0.76,0.97,29.0,,2.87,2.87,6.33,6.33,M.D.452_IIC
sea_hawk_fga6,97.0,94.09,0.95,1.17,5.36,6.08,922.0,69.83,0.47,0.58,1.36,1.67,41.0,50.0,1.0,1.2,1.0,2.0,sea_hawk_fga6_shop
sea_venom_faw20,93.0,100.0,2.43,2.1,4.14,3.02,88.0,81.29,1.22,0.99,1.95,1.31,3.0,,,1.0,,,Sea_Venom_FAW_20
arado-234,23.0,100.0,,,17.92,14.0,1158.0,53.64,0.01,0.01,3.32,5.7,17.0,,,,,,Ar_234_B-2
fj_4b,303.0,61.97,1.26,1.08,3.15,2.74,819.0,54.47,1.77,2.02,0.84,0.94,,,,,,,FJ-4B
f-84g_france,46.0,,2.8,1.74,7.6,4.93,656.0,67.57,1.21,1.64,1.38,1.93,46.0,100.0,11.0,3.19,2.0,1.75,F-84G-26-RE
tu_14t,237.0,66.67,0.35,0.38,6.47,6.71,335.0,34.2,0.18,0.13,1.11,0.91,215.0,100.0,4.57,1.01,1.88,0.52,Tu-14T
il_28sh,440.0,69.41,0.57,0.49,8.05,7.05,1658.0,52.9,0.19,0.19,1.0,0.91,965.0,75.19,4.85,0.95,2.03,0.48,IL-28Sh
mig-15bis_nr23_german,177.0,83.72,5.42,5.11,1.23,1.15,4154.0,65.96,1.48,2.41,0.3,0.47,47.0,100.0,3.4,,,,MiG-15bis
attaker_fb1,25.0,100.0,2.16,2.16,2.6,2.6,884.0,71.27,0.88,1.03,1.2,1.42,21.0,,,,,,Attacker_FB_1
f-86f-25,343.0,60.58,1.09,1.35,1.51,1.9,2296.0,65.84,1.52,2.4,0.7,1.11,21.0,,,,,,F-86F-25
me-262a-2a,31.0,100.0,5.0,2.86,,,350.0,87.85,1.95,4.05,2.97,6.14,13.0,,,,,,Me_262_A-2a
fj_4b_agm_12b,182.0,60.86,1.2,0.83,4.37,3.07,3257.0,75.49,0.41,0.54,2.95,3.81,49.0,,,1.64,,,FJ-4B_VMF-232
