name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,134.0,76.25,0.79,0.58,3.27,2.54,534.0,65.27,1.24,1.41,0.99,1.11,,,,,,,Etendard_IVM
f-100d,443.0,42.86,1.77,1.41,0.71,0.5,1441.0,65.25,1.11,1.36,0.81,1.02,41.0,,,9.44,,0.22,F-100D
mig-19pt,352.0,73.22,1.79,1.97,1.87,2.1,817.0,40.84,1.25,1.41,0.2,0.21,94.0,,,2.27,,,MiG-19PT
javelin_fmk9,94.0,74.29,3.63,2.64,0.53,0.45,286.0,65.93,1.34,1.34,0.25,0.28,3.0,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,,,,,,,76.0,79.2,1.38,2.16,2.87,4.77,,,,,,,M.D.454_IVA
f-86k_late,63.0,58.87,0.97,1.18,0.64,0.83,90.0,100.0,2.77,2.85,2.35,2.43,,,,,,,F-86K
hunter_f6,52.0,100.0,6.08,2.81,7.33,2.13,856.0,65.21,1.67,1.79,0.99,1.05,58.0,100.0,8.63,5.01,1.25,0.97,Hunter_F.6
md_450b_barougan,27.0,,,,,,361.0,64.49,0.76,1.03,1.44,1.92,,,,,,,M.D.450B_Barougan
me-262c-2b,81.0,90.48,5.48,4.74,0.84,0.8,325.0,44.0,1.65,2.06,0.42,0.54,11.0,,,,,,Me_262_C-2b
mig-15bis_ish,57.0,36.11,2.03,1.67,,,377.0,56.92,0.93,1.19,1.07,1.41,20.0,,,1.0,,0.71,MiG-15bis_ISH
f-86f-35,136.0,71.78,1.33,1.32,1.86,1.94,789.0,60.46,1.25,1.61,1.15,1.47,,,,,,,F-86F-35
meteor_fmk8_reaper,42.0,50.0,1.77,1.63,1.27,1.03,542.0,57.82,0.68,0.59,2.66,2.2,60.0,100.0,3.03,,1.97,,Meteor_F_Mk.8_Reaper
canberra_bmk2,109.0,36.13,,,4.88,4.23,116.0,60.0,,,1.63,1.95,,,,,,,Canberra_B_Mk_2
yak-17,48.0,10.42,2.06,3.02,0.04,0.02,13.0,100.0,,2.0,0.8,0.5,,,,,,,Yak-17
f-86f-30_japan,53.0,100.0,2.27,1.45,6.53,4.8,1145.0,65.22,1.22,1.44,1.25,1.49,,,,,,,F-86F-30_
yak-30d,144.0,63.19,2.96,6.06,0.84,1.99,136.0,64.89,2.92,4.47,1.07,1.69,,,,,,,Yak-30
hunter_f1,37.0,21.43,1.46,1.27,0.89,0.75,363.0,66.98,1.22,1.55,0.71,0.89,6.0,,,4.0,,,Hunter_F_1
me-163b,80.0,70.43,2.22,3.39,0.59,0.91,372.0,48.58,1.61,2.65,0.41,0.65,13.0,,,,,,Me_163_B
f-86f-40_japan,95.0,50.0,1.93,1.58,4.58,3.97,363.0,61.74,1.28,1.75,1.83,2.52,,,,,,,F-86F-40_
yak-23,94.0,64.0,5.12,3.36,2.76,2.25,59.0,71.43,0.96,1.25,0.18,0.36,1.0,,,,,,Yak-23
f9f-8,415.0,76.37,2.02,1.93,1.15,1.07,691.0,60.68,1.79,2.29,1.56,1.96,36.0,,,3.5,,,F9F-8
f-86a-5,756.0,55.36,1.83,1.82,0.93,0.93,1253.0,59.91,1.25,1.44,1.8,2.06,,,,,,,F-86A-5
f3d_1,268.0,55.01,0.91,1.03,3.46,3.89,1165.0,57.58,0.84,0.96,2.37,2.7,17.0,,,,,,F3D-1
r2y2_kai,,,,,,,283.0,70.42,1.69,2.12,2.39,2.81,31.0,,,4.17,,1.3,R2Y2_Kai_V3
r2y2_v1,27.0,72.22,,,3.11,4.19,436.0,60.07,1.28,1.51,1.81,2.15,15.0,,,,,,R2Y2_Kai_V1
r2y2_v2,16.0,,,1.0,,2.3,129.0,75.77,2.65,2.34,2.42,2.62,15.0,,,4.0,,,R2Y2_Kai_V2
me-262a-1a,83.0,100.0,3.12,1.54,2.65,1.19,360.0,49.35,1.75,3.51,0.82,1.62,,,,,,,Me_262_A-1a
f-86f-2,689.0,61.76,2.47,2.66,0.35,0.37,3138.0,78.07,2.17,3.8,1.19,2.07,,,,,,,F-86F-2
f-86_canadair_german,166.0,86.98,2.97,1.53,5.98,3.55,122.0,43.33,2.97,2.35,2.92,2.11,13.0,,,1.0,,,CL-13A_Mk_5
f-84g,138.0,86.24,1.91,1.97,7.28,7.55,360.0,62.79,1.15,1.18,2.33,2.42,3.0,,,,,,F-84G-21-RE
la_200_toriy,168.0,80.22,3.05,1.87,2.06,1.17,353.0,62.48,4.59,4.43,1.13,1.07,,,,,,,La-200
md_452_mystere_2c_preproduction,66.0,70.14,0.59,0.74,2.1,2.67,622.0,67.28,0.93,1.3,1.24,1.71,,,,,,,M.D.452_IIC
sea_hawk_fga6,52.0,24.19,0.44,0.39,2.11,1.94,472.0,74.19,0.38,0.47,1.25,1.54,28.0,100.0,1.5,1.0,,,sea_hawk_fga6_shop
sea_venom_faw20,95.0,59.33,1.51,2.07,0.84,1.11,39.0,100.0,0.53,1.5,1.94,,,,,,,,Sea_Venom_FAW_20
