name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,50.0,69.05,0.71,1.0,3.82,5.48,671.0,57.53,1.78,1.94,1.73,1.94,,,,,,,Etendard_IVM
f-100d,392.0,72.13,3.37,1.39,4.04,1.48,772.0,63.02,1.01,1.35,1.25,1.69,,,,,,,F-100D
mig-19pt,612.0,68.56,2.94,2.99,0.72,0.7,938.0,52.78,1.78,1.92,0.42,0.45,6.0,,,2.0,,,MiG-19PT
javelin_fmk9,93.0,70.12,1.53,1.12,0.52,0.42,331.0,70.42,2.6,3.25,0.86,1.04,20.0,,,1.0,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,53.0,72.7,1.47,1.54,1.64,1.69,143.0,63.71,1.56,1.54,1.17,1.17,,,,,,,M.D.454_IVA
f-86k_late,86.0,39.88,1.99,2.35,0.72,0.84,49.0,100.0,1.64,2.24,,,,,,,,,F-86K
hunter_f6,88.0,32.41,1.83,2.24,0.16,0.16,332.0,50.52,1.43,1.65,0.75,0.9,11.0,,,1.0,,,Hunter_F.6
md_450b_barougan,21.0,100.0,1.0,1.0,4.15,4.5,139.0,67.82,0.42,0.49,1.45,1.67,,,,,,,M.D.450B_Barougan
me-262c-2b,56.0,54.17,3.15,3.36,1.9,1.96,263.0,79.25,2.97,8.69,0.96,3.32,,,,,,,Me_262_C-2b
mig-15bis_ish,107.0,60.54,1.31,1.53,1.69,2.3,352.0,62.39,0.81,0.97,1.2,1.46,4.0,,,2.0,,2.0,MiG-15bis_ISH
f-86f-35,32.0,100.0,0.24,0.26,1.33,1.35,601.0,42.31,1.23,1.57,0.9,1.15,47.0,100.0,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,1173.0,66.29,1.1,1.39,1.94,2.41,35.0,,1.0,0.06,1.0,0.25,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,31.0,,,,,,,,,,,,Canberra_B_Mk_2
yak-17,10.0,100.0,1.1,,5.1,,53.0,72.22,2.06,2.2,2.22,1.0,,,,,,,Yak-17
f-86f-30_japan,33.0,100.0,1.43,1.07,3.29,1.83,872.0,63.29,1.08,1.35,1.13,1.43,,,,,,,F-86F-30_
yak-30d,68.0,78.33,3.2,3.83,0.98,1.23,62.0,100.0,3.02,3.45,2.85,3.65,,,,,,,Yak-30
hunter_f1,114.0,61.29,1.69,2.36,1.09,1.33,125.0,78.6,2.62,2.51,1.87,1.75,,,,,,,Hunter_F_1
me-163b,47.0,87.5,2.61,3.06,1.13,0.53,340.0,95.04,4.43,18.75,0.57,2.07,,,,,,,Me_163_B
f-86f-40_japan,50.0,100.0,3.14,1.39,7.29,2.25,259.0,50.19,1.43,1.12,1.4,1.13,,,,,,,F-86F-40_
yak-23,46.0,78.0,1.62,2.06,1.04,1.39,154.0,65.38,2.65,4.9,0.18,0.34,14.0,,,,,,Yak-23
f9f-8,192.0,71.0,1.93,1.74,2.66,2.44,362.0,48.83,2.01,2.54,1.57,1.98,40.0,,,0.87,,,F9F-8
f-86a-5,287.0,56.83,0.93,0.75,1.77,1.44,798.0,42.59,1.28,1.64,1.18,1.54,4.0,,,1.0,,,F-86A-5
f3d_1,216.0,64.96,0.68,0.66,2.76,2.67,1151.0,59.49,0.63,0.67,1.7,1.8,13.0,,,,,,F3D-1
r2y2_kai,45.0,100.0,2.64,1.16,7.55,4.23,222.0,74.78,2.38,4.16,1.93,3.39,,,,,,,R2Y2_Kai_V3
