name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,,,,,,,90.0,100.0,1.02,0.89,0.89,0.78,4.0,,,,,,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,,,,,,,79.0,67.41,0.83,1.7,,,,,,,,,◔MiG-29
su_27sm,203.0,55.32,2.89,2.39,0.68,0.55,812.0,55.12,2.18,2.05,0.1,0.09,155.0,100.0,7.96,2.27,0.86,0.23,Su-27SM
f_15c_msip2,296.0,56.59,2.28,1.94,0.41,0.35,386.0,49.86,1.65,1.62,0.01,0.01,38.0,,,2.77,,,F-15C_MSIP_II
f_15j_kai,,,,,,,303.0,73.31,2.69,3.06,0.25,0.34,,,,,,,F-15J(M)
saab_jas39c,3.0,,,2.0,,1.0,247.0,44.63,0.89,0.87,1.42,1.32,57.0,,,1.5,,1.5,JAS39C
mig-21_bison,13.0,,,,,,383.0,60.94,1.4,1.41,0.23,0.24,32.0,,,1.27,,,MiG-21_Bison
f-4f_kws_lv,84.0,74.17,3.71,4.84,0.29,0.22,261.0,61.6,1.27,1.15,0.02,0.02,14.0,,,0.57,,,◄F-4F_KWS_LV
j_11a,22.0,,,,,,59.0,81.37,1.38,1.43,0.09,0.37,,,,,,,J-11A
f_15c_baz_msip,,,,,,,21.0,33.33,1.0,1.67,,,,,,,,,Baz_Meshupar
av_8b_plus,34.0,50.0,1.61,1.46,,,20.0,50.0,0.5,1.0,,,4.0,,,2.0,,,AV-8B_Plus
f_16a_block_15_belgium,,,,,,,21.0,100.0,1.0,1.0,,,,,,,,,F-16A
f_16am_block_15_mlu_belgium,54.0,100.0,1.33,3.0,3.33,6.0,17.0,96.43,0.07,2.0,0.96,1.0,,,,,,,F-16AM
f_16a_block_15_adf_italy,13.0,100.0,6.0,,2.0,,26.0,,,1.81,,,8.0,,,2.0,,,F-16A_ADF
tornado_f3_late,3.0,,1.33,1.33,,,,,,,,,,,,,,,Tornado_F.3_Late
mig_29_9_13,361.0,49.18,1.39,1.38,0.32,0.34,182.0,53.59,1.2,1.33,0.46,0.51,5.0,,,1.4,,,MiG-29
sea_harrier_fa2,40.0,90.0,6.23,5.97,,,16.0,,,1.0,,,,,,,,,Sea_Harrier_FA_2
f_16a_block_15_adf,548.0,60.35,4.33,3.96,0.35,0.34,548.0,60.4,1.8,2.16,0.08,0.09,148.0,,8.79,3.68,,,F-16A_ADF
f_16a_block_10,387.0,55.7,0.85,0.85,0.6,0.61,317.0,68.7,0.68,0.74,0.78,0.84,,,,,,,F-16A
f-4ej_kai,,,,,,,172.0,50.0,1.08,1.5,0.32,0.36,,,,,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,88.0,67.33,0.51,0.3,6.84,5.16,42.0,50.0,0.75,0.94,0.17,0.33,,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,31.0,100.0,7.54,5.46,3.0,1.63,134.0,56.98,2.34,1.92,0.27,0.19,,,,,,,F-16A_MLU_(China)
f_14a_iriaf,134.0,88.0,2.36,2.19,0.46,0.41,1435.0,59.15,1.78,2.01,0.21,0.21,,,,,,,F-14A_IRIAF
saab_ja37d,11.0,,,,,,62.0,72.22,2.73,6.08,1.72,4.25,,,,,,,JA37D
jf_17,110.0,100.0,15.33,3.76,1.0,0.23,418.0,50.62,1.05,1.21,0.31,0.37,56.0,,,1.31,,,JF-17
j_10a,,,,,,,439.0,61.13,1.85,2.34,0.04,0.05,,,,,,,J-10A
f_16c_block_40_barak_2,,,,,,,45.0,46.0,2.74,2.87,,,,,,,,,F-16C_Barak_II
tornado_ids_de_assta1,,,,,,,1.0,,,,,,,,,,,,◄Tornado_IDS_ASSTA1
mirage_2000d_r1,,,,,,,22.0,,,,,1.0,,,,,,,Mirage_2000D-R1
f_16a_block_10_iaf,,,,,,,21.0,100.0,1.0,,,,,,,,,,Netz
tornado_ids_it_mod95,,,,,,,,,,,,,,,,,,,Tornado_IDS_(1995)
tornado_gr1,,,,,,,63.0,46.77,0.05,0.07,1.77,3.09,,,,,,,Tornado_GR.1
su_34,250.0,61.36,2.89,2.4,1.48,1.32,533.0,50.09,0.6,0.58,1.37,1.38,475.0,81.06,4.14,0.71,8.04,1.2,Су-34
f_15e,69.0,44.64,3.13,2.96,0.13,0.13,1198.0,54.06,0.7,0.78,4.31,4.75,116.0,,,0.72,,2.83,F-15E
saab_jas39d,,,,,,,,,,,,,,,,,,,JAS39D
saab_ja37di,20.0,100.0,2.81,5.25,0.06,0.25,8.0,,,,,,,,,,,,JA37DI
saab_ja37di_f21,131.0,62.8,7.06,6.18,0.71,0.64,1227.0,53.35,1.21,1.41,0.25,0.3,15.0,,,1.0,,,JA37DI_F21
f_15i_raam,,,,,,,385.0,62.7,0.83,0.81,1.75,1.69,116.0,50.0,0.5,0.04,1.5,2.16,F-15I_Ra’am
f_16aj,,,,,,,190.0,57.78,0.9,0.76,0.93,0.81,,,,,,,F-16AJ
mig_29m_9_15,,,,,,,,,,,,,,,,,,,МиГ-29М_(9-15)
mig_29_9_12_germany,14.0,,,,,,271.0,48.95,0.76,0.97,0.05,0.05,7.0,,,,,,◊MiG-29
tornado_gr4,,,,,,,15.0,,,,,1.0,,,,,,,Tornado_GR.4
mirage_2000d_rmv,,,,,,,79.0,66.67,0.34,0.48,2.76,3.98,,,,,,,Mirage_2000D-RMV
mig_29_9_12,,,,,,,,,,,,,,,,,,,МиГ-29_(9-12)
f-4e_kurnass_2000,26.0,,,1.0,,1.0,12.0,,,,,,,,,,,,Kurnass_2000
mirage_2000_5ei,23.0,100.0,2.0,3.65,,,82.0,75.27,1.55,1.56,0.03,0.02,,,,,,,Mirage_2000-5Ei_(China)
yak_141,33.0,12.5,1.88,1.56,,,59.0,60.0,0.83,0.35,,,21.0,,,1.76,,,Yak-141
tornado_f3,,,,,,,69.0,95.56,2.62,1.78,0.17,0.1,,,,,,,Tornado_F.3
rafale_c_f3,106.0,83.0,4.39,4.08,0.33,0.3,1150.0,71.1,1.85,2.55,0.65,0.92,25.0,,,5.0,,1.0,Rafale_C_F3
ef_2000_fgr4,23.0,100.0,5.67,3.24,,,94.0,73.0,1.59,1.65,0.54,0.58,3.0,,,1.0,,1.0,Typhoon_FGR.4
su_33,177.0,48.66,2.34,1.03,0.19,0.12,1526.0,48.77,1.07,1.11,0.02,0.03,125.0,100.0,1.71,0.45,,,Су-33
ef_2000_block_10,31.0,100.0,2.64,1.43,,,979.0,54.18,0.94,1.04,0.16,0.2,75.0,,,0.32,,,◄EF-2000
ef_2000a,,,,,,,24.0,50.0,2.0,1.2,,,,,,,,,F-2000A
f_14b,46.0,50.0,1.14,1.14,1.0,1.0,416.0,60.91,1.85,1.87,,,17.0,,,1.0,,,F-14B
f_16a_block_15_ocu_thailand,,,,,,,,,,,,,,,,,,,F-16A_OCU
saab_jas39c_thailand,,,,,,,82.0,51.83,0.72,1.06,0.5,0.78,130.0,,,1.14,,,JAS39C
mirage_2000_5f,85.0,70.64,2.83,3.84,1.01,1.31,161.0,54.98,1.73,2.96,0.07,0.12,,,,,,,Mirage_2000-5F
