name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,92.0,44.93,1.16,1.23,3.97,3.88,646.0,54.26,1.91,1.79,1.22,1.14,,,,,,,Etendard_IVM
f-100d,439.0,75.95,2.11,1.78,1.46,1.27,660.0,61.02,0.82,1.03,0.76,0.95,3.0,,,,,,F-100D
mig-19pt,490.0,69.91,2.88,2.76,0.25,0.25,1617.0,46.05,1.37,1.62,0.27,0.33,,,,,,,MiG-19PT
javelin_fmk9,148.0,60.11,1.75,1.59,0.41,0.39,211.0,61.69,2.99,2.25,0.88,0.64,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,108.0,86.67,1.06,1.05,0.89,0.75,124.0,65.22,1.3,2.0,0.81,1.35,,,,,,,M.D.454_IVA
f-86k_late,132.0,44.95,1.74,1.6,0.39,0.35,37.0,33.33,1.3,1.39,0.7,0.53,,,,,,,F-86K
hunter_f6,26.0,,2.0,1.85,,,105.0,55.15,1.14,2.07,0.9,1.6,12.0,,,,,,Hunter_F.6
md_450b_barougan,116.0,55.0,1.35,1.51,2.61,2.69,128.0,86.96,1.31,1.09,2.5,1.93,,,,,,,M.D.450B_Barougan
me-262c-2b,6.0,,,,,,349.0,78.87,2.57,4.84,0.28,0.56,,,,,,,Me_262_C-2b
mig-15bis_ish,30.0,93.75,,,1.44,1.64,553.0,71.37,0.52,0.72,1.1,1.49,,,,,,,MiG-15bis_ISH
f-86f-35,31.0,100.0,0.79,0.96,1.0,1.0,282.0,61.57,1.31,1.15,1.45,1.57,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,809.0,66.82,0.66,0.69,1.55,1.59,6.0,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,36.0,54.55,,,2.39,4.32,11.0,50.0,,,0.5,1.0,,,,,,,Canberra_B_Mk_2
yak-17,29.0,100.0,3.94,3.94,0.5,0.5,41.0,100.0,2.39,2.39,3.0,3.0,,,,,,,Yak-17
f-86f-30_japan,52.0,60.71,1.39,1.02,0.57,0.97,740.0,61.72,1.32,1.39,1.47,1.59,16.0,,,,,,F-86F-30_
yak-30d,180.0,57.46,1.37,2.07,2.21,3.2,190.0,85.0,2.43,2.7,2.01,2.33,,,,,,,Yak-30
hunter_f1,20.0,100.0,2.0,2.0,2.5,1.09,97.0,94.09,5.55,5.37,2.25,2.2,14.0,,,,,,Hunter_F_1
me-163b,92.0,58.34,1.78,2.19,0.1,0.17,233.0,84.13,4.03,10.67,0.49,1.6,4.0,,,,,,Me_163_B
f-86f-40_japan,43.0,12.5,3.54,2.44,3.17,1.44,191.0,62.96,2.12,2.66,1.66,2.01,38.0,,3.47,3.47,,,F-86F-40_
yak-23,172.0,70.7,1.75,2.37,3.5,4.74,329.0,74.27,1.64,3.42,0.81,1.69,,,,,,,Yak-23
f9f-8,411.0,64.91,1.73,1.69,0.87,0.85,174.0,80.49,5.23,8.61,3.26,5.36,4.0,,,1.0,,,F9F-8
