name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,81.0,63.44,1.04,0.8,4.26,3.17,1417.0,52.37,1.08,1.35,0.4,0.5,24.0,,,2.63,,2.05,Etendard_IVM
f-100d,820.0,58.75,0.99,1.07,1.97,2.12,7747.0,65.36,1.25,1.78,0.4,0.56,596.0,88.6,6.73,3.05,0.17,0.09,F-100D
mig-19pt,471.0,45.19,1.75,1.69,0.07,0.07,1575.0,49.63,1.05,1.13,0.03,0.03,4.0,,,,,,MiG-19PT
javelin_fmk9,336.0,49.62,1.46,1.22,,,357.0,50.51,1.35,1.3,0.15,0.13,30.0,,,6.39,,,Javelin_F.(A.W.)_Mk.9
f-86k_late,64.0,91.63,5.1,4.48,1.29,1.27,113.0,4.68,3.11,1.86,1.16,0.6,,,,,,,F-86K
hunter_f6,413.0,49.37,2.16,2.01,0.18,0.16,1989.0,55.22,1.65,2.05,0.45,0.56,104.0,100.0,14.83,4.39,2.0,0.57,Hunter_F.6
md_450b_barougan,103.0,95.0,2.6,1.13,5.18,2.77,1411.0,62.45,0.6,0.72,0.93,1.09,70.0,,,0.78,,0.72,M.D.450B_Barougan
me-262c-2b,57.0,97.41,3.16,3.23,1.17,1.19,668.0,72.46,2.42,4.23,0.11,0.17,10.0,,,2.67,,1.0,Me_262_C-2b
mig-15bis_ish,57.0,50.0,0.89,1.53,2.2,4.0,625.0,49.8,0.63,0.7,0.55,0.61,6.0,,,,,,MiG-15bis_ISH
f-86f-35,162.0,91.39,3.13,1.24,4.35,1.68,4039.0,55.37,0.91,1.13,0.53,0.66,,,,,,,F-86F-35
meteor_fmk8_reaper,69.0,32.18,0.88,0.75,2.85,2.68,1159.0,49.86,0.61,0.64,1.45,1.55,381.0,100.0,4.99,1.22,2.32,0.73,Meteor_F_Mk.8_Reaper
canberra_bmk2,139.0,59.09,,,15.89,6.82,230.0,26.86,,,0.59,0.61,132.0,100.0,0.63,0.19,1.63,0.66,Canberra_B_Mk_2
yak-17,116.0,55.38,3.63,2.93,0.4,0.35,102.0,44.62,1.81,2.0,1.12,1.28,,,,,,,Yak-17
f-86f-30_japan,86.0,41.23,3.62,2.84,2.68,2.15,1654.0,66.74,1.23,1.65,0.9,1.2,6.0,,,,,,F-86F-30_
yak-30d,764.0,68.4,2.11,2.86,0.45,0.58,626.0,55.39,1.75,2.31,0.57,0.76,70.0,,7.24,4.3,,,Yak-30
hunter_f1,139.0,40.56,4.78,3.99,0.57,0.52,455.0,43.48,2.28,2.24,1.14,1.15,,,,,,,Hunter_F_1
me-163b,145.0,90.23,6.15,4.67,1.14,0.84,640.0,54.37,2.09,4.04,0.13,0.24,34.0,,5.4,1.33,,,Me_163_B
f-86f-40_japan,195.0,80.17,3.56,2.08,2.66,1.6,1653.0,60.85,1.07,1.57,0.9,1.35,38.0,,,3.4,,0.57,F-86F-40_
yak-23,671.0,64.09,1.66,2.07,0.46,0.55,665.0,58.61,1.85,3.12,0.16,0.27,,,,,,,Yak-23
f9f-8,501.0,66.02,2.64,1.82,1.24,0.85,1759.0,58.7,1.86,2.15,0.65,0.74,197.0,100.0,14.85,13.86,0.53,0.66,F9F-8
f-86a-5,737.0,54.45,1.53,1.42,1.28,1.21,3494.0,54.28,0.91,0.94,0.6,0.63,141.0,100.0,5.63,6.35,3.37,3.71,F-86A-5
f3d_1,204.0,55.12,2.83,1.95,5.86,4.14,1505.0,68.96,0.71,0.75,1.17,1.27,103.0,,,1.79,,1.42,F3D-1
r2y2_kai,20.0,100.0,3.38,2.88,7.25,5.75,389.0,81.79,1.85,1.71,1.55,1.36,80.0,100.0,7.4,5.96,0.2,0.57,R2Y2_Kai_V3
r2y2_v1,61.0,100.0,2.76,2.54,6.77,5.29,447.0,69.11,3.16,2.61,2.63,2.11,90.0,66.67,7.17,3.64,1.67,0.76,R2Y2_Kai_V1
r2y2_v2,44.0,100.0,3.72,2.97,1.94,1.33,376.0,67.68,2.13,2.85,0.76,0.97,72.0,,,3.02,,1.31,R2Y2_Kai_V2
me-262a-1a,76.0,70.59,2.29,1.77,,,685.0,65.85,2.45,1.87,0.94,0.73,17.0,,,1.53,,,Me_262_A-1a
f-86f-2,781.0,65.8,1.99,2.12,1.92,2.11,5001.0,71.51,1.57,2.35,0.65,0.98,,,,,,,F-86F-2
f-86_canadair_german,208.0,44.95,3.93,1.73,3.86,1.75,889.0,49.91,1.04,1.16,0.37,0.4,,,,,,,CL-13A_Mk_5
f-84g,287.0,60.02,2.05,1.59,4.17,3.07,848.0,66.03,1.42,1.74,1.03,1.26,105.0,100.0,6.2,1.85,0.73,0.22,F-84G-21-RE
la_200_toriy,365.0,66.07,0.93,1.02,0.37,0.41,366.0,47.76,1.08,1.19,0.17,0.15,,,,,,,La-200
md_452_mystere_2c_preproduction,102.0,56.25,1.16,1.24,3.23,3.37,579.0,58.7,1.45,1.97,0.72,0.97,27.0,,,2.76,,,M.D.452_IIC
sea_hawk_fga6,55.0,100.0,1.96,1.53,5.07,3.86,989.0,63.88,0.67,0.99,1.24,1.86,,,,,,,sea_hawk_fga6_shop
sea_venom_faw20,87.0,62.5,1.97,1.15,1.03,0.46,298.0,54.75,2.53,3.69,1.34,1.96,,,,,,,Sea_Venom_FAW_20
arado-234,48.0,50.0,,,12.83,16.97,2104.0,48.06,,,3.29,4.89,,,,,,,Ar_234_B-2
fj_4b,249.0,70.68,0.96,0.99,2.89,3.01,779.0,54.74,1.13,1.52,1.05,1.43,50.0,100.0,6.06,2.86,,1.0,FJ-4B
f-84g_france,156.0,46.95,2.13,1.79,4.82,3.87,810.0,73.54,1.61,1.95,1.0,1.22,205.0,100.0,8.83,2.66,3.67,1.16,F-84G-26-RE
tu_14t,523.0,71.34,0.27,0.25,4.48,4.14,370.0,34.78,0.5,0.25,1.4,0.65,114.0,,,0.85,,0.84,Tu-14T
il_28sh,891.0,71.8,0.31,0.32,4.68,4.81,1767.0,51.31,0.22,0.21,0.82,0.77,1283.0,75.36,10.49,0.92,4.22,0.38,IL-28Sh
mig-15bis_nr23_german,281.0,68.51,10.17,4.46,2.37,0.97,4321.0,63.0,1.12,1.63,0.16,0.25,28.0,,,3.28,,,MiG-15bis
