name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,11.0,,,,,,250.0,52.08,1.5,2.14,0.06,0.1,16.0,,,2.0,,3.0,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,,,,,,,6.0,,1.0,1.0,,,,,,,,,◔MiG-29
su_27sm,450.0,54.68,3.38,3.38,0.35,0.34,1750.0,58.21,1.47,1.79,0.05,0.06,34.0,,,1.67,,,Su-27SM
f_15c_msip2,252.0,64.35,3.23,1.97,0.26,0.24,354.0,64.34,1.87,1.81,0.19,0.17,65.0,,5.0,1.0,,,F-15C_MSIP_II
f_15j_kai,3.0,100.0,6.0,6.0,1.0,1.0,733.0,61.12,1.86,2.64,0.14,0.19,1.0,,,2.0,,,F-15J(M)
saab_jas39c,,,,,,,1622.0,59.99,1.35,1.62,0.77,0.91,118.0,,,1.26,,2.86,JAS39C
mig-21_bison,32.0,100.0,4.0,2.0,,,1189.0,60.41,1.38,1.74,0.25,0.31,35.0,,,1.0,,,MiG-21_Bison
f-4f_kws_lv,31.0,84.62,6.85,5.31,0.69,0.51,353.0,44.3,1.27,1.51,0.29,0.38,,,,,,,◄F-4F_KWS_LV
j_11a,86.0,78.0,7.28,4.61,0.22,0.13,91.0,62.63,1.76,2.9,,,,,,,,,J-11A
f_15c_baz_msip,,,,,,,,,,,,,,,,,,,Baz_Meshupar
av_8b_plus,59.0,25.0,0.92,0.77,0.37,0.34,13.0,100.0,0.38,0.38,,,,,,,,,AV-8B_Plus
f_16a_block_15_belgium,15.0,100.0,1.0,1.0,,0.67,4.0,,,,,,,,,,,,F-16A
f_16am_block_15_mlu_belgium,114.0,86.02,1.99,2.78,2.04,3.11,18.0,100.0,1.46,2.0,,,,,,,,,F-16AM
f_16a_block_15_adf_italy,18.0,100.0,8.0,8.0,,,100.0,48.92,2.54,2.03,,,4.0,,,1.75,,,F-16A_ADF
tornado_f3_late,4.0,100.0,1.0,,3.0,,36.0,53.33,0.73,1.42,0.57,0.65,,,,,,,Tornado_F.3_Late
mig_29_9_13,308.0,54.55,1.79,1.86,0.1,0.11,289.0,66.02,1.08,1.27,0.02,0.02,3.0,,,2.0,,,MiG-29
sea_harrier_fa2,21.0,,,2.93,,,5.0,,,1.0,,1.0,,,,,,,Sea_Harrier_FA_2
f_16a_block_15_adf,163.0,58.75,5.45,4.89,0.16,0.13,506.0,57.72,1.83,1.95,0.46,0.49,64.0,,,2.08,,,F-16A_ADF
f_16a_block_10,238.0,51.06,1.49,1.56,3.23,3.31,296.0,59.74,0.98,0.99,0.78,0.78,32.0,,,0.22,,,F-16A
f-4ej_kai,143.0,59.45,1.27,1.56,0.69,0.91,321.0,45.65,0.9,1.05,0.25,0.29,,,,,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,4.0,,,,,,133.0,21.07,0.72,0.73,0.43,0.43,,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,22.0,,,1.5,,2.0,152.0,61.67,1.41,1.47,0.68,0.57,7.0,,,,,,F-16A_MLU_(China)
f_14a_iriaf,357.0,72.23,3.43,2.74,0.72,0.57,2514.0,55.95,1.67,1.82,0.11,0.12,15.0,,,1.1,,,F-14A_IRIAF
saab_ja37d,7.0,,,,,,41.0,50.0,2.05,4.1,,,,,,,,,JA37D
jf_17,2.0,,,2.5,,0.5,633.0,56.01,0.83,0.82,0.23,0.25,,,,,,,JF-17
j_10a,26.0,,,2.0,,,451.0,68.16,2.07,2.15,0.03,0.03,,,,,,,J-10A
f_16c_block_40_barak_2,,,,,,,19.0,,3.0,1.92,,,,,,,,,F-16C_Barak_II
tornado_ids_de_assta1,,,,,,,6.0,,,,,,,,,,,,◄Tornado_IDS_ASSTA1
mirage_2000d_r1,,,,,,,81.0,53.61,0.05,0.11,1.78,3.27,,,,,,,Mirage_2000D-R1
f_16a_block_10_iaf,,,,,,,25.0,,,0.2,,,,,,,,,Netz
tornado_ids_it_mod95,,,,,,,,,,,,,,,,,,,Tornado_IDS_(1995)
tornado_gr1,4.0,,,,,,167.0,54.84,0.09,0.2,2.78,6.6,18.0,,,,,,Tornado_GR.1
su_34,199.0,64.45,2.43,2.37,2.82,3.01,1192.0,53.11,0.67,0.76,1.56,1.73,173.0,,,0.45,,1.81,Су-34
f_15e,262.0,63.74,2.84,2.07,1.04,0.87,1644.0,51.54,0.89,0.91,1.35,1.37,321.0,,5.5,0.66,19.75,2.21,F-15E
saab_ja37di,,,,,,,53.0,92.16,1.88,1.19,0.53,0.15,,,,,,,JA37DI
saab_ja37di_f21,100.0,55.6,3.48,3.15,0.46,0.43,2048.0,53.32,1.22,1.31,0.15,0.15,89.0,,,1.23,,,JA37DI_F21
f_15i_raam,12.0,,,4.08,,,255.0,62.13,0.7,0.71,1.19,1.21,127.0,,,,,0.32,F-15I_Ra’am
f_16aj,3.0,100.0,2.0,2.0,10.0,10.0,170.0,60.39,0.77,0.96,0.5,0.63,,,,,,,F-16AJ
mig_29_9_12_germany,,,,,,,156.0,40.88,1.33,0.75,,,9.0,,,,,,◊MiG-29
tornado_gr4,,,,,,,,,,,,,,,,,,,Tornado_GR.4
mirage_2000d_rmv,11.0,100.0,,,13.0,,103.0,80.66,0.12,0.24,6.41,8.87,,,,,,,Mirage_2000D-RMV
f-4e_kurnass_2000,73.0,55.92,1.07,1.43,0.6,0.79,,,,,,,,,,,,,Kurnass_2000
mirage_2000_5ei,47.0,68.52,5.59,5.59,0.71,0.71,61.0,50.0,1.13,2.09,,,,,,,,,Mirage_2000-5Ei_(China)
yak_141,89.0,56.0,1.93,1.78,0.4,0.4,187.0,59.41,1.61,1.61,0.27,0.26,35.0,,,1.52,,,Yak-141
tornado_f3,,,,,,,235.0,59.0,1.5,1.73,,,,,,,,,Tornado_F.3
rafale_c_f3,469.0,86.88,6.71,7.04,0.1,0.1,2714.0,71.89,2.2,3.35,0.47,0.69,48.0,,,2.98,,1.98,Rafale_C_F3
ef_2000_fgr4,38.0,,,0.96,,,916.0,56.77,1.18,1.28,0.09,0.11,19.0,,,1.0,,,Typhoon_FGR.4
su_33,234.0,53.06,2.32,1.64,0.48,0.29,3536.0,53.35,1.16,1.32,0.01,0.03,60.0,,,0.34,,,Су-33
ef_2000_block_10,,,,,,,2526.0,51.4,1.23,1.39,0.12,0.14,136.0,,5.5,1.37,1.8,0.17,◄EF-2000
ef_2000a,,,,,,,345.0,45.52,1.08,1.01,0.24,0.22,28.0,,,1.8,,,F-2000A
f_14b,37.0,50.0,0.5,0.4,1.0,0.81,390.0,57.08,1.66,1.53,0.05,0.05,51.0,,,0.67,,,F-14B
f_16a_block_15_ocu_thailand,,,,,,,17.0,100.0,,,1.0,1.0,,,,,,,F-16A_OCU
saab_jas39c_thailand,3.0,,,,,,571.0,56.83,1.35,1.64,0.38,0.45,,,,,,,JAS39C
mirage_2000_5f,252.0,82.79,3.89,5.64,0.29,0.4,160.0,78.63,2.35,2.69,0.06,0.06,,,,,,,Mirage_2000-5F
j_8f,,,,,,,87.0,100.0,2.19,1.67,,,,,,,,,J-8F
tornado_adv,,,,,,,172.0,52.4,1.51,1.79,,,,,,,,,Tornado_ADV
