name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,,,,,,,55.0,37.78,1.18,1.33,0.28,0.32,,,,,,,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,,,,,,,33.0,50.0,0.8,1.0,,,,,,,,,◔MiG-29
su_27sm,71.0,66.3,3.55,4.17,0.3,0.31,680.0,71.12,1.99,2.3,0.08,0.1,20.0,,,1.8,,,Su-27SM
f_15c_msip2,135.0,80.82,4.43,4.12,0.23,0.19,765.0,58.17,1.64,2.15,0.04,0.07,,,,,,,F-15C_MSIP_II
f_15j_kai,15.0,62.5,3.38,5.29,,,305.0,66.8,2.34,2.67,0.1,0.08,,,,,,,F-15J(M)
saab_jas39c,,,,,,,411.0,54.21,1.4,2.03,0.3,0.45,25.0,,,0.96,,,JAS39C
mig-21_bison,6.0,,,2.0,,,605.0,60.79,1.71,1.79,0.3,0.31,6.0,,,8.0,,,MiG-21_Bison
f-4f_kws_lv,18.0,97.5,7.88,8.46,0.03,0.04,184.0,66.84,2.04,1.75,0.51,0.48,,,,,,,◄F-4F_KWS_LV
j_11a,1.0,,,1.0,,,12.0,100.0,2.0,2.0,,,,,,,,,J-11A
f_15c_baz_msip,7.0,,,2.0,,,4.0,,,,,,,,,,,,Baz_Meshupar
av_8b_plus,45.0,61.91,1.79,1.39,0.45,0.41,35.0,66.67,1.15,1.11,1.0,1.17,,,,,,,AV-8B_Plus
f_16a_block_15_belgium,19.0,,,,,,19.0,40.74,0.7,0.77,0.13,0.2,,,,,,,F-16A
f_16am_block_15_mlu_belgium,40.0,100.0,2.06,2.06,,,13.0,,,,,,,,,,,,F-16AM
f_16a_block_15_adf_italy,6.0,100.0,13.0,6.5,1.0,0.5,99.0,64.16,0.48,0.59,,,14.0,,,2.0,,,F-16A_ADF
tornado_f3_late,,,,,,,94.0,74.8,1.92,2.04,,,,,,,,,Tornado_F.3_Late
mig_29_9_13,40.0,81.58,0.91,0.58,0.05,0.03,140.0,31.72,1.84,1.11,0.51,0.25,11.0,,,1.0,,,MiG-29
sea_harrier_fa2,3.0,100.0,12.0,12.0,,,27.0,100.0,1.0,1.0,,,,,,,,,Sea_Harrier_FA_2
f_16a_block_15_adf,127.0,54.32,2.76,2.56,0.16,0.11,459.0,54.47,1.62,1.86,0.05,0.05,76.0,,,2.66,,,F-16A_ADF
f_16a_block_10,68.0,50.84,1.76,1.41,0.93,0.78,117.0,38.09,1.08,0.76,1.43,0.99,19.0,,,,,,F-16A
f-4ej_kai,41.0,81.82,5.09,5.09,0.64,0.64,80.0,45.96,0.89,1.05,0.51,0.52,,,,,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,26.0,100.0,1.0,1.0,3.0,2.04,81.0,41.94,0.23,0.22,0.6,0.56,,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,17.0,100.0,14.67,14.67,2.22,2.22,99.0,99.19,2.47,2.57,0.31,0.33,,,,,,,F-16A_MLU_(China)
f_14a_iriaf,105.0,52.47,4.25,3.58,0.65,0.58,549.0,53.42,1.36,1.75,0.06,0.06,1.0,,,,,,F-14A_IRIAF
saab_ja37d,,,,,,,6.0,,,,,,,,,,,,JA37D
jf_17,35.0,100.0,6.57,5.67,2.0,2.41,218.0,68.21,1.51,1.25,0.16,0.12,4.0,,,,,,JF-17
j_10a,,,,,,,316.0,66.43,2.72,4.0,,,,,,,,,J-10A
f_16c_block_40_barak_2,,,,,,,126.0,63.41,1.25,0.91,0.83,0.76,,,,,,,F-16C_Barak_II
