name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,96.0,100.0,7.63,5.23,0.73,0.47,1630.0,56.67,1.23,1.44,0.65,0.77,60.0,,,3.56,,1.77,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,18.0,100.0,1.0,,,,400.0,52.83,1.49,1.87,0.15,0.22,5.0,,,1.0,,,◔MiG-29
su_27sm,880.0,83.38,7.25,7.65,0.59,0.64,8377.0,56.86,1.65,2.03,0.11,0.13,551.0,46.92,11.52,1.89,0.2,0.02,Su-27SM
f_15c_msip2,1209.0,81.68,3.84,3.97,0.31,0.33,3393.0,53.68,1.53,1.8,0.03,0.07,88.0,,,2.99,,,F-15C_MSIP_II
f_15j_kai,56.0,33.33,2.0,1.5,,,3094.0,55.06,1.66,2.06,0.07,0.08,62.0,,,1.9,,,F-15J(M)
saab_jas39c,29.0,100.0,6.0,5.04,,,2194.0,63.65,1.43,1.8,0.52,0.66,104.0,100.0,10.33,1.38,1.0,1.25,JAS39C
mig-21_bison,90.0,72.32,3.3,3.82,0.42,0.48,9207.0,64.78,1.38,1.87,0.1,0.16,92.0,100.0,1.4,1.33,,,MiG-21_Bison
f-4f_kws_lv,209.0,72.63,5.73,4.76,0.27,0.26,3569.0,57.4,1.35,1.57,0.21,0.24,321.0,60.0,16.52,1.75,0.4,0.04,◄F-4F_KWS_LV
j_11a,8.0,100.0,3.0,,,,148.0,73.71,3.45,3.09,,,1.0,,,2.0,,,J-11A
f_15c_baz_msip,172.0,81.17,4.37,5.43,0.39,0.54,66.0,73.74,2.09,2.68,0.01,0.02,2.0,,,1.5,,,Baz_Meshupar
av_8b_plus,254.0,67.5,3.18,3.64,0.81,0.93,621.0,57.55,1.63,1.89,0.45,0.53,91.0,,,1.16,,0.07,AV-8B_Plus
f_16a_block_15_belgium,42.0,69.57,2.0,2.47,4.13,5.25,77.0,66.98,0.72,1.3,0.92,1.8,27.0,,,2.6,,0.6,F-16A
f_16am_block_15_mlu_belgium,60.0,51.18,2.45,3.3,0.4,0.72,379.0,78.22,1.11,1.15,0.71,0.73,,,,,,,F-16AM
f_16a_block_15_adf_italy,,,,,,,222.0,57.68,2.04,2.3,0.21,0.22,4.0,,,,,,F-16A_ADF
tornado_f3_late,64.0,65.0,2.66,2.55,,,134.0,55.91,1.02,1.05,,,,,,,,,Tornado_F.3_Late
mig_29_9_13,116.0,43.47,1.79,2.04,0.33,0.45,755.0,59.61,1.75,1.38,0.24,0.18,174.0,,9.2,1.97,,,MiG-29
sea_harrier_fa2,98.0,66.25,3.4,2.73,0.06,0.04,117.0,53.76,1.21,1.08,,,6.0,,,1.0,,,Sea_Harrier_FA_2
f_16a_block_15_adf,90.0,85.0,1.7,1.29,,,335.0,44.81,1.41,1.94,0.16,0.25,1.0,,,1.0,,,F-16A_ADF
f_16a_block_10,223.0,61.89,1.17,1.14,1.08,1.15,234.0,29.54,1.1,0.64,0.75,0.46,30.0,,,3.0,,,F-16A
f-4ej_kai,11.0,,,5.0,,,868.0,62.77,1.6,1.73,0.27,0.29,8.0,100.0,2.0,0.86,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,76.0,100.0,2.48,1.68,4.86,3.34,495.0,56.34,0.38,0.48,0.87,1.07,1.0,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,18.0,,,,,,238.0,57.56,1.68,2.42,0.3,0.38,,,,,,,F-16A_MLU_(China)
f_14a_iriaf,234.0,71.61,7.73,5.5,0.4,0.31,7124.0,54.02,1.69,1.86,0.04,0.06,145.0,100.0,6.84,1.81,,,F-14A_IRIAF
saab_ja37d,,,,,,,207.0,71.91,2.33,2.95,0.56,0.78,63.0,,,10.0,,,JA37D
jf_17,21.0,100.0,2.06,3.0,0.5,,1034.0,58.23,1.35,1.61,0.28,0.32,142.0,,,0.76,,,JF-17
j_10a,26.0,100.0,7.63,7.63,,,1833.0,68.84,2.3,2.44,,,49.0,,5.75,3.85,,,J-10A
f_16c_block_40_barak_2,109.0,78.28,2.79,3.75,0.31,0.53,180.0,50.47,1.47,4.31,0.27,0.83,11.0,,,2.0,,,F-16C_Barak_II
tornado_ids_de_assta1,6.0,100.0,0.67,0.67,4.67,4.67,400.0,47.79,0.33,0.34,2.35,2.5,113.0,,,0.7,,2.8,◄Tornado_IDS_ASSTA1
mirage_2000d_r1,45.0,100.0,2.0,2.0,7.0,7.0,442.0,88.73,0.62,0.93,1.34,2.0,,,,,,,Mirage_2000D-R1
f_16a_block_10_iaf,,,,,,,78.0,39.57,1.05,1.56,0.52,0.82,,,,,,,Netz
tornado_ids_it_mod95,,,,,,,11.0,50.0,,,0.9,1.8,17.0,,,,,,Tornado_IDS_(1995)
tornado_gr1,82.0,88.02,0.46,0.46,4.93,5.04,195.0,64.35,0.56,0.83,1.84,2.59,,,,,,,Tornado_GR.1
f_16aj,96.0,54.38,1.57,2.56,0.79,1.32,1031.0,58.59,1.12,1.33,0.48,0.58,53.0,,,0.54,,,F-16AJ
mig_29_9_12_germany,81.0,94.62,2.46,2.11,,,1206.0,57.07,1.35,1.48,0.14,0.16,444.0,,24.09,1.52,,,◊MiG-29
f-4e_kurnass_2000,,,,,,,316.0,76.66,0.68,0.79,3.33,4.04,6.0,,,1.0,,,Kurnass_2000
yak_141,16.0,,,1.0,,,488.0,54.8,1.49,1.71,0.04,0.04,101.0,,10.0,2.1,,,Yak-141
tornado_f3,35.0,75.0,2.69,2.69,0.5,0.5,847.0,74.74,2.34,2.98,0.12,0.15,12.0,,,3.8,,,Tornado_F.3
f_14b,96.0,44.44,1.04,1.18,0.1,0.1,504.0,45.62,1.29,1.39,0.08,0.07,56.0,,,2.34,,,F-14B
mirage_2000_5f,190.0,67.0,6.83,4.45,1.1,0.8,5531.0,70.62,1.67,2.06,0.13,0.19,142.0,100.0,16.0,3.31,,,Mirage_2000-5F
j_8f,,,,,,,98.0,76.45,1.71,1.22,0.11,0.07,,,,,,,J-8F
tornado_adv,,,,,,,494.0,48.74,2.11,1.97,0.14,0.13,19.0,,,1.47,,,Tornado_ADV
