name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
su_27sm,662.0,60.44,5.0,5.15,0.14,0.14,5783.0,57.52,1.6,2.06,0.09,0.1,1041.0,41.77,10.16,2.03,0.47,0.09,Su-27СМ
mig-21_bison,28.0,,5.0,3.63,,,2336.0,63.82,1.9,2.79,0.08,0.11,95.0,100.0,18.88,3.01,,,MiG-21_Bison
f-4f_kws_lv,2.0,100.0,2.0,1.0,,,1046.0,59.29,1.26,1.43,0.21,0.23,16.0,,,1.0,,,◄F-4F_KWS_LV
j_11a,,,,,,,684.0,52.17,1.54,1.87,,,4.0,,,,,,J-11A
f_16a_block_15_belgium,83.0,100.0,13.85,13.64,0.39,0.38,55.0,51.44,1.52,1.55,,,20.0,,,1.71,,,F-16A
f_16am_block_15_mlu_belgium,24.0,,,3.0,,1.0,700.0,67.59,1.35,1.76,0.45,0.59,51.0,,,1.69,,,F-16AM
tornado_f3_late,55.0,50.0,3.98,3.16,,,106.0,38.89,2.23,2.05,,,,,,,,,Tornado_F.3_Late
sea_harrier_fa2,82.0,88.64,1.05,2.06,,,94.0,47.38,1.44,1.28,,,,,,,,,Sea_Harrier_FA_2
f_16c_block_50,1232.0,65.98,3.6,3.94,0.21,0.23,6745.0,57.32,1.64,1.81,0.31,0.32,690.0,75.89,9.21,2.24,3.06,0.95,F-16C
mirage_5ba,,,,,,,93.0,48.62,1.21,1.49,,,,,,,,,Mirage_5BA
f-104g_belgium,,,,,,,68.0,24.67,1.96,1.92,0.37,0.39,,,,,,,F-104G
kfir_c7,5.0,100.0,4.0,4.0,1.0,1.0,309.0,79.51,2.48,3.83,0.46,0.74,51.0,,,3.99,,,Kfir_C.7
mirage_f1ct,48.0,100.0,1.82,1.0,2.45,1.31,163.0,51.96,1.29,1.86,0.09,0.12,10.0,,,3.1,,,Mirage_F1CT
etndard_4m,28.0,50.0,0.5,0.81,1.5,2.81,147.0,84.19,2.33,1.52,3.05,1.84,,,,,,,Etendard_IVM
f-100d,65.0,89.4,3.53,2.38,0.58,0.35,89.0,54.32,2.17,2.8,0.07,0.06,,,,,,,F-100D
lightning_f6,256.0,53.35,1.18,1.09,0.12,0.09,178.0,45.65,1.23,1.22,,,,,,,,,Lightning_F.6
mig-19pt,30.0,50.0,0.72,2.16,,,171.0,60.59,1.68,0.86,0.19,0.19,1.0,,,,,,MiG-19PT
javelin_fmk9,138.0,47.78,1.29,1.6,0.33,0.43,174.0,85.61,2.59,3.14,0.53,0.49,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,22.0,100.0,2.0,1.23,1.0,1.0,45.0,75.0,0.75,0.34,1.25,1.07,,,,,,,M.D.454_IVA
buccaneer_s1,40.0,50.0,,,5.0,5.0,116.0,100.0,,,3.99,2.46,20.0,,,,,,Buccaneer_S.1
f-86k_late,,,,,,,43.0,86.51,2.62,2.9,0.88,1.0,,,,,,,F-86K
hunter_f6,132.0,55.71,1.46,1.71,,,56.0,25.0,2.7,3.36,0.56,0.68,53.0,100.0,3.64,2.21,,,Hunter_F.6
a_4e_late_iaf,,,,,,,598.0,57.11,0.58,0.9,1.12,1.78,,,,,,,A-4E_(Israel)
a_4e_early_iaf,30.0,,,0.57,,1.86,40.0,,,,,2.0,,,,,,,A-4E_Early_(M)_(Israel)
a_10a_early,102.0,61.59,3.27,2.0,2.98,2.26,3821.0,58.01,0.53,0.65,2.61,3.15,83.0,100.0,0.94,0.08,24.17,4.85,A-10A
md_450b_barougan,89.0,24.64,1.4,1.46,1.03,1.2,77.0,100.0,1.7,2.32,0.67,1.0,,,,,,,M.D.450B_Barougan
attaker_fb2,,,,,,,54.0,100.0,1.57,1.91,1.67,2.04,,,,,,,Attacker_FB.2
me-262c-2b,8.0,33.33,2.0,2.0,4.0,4.0,153.0,95.97,4.01,11.94,0.46,1.32,,,,,,,Me_262_C-2b
mig-15bis_ish,,,,,,,930.0,69.84,0.85,1.16,1.22,1.63,19.0,,,,,,MiG-15bis_ISH
f-86f-35,214.0,58.43,4.33,20.34,3.76,17.8,86.0,80.65,6.2,7.96,0.68,1.0,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,136.0,89.46,5.4,2.63,6.47,2.98,2.0,,,1.0,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,2.0,50.0,,,4.0,4.0,53.0,100.0,,,1.5,2.43,,,,,,,Canberra_B_Mk_2
yak-17,18.0,100.0,2.0,0.4,,0.9,11.0,100.0,1.09,1.09,,,,,,,,,Yak-17
f-86f-30_japan,37.0,33.33,0.67,1.0,0.33,0.75,196.0,98.49,3.7,15.11,1.35,5.48,23.0,,,1.17,,,F-86F-30_
yak-30d,30.0,100.0,1.0,0.57,,,38.0,53.7,1.51,3.33,,,,,,,,,Yak-30
dh_110_sea_vixen,,,,,,,435.0,76.82,2.53,9.19,0.02,0.09,1.0,,,,,,Sea_Vixen_F.A.W._Mk.2
hunter_f1,43.0,50.0,1.5,1.5,,,104.0,95.75,3.37,5.68,1.19,2.15,,,,,,,Hunter_F_1
me-163b,39.0,50.0,1.29,2.0,,,166.0,78.53,3.01,6.54,1.12,2.5,,,,,,,Me_163_B
vampire_fb52_finland,28.0,100.0,1.09,1.39,3.82,3.0,184.0,64.92,0.71,0.81,1.3,1.65,,,,,,,Vampire_FB_52A
f-86f-40_japan,43.0,37.5,0.63,0.13,0.63,0.96,220.0,73.13,1.1,1.08,1.26,1.15,,,,,,,F-86F-40_
yak-23,,,,,,,22.0,100.0,1.45,,,,,,,,,,Yak-23
f9f-8,24.0,100.0,3.0,1.19,,,329.0,57.06,1.64,1.89,0.58,0.71,10.0,,,,,,F9F-8
f-86a-5,62.0,78.69,1.33,1.44,0.75,0.7,522.0,56.7,1.62,1.85,0.82,0.92,,,,,,,F-86A-5
f3d_1,7.0,10.0,0.16,0.2,0.1,0.14,336.0,45.68,0.7,0.45,2.78,2.23,,,,,,,F3D-1
r2y2_kai,,,,,,,38.0,,,2.62,,3.86,,,,,,,R2Y2_Kai_V3
r2y2_v1,17.0,,,,,,36.0,100.0,,,2.0,1.04,18.0,,,,,,R2Y2_Kai_V1
r2y2_v2,1.0,50.0,0.5,1.0,0.5,1.0,50.0,,,0.61,,1.61,2.0,,,3.0,,11.0,R2Y2_Kai_V2
me-262a-1a,45.0,46.67,1.64,1.13,0.47,0.28,87.0,51.88,1.35,2.17,0.57,0.88,,,,,,,Me_262_A-1a
f-86f-2,69.0,100.0,5.48,4.34,0.97,0.8,754.0,68.97,3.27,6.7,0.36,0.69,,,,,,,F-86F-2
f-86_canadair_german,81.0,70.0,2.08,2.68,0.09,0.11,143.0,100.0,4.88,12.2,1.51,3.95,,,,,,,CL-13A_Mk_5
f-84g,53.0,84.62,0.94,0.95,3.91,3.53,159.0,85.32,0.39,0.59,1.74,2.27,,,,,,,F-84G-21-RE
la_200_toriy,29.0,50.0,2.5,2.25,,,171.0,52.63,1.94,2.02,0.77,0.44,1.0,,,,,,La-200
md_452_mystere_2c_preproduction,27.0,,,1.0,,,84.0,100.0,3.41,5.0,0.91,3.0,,,,,,,M.D.452_IIC
sea_hawk_fga6,42.0,50.0,1.0,1.0,0.5,0.5,78.0,49.41,0.45,0.41,1.67,1.42,,,,,,,Sea_Hawk_FGA.6
sea_venom_faw20,,,,,,,,,,,,,,,,,,,Sea_Venom_FAW_20
arado-234,,,,,,,602.0,74.07,,,4.88,5.42,,,,,,,Ar_234_B-2
fj_4b,,,,,,,85.0,18.41,0.96,1.0,0.9,0.97,,,,,,,FJ-4B
f-84g_france,69.0,53.76,0.75,0.98,3.38,4.35,387.0,78.54,1.15,1.58,1.97,2.74,,,,,,,F-84G-26-RE
tu_14t,25.0,100.0,,,4.5,4.5,50.0,,,,1.24,1.0,,,,,,,Tu-14T
il_28sh,13.0,100.0,,,11.5,11.5,221.0,59.42,1.17,0.78,2.05,1.39,16.0,,,,,,IL-28Sh
mig-15bis_nr23_german,139.0,68.89,4.4,5.0,1.22,1.2,596.0,67.44,2.03,3.48,0.28,0.45,,,,,,,MiG-15bis
attaker_fb1,24.0,,,3.08,,0.08,118.0,54.7,1.7,1.8,0.79,0.87,,,,,,,Attacker_FB_1
f-86f-25,72.0,82.8,3.12,3.53,0.41,0.51,185.0,67.05,1.53,3.26,0.52,0.88,,,,,,,F-86F-25
me-262a-2a,,,,,,,224.0,76.61,3.34,8.14,1.31,3.15,,,,,,,Me_262_A-2a
fj_4b_agm_12b,,,,,,,114.0,65.59,0.65,0.94,4.07,6.43,,,,,,,FJ-4B_VMF-232
la-15,55.0,46.3,2.87,2.3,1.47,1.42,235.0,63.94,2.18,7.18,0.38,1.14,,,,,,,La-15
he-162a-2,71.0,59.09,1.21,1.65,0.15,0.23,245.0,76.39,2.9,7.99,0.39,0.69,,,,,,,He_162_A-2
yak-15_early,52.0,50.0,2.05,2.06,0.01,0.01,107.0,85.06,4.16,5.08,,,,,,,,,Yak-15P
me-163b-0,,,,,,,19.0,,,,,,,,,,,,Me_163_B-0
f-84b,168.0,79.83,3.24,4.77,5.7,8.12,474.0,64.07,1.01,0.95,1.6,1.51,,,,,,,F-84B-26
f-80a,10.0,90.0,3.56,3.56,1.84,1.84,550.0,77.49,1.59,2.25,1.4,1.99,,,,,,,F-80A-5
kitsuka,50.0,51.45,8.32,35.0,,,279.0,80.86,1.16,1.29,1.4,1.77,,,,,,,Kikka
f9f-5,52.0,95.0,2.48,2.24,1.85,1.77,112.0,33.33,3.23,2.59,0.89,1.17,,,,,,,F9F-5
go229_v3,50.0,55.45,1.91,1.62,0.13,0.11,161.0,66.77,0.97,1.24,1.75,2.09,,,,,,,Ho_229_V3
il_28,2.0,,,,,,152.0,40.64,0.15,0.14,1.05,0.93,59.0,,,,,,IL-28
mig-9_ussr,,,,,,,22.0,,,1.33,,,,,,,,,MiG-9_/L
j8m1,27.0,50.0,0.09,0.14,0.07,0.09,12.0,100.0,1.0,,,,,,,,,,Ki-200
meteor_fmk3,,,,,,,105.0,81.98,2.54,4.14,1.91,3.05,,,,,,,Meteor_F_Mk_3
meteor_fmk8,,,,,,,56.0,76.47,2.53,3.41,1.65,2.15,,,,,,,Meteor_F_Mk_8_G.41K
f2h-2,16.0,100.0,2.6,2.05,0.95,0.8,112.0,61.62,3.12,2.95,0.97,0.97,,,,,,,F2H-2
fiat_g91_r1,22.0,100.0,2.0,,,,58.0,54.17,0.46,0.69,0.08,0.22,,,,,,,G.91_R/1
b-57,,,,,,,27.0,,,,,,,,,,,,B-57A
me-262a-1a_u4,131.0,53.0,2.71,5.07,,,489.0,45.68,0.3,0.29,1.79,1.7,11.0,,,1.0,,,Me_262_A-1/U4
