name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
germ_panzerbefelhswagen_VI_P,1190.0,88.29,0.01,0.07,6.62,9.83,186.0,61.11,0.0,0.0,4.52,3.55,0.0,,,,,,Pz.Bfw.VI_(P)
su_30mk2v_venezuela,848.0,59.73,5.93,5.01,0.3,0.24,1900.0,54.91,0.88,1.02,0.57,0.66,170.0,,,1.14,,0.37,Су-30МК2_AMV
ussr_t_34_1941_57,781.0,61.07,0.04,0.04,2.34,2.27,739.0,53.61,0.0,0.0,2.53,1.75,0.0,,,,,,T-34-57
germ_vsw_flak_41,635.0,92.8,0.09,0.1,5.21,8.57,229.0,53.43,0.0,0.0,4.74,3.33,15.0,,,0.0,,2.6,VFW
la-7,616.0,79.47,3.14,3.52,1.3,1.45,281.0,71.52,1.86,2.53,0.99,1.36,0.0,,,,,,La-7
ussr_t_34_85E,566.0,88.92,0.0,0.0,5.46,5.52,565.0,64.32,0.0,0.0,6.03,5.56,0.0,,,,,,T-34-85E
ussr_kv_85,571.0,54.75,0.1,0.11,2.6,2.61,165.0,54.22,0.0,0.0,2.54,2.49,0.0,,,,,,KV-85
ussr_kv_1e,546.0,77.69,0.03,0.03,5.39,5.96,246.0,73.5,0.0,0.0,6.47,4.74,0.0,,,,,,KV-1E
ussr_t_54_1947,512.0,53.52,0.1,0.09,3.35,3.31,324.0,58.48,0.0,0.0,2.78,1.42,16.0,,,0.0,,2.0,T-54_(1947)
sw_t_34_85_zis_53,489.0,81.71,0.1,0.1,3.09,3.78,388.0,38.06,0.0,0.0,1.92,1.3,0.0,,,,,,T-34-85
sw_sav_fm48,490.0,69.39,0.05,0.04,4.59,3.19,622.0,52.76,0.0,0.0,4.61,2.43,0.0,,,,,,SAV_20.12.48
germ_pzkpfw_VI_ausf_h1_tiger_west,450.0,66.89,0.04,0.04,4.02,6.95,371.0,50.24,0.0,0.0,3.1,3.36,0.0,,,,,,Tiger_West
ussr_t_34_85_zis_53,444.0,67.72,0.0,0.0,4.38,5.1,708.0,54.45,0.0,0.0,2.47,2.32,0.0,,,,,,T-34-85
germ_pzkpfw_VI_ausf_e_tiger,427.0,66.25,0.07,0.08,4.11,4.23,1118.0,40.23,0.0,0.0,1.84,1.56,54.0,,,0.0,,2.53,Tiger_E
germ_pzkpfw_V_ausf_d_panther,431.0,71.56,0.01,0.01,2.86,2.62,418.0,22.18,0.0,0.0,3.55,1.25,34.0,100.0,0.0,0.0,1.0,1.27,Panther_D
il_m_51,436.0,85.97,0.2,0.14,6.44,3.47,1225.0,67.09,0.0,0.0,6.4,1.63,2.0,,,0.0,,1.0,M-51
sw_t_34_1941,408.0,71.97,0.0,0.0,3.7,4.41,226.0,65.93,0.0,0.0,3.26,1.99,0.0,,,,,,T-34
ussr_t_80uk,414.0,47.24,0.0,0.0,0.92,0.92,1687.0,45.51,0.0,0.0,1.51,1.18,0.0,,,,,,T-80UK
ussr_object_906,399.0,52.03,0.0,0.0,1.99,1.72,1081.0,54.39,0.0,0.0,2.43,1.78,0.0,,,,,,Object_906
bf-109f-4,383.0,65.41,4.92,5.54,0.42,0.51,413.0,55.21,1.7,1.39,1.07,0.89,13.0,,,1.0,,0.0,Bf_109_F-4
ussr_t_34_85_zis_53_v80,376.0,80.29,0.0,0.0,4.62,5.73,447.0,74.13,0.0,0.0,5.57,3.4,0.0,,,,,,"Т-34-85_""Партизан"""
i_185_m71_standard,368.0,66.45,2.67,2.25,0.67,0.57,138.0,68.06,0.89,0.67,1.32,0.91,0.0,,,,,,I-185_(M-71)
f3h-2,372.0,51.7,1.39,1.29,0.06,0.06,110.0,65.56,3.84,3.91,0.12,0.15,0.0,,,,,,F3H-2
us_m1a1_hc_usmc_sm,354.0,65.13,0.02,0.02,4.5,3.91,3548.0,57.05,0.0,0.0,2.5,1.98,0.0,,,,,,◍M1A1_HC
germ_sdkfz_9_flak37,363.0,72.05,0.21,0.27,6.9,9.01,251.0,46.93,0.0,0.0,1.89,1.85,0.0,,,,,,"8,8_cm_Flak_37_Sfl."
ussr_kv_1_zis_5,347.0,66.66,0.0,0.0,3.9,5.16,469.0,48.4,0.0,0.0,4.19,3.05,0.0,,,,,,KV-1_(ZiS-5)
la-5fn,347.0,63.93,5.36,4.49,0.4,0.34,170.0,53.22,3.39,3.54,1.06,1.11,0.0,,,,,,La-5FN
ussr_t_80ud,355.0,45.24,0.0,0.0,0.78,0.79,1960.0,51.76,0.0,0.0,1.55,1.34,49.0,50.0,0.0,0.0,0.52,0.68,T-80UD
ussr_bt_5,336.0,66.86,0.0,0.0,3.07,3.87,68.0,44.44,0.0,0.0,3.66,4.66,0.0,,,,,,BT-5
germ_pzkpfw_IV_ausf_C,327.0,77.57,0.06,0.17,8.11,18.78,0.0,,,,,,0.0,,,,,,Pz.IV_C
germ_pzkpfw_VI_ausf_h1_tiger_east,331.0,61.98,0.02,0.03,3.81,6.02,319.0,46.18,0.0,0.0,2.87,3.18,0.0,,,,,,Tiger_Ost
bf-109f-4_trop,327.0,66.65,4.65,4.43,0.49,0.49,69.0,100.0,2.86,2.76,0.91,0.8,0.0,,,,,,Bf_109_F-4/trop
yak-3,339.0,72.42,3.04,2.56,0.55,0.43,138.0,64.13,2.86,2.5,0.58,0.42,54.0,100.0,7.78,4.89,0.0,0.0,Yak-3
s_199,347.0,72.14,16.12,2.92,1.24,0.26,75.0,100.0,0.0,0.0,1.29,0.72,0.0,,,,,,Sakeen
germ_pzkpfw_III_ausf_F,329.0,92.39,0.0,0.0,6.51,11.58,40.0,100.0,0.0,0.0,11.0,3.76,0.0,,,,,,Pz.III_F
su_22um3k,321.0,38.19,0.5,0.48,2.96,2.73,13.0,50.0,1.0,0.2,0.5,0.09,0.0,,,,,,◊Su-22UM3K
germ_panzerjager_panther,302.0,62.44,0.0,0.0,2.63,2.68,306.0,42.4,0.0,0.0,2.6,1.48,0.0,,,,,,Jagdpanther_G1
germ_leopard_2k,297.0,55.04,0.01,0.01,2.87,2.28,1426.0,52.06,0.0,0.0,2.33,1.7,4.0,0.0,0.0,0.0,0.0,0.0,Leopard_2K
germ_panzerbefelhswagen_IV_ausf_J,305.0,67.87,0.0,0.0,2.38,3.49,322.0,46.8,0.0,0.0,1.77,1.83,0.0,,,,,,Pz.Bfw.IV
ussr_t_72b3_2011,315.0,43.85,0.04,0.04,0.73,0.86,1219.0,52.73,0.0,0.0,1.51,1.46,0.0,,,,,,T-72B3
sw_sherman_3_4,294.0,73.32,0.03,0.03,4.4,4.23,678.0,59.06,0.0,0.0,4.26,3.09,0.0,,,,,,Sherman_III/IV
ussr_t_34E_STZ,288.0,81.0,0.14,0.12,3.34,3.01,132.0,79.17,0.0,0.0,2.78,1.75,0.0,,,,,,T-34E_STZ
fw-190a-4,288.0,64.74,4.92,5.4,0.66,0.7,58.0,100.0,5.2,5.2,4.2,4.2,11.0,,,,,,Fw_190_A-4
jp_m24_chaffee,294.0,66.26,0.15,0.15,3.42,3.36,565.0,67.76,0.0,0.0,2.14,1.81,0.0,,,,,,M24
jp_type_3_ka_chi,293.0,84.15,0.01,0.01,12.08,14.05,2.0,100.0,0.0,0.0,11.0,11.0,0.0,,,,,,Ka-Chi
f-100d,292.0,50.63,1.58,1.55,0.0,0.0,137.0,35.71,1.78,1.37,0.19,0.09,0.0,,,,,,F-100D
jp_type_4_chi_to_late,272.0,70.15,0.02,0.03,3.96,4.64,142.0,68.16,0.0,0.0,3.75,3.87,0.0,,,,,,Chi-To_Late
jp_type_4_chi_to,268.0,63.79,0.04,0.04,3.99,3.93,136.0,71.78,0.0,0.0,2.94,3.16,5.0,,,,,,Chi-To
ussr_btr_82at,279.0,55.81,0.19,0.21,1.1,1.17,520.0,46.94,0.0,0.0,1.93,1.07,0.0,,,,,,БТР-82АТ
ussr_t_80ue1_sm,261.0,54.93,0.0,0.0,1.96,1.22,3922.0,49.6,0.0,0.0,1.46,1.18,0.0,,,,,,◍Т-80У-Е1
germ_pzkpfw_VI_ausf_b_tiger_IIh_sla,266.0,56.88,0.0,0.0,3.16,3.54,1126.0,53.7,0.0,0.0,5.07,3.38,0.0,,,,,,Tiger_II_(H)_Sla.16
i_185_m82,264.0,55.58,3.61,2.5,0.6,0.45,94.0,88.89,0.11,0.35,2.0,0.62,0.0,,,,,,I-185_(M-82)
ussr_bt_7_1937,254.0,66.98,0.0,0.0,3.36,2.97,73.0,100.0,0.0,0.0,9.5,4.84,0.0,,,,,,BT-7
f-86f-2,253.0,58.71,1.37,1.25,0.11,0.11,206.0,58.91,2.21,3.45,0.61,0.99,0.0,,,,,,F-86F-2
germ_leopard_I,251.0,57.16,0.05,0.05,2.31,1.51,914.0,36.91,0.0,0.0,1.32,0.9,13.0,,,,,,Leopard_I
sw_lvkv_42,251.0,79.57,0.39,0.39,3.02,3.1,128.0,63.22,0.17,0.21,0.59,0.63,0.0,,,,,,Lvkv_42
yak-9u,256.0,69.01,3.27,4.04,0.36,0.43,45.0,,,2.58,,1.0,0.0,,,,,,Yak-9U
germ_pzkpfw_VI_ausf_h1_tiger,256.0,56.0,0.1,0.1,3.07,3.4,867.0,38.38,0.0,0.0,1.97,1.47,0.0,,,,,,Tiger_H1
f-104a,242.0,53.84,1.2,1.57,0.0,0.0,19.0,,,1.0,,0.0,0.0,,,,,,F-104A
ussr_bmpt,257.0,51.2,0.24,0.24,1.54,1.52,2916.0,55.09,0.0,0.0,1.9,1.43,19.0,,,0.0,,1.0,БМПТ
mig_23mf_germany,241.0,49.63,1.32,1.37,0.25,0.28,0.0,,,,,,0.0,,,,,,◊MiG-23MF
germ_panzerbefelhswagen_jagdpanther,236.0,81.62,0.0,0.0,6.94,6.43,50.0,50.0,0.0,0.0,1.0,1.25,0.0,,,,,,Bfw._Jagdpanther_G1
fj_4b,241.0,52.46,1.37,1.37,0.0,0.0,11.0,100.0,3.0,,0.0,,0.0,,,,,,FJ-4B
germ_pzkpfw_IV_ausf_J,236.0,52.16,0.0,0.0,1.47,1.86,178.0,50.0,0.0,0.0,2.68,1.78,0.0,,,,,,Pz.IV_J
us_t20,221.0,77.53,0.0,0.0,4.96,5.3,2620.0,72.02,0.0,0.01,5.33,5.27,55.0,55.56,0.0,0.0,3.83,2.97,T20
sw_pvkv_II,226.0,84.44,0.0,0.0,3.7,5.68,148.0,87.78,0.0,0.0,6.34,2.91,0.0,,,,,,Pvkv_II
ussr_t_80bvm,228.0,58.97,0.0,0.0,1.96,1.74,4865.0,56.79,0.0,0.0,2.1,1.71,50.0,94.0,0.0,0.0,2.8,3.22,T-80BVM
su_30sm2,234.0,51.99,4.87,4.0,0.15,0.14,1315.0,60.12,1.29,1.57,0.91,1.1,46.0,100.0,1.2,1.08,2.12,2.0,Су-30СМ2
pe-2-359,228.0,98.99,0.38,0.33,6.25,5.63,13.0,100.0,0.0,0.0,0.85,0.85,0.0,,,,,,Pe-2-359
ussr_t_34_85_d_5t,225.0,61.3,0.0,0.0,3.07,3.38,884.0,49.48,0.0,0.0,2.37,1.73,0.0,,,,,,T-34-85_(D-5T)
