name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,,,,,,,185.0,61.94,1.5,2.11,0.24,0.38,44.0,,,2.0,,3.0,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,,,,,,,34.0,,1.21,1.0,,,,,,,,,◔MiG-29
su_27sm,453.0,57.05,2.21,2.44,0.29,0.33,1307.0,57.04,1.74,2.24,0.03,0.03,43.0,,,3.94,,,Su-27SM
f_15c_msip2,246.0,53.54,2.49,1.85,0.39,0.3,458.0,60.5,1.97,1.67,0.27,0.22,45.0,,5.0,1.0,,,F-15C_MSIP_II
f_15j_kai,13.0,100.0,4.0,4.0,1.0,1.0,505.0,72.07,2.14,2.72,0.16,0.19,7.0,,,2.0,,,F-15J(M)
saab_jas39c,42.0,50.0,2.0,2.0,,,457.0,55.77,1.56,2.17,0.5,0.61,26.0,,,0.52,,7.92,JAS39C
mig-21_bison,,,,,,,915.0,64.48,1.47,1.66,0.28,0.32,45.0,,,0.78,,,MiG-21_Bison
f-4f_kws_lv,69.0,65.94,3.04,3.73,,,274.0,55.97,1.38,1.62,0.03,0.03,,,,,,,◄F-4F_KWS_LV
j_11a,126.0,91.61,6.93,6.25,,,91.0,50.21,2.03,2.77,0.2,0.23,,,,,,,J-11A
f_15c_baz_msip,,,,,,,9.0,50.0,,,,,,,,,,,Baz_Meshupar
av_8b_plus,48.0,,0.8,0.38,,0.14,29.0,100.0,0.21,0.25,1.08,1.1,,,,,,,AV-8B_Plus
f_16a_block_15_belgium,15.0,,1.0,1.0,,,8.0,,,,,,,,,,,,F-16A
f_16am_block_15_mlu_belgium,50.0,69.57,2.04,3.08,1.39,1.69,22.0,,,,,,,,,,,,F-16AM
f_16a_block_15_adf_italy,47.0,79.37,8.19,10.79,0.8,1.24,56.0,90.0,3.8,1.97,0.07,0.06,2.0,,,2.0,,,F-16A_ADF
tornado_f3_late,3.0,100.0,1.0,,3.0,,23.0,50.0,0.92,1.83,0.83,1.67,,,,,,,Tornado_F.3_Late
mig_29_9_13,279.0,57.96,1.75,1.77,0.03,0.03,385.0,53.41,1.01,1.13,0.01,0.01,35.0,,,1.74,,,MiG-29
sea_harrier_fa2,3.0,,,,,,,,,,,,,,,,,,Sea_Harrier_FA_2
f_16a_block_15_adf,220.0,69.28,4.45,3.15,0.17,0.14,372.0,56.62,1.86,2.06,0.16,0.17,40.0,,,1.4,,,F-16A_ADF
f_16a_block_10,331.0,47.47,0.78,0.76,2.3,2.2,374.0,55.06,0.86,0.88,0.89,0.91,38.0,,,0.55,,,F-16A
f-4ej_kai,67.0,97.1,2.77,2.44,1.77,1.42,181.0,48.75,0.88,1.16,0.28,0.37,,,,,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,62.0,67.5,0.68,0.35,4.6,2.9,135.0,19.23,0.38,0.38,0.58,0.69,11.0,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,17.0,100.0,4.0,2.71,,1.18,140.0,74.52,1.4,1.33,0.34,0.29,,,,,,,F-16A_MLU_(China)
f_14a_iriaf,272.0,69.21,3.21,2.95,0.67,0.62,1636.0,59.0,1.92,1.9,0.09,0.08,,,,,,,F-14A_IRIAF
saab_ja37d,8.0,,,,,,,,,,,,,,,,,,JA37D
jf_17,13.0,,,,,,304.0,62.45,1.03,0.95,0.42,0.34,2.0,,,1.0,,,JF-17
j_10a,27.0,,,1.28,,,435.0,73.33,1.88,2.26,0.04,0.04,1.0,,,1.0,,,J-10A
f_16c_block_40_barak_2,,,,,,,5.0,100.0,1.0,1.0,,,,,,,,,F-16C_Barak_II
tornado_ids_de_assta1,,,,,,,,,,,,,,,,,,,◄Tornado_IDS_ASSTA1
mirage_2000d_r1,,,,,,,,,,,,,,,,,,,Mirage_2000D-R1
f_16a_block_10_iaf,,,,,,,1.0,,,1.0,,,,,,,,,Netz
tornado_ids_it_mod95,,,,,,,10.0,50.0,1.0,1.0,,,,,,,,,Tornado_IDS_(1995)
tornado_gr1,3.0,,,,,,90.0,46.13,0.08,0.16,3.02,7.03,13.0,,,,,,Tornado_GR.1
su_34,249.0,59.43,1.76,1.82,1.2,1.25,881.0,53.9,0.82,0.85,1.77,1.8,141.0,92.86,1.64,0.66,4.5,1.81,Су-34
f_15e,126.0,75.55,3.93,2.15,1.61,1.23,1296.0,52.95,1.02,1.2,1.56,1.82,148.0,16.67,4.58,0.71,15.33,1.29,F-15E
saab_ja37di,13.0,,,5.0,,1.0,68.0,59.68,0.89,1.65,,,,,,,,,JA37DI
saab_ja37di_f21,197.0,62.74,6.92,7.28,0.55,0.59,2595.0,55.01,1.32,1.48,0.21,0.23,126.0,,,1.51,,,JA37DI_F21
f_15i_raam,6.0,,,5.17,,,154.0,87.6,0.42,0.44,3.16,3.35,45.0,,,,,0.21,F-15I_Ra’am
f_16aj,,,,,,,168.0,88.05,0.55,0.41,0.99,0.56,,,,,,,F-16AJ
mig_29_9_12_germany,8.0,,,1.0,,,106.0,40.87,0.94,0.94,,,5.0,,,,,,◊MiG-29
tornado_gr4,,,,,,,,,,,,,,,,,,,Tornado_GR.4
mirage_2000d_rmv,5.0,100.0,,,13.0,,166.0,68.59,0.04,0.06,3.07,6.6,,,,,,,Mirage_2000D-RMV
f-4e_kurnass_2000,34.0,26.92,1.0,1.24,0.73,0.97,,,,,,,,,,,,,Kurnass_2000
mirage_2000_5ei,46.0,84.92,3.95,3.26,0.86,0.55,53.0,65.94,1.43,1.69,,,,,,,,,Mirage_2000-5Ei_(China)
yak_141,77.0,55.56,2.43,2.62,0.43,0.23,168.0,41.5,1.01,1.2,0.04,0.05,7.0,,,1.0,,,Yak-141
tornado_f3,,,,,,,57.0,83.12,3.4,3.55,,,,,,,,,Tornado_F.3
rafale_c_f3,259.0,88.77,6.03,5.54,0.06,0.06,2027.0,73.85,1.68,2.33,0.97,1.37,38.0,,4.75,3.24,3.5,2.24,Rafale_C_F3
ef_2000_fgr4,8.0,,,,,,381.0,72.65,2.0,1.7,0.23,0.19,16.0,,,1.0,,0.13,Typhoon_FGR.4
su_33,249.0,46.14,1.4,0.72,0.32,0.15,2529.0,50.62,1.15,1.34,,0.01,37.0,100.0,2.0,1.06,,,Су-33
ef_2000_block_10,46.0,50.0,2.17,3.13,,,1392.0,44.95,0.99,1.04,0.21,0.22,53.0,,,0.79,,,◄EF-2000
ef_2000a,13.0,100.0,3.0,3.0,,,190.0,68.27,1.12,1.08,0.99,0.94,7.0,,,1.33,,,F-2000A
f_14b,88.0,77.96,0.83,0.81,0.95,0.91,244.0,45.25,1.35,1.51,0.01,0.01,38.0,,,0.68,,,F-14B
f_16a_block_15_ocu_thailand,,,,,,,31.0,,,,,,,,,,,,F-16A_OCU
saab_jas39c_thailand,29.0,100.0,3.0,2.81,6.0,4.88,240.0,68.42,1.41,1.79,0.31,0.4,10.0,,,,,3.0,JAS39C
mirage_2000_5f,133.0,82.4,3.4,6.77,0.36,0.35,199.0,69.45,1.85,2.45,0.17,0.24,,,,,,,Mirage_2000-5F
j_8f,,,,,,,62.0,97.5,1.55,0.85,,,1.0,,,1.0,,,J-8F
tornado_adv,,,,,,,99.0,55.79,1.51,2.22,,,,,,,,,Tornado_ADV
kfir_c10_colombia,24.0,,,5.5,,,578.0,58.43,1.45,1.74,0.13,0.15,11.0,,,0.57,,,◡Kfir_C.10
su_30sm,563.0,63.49,3.22,2.85,0.35,0.33,2688.0,63.08,0.71,0.74,1.54,1.54,221.0,80.56,4.91,1.38,0.82,0.2,Су-30СМ
mig_29smt_9_19,429.0,62.97,2.38,2.65,0.29,0.34,259.0,39.92,3.68,1.32,0.05,0.02,,,,,,,MiG-29SMT
fa_18c_early,156.0,64.28,1.62,1.24,0.2,0.19,2054.0,53.43,0.79,0.88,0.23,0.26,243.0,61.46,5.5,1.45,0.42,0.16,F/A-18C_Early
fa_18c_late,165.0,62.84,2.44,2.06,0.58,0.51,559.0,61.18,0.95,0.88,0.39,0.36,9.0,,,,,,F/A-18C_Late
f_16c_block_50,182.0,45.88,2.5,1.75,1.13,0.81,1479.0,58.58,1.2,1.42,0.25,0.3,79.0,,2.0,0.81,,,F-16C
fa_18a,374.0,55.73,1.44,1.46,0.45,0.44,403.0,61.31,1.78,1.55,0.13,0.12,103.0,100.0,6.0,1.59,,,F/A-18A
f_16a_block_10_netz_mod,,,,,,,298.0,45.13,0.46,0.51,0.22,0.21,,,,,,,Netz_(Mod)
fa_18c_finland,,,,,,,131.0,53.54,0.64,0.88,,,,,,,,,F-18C
