name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,81.0,95.54,1.26,1.28,2.1,2.03,1448.0,59.62,1.3,1.66,0.28,0.38,17.0,,,,,,Etendard_IVM
f-100d,571.0,61.14,1.6,1.2,1.56,1.18,1401.0,45.56,0.5,0.55,0.69,0.76,24.0,,,,,,F-100D
mig-19pt,403.0,54.77,2.54,2.98,0.07,0.1,1407.0,55.36,0.73,0.89,0.06,0.08,83.0,,,3.36,,0.18,MiG-19PT
javelin_fmk9,118.0,57.45,1.74,2.21,0.16,0.22,493.0,54.44,1.14,1.01,0.25,0.22,39.0,,,1.94,,,Javelin_F.(A.W.)_Mk.9
f-86k_late,63.0,95.7,2.03,1.64,0.71,0.65,217.0,61.26,2.3,2.41,0.05,0.06,8.0,,,,,,F-86K
hunter_f6,66.0,70.44,0.96,0.94,2.02,2.2,250.0,50.93,0.82,0.92,0.64,0.7,5.0,,,3.4,,1.0,Hunter_F.6
md_450b_barougan,78.0,50.0,1.54,1.41,0.89,1.0,700.0,62.59,0.57,0.75,0.81,1.1,183.0,100.0,5.24,1.2,6.08,1.58,M.D.450B_Barougan
me-262c-2b,132.0,80.38,2.84,2.32,0.33,0.21,286.0,82.53,2.67,3.12,0.01,0.01,50.0,,,1.6,,0.1,Me_262_C-2b
mig-15bis_ish,27.0,56.25,1.44,1.04,1.25,1.15,604.0,58.91,0.64,0.62,0.33,0.31,,,,,,,MiG-15bis_ISH
f-86f-35,81.0,54.01,1.4,1.2,1.6,1.36,3464.0,51.01,0.66,0.77,0.41,0.49,23.0,100.0,,,,,F-86F-35
meteor_fmk8_reaper,18.0,,,,,0.28,961.0,55.84,0.57,0.63,1.3,1.39,244.0,100.0,3.86,1.3,1.54,0.55,Meteor_F_Mk.8_Reaper
canberra_bmk2,66.0,100.0,,,7.18,8.03,75.0,32.26,,,0.95,1.16,162.0,,,0.06,,0.19,Canberra_B_Mk_2
yak-17,23.0,76.19,0.24,1.0,,,8.0,100.0,1.0,1.0,,,,,,,,,Yak-17
f-86f-30_japan,98.0,55.12,1.12,1.23,0.69,0.77,931.0,58.47,1.05,1.19,0.39,0.46,11.0,,,,,,F-86F-30_
yak-30d,466.0,63.92,2.24,2.69,0.13,0.16,254.0,59.88,1.59,1.62,0.45,0.46,59.0,,7.41,5.69,,,Yak-30
hunter_f1,37.0,100.0,2.33,2.35,0.42,0.29,763.0,56.3,1.82,2.02,0.56,0.55,,,,,,,Hunter_F_1
me-163b,311.0,53.09,2.28,2.84,0.34,0.42,568.0,67.25,2.25,2.45,0.2,0.28,205.0,46.08,5.61,2.11,,,Me_163_B
f-86f-40_japan,69.0,54.0,1.4,2.13,1.18,1.82,1339.0,58.03,1.01,1.27,0.26,0.31,14.0,100.0,8.4,7.6,,,F-86F-40_
yak-23,254.0,81.66,7.8,4.5,0.61,0.29,358.0,53.71,1.84,3.03,0.02,0.03,21.0,,,0.63,,,Yak-23
f9f-8,338.0,64.82,1.4,1.16,1.16,0.84,1585.0,50.01,1.53,2.13,0.4,0.55,302.0,100.0,17.48,3.68,1.0,0.19,F9F-8
f-86a-5,357.0,61.99,1.09,0.95,1.25,1.09,2586.0,50.2,0.72,0.75,0.4,0.43,4.0,,,,,,F-86A-5
f3d_1,205.0,94.68,2.27,1.26,3.78,2.28,637.0,66.62,1.18,1.31,1.8,1.97,205.0,60.49,2.09,1.6,1.65,1.2,F3D-1
r2y2_kai,121.0,79.03,3.1,1.35,6.61,3.22,668.0,66.04,2.22,3.06,0.78,1.04,52.0,,,5.0,,0.68,R2Y2_Kai_V3
r2y2_v1,53.0,55.33,0.44,0.5,3.94,4.05,400.0,73.8,2.13,2.83,0.5,0.68,44.0,,10.0,4.66,3.0,1.0,R2Y2_Kai_V1
r2y2_v2,47.0,100.0,0.96,0.56,4.28,2.48,294.0,98.14,3.09,5.44,1.28,2.14,16.0,100.0,6.0,2.44,,,R2Y2_Kai_V2
me-262a-1a,134.0,38.71,4.43,2.5,0.69,0.33,738.0,49.58,1.92,2.44,0.74,0.95,32.0,,,2.71,,,Me_262_A-1a
f-86f-2,449.0,62.78,2.17,2.15,0.91,0.89,3569.0,60.45,1.51,2.05,0.29,0.41,31.0,100.0,2.0,1.47,2.0,0.47,F-86F-2
f-86_canadair_german,249.0,73.23,2.53,1.73,1.84,1.24,1026.0,56.27,1.08,1.12,0.41,0.42,49.0,,,2.66,,,CL-13A_Mk_5
f-84g,152.0,78.12,2.35,1.45,3.0,1.8,352.0,64.17,0.87,0.83,1.26,1.15,79.0,100.0,1.36,2.11,1.39,1.89,F-84G-21-RE
la_200_toriy,352.0,57.61,1.61,1.13,0.06,0.05,473.0,57.57,0.87,0.94,0.35,0.36,36.0,,,2.31,,0.23,La-200
md_452_mystere_2c_preproduction,59.0,100.0,1.86,0.91,2.71,1.38,784.0,56.72,1.81,2.41,0.22,0.3,6.0,,,,,,M.D.452_IIC
sea_hawk_fga6,11.0,50.0,0.5,1.0,0.5,1.0,659.0,58.68,0.4,0.41,1.47,1.48,15.0,,,,,,sea_hawk_fga6_shop
sea_venom_faw20,56.0,68.18,1.0,0.73,,,110.0,54.73,1.15,1.17,0.41,0.4,5.0,,,,,,Sea_Venom_FAW_20
arado-234,165.0,69.89,,,15.11,9.31,2914.0,65.53,,,2.64,4.52,35.0,,,,,,Ar_234_B-2
fj_4b,206.0,77.75,1.11,0.62,4.22,2.43,307.0,45.39,0.98,0.65,2.45,1.33,25.0,100.0,7.4,6.5,,,FJ-4B
f-84g_france,74.0,56.67,2.09,2.09,1.31,1.31,268.0,61.62,0.73,0.83,0.48,0.55,177.0,,,1.41,,0.15,F-84G-26-RE
tu_14t,348.0,72.02,0.27,0.22,4.77,3.81,358.0,58.55,0.14,0.17,0.68,0.77,278.0,50.0,1.26,0.37,1.82,0.49,Tu-14T
il_28sh,464.0,67.01,0.42,0.36,6.27,5.15,3882.0,61.45,0.19,0.2,1.01,1.05,689.0,30.7,9.44,0.77,5.91,0.49,IL-28Sh
mig-15bis_nr23_german,645.0,62.54,3.85,4.56,0.68,0.78,4240.0,59.55,1.11,1.48,0.13,0.15,49.0,,,1.72,,,MiG-15bis
attaker_fb1,11.0,,,1.0,,2.0,346.0,67.42,0.69,0.91,0.7,0.88,28.0,,,,,,Attacker_FB_1
f-86f-25,351.0,61.96,1.71,1.93,0.56,0.64,805.0,54.32,0.81,1.09,0.25,0.33,33.0,,0.29,0.68,,,F-86F-25
me-262a-2a,34.0,100.0,2.09,1.95,1.45,0.5,380.0,75.83,1.57,1.93,1.64,2.06,9.0,,,1.22,,,Me_262_A-2a
fj_4b_agm_12b,140.0,78.13,0.58,0.43,4.53,3.27,5314.0,57.6,0.41,0.41,2.12,2.15,98.0,,4.0,1.18,,0.19,FJ-4B_VMF-232
la-15,419.0,68.32,2.06,1.91,0.2,0.2,1024.0,55.54,0.7,1.12,0.18,0.28,87.0,13.16,3.03,2.7,,,La-15
he-162a-2,222.0,61.61,3.93,3.09,0.16,0.14,268.0,15.98,5.78,3.94,0.06,0.05,55.0,,,3.0,,,He_162_A-2
yak-15_early,103.0,50.0,1.19,0.99,,,37.0,66.67,1.3,1.43,,,,,,,,,Yak-15P
me-163b-0,293.0,66.57,4.33,5.65,0.55,0.69,242.0,69.61,2.22,4.5,0.02,0.05,,,,,,,Me_163_B-0
f-84b,335.0,70.87,5.66,2.7,2.04,0.88,780.0,58.31,0.76,0.85,0.97,1.1,71.0,,,0.25,,0.07,F-84B-26
f-80a,228.0,30.43,3.73,1.73,1.35,0.63,1831.0,71.63,1.51,2.45,0.86,1.41,47.0,,,2.4,,,F-80A-5
kitsuka,15.0,,,1.58,,0.67,790.0,60.24,1.34,2.37,0.6,0.99,24.0,,,,,,Kikka
f9f-5,273.0,52.43,1.37,1.37,1.2,1.31,138.0,53.81,2.11,2.12,1.01,1.03,28.0,100.0,,,1.0,1.0,F9F-5
go229_v3,217.0,44.96,1.85,1.87,0.2,0.21,862.0,53.48,1.25,1.34,0.84,0.89,28.0,,,4.83,,,Ho_229_V3
il_28,307.0,76.73,0.38,0.32,5.67,4.5,788.0,61.34,0.29,0.27,0.56,0.49,267.0,22.22,4.17,0.89,1.55,0.4,IL-28
mig-9_ussr,57.0,100.0,1.17,1.1,,,382.0,62.27,2.54,2.8,0.24,0.31,24.0,,,,,,MiG-9_/L
j8m1,90.0,51.72,2.88,4.51,0.93,1.52,354.0,66.63,1.9,3.4,,,39.0,50.0,5.1,2.5,0.5,0.15,Ki-200
meteor_fmk3,94.0,34.74,2.02,2.1,0.07,0.07,465.0,66.32,1.69,2.58,0.9,1.38,,,,,,,Meteor_F_Mk_3
meteor_fmk8,104.0,86.88,1.29,0.88,2.51,1.27,528.0,62.67,1.5,2.11,0.6,0.85,31.0,,3.5,4.14,,0.71,Meteor_F_Mk_8_G.41K
f2h-2,125.0,61.81,2.23,1.73,1.69,1.39,386.0,53.34,1.44,1.37,0.98,0.87,96.0,100.0,6.5,3.8,1.2,0.66,F2H-2
fiat_g91_r1,108.0,83.1,2.03,2.37,0.53,0.93,772.0,51.76,0.88,0.88,0.59,0.59,,,,,,,G.91_R/1
b-57,169.0,65.1,,,12.96,7.59,152.0,52.85,,,0.48,0.52,34.0,,,,,,B-57A
me-262a-1a_u4,85.0,69.36,0.31,0.27,1.37,1.31,5850.0,62.89,0.1,0.1,1.67,1.9,22.0,,,1.0,,7.0,Me_262_A-1/U4
f-80,162.0,67.18,3.95,2.93,2.05,1.57,292.0,61.1,0.78,1.0,0.94,1.19,16.0,50.0,0.17,0.33,,,F-80C-10
mig-9,150.0,66.4,1.96,2.56,0.24,0.14,510.0,57.68,0.87,1.04,0.13,0.15,,,,,,,MiG-9
me-262c-1a,107.0,94.62,1.61,1.33,0.75,0.64,92.0,47.22,0.57,0.51,0.2,0.11,35.0,,2.0,1.1,,,Me_262_C-1a
mig-15_ns23,138.0,83.53,1.8,1.05,1.92,1.04,849.0,52.03,0.61,0.56,0.13,0.11,102.0,13.72,2.06,1.45,0.18,0.12,MiG-15
meteor_fmk4_sw,72.0,71.72,0.85,0.94,0.09,0.05,17.0,,,,1.0,1.0,,,,,,,Meteor_F_Mk_4_G.41G
meteor_fmk4_lw,74.0,71.72,2.35,1.91,0.09,0.04,122.0,79.72,1.28,0.58,0.52,0.29,19.0,,,,,,Meteor_F_Mk_4_G.41F
f-84g_italy,96.0,76.19,2.69,2.03,4.24,2.95,832.0,59.57,0.54,0.57,1.05,1.11,65.0,100.0,5.25,2.0,,,F-84G-21-RE
fiat_g91_ps,97.0,78.86,1.84,1.55,1.67,1.66,765.0,56.26,0.75,0.75,1.26,1.25,3.0,,,,,,G.91_pre-serie
yak-15,24.0,,,,,,122.0,11.26,2.77,2.94,,,42.0,,,1.52,,,Yak-15
venom_fb4,90.0,83.33,2.13,2.23,3.17,3.19,242.0,70.02,1.37,2.26,0.35,0.54,,,,,,,Venom_FB.4
he-162a-1,,,,,,,,,,,,,,,,,,,He_162_A-1
arado-234c-3,230.0,58.76,0.29,0.23,7.78,7.01,1905.0,53.68,0.48,0.52,1.56,1.73,138.0,,,0.16,,0.45,Ar_234_C-3
meteor_fmk3_navy,26.0,,4.38,4.38,,,104.0,82.8,1.78,1.16,0.8,0.6,,,,,,,Sea_Meteor_F_Mk_3
mig-17,705.0,58.06,2.67,2.87,0.4,0.44,2403.0,65.63,1.14,1.86,0.21,0.34,72.0,43.94,1.25,1.84,0.11,0.11,MiG-17
b-57b,536.0,70.22,0.14,0.11,6.12,4.95,778.0,47.42,0.2,0.17,0.79,0.74,1217.0,92.03,1.2,0.46,1.25,0.47,B-57B
f9f-2,195.0,60.66,1.88,1.95,1.47,1.47,330.0,52.71,1.18,0.94,1.6,1.26,,,,,,,F9F-2
mig-15,901.0,63.59,2.59,3.43,0.3,0.41,2017.0,62.63,1.08,1.49,0.36,0.5,87.0,10.0,3.3,1.85,,,MiG-15bis
