name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,72.0,100.0,0.35,0.39,2.03,2.21,1091.0,61.51,1.32,1.88,0.34,0.49,,,,,,,Etendard_IVM
f-100d,916.0,74.18,1.03,0.94,2.53,2.28,3232.0,50.1,0.69,0.73,0.4,0.4,361.0,98.54,8.88,4.64,0.72,0.38,F-100D
mig-19pt,351.0,64.89,3.84,3.28,0.36,0.32,2569.0,54.67,0.83,1.06,0.02,0.02,47.0,15.91,0.77,0.88,,,MiG-19PT
javelin_fmk9,226.0,82.48,1.96,1.56,0.27,0.17,1634.0,51.37,0.91,1.14,,0.02,116.0,100.0,7.3,4.42,,,Javelin_F.(A.W.)_Mk.9
f-86k_late,99.0,76.0,4.38,5.13,0.86,1.0,346.0,56.79,2.35,1.93,0.36,0.26,31.0,100.0,1.4,1.7,,,F-86K
hunter_f6,490.0,71.44,2.69,1.75,2.09,1.28,3190.0,61.09,1.77,2.57,0.29,0.43,140.0,82.14,16.84,11.61,0.66,0.47,Hunter_F.6
md_450b_barougan,30.0,77.78,0.23,0.14,1.0,0.53,720.0,62.61,0.56,0.65,0.93,1.08,1.0,,,,,,M.D.450B_Barougan
me-262c-2b,201.0,57.8,2.15,2.92,0.33,0.45,481.0,63.25,2.3,3.07,0.85,1.12,28.0,,,1.5,,,Me_262_C-2b
mig-15bis_ish,42.0,96.88,0.08,0.1,3.04,3.23,1550.0,49.72,0.61,0.69,0.33,0.37,27.0,,,,,,MiG-15bis_ISH
f-86f-35,91.0,50.0,0.54,0.64,1.29,0.8,4261.0,53.67,0.7,0.8,0.36,0.42,46.0,100.0,2.33,1.2,1.0,0.45,F-86F-35
meteor_fmk8_reaper,137.0,58.23,0.54,0.54,3.05,3.05,1749.0,58.08,0.49,0.53,1.19,1.34,221.0,100.0,7.83,1.06,2.33,0.17,Meteor_F_Mk.8_Reaper
canberra_bmk2,172.0,77.91,,,4.49,4.5,281.0,54.68,,,0.74,1.01,26.0,,,,,0.56,Canberra_B_Mk_2
yak-17,27.0,50.0,1.54,2.31,0.21,0.31,32.0,,,,,,,,,,,,Yak-17
f-86f-30_japan,129.0,68.82,2.51,1.71,1.56,1.25,2639.0,56.62,0.96,1.24,0.39,0.51,103.0,51.11,1.49,2.85,0.89,1.73,F-86F-30_
yak-30d,698.0,54.43,2.34,2.98,0.04,0.05,183.0,78.33,1.73,1.64,0.3,0.27,93.0,21.05,3.87,1.98,,,Yak-30
