name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,,,,,,,146.0,62.85,1.52,2.16,0.26,0.4,38.0,,,2.0,,3.0,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,,,,,,,32.0,,1.23,1.0,,,,,,,,,◔MiG-29
su_27sm,436.0,55.77,2.17,2.3,0.28,0.31,1170.0,57.07,1.79,2.31,0.03,0.03,41.0,,,4.47,,,Su-27SM
f_15c_msip2,271.0,54.72,2.49,1.82,0.35,0.27,457.0,62.6,2.28,1.72,0.24,0.2,34.0,,5.0,1.62,,,F-15C_MSIP_II
f_15j_kai,16.0,100.0,4.0,4.0,1.0,1.0,412.0,75.7,2.18,3.17,0.14,0.17,7.0,,,2.0,,,F-15J(M)
saab_jas39c,42.0,50.0,2.0,2.0,,,386.0,54.66,1.54,2.13,0.45,0.56,15.0,,,0.4,,8.9,JAS39C
mig-21_bison,,,,,,,840.0,64.09,1.5,1.68,0.26,0.29,45.0,,,0.72,,,MiG-21_Bison
f-4f_kws_lv,72.0,69.87,3.38,3.66,,,259.0,56.74,1.31,1.53,0.05,0.06,,,,,,,◄F-4F_KWS_LV
j_11a,120.0,91.61,6.64,6.21,,,90.0,46.67,1.85,2.74,0.22,0.26,1.0,,,,,,J-11A
f_15c_baz_msip,,,,,,,9.0,50.0,,,,,,,,,,,Baz_Meshupar
av_8b_plus,51.0,,0.8,0.44,,,29.0,100.0,0.14,0.18,1.24,1.29,,,,,,,AV-8B_Plus
f_16a_block_15_belgium,15.0,,1.0,1.0,,,8.0,,,,,,,,,,,,F-16A
f_16am_block_15_mlu_belgium,41.0,65.0,2.04,2.87,0.85,0.97,21.0,,,,,,,,,,,,F-16AM
f_16a_block_15_adf_italy,53.0,74.61,8.23,11.43,0.99,1.52,48.0,87.5,3.42,1.87,0.08,0.06,,,,,,,F-16A_ADF
tornado_f3_late,,,,,,,19.0,50.0,1.0,2.0,0.94,1.89,,,,,,,Tornado_F.3_Late
mig_29_9_13,275.0,59.36,1.66,1.66,0.03,0.03,395.0,52.01,0.97,1.06,0.01,0.01,35.0,,,1.74,,,MiG-29
sea_harrier_fa2,6.0,100.0,3.0,3.0,,,,,,,,,,,,,,,Sea_Harrier_FA_2
f_16a_block_15_adf,231.0,69.3,4.22,3.03,0.06,0.06,344.0,57.35,1.86,2.08,0.12,0.13,31.0,,,1.3,,,F-16A_ADF
f_16a_block_10,317.0,45.63,0.75,0.74,2.03,1.95,376.0,57.18,0.9,0.91,0.96,0.95,32.0,,,0.63,,,F-16A
f-4ej_kai,58.0,100.0,3.0,2.48,1.9,1.39,142.0,49.22,0.89,1.25,0.31,0.43,,,,,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,67.0,65.22,0.65,0.35,4.61,2.98,120.0,22.69,0.32,0.32,0.65,0.88,11.0,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,14.0,100.0,4.0,2.86,,0.57,134.0,74.84,1.44,1.4,0.26,0.23,,,,,,,F-16A_MLU_(China)
f_14a_iriaf,232.0,71.9,3.08,2.94,0.64,0.62,1368.0,59.85,1.94,1.95,0.08,0.07,,,,,,,F-14A_IRIAF
saab_ja37d,11.0,,,,,,,,,,,,,,,,,,JA37D
jf_17,16.0,,,,,,267.0,61.43,1.03,1.0,0.4,0.32,5.0,,,1.0,,,JF-17
j_10a,24.0,,,1.11,,,418.0,71.37,1.85,2.28,0.05,0.05,2.0,,,2.5,,,J-10A
f_16c_block_40_barak_2,,,,,,,8.0,100.0,1.0,1.0,,,,,,,,,F-16C_Barak_II
tornado_ids_de_assta1,,,,,,,,,,,,,,,,,,,◄Tornado_IDS_ASSTA1
mirage_2000d_r1,,,,,,,,,,,,,,,,,,,Mirage_2000D-R1
