name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
kfir_c7,,,,,,,84.0,50.0,0.84,0.98,0.46,0.46,,,,,,,Kfir_C.7
mirage_f1ct,30.0,60.0,1.4,1.4,1.2,1.2,40.0,50.0,2.95,3.68,0.77,0.91,,,,,,,Mirage_F1CT
etndard_4m,,,,,,,145.0,62.37,0.65,0.67,2.72,2.8,,,,,,,Etendard_IVM
f-100d,61.0,86.96,2.09,0.86,2.22,1.12,147.0,52.93,1.87,2.32,0.68,0.83,,,,,,,F-100D
mig-19pt,87.0,14.35,1.11,0.8,0.1,0.08,298.0,63.48,1.76,2.4,0.11,0.16,16.0,,,,,,MiG-19PT
javelin_fmk9,,,,,,,72.0,61.11,2.14,3.22,0.71,1.0,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,,,,,,,38.0,100.0,0.43,1.38,0.43,0.12,,,,,,,M.D.454_IVA
f-86k_late,,,,,,,101.0,74.07,3.02,2.88,1.13,1.13,,,,,,,F-86K
hunter_f6,4.0,,,,,,102.0,28.43,1.74,1.81,0.87,0.96,,,,,,,Hunter_F.6
a_4e_late_iaf,17.0,,,1.88,,1.35,201.0,48.28,1.07,0.87,2.1,1.71,,,,,,,A-4E_(Israel)
a_4e_early_iaf,4.0,,,1.0,,1.0,150.0,57.37,0.28,0.62,1.61,3.71,,,,,,,A-4E_Early_(M)_(Israel)
md_450b_barougan,4.0,,,,,,61.0,46.77,0.29,0.54,0.61,0.79,,,,,,,M.D.450B_Barougan
me-262c-2b,,,,,,,273.0,87.36,3.35,10.73,,,,,,,,,Me_262_C-2b
mig-15bis_ish,25.0,,,,,,1310.0,74.2,1.52,2.52,1.54,2.51,,,,,,,MiG-15bis_ISH
f-86f-35,16.0,,1.0,1.0,,,29.0,50.0,0.8,1.3,0.5,0.75,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,148.0,91.05,1.74,1.48,4.32,3.66,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,56.0,98.89,,,7.64,5.32,71.0,29.44,,,0.24,0.41,,,,,,,Canberra_B_Mk_2
yak-17,42.0,83.33,0.33,0.72,,0.32,2.0,,,,,,,,,,,,Yak-17
f-86f-30_japan,3.0,,2.0,0.7,,,276.0,72.72,1.77,4.68,0.69,1.81,,,,,,,F-86F-30_
yak-30d,76.0,81.67,2.59,1.89,1.8,1.35,16.0,100.0,,,,,,,,,,,Yak-30
hunter_f1,,,,,,,39.0,60.0,3.05,5.19,0.45,0.88,,,,,,,Hunter_F_1
me-163b,27.0,66.67,5.0,3.17,,,212.0,87.1,4.26,6.74,0.34,0.77,,,,,,,Me_163_B
vampire_fb52_finland,,,,,,,94.0,86.11,1.33,1.5,0.22,0.11,,,,,,,Vampire_FB_52A
