name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,7.0,,1.0,1.0,,,94.0,72.31,1.14,1.33,1.35,1.64,19.0,,,,,,Mirage_F1CT
etndard_4m,,,,,,,394.0,67.59,1.84,2.01,1.79,2.09,,,,,,,Etendard_IVM
f-100d,47.0,29.41,1.88,1.0,2.47,2.18,460.0,65.19,1.54,2.13,1.17,1.64,,,,,,,F-100D
mig-19pt,44.0,76.67,1.57,1.28,,0.1,648.0,44.98,1.53,1.64,0.09,0.09,46.0,,2.14,2.14,,,MiG-19PT
javelin_fmk9,1.0,100.0,1.0,1.0,1.0,1.0,110.0,65.56,2.62,3.14,0.4,0.57,15.0,,,3.56,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,,,,,,,58.0,60.0,0.7,1.0,,,,,,,,,M.D.454_IVA
f-86k_late,11.0,,,,,,26.0,50.0,1.5,1.5,,,,,,,,,F-86K
hunter_f6,22.0,,,0.33,,0.67,67.0,53.33,1.51,2.79,1.49,2.87,,,,,,,Hunter_F.6
md_450b_barougan,12.0,,,,,,178.0,83.54,1.15,1.48,1.7,2.49,,,,,,,M.D.450B_Barougan
me-262c-2b,,,,,,,92.0,79.86,6.02,6.85,0.7,0.85,,,,,,,Me_262_C-2b
mig-15bis_ish,,,,,,,242.0,66.16,1.09,0.86,2.26,1.81,,,,,,,MiG-15bis_ISH
f-86f-35,,,,,,,89.0,62.5,1.37,1.51,2.5,0.71,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,533.0,58.2,0.47,0.62,1.79,2.42,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,42.0,57.14,,,0.57,0.96,,,,,,,Canberra_B_Mk_2
yak-17,50.0,100.0,1.96,1.76,1.78,1.62,9.0,100.0,1.33,2.0,,,,,,,,,Yak-17
f-86f-30_japan,,,,,,,778.0,61.45,1.03,1.32,0.87,1.13,6.0,,,,,,F-86F-30_
yak-30d,,,,,,,40.0,100.0,1.26,,1.78,,,,,,,,Yak-30
hunter_f1,,,,,,,101.0,84.1,5.06,10.02,0.58,1.19,,,,,,,Hunter_F_1
me-163b,4.0,,,,,,423.0,76.02,2.92,5.88,0.72,1.44,,,,,,,Me_163_B
vampire_fb52_finland,16.0,,,,,,81.0,100.0,0.81,0.87,1.11,1.7,,,,,,,Vampire_FB_52A
f-86f-40_japan,19.0,,,,,,243.0,65.01,1.77,2.92,0.83,1.15,,,,,,,F-86F-40_
yak-23,,,,,,,44.0,50.0,2.03,3.06,0.47,0.67,,,,,,,Yak-23
f9f-8,58.0,75.56,1.03,0.91,1.26,1.1,326.0,53.63,1.54,1.37,1.22,1.12,,,,,,,F9F-8
f-86a-5,18.0,,,4.0,,3.0,297.0,46.81,1.17,1.32,2.02,2.28,,,,,,,F-86A-5
f3d_1,2.0,100.0,,,3.0,3.0,574.0,48.41,0.64,0.61,1.58,1.49,,,,,,,F3D-1
r2y2_kai,,,,,,,52.0,100.0,2.0,2.0,4.0,4.0,,,,,,,R2Y2_Kai_V3
r2y2_v1,,,,,,,161.0,65.86,0.82,1.42,0.25,0.49,,,,,,,R2Y2_Kai_V1
r2y2_v2,,,,,,,83.0,95.24,2.06,5.0,1.91,3.9,9.0,,,2.67,,,R2Y2_Kai_V2
me-262a-1a,9.0,,,1.0,,2.0,405.0,67.77,1.94,2.82,0.46,0.77,,,,,,,Me_262_A-1a
f-86f-2,37.0,100.0,1.5,1.5,5.75,5.75,271.0,67.04,2.01,4.62,1.04,2.36,6.0,100.0,,,,,F-86F-2
f-86_canadair_german,10.0,,3.0,3.0,4.0,4.0,145.0,64.3,1.85,1.97,0.76,0.83,,,,,,,CL-13A_Mk_5
f-84g,3.0,100.0,0.5,0.5,7.0,7.0,197.0,80.87,0.92,1.58,1.64,3.02,,,,,,,F-84G-21-RE
la_200_toriy,18.0,100.0,1.0,1.0,1.11,1.11,499.0,62.32,2.68,3.91,0.86,1.23,,,,,,,La-200
md_452_mystere_2c_preproduction,8.0,50.0,2.0,2.0,0.5,0.5,113.0,62.1,1.14,2.84,1.04,2.39,,,,,,,M.D.452_IIC
sea_hawk_fga6,1.0,100.0,,,4.0,4.0,40.0,60.0,0.47,0.5,2.9,3.96,,,,,,,sea_hawk_fga6_shop
sea_venom_faw20,1.0,,,1.0,,1.0,60.0,70.37,1.03,1.09,1.12,1.15,,,,,,,Sea_Venom_FAW_20
arado-234,54.0,88.71,,,4.56,5.03,890.0,72.59,,,3.11,4.4,,,,,,,Ar_234_B-2
fj_4b,47.0,,,0.35,,2.69,34.0,18.52,,,0.87,1.11,,,,,,,FJ-4B
f-84g_france,4.0,50.0,0.5,1.0,1.0,2.0,479.0,67.15,1.59,2.26,2.11,3.0,,,,,,,F-84G-26-RE
tu_14t,10.0,100.0,,,9.1,9.1,61.0,8.33,,,0.64,0.36,,,,,,,Tu-14T
il_28sh,20.0,100.0,0.82,0.9,10.82,11.5,387.0,56.25,0.3,0.37,1.52,2.0,,,,,,,IL-28Sh
mig-15bis_nr23_german,18.0,,,0.06,,0.17,590.0,60.39,0.98,1.08,1.04,1.16,,,,,,,MiG-15bis
attaker_fb1,12.0,,,,,,193.0,54.21,0.75,1.09,2.1,3.13,,,,,,,Attacker_FB_1
f-86f-25,1.0,,,1.0,,,191.0,82.56,4.58,7.52,1.36,2.15,,,,,,,F-86F-25
me-262a-2a,,,,,,,93.0,100.0,4.52,5.2,2.82,3.8,,,,,,,Me_262_A-2a
fj_4b_agm_12b,38.0,50.0,1.25,2.25,3.33,6.0,294.0,67.93,1.49,4.55,2.63,7.94,,,,,,,FJ-4B_VMF-232
la-15,6.0,,1.0,0.67,,,226.0,47.52,1.11,1.92,0.85,1.46,,,,,,,La-15
he-162a-2,30.0,,1.0,1.0,,,336.0,48.59,2.4,3.95,0.82,1.37,,,,,,,He_162_A-2
yak-15_early,18.0,,,1.0,,1.0,169.0,59.78,1.56,1.71,,,,,,,,,Yak-15P
me-163b-0,1.0,,,,,,,,,,,,,,,,,,Me_163_B-0
f-84b,141.0,52.38,1.84,2.06,4.36,5.25,665.0,55.72,2.06,2.85,1.48,2.08,,,,,,,F-84B-26
