name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,,,,,,,120.0,87.08,1.29,1.93,1.7,2.71,31.0,,,0.78,,,Mirage_F1CT
etndard_4m,,,,,,,404.0,65.02,1.79,2.48,1.25,1.81,,,,,,,Etendard_IVM
f-100d,101.0,64.94,2.42,2.15,2.25,2.0,313.0,57.58,1.23,1.81,0.6,0.85,,,,,,,F-100D
mig-19pt,220.0,48.89,1.33,1.58,0.05,0.05,346.0,49.91,2.34,2.58,0.19,0.22,12.0,,2.0,2.0,,,MiG-19PT
javelin_fmk9,16.0,100.0,2.38,2.38,1.23,1.23,103.0,86.0,3.91,12.9,0.74,2.81,19.0,,,3.58,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,12.0,,,,,1.0,9.0,,,,,,,,,,,,M.D.454_IVA
f-86k_late,,,,,,,27.0,50.0,1.5,1.2,,,,,,,,,F-86K
hunter_f6,6.0,,,,,,64.0,82.69,2.95,3.26,2.4,2.69,13.0,,,3.0,,,Hunter_F.6
md_450b_barougan,66.0,58.34,0.77,1.29,1.13,1.81,85.0,100.0,0.9,0.9,2.9,2.9,,,,,,,M.D.450B_Barougan
me-262c-2b,,,,,,,88.0,70.97,2.89,5.07,0.36,0.91,,,,,,,Me_262_C-2b
mig-15bis_ish,,,,,,,227.0,65.91,0.35,0.36,1.7,1.86,,,,,,,MiG-15bis_ISH
f-86f-35,2.0,,,2.0,,,50.0,70.83,0.3,0.45,1.7,1.98,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,287.0,68.91,0.54,0.53,2.48,2.3,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,25.0,53.33,,,0.53,0.88,,,,,,,Canberra_B_Mk_2
yak-17,69.0,57.97,2.03,2.1,0.58,0.84,6.0,100.0,1.0,,,,,,,,,,Yak-17
f-86f-30_japan,,,,,,,340.0,68.25,1.17,2.16,1.02,1.86,,,,,,,F-86F-30_
