name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,139.0,71.02,1.02,0.45,5.89,2.87,564.0,53.52,1.71,2.26,1.69,2.16,,,,,,,Etendard_IVM
f-100d,591.0,62.98,1.25,1.41,1.77,2.02,961.0,53.31,1.02,1.35,0.91,1.21,5.0,,,,,,F-100D
mig-19pt,702.0,57.24,2.2,2.22,0.17,0.18,2258.0,51.93,1.36,1.55,0.29,0.33,11.0,,,1.0,,,MiG-19PT
javelin_fmk9,163.0,64.23,1.34,1.55,,,653.0,54.41,2.52,3.25,0.92,1.24,3.0,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,171.0,82.63,1.32,1.49,2.92,3.32,193.0,68.6,2.15,1.04,3.02,2.32,,,,,,,M.D.454_IVA
f-86k_late,152.0,73.23,1.45,1.2,0.97,0.89,88.0,75.56,4.48,4.62,5.61,4.27,,,,,,,F-86K
hunter_f6,106.0,86.02,2.57,2.82,2.45,2.75,530.0,61.65,1.62,2.38,1.07,1.61,,,,,,,Hunter_F.6
md_450b_barougan,98.0,61.83,1.64,1.45,2.25,2.34,480.0,72.57,1.29,1.08,1.98,1.58,,,,,,,M.D.450B_Barougan
me-262c-2b,82.0,68.17,2.17,3.09,0.25,0.45,409.0,70.46,2.45,4.06,1.65,2.65,,,,,,,Me_262_C-2b
mig-15bis_ish,61.0,64.2,0.41,0.52,1.78,2.61,637.0,79.61,0.85,0.89,1.62,1.72,,,,,,,MiG-15bis_ISH
f-86f-35,119.0,54.84,2.77,2.28,1.4,1.04,626.0,46.84,0.9,1.18,1.75,2.29,4.0,,,0.5,,1.0,F-86F-35
meteor_fmk8_reaper,11.0,,1.0,1.0,1.0,0.91,561.0,75.52,0.92,1.22,1.92,2.54,31.0,100.0,,0.68,0.17,1.39,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,201.0,60.87,,,0.22,0.46,17.0,,,,,,Canberra_B_Mk_2
yak-17,115.0,83.34,4.3,4.58,0.25,0.44,33.0,,,,,,,,,,,,Yak-17
f-86f-30_japan,24.0,73.33,1.45,1.57,1.13,1.37,1028.0,55.32,1.23,1.68,1.46,2.05,13.0,,,,,,F-86F-30_
yak-30d,93.0,84.0,5.78,5.11,1.06,0.91,91.0,74.19,2.02,4.1,0.45,0.83,,,,,,,Yak-30
hunter_f1,143.0,51.44,1.77,1.52,1.75,1.43,268.0,68.76,2.62,3.12,1.53,1.83,9.0,,,,,,Hunter_F_1
me-163b,101.0,41.06,2.79,4.18,0.14,0.2,308.0,74.45,3.09,6.69,0.86,1.8,,,,,,,Me_163_B
f-86f-40_japan,87.0,81.75,3.29,2.44,3.47,2.51,446.0,52.11,1.19,1.44,2.43,3.01,29.0,,,,,,F-86F-40_
yak-23,94.0,42.07,3.54,5.61,0.61,1.04,183.0,81.72,3.02,4.45,0.51,0.79,13.0,83.33,7.42,12.5,,,Yak-23
f9f-8,227.0,51.48,3.32,2.51,0.89,0.64,427.0,48.53,6.67,3.13,7.69,3.97,31.0,,,1.06,,,F9F-8
f-86a-5,295.0,49.62,1.66,1.38,3.13,2.68,1057.0,45.92,1.12,1.19,1.45,1.52,,,,,,,F-86A-5
f3d_1,153.0,72.14,1.43,1.91,5.59,7.41,1523.0,57.81,1.05,1.14,2.75,3.0,22.0,,,,,,F3D-1
r2y2_kai,2.0,,,,,,326.0,73.49,1.47,1.54,2.84,3.06,54.0,,,6.25,,0.91,R2Y2_Kai_V3
r2y2_v1,44.0,88.33,1.08,0.94,4.4,4.5,1527.0,73.58,0.96,1.13,2.0,2.37,15.0,,,0.62,,,R2Y2_Kai_V1
r2y2_v2,7.0,100.0,2.0,2.0,4.8,4.14,215.0,75.17,1.06,1.32,1.95,2.43,,,,,,,R2Y2_Kai_V2
me-262a-1a,24.0,,,,,,368.0,49.61,1.43,2.0,1.18,1.63,,,,,,,Me_262_A-1a
f-86f-2,246.0,69.81,2.52,2.14,1.39,1.16,2027.0,69.37,2.03,3.17,1.5,2.35,2.0,,,,,,F-86F-2
f-86_canadair_german,191.0,48.99,1.19,1.13,0.51,0.45,261.0,57.54,1.85,2.2,3.89,4.64,,,,,,,CL-13A_Mk_5
f-84g,164.0,66.79,1.38,1.07,6.26,4.44,439.0,52.6,1.55,2.03,3.3,4.25,,,,,,,F-84G-21-RE
la_200_toriy,180.0,57.85,2.86,2.66,0.71,0.61,970.0,66.05,1.79,2.9,1.55,2.52,,,,,,,La-200
md_452_mystere_2c_preproduction,131.0,66.13,1.26,1.0,3.78,2.98,448.0,75.75,1.29,1.62,1.86,2.24,,,,,,,M.D.452_IIC
sea_hawk_fga6,92.0,71.77,1.87,1.38,4.05,2.87,351.0,67.92,1.13,1.76,1.22,1.91,,,,,,,sea_hawk_fga6_shop
sea_venom_faw20,119.0,68.71,2.46,1.63,1.63,1.09,40.0,,,,,,,,,,,,Sea_Venom_FAW_20
arado-234,62.0,72.99,,,10.06,10.64,1663.0,64.13,,,4.05,5.92,,,,,,,Ar_234_B-2
fj_4b,155.0,82.31,1.26,1.05,5.13,4.33,368.0,46.8,2.2,2.09,2.69,2.54,,,,,,,FJ-4B
f-84g_france,170.0,76.61,1.85,1.53,7.08,5.99,935.0,68.58,1.26,1.39,3.67,4.07,,,,,,,F-84G-26-RE
tu_14t,366.0,59.29,0.38,0.48,3.65,4.46,811.0,56.81,0.16,0.23,0.92,1.24,36.0,,,,,0.59,Tu-14T
il_28sh,467.0,67.33,0.4,0.41,4.99,5.0,1970.0,61.54,0.2,0.27,1.49,1.93,41.0,100.0,1.0,,2.2,,IL-28Sh
mig-15bis_nr23_german,262.0,46.61,2.68,3.23,0.12,0.14,1586.0,62.97,1.93,2.4,1.33,1.68,,,,,,,MiG-15bis
attaker_fb1,39.0,86.67,2.87,2.43,9.27,6.43,582.0,64.38,1.15,1.75,1.31,2.12,,,,,,,Attacker_FB_1
f-86f-25,244.0,69.57,2.69,2.68,1.8,1.77,416.0,45.44,1.63,1.76,1.97,2.17,,,,,,,F-86F-25
me-262a-2a,,,,,,,502.0,71.94,1.03,1.43,1.55,2.15,,,,,,,Me_262_A-2a
fj_4b_agm_12b,36.0,65.22,0.37,0.52,1.87,2.35,1791.0,70.32,0.36,0.42,3.08,3.55,,,,,,,FJ-4B_VMF-232
la-15,241.0,53.93,2.34,3.84,0.28,0.37,740.0,71.89,2.21,2.96,1.29,1.68,,,,,,,La-15
he-162a-2,57.0,56.95,2.5,2.38,,,398.0,56.96,5.46,8.21,0.5,0.76,,,,,,,He_162_A-2
yak-15_early,75.0,56.99,1.38,1.62,,,199.0,73.12,4.65,3.34,2.45,1.46,5.0,,,,,,Yak-15P
me-163b-0,14.0,50.0,1.5,3.0,1.6,3.2,136.0,88.23,3.37,3.74,2.14,1.8,,,,,,,Me_163_B-0
f-84b,272.0,53.78,2.56,2.7,5.78,6.1,1238.0,53.83,0.72,0.71,2.02,1.97,,,,,,,F-84B-26
f-80a,182.0,55.29,1.52,2.11,1.56,1.93,981.0,51.93,1.17,1.72,1.32,1.94,,,,,,,F-80A-5
kitsuka,18.0,,,,,,1795.0,70.94,2.2,3.66,0.9,1.49,,,,,,,Kikka
f9f-5,89.0,78.95,1.55,1.77,3.35,3.91,57.0,,,2.67,,3.31,13.0,,,,,,F9F-5
go229_v3,35.0,50.0,1.33,1.64,,,638.0,53.83,0.6,0.67,2.01,2.06,,,,,,,Ho_229_V3
il_28,302.0,59.26,0.39,0.45,4.18,4.94,447.0,56.59,0.16,0.21,1.85,2.03,10.0,,,,,,IL-28
mig-9_ussr,71.0,29.36,2.45,2.54,0.74,0.69,306.0,75.68,2.55,4.37,2.08,3.6,,,,,,,MiG-9_/L
j8m1,63.0,100.0,3.33,3.75,3.33,2.6,163.0,94.59,5.49,12.24,3.15,6.11,,,,,,,Ki-200
meteor_fmk3,23.0,50.0,1.5,2.07,,0.47,292.0,59.28,2.04,2.69,2.9,4.0,,,,,,,Meteor_F_Mk_3
meteor_fmk8,129.0,58.33,2.56,1.72,5.03,4.99,316.0,70.42,3.12,4.82,3.47,5.28,,,,,,,Meteor_F_Mk_8_G.41K
f2h-2,73.0,100.0,2.71,2.12,1.79,1.74,335.0,50.45,0.75,0.89,1.66,1.96,,,,,,,F2H-2
fiat_g91_r1,40.0,34.48,1.41,1.32,2.83,2.55,142.0,64.34,1.4,1.71,2.73,3.44,,,,,,,G.91_R/1
b-57,108.0,70.38,,,13.42,8.62,61.0,12.28,,,0.48,0.7,,,,,,,B-57A
me-262a-1a_u4,76.0,76.67,4.91,3.97,0.2,0.15,1666.0,64.83,0.17,0.15,2.3,2.18,,,,,,,Me_262_A-1/U4
f-80,92.0,46.09,0.75,0.91,1.9,2.44,235.0,56.31,1.73,2.37,2.09,2.93,,,,,,,F-80C-10
mig-9,70.0,90.8,2.77,1.74,1.01,0.62,551.0,65.81,1.18,1.4,0.82,0.97,,,,,,,MiG-9
me-262c-1a,32.0,100.0,3.55,2.91,,,404.0,54.02,1.55,2.07,0.54,0.72,,,,,,,Me_262_C-1a
mig-15_ns23,224.0,59.48,0.91,1.18,1.66,2.21,1002.0,70.6,1.01,1.26,1.4,1.74,19.0,,,,,,MiG-15
meteor_fmk4_sw,75.0,73.61,1.19,1.07,0.29,0.24,,,,,,,,,,,,,Meteor_F_Mk_4_G.41G
meteor_fmk4_lw,73.0,57.55,1.64,2.19,0.86,1.17,120.0,89.79,2.18,4.48,3.73,6.98,,,,,,,Meteor_F_Mk_4_G.41F
f-84g_italy,114.0,64.09,0.95,1.14,5.83,7.19,484.0,60.5,1.38,1.62,3.65,4.29,,,,,,,F-84G-21-RE
fiat_g91_ps,169.0,52.63,2.24,1.38,1.29,1.27,358.0,51.15,1.76,1.18,2.3,1.74,,,,,,,G.91_pre-serie
yak-15,158.0,64.25,3.67,3.85,0.38,0.33,191.0,64.52,3.41,3.94,3.07,3.39,,,,,,,Yak-15
venom_fb4,77.0,36.18,1.82,2.57,3.6,5.19,349.0,69.64,1.94,3.88,1.59,3.22,,,,,,,Venom_FB.4
he-162a-1,5.0,,,,,,,,,,,,,,,,,,He_162_A-1
arado-234c-3,51.0,,,,,7.86,1968.0,64.14,0.24,0.24,3.29,3.36,5.0,,,,,,Ar_234_C-3
meteor_fmk3_navy,45.0,66.06,1.56,2.27,0.96,1.41,121.0,84.3,2.88,2.38,2.75,2.52,,,,,,,Sea_Meteor_F_Mk_3
mig-17,303.0,58.95,1.83,1.89,1.65,1.77,1620.0,73.75,1.86,3.29,0.75,1.31,,,,,,,MiG-17
b-57b,274.0,67.17,0.04,0.04,6.02,5.75,576.0,36.37,0.06,0.09,1.96,2.7,22.0,,,,,0.13,B-57B
f9f-2,41.0,71.8,2.62,2.62,10.72,10.72,107.0,17.3,1.94,1.32,3.36,2.34,,,,,,,F9F-2
mig-15,403.0,55.21,4.03,4.11,1.48,1.53,1791.0,75.17,1.62,2.75,1.05,1.75,32.0,100.0,1.0,0.43,,,MiG-15bis
canberra_bimk6,31.0,97.22,0.03,0.02,3.86,5.16,60.0,46.08,0.78,1.19,1.29,1.91,,,,,,,Canberra_B_(I)_Mk_6
so_4050_vautour_2b,138.0,74.73,,,7.24,7.13,341.0,63.93,,,1.5,1.96,,,,,,,S.O.4050_Vautour_IIB
so_4050_vautour_2a,103.0,68.66,,,6.11,4.98,536.0,39.49,0.36,0.41,2.31,2.54,,,,,,,S.O.4050_Vautour_IIA
md_450b_ouragan,70.0,32.14,2.68,2.52,1.63,1.48,619.0,64.4,0.92,1.32,1.29,1.86,5.0,,,3.8,,,M.D.450B_Ouragan
la_174,13.0,,,,,,78.0,70.56,2.23,4.6,0.5,1.33,,,,,,,La-174
md_452_mystere_2a,55.0,69.35,2.03,2.45,3.4,3.85,256.0,61.52,1.67,2.03,1.74,2.48,,,,,,,M.D.452_IIA
vampire_fb5,67.0,64.84,1.45,2.62,1.68,2.58,555.0,67.5,0.54,0.59,1.26,1.35,,,,,,,Vampire_FB_5
j7w1,2.0,,,1.0,,,168.0,83.95,4.41,2.38,2.89,1.53,,,,,,,J7W1
fw-190d-12,367.0,65.14,1.51,1.6,0.69,0.65,417.0,77.99,1.28,1.68,1.45,1.94,5.0,,,,,,Fw_190_D-12
spitfire_xvi,220.0,58.07,2.6,1.94,0.87,0.59,152.0,86.99,3.02,2.52,1.65,1.34,,,,,,,Spitfire_F_Mk_XVI
p-38k,,,,,,,146.0,77.83,3.51,6.16,4.09,6.94,33.0,,,4.61,,,P-38K
b-17g,35.0,50.0,,,0.42,0.93,188.0,51.56,0.05,0.04,0.4,0.29,,,,,,,B-17G-60-VE
wyvern_s4,267.0,68.58,0.95,1.07,3.37,3.82,6894.0,62.29,1.27,1.73,5.78,7.94,231.0,69.46,3.16,2.14,2.78,1.87,Wyvern_S4
douglas_ad_4,26.0,70.0,1.1,1.21,6.85,8.5,1145.0,66.59,0.63,0.53,7.69,6.72,1.0,,,,,,AD-4
tu_4,337.0,64.8,0.73,0.67,3.8,3.54,389.0,68.8,0.7,0.82,0.73,0.9,18.0,,,,,,Tu-4
n1k2_jko,48.0,100.0,1.71,1.16,2.76,2.5,152.0,92.41,5.13,4.9,6.52,6.39,,,,,,,N1K2-Ja
he_219a_7,12.0,,,1.0,,,1115.0,61.48,0.56,0.46,4.64,3.83,20.0,,,,,,He_219_A-7
sm_91,154.0,66.0,3.17,3.03,2.97,3.45,512.0,74.55,1.22,1.02,3.67,3.1,31.0,,,,,1.0,SM.91
n1k1_ja,101.0,50.51,1.93,1.98,0.41,0.3,58.0,83.97,6.67,9.77,7.62,10.38,,,,,,,N1K1-Ja
g5n1,48.0,,,,,2.39,18.0,50.0,,,,,,,,,,,G5N1
tu-2_postwar,397.0,79.97,0.17,0.15,7.4,6.73,468.0,60.14,0.07,0.07,4.41,3.63,30.0,78.57,,,1.8,2.32,Tu-2S-44
b_24d,8.0,,,,3.0,7.25,36.0,50.0,,,0.14,0.18,,,,,,,B-24D-25-CO
bf-109k-4,894.0,63.41,1.99,2.24,0.61,0.68,1436.0,62.86,2.7,3.47,1.12,1.43,50.0,,,5.0,,,Bf_109_K-4
p-47n-15,280.0,33.41,0.96,0.74,1.34,0.91,594.0,68.13,0.63,0.57,2.31,2.11,14.0,,,,,,P-47N-15
spitfire_ix_usa,65.0,64.94,1.46,1.61,0.03,0.06,313.0,71.99,3.4,6.28,2.86,5.48,20.0,,,2.0,,,Spitfire_LF_Mk_IXc
p-47m-1-re,318.0,84.53,3.22,2.29,5.0,3.98,607.0,83.18,1.34,1.3,4.28,4.12,10.0,,,0.3,,1.0,P-47M-1-RE
f7f3,,,,,,,36.0,76.47,1.32,1.35,2.87,2.97,,,,,,,F7F-3
spitfire_ix,125.0,71.29,2.38,3.38,0.26,0.49,543.0,79.59,3.62,7.26,2.28,4.55,14.0,,,,,,Spitfire_LF_Mk_IX
fw-190c,30.0,100.0,2.06,2.07,0.69,0.2,63.0,29.82,3.26,3.84,2.12,2.58,,,,,,,Fw_190_C
brigand_b1,118.0,65.65,0.56,0.46,3.03,2.83,61.0,67.43,0.98,1.33,2.51,3.48,,,,,,,Brigand_B_1
ki_87,31.0,100.0,2.4,2.27,,,68.0,71.21,2.6,3.73,2.29,2.73,,,,,,,Ki-87
su-6_m71,166.0,85.38,1.07,1.1,6.41,6.44,540.0,67.96,0.17,0.16,3.44,3.11,1.0,,,,,,Su-6_(M-71F)
b-29,65.0,66.67,0.52,0.61,3.89,4.63,16.0,,,,,,13.0,100.0,2.0,0.5,1.0,0.3,B-29A-BN
f8f1,113.0,70.11,1.55,1.49,1.46,1.25,570.0,68.31,0.69,0.69,1.88,1.68,,,,,,,F8F-1
spitfire_f22,124.0,95.7,3.41,3.57,2.68,2.82,111.0,100.0,2.44,3.93,4.49,6.88,,,,,,,Spitfire_F_Mk_22
sea_fury_fb11,4.0,100.0,1.0,1.0,2.0,2.0,70.0,44.74,3.0,3.43,2.95,2.34,,,,,,,Sea_Fury_FB_11
do_217m_1,442.0,74.17,,,4.7,4.99,80.0,55.56,,,3.76,3.06,13.0,100.0,,,1.23,2.0,Do_217_M-1
p1y1_mod11,114.0,100.0,,,8.9,7.05,79.0,88.89,0.72,0.68,2.94,3.21,,,,,,,"P1Y1_mod._11_""Ginga"""
