name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,49.0,100.0,6.52,6.52,0.75,0.75,1302.0,71.33,1.06,1.29,1.47,1.76,3.0,,,1.0,,1.0,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,18.0,100.0,1.0,1.0,0.11,0.11,59.0,78.5,1.45,1.46,1.15,1.15,30.0,,,2.35,,,◔MiG-29
su_27sm,798.0,88.0,5.7,6.21,0.38,0.39,9703.0,61.58,1.61,2.05,0.18,0.23,549.0,55.95,18.68,2.4,1.43,0.16,Su-27SM
f_15c_msip2,2124.0,84.32,4.41,4.6,0.33,0.35,6079.0,60.56,1.89,2.23,0.03,0.05,82.0,,,5.63,,0.63,F-15C_MSIP_II
f_15j_kai,21.0,100.0,8.05,,2.0,,1019.0,62.05,2.51,3.28,,0.01,52.0,,,4.4,,,F-15J(M)
saab_jas39c,15.0,100.0,4.0,6.09,,,1622.0,63.85,1.34,1.78,0.36,0.48,147.0,,16.67,2.77,,,JAS39C
mig-21_bison,,,,,,,1332.0,63.05,1.36,1.82,0.15,0.23,3.0,,,2.0,,,MiG-21_Bison
f-4f_kws_lv,28.0,100.0,1.0,3.0,,,985.0,60.14,1.33,1.48,0.48,0.52,19.0,,,1.0,,,◄F-4F_KWS_LV
j_11a,20.0,100.0,4.5,4.5,1.6,1.6,143.0,79.25,2.92,2.04,,,,,,,,,J-11A
f_15c_baz_msip,11.0,100.0,4.6,4.6,,,433.0,65.63,2.25,3.25,,0.02,11.0,,,,,,Baz_Meshupar
av_8b_plus,628.0,73.9,2.16,2.8,0.74,0.95,1102.0,55.16,1.37,1.43,1.0,1.07,19.0,50.0,2.0,3.78,2.0,3.03,AV-8B_Plus
f_16a_block_15_belgium,54.0,100.0,2.54,3.75,4.95,7.43,143.0,71.52,1.39,1.79,0.91,1.22,26.0,,,1.73,,,F-16A
f_16am_block_15_mlu_belgium,107.0,87.5,5.39,6.37,1.29,1.68,759.0,66.8,1.17,1.57,0.93,1.25,11.0,,,1.0,,,F-16AM
f_16a_block_15_adf_italy,,,,,,,111.0,63.04,0.95,1.08,,,,,,,,,F-16A_ADF
tornado_f3_late,83.0,50.0,2.18,1.97,,,65.0,73.66,0.98,1.22,0.1,0.1,,,,,,,Tornado_F.3_Late
mig_29_9_13,106.0,50.54,2.11,2.03,0.16,0.12,2078.0,56.06,1.41,1.7,0.04,0.06,138.0,,,1.0,,,MiG-29
sea_harrier_fa2,68.0,61.29,2.35,2.55,0.35,0.42,151.0,58.54,1.09,1.17,,,,,,,,,Sea_Harrier_FA_2
f_16a_block_15_adf,293.0,57.6,1.18,1.15,0.23,0.24,254.0,73.59,4.09,1.81,0.17,0.08,41.0,,,0.58,,,F-16A_ADF
f_16a_block_10,324.0,60.83,1.39,1.28,1.47,1.69,782.0,49.06,0.75,0.82,0.68,0.75,35.0,100.0,8.0,6.21,1.0,0.5,F-16A
f-4ej_kai,,,,,,,494.0,51.44,1.39,1.79,0.26,0.34,1.0,,,1.0,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,79.0,100.0,5.63,1.38,23.0,4.2,204.0,56.25,0.24,0.18,1.74,1.15,,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,18.0,,,1.18,,,217.0,61.29,1.64,1.62,0.59,0.53,,,,,,,F-16A_MLU_(China)
f_14a_iriaf,790.0,69.82,6.16,6.4,0.42,0.44,4867.0,57.37,1.89,2.24,0.09,0.1,115.0,,,1.7,,,F-14A_IRIAF
saab_ja37d,,,,,,,481.0,66.41,1.6,1.95,0.14,0.16,45.0,,,3.54,,,JA37D
