name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,,,,,,,70.0,89.47,4.77,4.01,0.08,0.08,6.0,,,,,,Mirage_F1CT
etndard_4m,29.0,95.56,0.91,0.93,4.31,4.6,92.0,52.17,1.24,1.79,1.17,1.1,,,,,,,Etendard_IVM
f-100d,76.0,66.67,1.05,1.07,0.99,0.75,215.0,60.98,1.68,1.86,0.36,0.38,,,,,,,F-100D
mig-19pt,33.0,50.0,1.8,1.47,1.3,0.47,219.0,56.89,1.87,1.63,0.23,0.18,10.0,,,,,,MiG-19PT
javelin_fmk9,20.0,50.0,1.0,1.0,,,50.0,100.0,5.11,4.78,0.2,0.3,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,29.0,80.95,0.66,0.81,1.34,1.62,22.0,100.0,1.0,1.0,1.0,1.0,,,,,,,M.D.454_IVA
f-86k_late,21.0,50.0,1.19,1.23,,,31.0,100.0,2.25,2.25,,,,,,,,,F-86K
hunter_f6,,,,,,,34.0,50.0,2.0,1.39,1.5,2.03,,,,,,,Hunter_F.6
md_450b_barougan,48.0,50.0,1.0,1.04,0.48,0.46,23.0,100.0,1.0,0.75,0.65,0.5,,,,,,,M.D.450B_Barougan
me-262c-2b,,,,,,,99.0,87.39,3.89,9.88,,,,,,,,,Me_262_C-2b
mig-15bis_ish,,,,,,,305.0,75.54,0.81,0.91,1.88,2.1,,,,,,,MiG-15bis_ISH
f-86f-35,,,,,,,43.0,12.5,1.13,1.32,1.13,1.7,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,221.0,91.96,1.43,0.73,5.0,2.67,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,10.0,100.0,,,8.0,8.0,47.0,100.0,,,,0.04,,,,,,,Canberra_B_Mk_2
yak-17,27.0,12.5,0.88,1.25,,,7.0,,,,,,,,,,,,Yak-17
f-86f-30_japan,6.0,,,,,,149.0,77.68,1.99,2.13,0.77,0.86,,,,,,,F-86F-30_
yak-30d,13.0,50.0,1.06,2.1,0.46,0.9,8.0,,,,,,,,,,,,Yak-30
hunter_f1,80.0,50.0,1.4,1.6,0.1,0.1,,,,,,,,,,,,,Hunter_F_1
me-163b,63.0,56.23,2.88,3.83,,,210.0,62.2,2.78,7.45,0.6,1.78,,,,,,,Me_163_B
vampire_fb52_finland,23.0,,,,,1.0,71.0,56.75,0.69,0.95,1.25,1.73,,,,,,,Vampire_FB_52A
f-86f-40_japan,8.0,50.0,0.5,1.0,0.5,1.0,259.0,80.73,2.31,4.51,1.63,3.17,,,,,,,F-86F-40_
yak-23,28.0,50.0,1.5,1.61,,,30.0,50.0,1.75,2.24,,,,,,,,,Yak-23
f9f-8,28.0,,,0.13,0.77,0.67,150.0,46.06,1.23,1.07,1.24,1.08,6.0,,,,,,F9F-8
f-86a-5,32.0,,,1.36,,0.61,141.0,43.13,1.26,1.39,0.54,0.66,,,,,,,F-86A-5
