name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,39.0,100.0,7.13,7.13,1.0,1.0,1414.0,67.57,1.07,1.33,1.29,1.56,3.0,,,1.0,,1.0,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,15.0,100.0,1.0,1.0,0.13,0.13,79.0,72.31,1.18,1.19,0.7,0.7,25.0,,,2.11,,,◔MiG-29
su_27sm,938.0,87.98,6.06,6.81,0.38,0.4,11349.0,60.54,1.56,1.95,0.16,0.21,614.0,53.11,12.74,2.2,1.06,0.16,Su-27SM
f_15c_msip2,2268.0,83.11,4.19,4.45,0.32,0.35,7001.0,59.97,1.83,2.2,0.04,0.07,119.0,,,5.44,,0.53,F-15C_MSIP_II
f_15j_kai,22.0,100.0,8.07,2.67,2.0,,1164.0,60.9,2.41,2.92,0.03,0.03,48.0,,,3.76,,,F-15J(M)
saab_jas39c,18.0,,,6.06,,,1839.0,63.21,1.36,1.77,0.3,0.4,195.0,,15.78,2.85,,,JAS39C
mig-21_bison,,,,,,,1674.0,63.18,1.32,1.79,0.14,0.2,19.0,100.0,,0.86,,,MiG-21_Bison
f-4f_kws_lv,34.0,100.0,1.0,3.93,,,1164.0,59.71,1.4,1.51,0.51,0.54,12.0,,,1.0,,,◄F-4F_KWS_LV
j_11a,53.0,89.22,4.21,4.85,1.18,1.26,195.0,68.44,2.72,2.14,0.02,0.03,,,,,,,J-11A
f_15c_baz_msip,21.0,100.0,3.88,3.88,,,524.0,60.15,1.97,2.93,,0.04,19.0,,,0.1,,,Baz_Meshupar
av_8b_plus,681.0,73.25,2.55,3.25,0.87,1.1,1181.0,55.25,1.42,1.47,0.82,0.85,53.0,,,2.71,,1.46,AV-8B_Plus
f_16a_block_15_belgium,43.0,100.0,2.67,4.05,4.45,7.29,155.0,65.29,1.1,1.52,0.84,1.14,29.0,,,2.28,,0.24,F-16A
f_16am_block_15_mlu_belgium,87.0,85.71,5.86,6.09,1.24,1.36,905.0,68.24,1.19,1.55,0.84,1.07,10.0,,,,,,F-16AM
f_16a_block_15_adf_italy,,,,,,,151.0,59.29,0.95,1.06,,,7.0,,,,,,F-16A_ADF
tornado_f3_late,83.0,50.0,2.42,2.13,,,97.0,63.33,1.04,1.25,0.1,0.09,,,,,,,Tornado_F.3_Late
mig_29_9_13,132.0,51.61,2.34,2.03,0.26,0.21,2030.0,55.42,1.48,1.66,0.06,0.07,171.0,,,1.16,,,MiG-29
sea_harrier_fa2,72.0,61.67,2.57,2.77,0.25,0.32,124.0,48.17,1.08,1.08,,,,,,,,,Sea_Harrier_FA_2
f_16a_block_15_adf,341.0,60.15,1.37,1.38,0.22,0.24,311.0,68.82,3.52,1.56,0.17,0.08,69.0,,,0.67,,,F-16A_ADF
f_16a_block_10,451.0,64.55,1.63,1.48,1.33,1.43,804.0,49.64,0.82,0.78,0.72,0.68,42.0,100.0,8.0,5.42,1.0,0.5,F-16A
f-4ej_kai,,,,,,,575.0,52.83,1.24,1.46,0.26,0.3,,,,,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,83.0,100.0,5.63,1.42,23.0,3.13,234.0,50.0,0.24,0.25,1.55,1.18,,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,26.0,,,1.18,,,249.0,65.36,1.78,1.62,0.85,0.71,,,,,,,F-16A_MLU_(China)
f_14a_iriaf,857.0,72.22,6.58,6.89,0.46,0.47,5674.0,56.68,1.86,2.17,0.1,0.1,102.0,,,1.62,,,F-14A_IRIAF
saab_ja37d,,,,,,,461.0,68.73,1.62,2.11,0.13,0.16,45.0,,,3.65,,,JA37D
jf_17,176.0,44.04,2.55,2.34,0.54,0.51,440.0,64.62,1.32,1.7,0.26,0.36,20.0,,,2.0,,,JF-17
j_10a,85.0,72.26,4.54,7.62,1.27,2.33,3447.0,66.57,2.33,3.46,0.04,0.06,88.0,100.0,13.11,4.03,1.0,0.09,J-10A
