name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,34.0,62.5,1.98,3.0,0.94,1.55,44.0,58.33,1.3,1.56,0.17,0.44,4.0,,,2.0,,,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,28.0,17.65,1.06,1.05,0.53,0.45,47.0,44.44,1.0,1.48,0.27,0.29,,,,,,,◔MiG-29
su_27sm,473.0,75.27,4.45,5.77,0.62,0.84,1116.0,52.54,1.51,1.3,0.04,0.03,19.0,,,3.67,,,Su-27SM
f_15c_msip2,818.0,81.13,3.55,3.7,0.13,0.14,539.0,51.43,1.26,1.15,0.03,0.02,43.0,,,1.23,,,F-15C_MSIP_II
f_15j_kai,55.0,60.0,2.53,2.53,,,1004.0,48.81,1.36,1.57,0.07,0.08,3.0,,2.0,2.0,,,F-15J(M)
saab_jas39c,34.0,83.34,3.14,3.24,,,736.0,67.02,1.34,1.46,0.95,1.05,7.0,,,2.14,,,JAS39C
mig-21_bison,11.0,100.0,2.0,,,,1738.0,62.29,1.28,1.7,0.25,0.34,2.0,,,0.5,,,MiG-21_Bison
f-4f_kws_lv,28.0,100.0,6.06,6.06,,,411.0,65.55,1.25,1.4,0.14,0.11,11.0,,,1.54,,,◄F-4F_KWS_LV
j_11a,12.0,100.0,5.0,5.0,,,54.0,80.95,1.71,1.18,,,,,,,,,J-11A
f_15c_baz_msip,178.0,81.4,3.55,5.55,0.74,1.12,23.0,50.0,1.5,3.0,,,,,,,,,Baz_Meshupar
av_8b_plus,505.0,56.77,3.11,2.98,0.37,0.34,187.0,43.68,1.35,2.57,0.76,1.35,,,,,,,AV-8B_Plus
f_16a_block_15_belgium,8.0,100.0,5.0,5.0,1.0,1.0,103.0,44.95,1.26,1.76,1.04,1.49,22.0,,,3.0,,,F-16A
f_16am_block_15_mlu_belgium,,,,,,,64.0,69.33,0.38,0.65,0.18,0.33,,,,,,,F-16AM
f_16a_block_15_adf_italy,23.0,17.65,0.18,0.35,0.35,0.71,93.0,44.44,1.07,1.42,0.15,0.22,,,,,,,F-16A_ADF
tornado_f3_late,57.0,10.71,0.57,0.57,,,27.0,95.83,1.71,1.71,0.04,0.08,,,,,,,Tornado_F.3_Late
mig_29_9_13,36.0,24.36,1.37,1.38,,,464.0,53.15,1.1,1.41,0.06,0.06,81.0,,9.67,1.29,,,MiG-29
sea_harrier_fa2,38.0,58.33,3.33,3.06,,,21.0,,,1.0,,,,,,,,,Sea_Harrier_FA_2
f_16a_block_15_adf,28.0,,3.0,1.0,1.0,0.15,116.0,24.03,1.23,1.33,0.27,0.28,,,,,,,F-16A_ADF
f_16a_block_10,534.0,63.85,0.89,0.96,1.5,1.5,543.0,53.66,1.04,1.12,0.46,0.49,9.0,,,,,,F-16A
f-4ej_kai,43.0,68.75,3.83,2.36,0.55,0.27,118.0,33.43,2.19,1.71,0.38,0.24,,,,,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,,,,,,,125.0,74.58,1.29,0.71,2.75,1.67,,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,,,,,,,45.0,,,1.81,,1.0,,,,,,,F-16A_MLU_(China)
f_14a_iriaf,110.0,16.67,6.08,2.75,,,1139.0,49.37,1.46,1.54,0.12,0.14,20.0,,,1.6,,,F-14A_IRIAF
saab_ja37d,12.0,,,,,,123.0,50.0,1.25,1.33,0.1,0.1,14.0,,,,,,JA37D
jf_17,27.0,50.0,2.69,3.53,,,341.0,80.52,1.53,1.52,0.48,0.49,34.0,,,1.0,,,JF-17
j_10a,71.0,11.54,6.31,4.14,2.73,1.76,555.0,64.24,1.63,1.95,0.11,0.11,,,,,,,J-10A
f_16c_block_40_barak_2,110.0,75.54,3.19,4.13,0.55,0.74,11.0,,,1.4,,0.8,10.0,,,1.0,,1.4,F-16C_Barak_II
tornado_ids_de_assta1,,,,,,,120.0,52.0,0.12,0.16,2.08,1.83,20.0,,,,,,◄Tornado_IDS_ASSTA1
mirage_2000d_r1,,,,,,,23.0,50.0,0.5,1.0,1.58,3.1,,,,,,,Mirage_2000D-R1
f_16a_block_10_iaf,,,,,,,16.0,100.0,2.0,0.91,3.33,0.33,,,,,,,Netz
tornado_ids_it_mod95,,,,,,,7.0,,,,,,,,,,,,Tornado_IDS_(1995)
tornado_gr1,40.0,,,,0.07,0.07,18.0,50.0,0.5,1.0,2.67,5.33,,,,,,,Tornado_GR.1
f_16aj,24.0,33.33,0.7,0.7,,,432.0,51.07,1.45,1.55,0.84,0.88,,,,,,,F-16AJ
mig_29_9_12_germany,19.0,,,1.0,,,384.0,54.74,1.27,1.91,0.24,0.39,32.0,,8.0,4.0,,,◊MiG-29
f-4e_kurnass_2000,,,,,,,122.0,69.25,0.54,0.66,1.61,1.8,,,,,,,Kurnass_2000
yak_141,56.0,47.22,1.08,1.97,,0.08,165.0,42.47,3.47,2.4,,,20.0,,2.0,1.0,,,Yak-141
tornado_f3,45.0,,0.86,0.54,,,64.0,62.04,1.59,2.48,,0.09,,,,,,,Tornado_F.3
f_14b,,,,,,,114.0,73.49,1.5,1.04,,,4.0,,,,,,F-14B
mirage_2000_5f,28.0,100.0,5.0,5.0,1.0,1.0,365.0,74.57,2.11,2.82,0.13,0.17,11.0,,,0.73,,,Mirage_2000-5F
j_8f,,,,,,,42.0,50.0,1.09,1.73,0.53,0.93,,,,,,,J-8F
tornado_adv,,,,,,,64.0,62.5,1.83,2.83,,,,,,,,,Tornado_ADV
su_30sm,709.0,83.14,7.51,8.03,0.56,0.68,6190.0,62.55,1.72,1.98,0.56,0.67,373.0,100.0,16.15,2.15,3.79,0.38,Су-30СМ
mig_29smt_9_19,264.0,60.25,3.08,3.32,0.29,0.33,399.0,58.01,1.1,1.13,0.11,0.1,,,,,,,MiG-29SMT
f_16c_block_50,473.0,75.06,2.3,2.82,0.33,0.43,1327.0,49.6,0.95,0.96,0.57,0.58,241.0,50.0,5.0,1.24,,0.07,F-16C
av_8b_plus_italy,11.0,,2.0,2.0,,,15.0,100.0,,,2.0,2.0,,,,,,,AV-8B_Plus
f_16d_block_40_barak_2,61.0,75.81,3.17,3.71,0.75,0.85,117.0,38.89,5.26,3.1,0.57,0.32,2.0,,,,,,Barak_II
f_14a_early,233.0,56.01,1.54,1.61,0.05,0.05,414.0,70.82,2.3,2.82,,,,,,,,,F-14A_Early
mig_29_9_12g,32.0,100.0,3.05,3.05,,,267.0,61.23,1.3,1.44,0.14,0.19,8.0,,,3.0,,,◄MiG-29G
jh_7a,,,,,,,198.0,59.37,0.55,0.66,2.01,2.19,,,,,,,JH-7A
f_15a,559.0,59.67,1.48,1.49,0.08,0.08,114.0,74.44,2.64,1.41,0.17,0.12,13.0,,,0.15,,,F-15A
mirage_2000c_s4,8.0,,,,,,894.0,67.93,2.27,2.73,0.05,0.05,25.0,,,1.52,,,Mirage_2000C-S4
su_27,108.0,61.29,2.42,2.66,0.98,1.07,987.0,55.08,1.45,1.53,0.05,0.05,4.0,,,,,,Su-27
saab_jas39a,21.0,75.0,2.57,3.21,,,470.0,58.19,1.01,1.16,0.79,0.89,33.0,,,4.4,,,JAS39A
mirage_4000,,,,,,,194.0,57.8,1.06,1.14,0.25,0.26,10.0,,,1.0,,,Mirage_4000
f_15j,40.0,53.75,1.19,1.65,,,242.0,50.46,0.68,0.89,0.07,0.09,,,,,,,F-15J
saab_jas39c_south_africa,148.0,45.59,2.42,1.99,0.14,0.1,443.0,59.77,1.41,1.45,0.14,0.15,8.0,,,,,,JAS39C
f_15a_iaf,60.0,66.13,2.06,2.21,1.29,1.39,19.0,,,,,,,,,,,,Baz
j_11,,,,,,,41.0,100.0,2.23,1.98,,,4.0,,,3.0,,,J-11
harrier_gr7,24.0,,2.0,2.0,,,89.0,86.02,1.37,1.81,1.63,2.22,,,,,,,Harrier_GR.7
mirage_2000c_s5,12.0,,,2.0,,2.5,244.0,64.75,1.81,1.55,,,27.0,,,2.5,,,Mirage_2000C-S5
f_20a,127.0,50.81,1.43,1.85,0.01,0.01,1680.0,59.36,0.85,1.06,0.56,0.67,31.0,,,0.05,,0.11,F-20A
su_25sm3,24.0,,0.83,0.83,1.67,1.67,115.0,67.86,0.6,0.56,2.42,2.59,11.0,,,,,,Su-25SM3
mig_23mf_hungary,,,,,,,,,,,,,,,,,,,◔MiG-23MF
mig-21_mf_hungary,,,,,,,66.0,65.11,2.16,2.63,0.04,0.13,,,,,,,◔MiG-21MF
su_22m3_hungary,,,,,,,,,,,,,,,,,,,◔Su-22M3
f-4f,,,,,,,84.0,93.75,0.81,0.44,0.94,0.6,8.0,,,,,,◄F-4F_Early
mig-21_bis_sau_hungary,,,,,,,138.0,66.08,1.28,2.75,0.12,0.16,,,,,,,◔MiG-21bis-SAU
mig-21_mf,16.0,,,,,,188.0,62.15,2.06,2.86,0.41,0.61,,,,,,,◊MiG-21MF
mig_23m,37.0,,,2.0,,,433.0,49.79,0.89,1.13,0.33,0.45,,,,,,,MiG-23M
mig_21_bis_finland,42.0,50.0,1.57,1.57,,,148.0,52.12,1.06,1.15,0.06,0.06,,,,,,,MiG-21bis
f-5c,364.0,49.64,1.78,1.92,0.39,0.43,1568.0,52.84,1.13,1.22,0.38,0.41,66.0,,,0.85,,,F-5C
j_7e,,,,,,,427.0,59.65,1.67,2.69,0.09,0.15,,,,,,,J-7E
mig-21_smt,,,,,,,813.0,50.49,1.32,1.43,0.34,0.4,,,,,,,MiG-21SMT
f-5e,114.0,74.35,0.99,1.17,1.48,1.36,445.0,65.03,1.44,1.81,0.96,1.22,75.0,,,3.56,,,F-5E
f-4e,172.0,73.99,1.47,2.0,1.53,2.02,1285.0,62.26,1.05,1.24,1.09,1.3,126.0,50.0,0.59,0.29,2.11,1.36,F-4E_Phantom_II
f-4f_late,9.0,100.0,,,,,472.0,51.37,0.75,0.69,1.64,1.52,9.0,,,,,0.44,◄F-4F
q_5l,,,,,,,67.0,,,,,6.75,,,,,,,Q-5L
amx_a_1a_brazil,,,,,,,96.0,26.44,0.67,0.72,1.23,1.29,38.0,50.0,1.0,0.25,,0.2,AMX_A-1A
saab_ja37,29.0,50.0,1.28,1.72,0.5,0.72,545.0,62.07,1.88,2.07,0.29,0.32,74.0,100.0,11.0,3.49,,,JA37C
mirage_5ba,19.0,,,1.79,,1.0,26.0,50.0,0.5,1.0,0.5,1.0,,,,,,,Mirage_5BA
f-104g_belgium,23.0,,,1.68,,0.86,,,,,,,,,,,,,F-104G
mig_27m,,,,,,,144.0,93.59,0.74,0.69,2.9,2.66,89.0,48.93,0.55,0.46,0.29,0.22,MiG-27M
a_6e_tram,116.0,50.54,1.51,1.31,0.77,0.54,312.0,60.23,0.05,0.09,2.99,3.64,115.0,,,0.21,,0.04,A-6E_TRAM
f-4ej,14.0,30.56,1.53,1.53,0.42,0.42,208.0,56.29,1.24,1.25,0.71,0.71,47.0,,,0.51,,0.03,F-4EJ_Phantom_II
f-8e,157.0,48.45,2.52,1.97,,,117.0,61.21,1.59,2.6,0.25,0.49,12.0,,,3.0,,,F-8E
saab_j35xs,36.0,100.0,2.0,1.89,,,2234.0,54.78,1.56,1.7,0.29,0.33,133.0,12.5,9.9,2.37,,,Saab_J35XS
f-104s_cb,,,,,,,493.0,34.01,0.67,0.63,1.11,1.04,2.0,,,1.0,,,F-104S_TAF
av_8b_na,129.0,77.8,2.01,2.74,1.47,1.95,603.0,69.84,0.25,0.29,1.6,1.96,122.0,100.0,2.8,0.76,16.45,6.76,AV-8B_(NA)
mig_23ml,90.0,,,1.96,,,8144.0,50.39,1.04,1.2,0.1,0.1,255.0,,,1.65,,,MiG-23ML
a_10c,226.0,82.31,2.32,2.0,9.83,8.59,87.0,58.57,1.2,1.83,10.6,11.96,160.0,100.0,6.04,1.18,44.96,8.93,A-10C
j_7d,,,,,,,1942.0,66.36,1.82,2.48,0.25,0.34,50.0,,,1.0,,,J-7D
f-8e_fn,115.0,55.71,1.8,1.9,0.21,0.22,6.0,100.0,2.0,2.0,,,28.0,,,3.0,,,F-8E(FN)
kfir_canard,,,,,,,324.0,62.57,1.76,1.53,0.88,0.76,,,,,,,Kfir_Canard
su_24m,20.0,100.0,,,5.06,5.05,501.0,56.74,0.13,0.14,1.98,2.18,81.0,,,,,1.94,Су-24М
mig-21_bis_lazur,9.0,100.0,2.0,2.0,,,2479.0,53.61,1.07,1.22,0.19,0.23,28.0,,,0.64,,,"◊MiG-21_""Lazur-M"""
saab_j35d,17.0,,2.0,0.67,,,139.0,53.76,1.16,1.72,1.11,1.64,,,,,,,J35D
mirage_f1c_200,,,,,,,3667.0,62.82,1.22,1.6,0.49,0.64,194.0,100.0,11.33,2.62,,,Mirage_F1C-200
f_111c_raaf,77.0,44.62,0.85,0.89,5.43,5.74,8.0,50.0,,,1.25,1.25,,,,,,,F-111C
f-5a,,,,,,,77.0,40.63,1.05,1.26,,,,,,,,,F-5A
f_111f,219.0,75.21,0.53,0.53,2.54,2.73,874.0,58.76,0.17,0.17,2.73,2.84,,,,,,,F-111F
f-4jk,,,,,,,771.0,56.66,1.02,1.29,0.56,0.7,,,,,,,F-4J(UK)_Phantom_II
tornado_ids_it,6.0,,,,,1.0,136.0,66.96,0.38,0.24,1.62,1.48,,,,,,,Tornado_IDS
mig_23mld,70.0,22.92,1.67,2.06,,,1095.0,45.59,1.25,1.45,0.11,0.14,15.0,,,1.0,,,MiG-23MLD
f-4ej_adtw,49.0,50.0,1.96,1.96,,,2696.0,55.2,1.01,1.19,0.44,0.51,135.0,,,0.35,,0.06,F-4EJ_ADTW
mig-21_bis_sau,,,,,,,314.0,49.85,1.51,1.75,0.48,0.59,,,,,,,◊MiG-21bis-SAU
harrier_frs1,7.0,50.0,3.5,7.0,0.5,1.0,69.0,68.89,,,0.74,0.95,25.0,,,,,,Sea_Harrier_FRS.1
jaguar_gr1a,15.0,,,,,1.0,48.0,77.78,0.39,0.22,1.48,1.5,,,,,,,Jaguar_GR.1A
saab_aj37,38.0,50.0,1.0,1.43,0.5,0.71,322.0,59.5,0.27,0.43,1.59,2.06,,,,,,,AJ37
f-4s,301.0,78.54,3.43,2.72,1.69,1.52,3182.0,51.72,1.06,1.24,0.74,0.86,19.0,,,0.33,,,F-4S_Phantom_II
f-104s,,,,,,,142.0,30.11,0.94,1.34,2.55,3.76,,,,,,,F-104S
a_7e,31.0,100.0,,,6.28,6.91,31.0,100.0,0.5,0.33,3.21,3.25,,,,,,,A-7E
mirage_3c,92.0,35.83,2.92,1.91,0.14,0.09,645.0,68.83,2.31,3.31,0.43,0.6,33.0,,,2.88,,,Mirage_IIIC
f-4j,332.0,69.46,1.45,1.88,0.75,0.92,543.0,51.32,0.95,1.07,0.07,0.09,,,,,,,F-4J_Phantom_II
f-105d,347.0,84.31,0.05,0.04,5.93,6.08,69.0,78.95,0.21,0.13,2.34,2.09,27.0,,,,,,F-105D
kfir_c7,,,,,,,120.0,49.46,1.25,1.18,2.39,2.29,,,,,,,Kfir_C.7
mig_27k,60.0,100.0,2.09,1.42,2.17,1.13,74.0,79.01,0.19,0.31,5.14,5.2,15.0,,,,,1.7,MiG-27K
a_7k,,,,,,,89.0,77.78,,,4.67,3.69,,,,,,,A-7K
su_22m3,51.0,100.0,1.88,1.66,1.85,1.84,520.0,50.81,0.18,0.12,0.78,0.53,,,,,,,Su-22M3
f-104g_china,,,,,,,28.0,86.36,,,1.0,1.27,,,,,,,F-104G_(China)
f-104g,9.0,,,1.0,,,133.0,52.15,0.62,0.68,0.71,0.86,,,,,,,◄F-104G
mirage_5f,46.0,62.5,1.65,1.82,,,13.0,100.0,2.0,1.33,,,,,,,,,Mirage_5F
f-4k,98.0,15.32,0.55,0.37,,,37.0,65.39,0.94,1.22,0.66,0.86,,,,,,,Phantom_FG.1
su_25tm,66.0,100.0,2.43,1.66,8.71,6.13,1322.0,59.28,0.44,0.51,2.15,2.51,97.0,,,0.68,,0.23,Su-39
nesher,,,,,,,,,,,,,,,,,,,Nesher
mirage_3cj,,,,,,,,,,,,,,,,,,,Shahak
f-4e_iaf,,,,,,,472.0,61.6,1.03,1.54,1.14,1.71,62.0,50.0,3.0,3.0,2.5,2.5,Kurnass
f-4c,89.0,38.27,0.84,0.84,0.53,0.53,398.0,56.98,0.83,0.61,1.07,0.83,21.0,,,,,,F-4C_Phantom_II
mig_23mf_germany,,,,,,,109.0,69.33,1.6,1.25,,,,,,,,,◊MiG-23MF
saab_ajs37,30.0,50.0,0.78,0.33,1.0,1.29,637.0,59.6,0.31,0.42,1.76,2.34,6.0,,,,,,AJS37
su_25t,63.0,57.5,0.5,0.52,7.53,8.17,584.0,61.1,0.45,0.5,3.14,3.44,81.0,50.0,,,1.1,1.52,Su-25T
su_22m4,,,,,,,52.0,7.89,,,1.68,1.93,,,,,,,◊Su-22M4
jaguar_a,25.0,,,,,2.0,36.0,70.83,,,2.21,2.75,12.0,,,,,,Jaguar_A
mirage_f1c,,,,,,,327.0,67.25,1.75,2.75,0.32,0.52,51.0,,,4.56,,,Mirage_F1C
su_25_558arz,,,,,,,470.0,53.68,0.49,0.64,1.58,1.94,,,,,,,Su-25BM
a_10a_late,9.0,,,1.4,,1.2,727.0,70.81,0.44,0.47,3.52,3.75,95.0,46.15,3.54,1.1,14.85,5.09,A-10A_Late
j_8b,,,,,,,79.0,57.12,1.43,2.54,0.01,0.02,,,,,,,J-8B
