name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,56.0,68.52,0.72,1.0,3.87,5.53,633.0,58.79,1.99,2.12,1.64,1.77,,,,,,,Etendard_IVM
f-100d,430.0,67.96,2.17,1.4,2.47,1.33,790.0,62.57,1.1,1.35,1.26,1.59,,,,,,,F-100D
mig-19pt,675.0,67.91,3.0,3.11,0.38,0.38,928.0,51.54,1.77,1.85,0.36,0.38,18.0,,,2.0,,,MiG-19PT
javelin_fmk9,72.0,71.84,1.5,1.11,0.43,0.35,279.0,79.1,2.69,3.13,1.08,1.25,26.0,,,1.0,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,68.0,73.66,1.48,1.45,1.68,1.62,133.0,66.94,1.52,1.58,1.35,1.38,,,,,,,M.D.454_IVA
f-86k_late,88.0,49.41,1.93,2.36,0.69,0.82,58.0,100.0,1.85,2.67,0.07,0.15,,,,,,,F-86K
hunter_f6,67.0,28.26,1.88,2.34,0.08,0.07,341.0,51.46,1.46,1.63,0.79,0.91,17.0,,,1.0,,,Hunter_F.6
md_450b_barougan,21.0,100.0,1.0,1.0,3.46,5.25,124.0,69.94,0.49,0.59,1.58,1.87,,,,,,,M.D.450B_Barougan
me-262c-2b,60.0,61.11,3.02,2.79,1.96,1.81,276.0,78.78,3.15,6.17,0.75,1.58,,,,,,,Me_262_C-2b
mig-15bis_ish,108.0,65.91,1.59,1.59,1.21,1.54,308.0,61.25,0.77,0.86,1.05,1.18,4.0,,,2.0,,2.0,MiG-15bis_ISH
f-86f-35,35.0,100.0,0.5,0.54,1.38,1.42,632.0,43.87,1.21,1.56,0.81,1.04,65.0,100.0,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,1260.0,66.87,1.11,1.45,1.77,2.28,41.0,,1.0,0.08,1.0,0.41,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,37.0,,,,,,,,,,,,Canberra_B_Mk_2
yak-17,4.0,100.0,1.25,,5.25,,58.0,38.89,2.17,2.27,1.56,1.0,,,,,,,Yak-17
f-86f-30_japan,35.0,100.0,1.5,1.06,3.17,1.65,789.0,62.55,1.2,1.4,1.27,1.49,,,,,,,F-86F-30_
yak-30d,72.0,73.02,2.8,3.53,0.93,1.21,81.0,100.0,3.15,3.45,2.4,3.65,,,,,,,Yak-30
hunter_f1,111.0,60.75,1.53,2.03,1.15,1.36,100.0,86.56,3.68,2.75,2.59,1.98,,,,,,,Hunter_F_1
me-163b,45.0,100.0,4.44,3.88,3.44,1.82,400.0,91.06,4.48,18.97,0.48,1.93,,,,,,,Me_163_B
f-86f-40_japan,43.0,100.0,3.2,1.63,7.4,2.01,225.0,48.17,1.4,1.11,1.53,1.33,3.0,,,,,,F-86F-40_
yak-23,44.0,70.0,1.54,2.03,0.8,1.15,153.0,60.54,2.65,4.67,0.17,0.3,14.0,,,,,,Yak-23
f9f-8,250.0,72.34,1.67,1.49,2.57,2.34,423.0,44.81,1.97,2.32,1.47,1.75,48.0,,,0.87,,,F9F-8
f-86a-5,302.0,50.9,0.98,0.8,1.93,1.56,805.0,43.45,1.34,1.73,1.15,1.49,,,,,,,F-86A-5
f3d_1,248.0,60.19,0.66,0.64,2.48,2.36,1184.0,58.08,0.64,0.64,1.67,1.65,10.0,,,,,,F3D-1
r2y2_kai,41.0,100.0,2.2,1.1,7.6,4.45,261.0,71.39,2.19,3.6,1.73,2.8,,,,,,,R2Y2_Kai_V3
r2y2_v1,,,,,,,458.0,58.73,1.05,1.33,2.09,2.62,2.0,,,,,,R2Y2_Kai_V1
r2y2_v2,29.0,100.0,1.0,1.0,6.0,3.79,112.0,59.62,0.85,1.75,1.68,3.59,,,,,,,R2Y2_Kai_V2
me-262a-1a,24.0,50.0,1.0,1.0,1.0,0.76,396.0,70.5,2.54,3.2,0.91,1.1,,,,,,,Me_262_A-1a
