name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,11.0,,,,,,276.0,52.86,1.47,2.1,0.08,0.11,22.0,,,2.0,,3.0,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,,,,,,,9.0,,1.0,1.0,,,,,,,,,◔MiG-29
su_27sm,475.0,55.27,3.13,3.2,0.32,0.32,1796.0,58.04,1.46,1.83,0.04,0.05,32.0,,,1.92,,,Su-27SM
f_15c_msip2,255.0,59.51,2.66,1.85,0.31,0.26,352.0,65.09,1.84,1.72,0.19,0.16,72.0,,5.0,1.0,,,F-15C_MSIP_II
f_15j_kai,2.0,100.0,6.0,6.0,1.0,1.0,764.0,62.03,1.92,2.72,0.14,0.2,4.0,,,2.0,,,F-15J(M)
saab_jas39c,,,,,,,1521.0,59.61,1.4,1.63,0.81,0.93,112.0,,,1.07,,3.74,JAS39C
mig-21_bison,32.0,100.0,4.0,2.0,,,1241.0,60.44,1.37,1.68,0.28,0.34,41.0,,,1.05,,,MiG-21_Bison
f-4f_kws_lv,35.0,77.38,5.22,5.14,0.5,0.47,362.0,45.43,1.38,1.57,0.26,0.34,,,,,,,◄F-4F_KWS_LV
j_11a,101.0,78.57,7.54,4.92,0.2,0.12,88.0,63.99,1.85,3.01,,,,,,,,,J-11A
f_15c_baz_msip,,,,,,,1.0,50.0,,,,,,,,,,,Baz_Meshupar
av_8b_plus,62.0,25.0,0.92,0.7,0.37,0.31,13.0,100.0,0.27,0.27,0.18,0.18,,,,,,,AV-8B_Plus
f_16a_block_15_belgium,14.0,100.0,1.0,1.0,,0.71,7.0,,,,,,,,,,,,F-16A
f_16am_block_15_mlu_belgium,103.0,86.02,2.01,2.86,2.03,3.13,18.0,100.0,1.3,2.0,,,,,,,,,F-16AM
f_16a_block_15_adf_italy,19.0,100.0,8.0,8.0,,,100.0,55.37,2.83,2.08,,,4.0,,,1.75,,,F-16A_ADF
tornado_f3_late,4.0,100.0,1.0,,3.0,,39.0,52.78,0.78,1.54,0.64,0.88,,,,,,,Tornado_F.3_Late
mig_29_9_13,325.0,54.25,1.82,1.89,0.08,0.09,303.0,64.51,1.12,1.25,0.02,0.02,7.0,,,1.92,,,MiG-29
sea_harrier_fa2,18.0,,,3.09,,,5.0,,,1.0,,1.0,,,,,,,Sea_Harrier_FA_2
f_16a_block_15_adf,172.0,58.75,5.06,4.19,0.16,0.13,497.0,57.72,1.83,1.92,0.45,0.47,69.0,,,2.04,,,F-16A_ADF
f_16a_block_10,266.0,51.6,1.29,1.35,3.24,3.31,319.0,58.13,0.89,0.91,0.74,0.74,37.0,,,0.11,,,F-16A
f-4ej_kai,141.0,64.29,1.42,1.73,0.8,1.02,351.0,45.75,0.89,1.05,0.25,0.29,,,,,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,5.0,,,,,4.0,154.0,20.92,0.7,0.71,0.42,0.43,,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,24.0,,,1.46,,1.83,163.0,61.67,1.35,1.27,0.73,0.62,4.0,,,,,,F-16A_MLU_(China)
f_14a_iriaf,376.0,70.62,3.44,2.74,0.75,0.59,2669.0,56.58,1.69,1.78,0.12,0.12,15.0,,,1.1,,,F-14A_IRIAF
saab_ja37d,7.0,,,,,,41.0,50.0,2.05,4.1,,,,,,,,,JA37D
jf_17,2.0,,,2.5,,0.5,654.0,56.87,0.85,0.82,0.26,0.25,,,,,,,JF-17
j_10a,28.0,,,2.0,,,473.0,67.81,1.99,2.15,0.03,0.03,1.0,,,1.0,,,J-10A
f_16c_block_40_barak_2,,,,,,,16.0,,3.0,1.56,,,,,,,,,F-16C_Barak_II
tornado_ids_de_assta1,,,,,,,,,,,,,,,,,,,◄Tornado_IDS_ASSTA1
mirage_2000d_r1,,,,,,,69.0,54.39,0.06,0.13,1.74,3.15,,,,,,,Mirage_2000D-R1
f_16a_block_10_iaf,,,,,,,22.0,,,0.23,,,,,,,,,Netz
tornado_ids_it_mod95,,,,,,,,,,,,,,,,,,,Tornado_IDS_(1995)
tornado_gr1,4.0,,,,,,164.0,53.23,0.12,0.25,2.91,6.97,21.0,,,,,,Tornado_GR.1
su_34,225.0,64.86,2.39,2.38,2.64,2.69,1230.0,53.49,0.69,0.77,1.66,1.8,202.0,,,0.5,,1.8,Су-34
f_15e,265.0,61.32,2.59,2.0,1.15,0.95,1656.0,52.05,0.93,0.95,1.34,1.36,348.0,,5.5,0.62,19.75,2.24,F-15E
saab_ja37di,,,,,,,56.0,86.28,1.53,1.19,0.35,0.1,,,,,,,JA37DI
saab_ja37di_f21,116.0,57.14,3.82,3.63,0.46,0.45,2336.0,53.29,1.24,1.34,0.17,0.17,105.0,,,1.24,,,JA37DI_F21
f_15i_raam,12.0,,,4.08,,,257.0,62.72,0.65,0.65,1.25,1.28,129.0,,,,,0.33,F-15I_Ra’am
f_16aj,2.0,100.0,2.0,2.0,10.0,10.0,165.0,63.62,0.8,0.93,0.64,0.65,,,,,,,F-16AJ
mig_29_9_12_germany,,,,,,,156.0,37.66,1.33,0.77,,,9.0,,,,,,◊MiG-29
tornado_gr4,,,,,,,,,,,,,,,,,,,Tornado_GR.4
mirage_2000d_rmv,11.0,100.0,,,13.0,,118.0,77.44,0.12,0.24,6.07,8.84,,,,,,,Mirage_2000D-RMV
f-4e_kurnass_2000,67.0,49.46,1.07,1.41,0.63,0.81,,,,,,,,,,,,,Kurnass_2000
mirage_2000_5ei,51.0,67.55,5.59,5.25,0.69,0.63,60.0,50.0,1.27,2.05,,,,,,,,,Mirage_2000-5Ei_(China)
yak_141,102.0,56.55,1.98,1.81,0.39,0.39,190.0,57.8,1.52,1.51,0.27,0.26,35.0,,,1.52,,,Yak-141
tornado_f3,,,,,,,228.0,56.8,1.54,1.8,,,,,,,,,Tornado_F.3
rafale_c_f3,450.0,87.09,6.45,6.85,0.1,0.1,2697.0,70.69,2.13,3.11,0.48,0.67,45.0,,,2.98,,1.98,Rafale_C_F3
ef_2000_fgr4,36.0,,,1.14,,,886.0,56.79,1.23,1.25,0.12,0.12,22.0,,,1.05,,,Typhoon_FGR.4
su_33,246.0,53.17,2.16,1.42,0.48,0.27,3670.0,52.55,1.15,1.3,0.01,0.03,57.0,,,0.31,,,Су-33
ef_2000_block_10,4.0,50.0,2.0,4.0,,,2515.0,51.76,1.23,1.4,0.13,0.15,134.0,,5.5,1.39,1.8,0.17,◄EF-2000
ef_2000a,,,,,,,355.0,45.94,1.13,1.05,0.3,0.28,28.0,,,1.8,,,F-2000A
f_14b,44.0,50.0,0.5,0.41,1.0,0.82,385.0,55.4,1.65,1.48,0.05,0.05,60.0,,,0.67,,,F-14B
f_16a_block_15_ocu_thailand,,,,,,,17.0,100.0,,,1.0,1.0,,,,,,,F-16A_OCU
saab_jas39c_thailand,2.0,,,,,,598.0,57.97,1.39,1.72,0.33,0.41,,,,,,,JAS39C
mirage_2000_5f,237.0,82.84,3.78,5.74,0.28,0.38,174.0,76.72,2.26,2.65,0.07,0.08,,,,,,,Mirage_2000-5F
j_8f,,,,,,,90.0,100.0,2.04,1.75,,,1.0,,,1.0,,,J-8F
tornado_adv,,,,,,,187.0,53.21,1.5,1.79,,,,,,,,,Tornado_ADV
kfir_c10_colombia,41.0,100.0,7.0,4.59,,,773.0,61.71,1.83,2.05,0.22,0.23,42.0,,,1.05,,0.19,◡Kfir_C.10
su_30sm,576.0,61.93,3.75,3.52,0.5,0.46,6150.0,57.87,1.02,1.14,0.84,0.92,400.0,60.35,7.28,1.29,1.77,0.3,Су-30СМ
mig_29smt_9_19,347.0,63.98,2.73,2.91,0.26,0.31,467.0,58.06,2.37,1.44,0.14,0.1,,,,,,,MiG-29SMT
fa_18c_early,219.0,68.37,2.5,1.72,0.06,0.06,2926.0,52.87,0.87,1.0,0.29,0.35,267.0,40.48,5.29,1.06,0.2,0.07,F/A-18C_Early
fa_18c_late,201.0,57.03,2.67,1.97,0.52,0.43,813.0,57.79,1.09,1.01,0.34,0.31,17.0,,,,,,F/A-18C_Late
f_16c_block_50,243.0,54.94,3.25,2.74,1.02,0.9,1601.0,56.19,1.23,1.44,0.29,0.35,40.0,,2.0,1.72,,1.05,F-16C
fa_18a,703.0,54.32,1.73,1.76,0.62,0.63,472.0,54.29,1.39,1.83,0.23,0.29,104.0,100.0,6.0,1.45,,,F/A-18A
f_16a_block_10_netz_mod,,,,,,,173.0,60.79,0.65,0.67,0.6,0.56,,,,,,,Netz_(Mod)
fa_18c_finland,,,,,,,147.0,53.2,0.72,1.19,0.03,0.04,,,,,,,F-18C
j_11b,24.0,100.0,7.08,7.08,0.85,0.85,658.0,70.58,2.29,2.85,0.65,0.8,,,,,,,J-11B
av_8b_plus_italy,,,,,,,,,,,,,23.0,,,1.5,,,AV-8B_Plus
tornado_ids_it_ret8,,,,,,,14.0,100.0,,,2.0,2.0,,,,,,,Tornado_IDS_MLU_(RET.8)
f_16d_block_40_barak_2,,,,,,,257.0,56.27,1.34,1.83,0.13,0.23,,,,,,,Barak_II
f_2a_adtw,,,,,,,3594.0,53.27,0.97,1.09,0.14,0.15,466.0,50.0,6.67,1.55,1.5,0.92,F-2A_ADTW
mig_29_9_12_sniper,20.0,,,3.0,,,1128.0,47.59,1.02,1.17,0.15,0.19,,,,,,,MiG-29_Sniper
fa_18c_mlu_2_finland,,,,,,,489.0,56.44,1.05,1.37,0.15,0.18,123.0,,2.13,0.48,1.13,0.36,F/A-18C_MLU_2
f_14a_early,277.0,57.41,1.24,1.16,0.95,0.88,516.0,54.41,1.54,1.58,0.17,0.17,19.0,,,1.0,,,F-14A_Early
mig_29_9_12g,,,,,,,309.0,50.41,1.32,1.17,0.09,0.08,45.0,,,0.23,,,◄MiG-29G
jh_7a,32.0,100.0,1.06,1.14,0.76,0.93,146.0,81.67,0.36,0.25,2.85,2.48,,,,,,,JH-7A
fa_18c_switzerland,27.0,,,0.54,,,3827.0,46.89,0.78,0.88,0.19,0.23,133.0,,,1.06,,0.07,◌F/A-18C
f_15a,110.0,43.09,0.81,0.78,,0.02,262.0,47.16,0.75,0.8,0.05,0.05,17.0,,,1.95,,,F-15A
mirage_2000c_s4,,,,,,,512.0,64.42,2.04,3.25,0.18,0.25,50.0,,,0.89,,,Mirage_2000C-S4
su_27,164.0,37.71,1.57,1.53,0.26,0.25,890.0,50.96,1.84,2.01,0.16,0.19,10.0,,,1.17,,,Su-27
f_2a,2.0,100.0,2.0,2.0,1.0,1.0,868.0,61.15,1.74,1.98,,0.01,,,,,,,F-2A
saab_jas39a,,,,,,,396.0,59.62,1.01,1.64,0.3,0.48,71.0,,,1.51,,,JAS39A
fa_18c_late_switzerland,4.0,,3.0,3.0,,,311.0,52.27,1.08,0.96,0.31,0.23,48.0,,,1.32,,,◌F/A-18C_Late
mirage_4000,,,,,,,50.0,50.0,1.4,2.2,0.5,0.3,17.0,,,1.0,,,Mirage_4000
f_15j,76.0,58.93,1.75,1.31,,,38.0,33.33,0.88,1.31,0.04,0.08,18.0,,,1.0,,,F-15J
saab_jas39c_south_africa,18.0,,,1.64,,0.68,883.0,64.68,1.29,1.64,0.54,0.69,20.0,,,,,,JAS39C
f_15a_iaf,,,,,,,,,,,,,,,,,,,Baz
j_11,,,,,,,186.0,53.11,1.76,2.08,,,,,,,,,J-11
harrier_gr7,,,,,,,88.0,40.0,0.81,1.08,1.36,1.68,,,,,,,Harrier_GR.7
mirage_2000c_s5,,,,,,,27.0,50.0,1.7,1.7,,,,,,,,,Mirage_2000C-S5
f_20a,83.0,29.36,1.39,0.98,0.74,0.53,777.0,52.36,1.03,1.2,0.22,0.26,16.0,,,1.0,,,F-20A
su_25sm3,43.0,100.0,1.07,1.15,4.64,7.0,30.0,50.0,0.5,1.0,3.25,5.75,55.0,,,,,2.88,Su-25SM3
mig_23mf_hungary,,,,,,,22.0,,,1.0,,,,,,,,,◔MiG-23MF
mig-21_mf_hungary,,,,,,,36.0,50.0,0.92,1.77,0.36,0.6,,,,,,,◔MiG-21MF
su_22m3_hungary,,,,,,,,,,,,,,,,,,,◔Su-22M3
f-4f,,,,,,,,,,,,,,,,,,,◄F-4F_Early
mig-21_bis_sau_hungary,,,,,,,6.0,,,,,,,,,,,,◔MiG-21bis-SAU
mig-21_mf,2.0,,2.0,2.0,,,324.0,67.33,1.84,3.05,0.53,0.86,,,,,,,◊MiG-21MF
mig_23m,215.0,52.57,1.48,1.3,,,125.0,50.0,0.79,0.74,,,,,,,,,MiG-23M
mig_21_bis_finland,15.0,,,1.0,,,181.0,81.18,2.07,1.7,0.16,0.18,,,,,,,MiG-21bis
f-5c,26.0,72.22,2.0,1.32,1.06,1.03,1006.0,51.54,1.28,1.84,0.48,0.69,,,,,,,F-5C
j_7e,,,,,,,153.0,50.0,3.37,2.6,1.04,0.85,,,,,,,J-7E
mig-21_smt,168.0,52.96,0.96,1.07,0.26,0.28,810.0,54.15,1.45,1.89,0.1,0.1,,,,,,,MiG-21SMT
f-5e,274.0,53.47,0.82,0.98,0.91,1.09,556.0,57.96,1.49,2.04,1.1,1.55,,,,,,,F-5E
f-4e,467.0,53.8,1.11,1.18,1.07,1.16,708.0,57.39,2.79,2.74,0.75,0.63,,,,,,,F-4E_Phantom_II
f-4f_late,2.0,,2.0,2.0,,,344.0,46.83,0.67,0.52,0.84,0.68,139.0,,,,,,◄F-4F
q_5l,,,,,,,161.0,50.0,0.13,0.17,0.56,0.79,,,,,,,Q-5L
amx_a_1a_brazil,,,,,,,71.0,53.33,0.91,0.76,3.84,3.09,,,,,,,AMX_A-1A
saab_ja37,15.0,,1.0,1.0,1.0,1.0,720.0,65.22,2.05,2.27,0.39,0.44,23.0,,,,,,JA37C
mirage_5ba,,,,,,,3.0,,,1.0,,,,,,,,,Mirage_5BA
f-104g_belgium,,,,,,,3.0,,,,,,,,,,,,F-104G
