name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,,,,,,,348.0,78.75,1.23,1.48,1.53,1.78,31.0,,,5.92,,1.0,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,,,,,,,74.0,50.0,1.37,1.84,0.23,0.28,,,,,,,◔MiG-29
su_27sm,408.0,87.83,7.74,7.84,0.4,0.4,4706.0,61.65,1.8,2.24,0.14,0.17,271.0,12.9,10.52,2.05,0.29,0.03,Su-27SM
f_15c_msip2,199.0,83.26,3.75,3.8,0.21,0.24,1145.0,55.27,1.49,1.65,0.05,0.05,110.0,100.0,9.0,1.37,,,F-15C_MSIP_II
f_15j_kai,,,,,,,1086.0,55.59,1.95,2.37,0.06,0.09,8.0,,,3.38,,,F-15J(M)
saab_jas39c,,,,,,,919.0,70.97,1.58,2.09,0.47,0.61,96.0,90.48,3.52,1.59,2.67,1.44,JAS39C
mig-21_bison,28.0,100.0,3.0,3.0,,,3307.0,67.81,1.44,1.94,0.17,0.23,20.0,,,0.92,,,MiG-21_Bison
f-4f_kws_lv,103.0,51.39,5.51,3.68,0.06,0.04,478.0,61.1,1.93,2.01,0.17,0.19,70.0,,,2.43,,,◄F-4F_KWS_LV
j_11a,22.0,100.0,2.0,2.0,,,131.0,41.85,2.19,2.26,,,9.0,,,3.0,,,J-11A
f_15c_baz_msip,396.0,91.07,4.86,6.77,0.83,1.15,14.0,,,0.29,,,,,,,,,Baz_Meshupar
av_8b_plus,105.0,66.76,4.73,3.88,0.35,0.53,250.0,56.04,1.2,1.35,0.55,0.62,67.0,,,2.06,,0.6,AV-8B_Plus
f_16a_block_15_belgium,155.0,94.03,1.99,2.01,,,48.0,,,0.31,,0.58,,,,,,,F-16A
f_16am_block_15_mlu_belgium,180.0,85.47,1.97,2.68,0.05,0.06,184.0,74.91,1.04,1.21,1.22,1.39,,,,,,,F-16AM
f_16a_block_15_adf_italy,,,,,,,90.0,60.26,2.54,1.95,0.67,0.61,,,,,,,F-16A_ADF
tornado_f3_late,,,,,,,46.0,15.38,3.07,3.18,,,,,,,,,Tornado_F.3_Late
mig_29_9_13,73.0,65.39,3.24,3.23,0.87,0.72,552.0,55.04,1.35,1.4,0.07,0.07,165.0,,7.07,1.97,,,MiG-29
sea_harrier_fa2,,,,,,,3.0,50.0,0.5,1.0,,,48.0,100.0,2.79,1.39,,,Sea_Harrier_FA_2
f_16a_block_15_adf,8.0,,,1.5,,1.0,142.0,33.61,2.1,1.59,,,,,,,,,F-16A_ADF
f_16a_block_10,24.0,27.27,0.86,0.64,2.91,2.14,595.0,49.65,1.57,1.24,0.33,0.26,59.0,,,1.34,,0.15,F-16A
f-4ej_kai,23.0,97.22,4.64,2.9,,,749.0,47.96,1.26,1.37,0.11,0.11,,,,,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,,,,,,,116.0,48.76,0.31,0.32,0.96,0.83,,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,,,,,,,19.0,,,,,,,,,,,,F-16A_MLU_(China)
f_14a_iriaf,188.0,69.89,4.13,3.93,0.37,0.37,2479.0,53.46,1.68,1.85,0.07,0.08,68.0,,,1.22,,,F-14A_IRIAF
saab_ja37d,,,,,,,150.0,60.11,1.17,1.22,0.24,0.25,34.0,,,3.77,,,JA37D
jf_17,54.0,100.0,4.68,2.9,0.5,0.35,816.0,59.51,1.39,1.41,0.22,0.22,21.0,,,1.0,,,JF-17
j_10a,47.0,100.0,3.64,4.6,0.56,0.68,1091.0,66.18,2.09,2.71,0.06,0.08,37.0,,,4.76,,,J-10A
f_16c_block_40_barak_2,235.0,85.12,2.9,3.81,0.71,0.92,39.0,58.33,2.17,2.44,0.83,0.89,,,,,,,F-16C_Barak_II
tornado_ids_de_assta1,15.0,100.0,,,4.5,3.0,49.0,72.46,0.57,0.79,2.78,2.71,,,,,,,◄Tornado_IDS_ASSTA1
mirage_2000d_r1,,,,,,,84.0,99.19,0.01,0.01,2.87,3.59,,,,,,,Mirage_2000D-R1
f_16a_block_10_iaf,,,,,,,81.0,53.87,1.16,2.03,1.27,2.15,,,,,,,Netz
tornado_ids_it_mod95,,,,,,,8.0,33.33,0.7,0.7,2.3,2.3,,,,,,,Tornado_IDS_(1995)
tornado_gr1,6.0,,,,,3.0,1.0,,,,,,,,,,,,Tornado_GR.1
f_16aj,9.0,,,,,,605.0,43.56,1.25,1.26,0.36,0.38,25.0,,,0.1,,,F-16AJ
mig_29_9_12_germany,,,,,,,236.0,48.64,1.79,2.56,0.5,0.69,22.0,,,1.77,,,◊MiG-29
f-4e_kurnass_2000,,,,,,,198.0,71.31,0.4,0.5,2.93,3.66,,,,,,,Kurnass_2000
yak_141,,,,,,,201.0,41.98,2.02,1.4,0.02,0.01,82.0,,,1.83,,,Yak-141
tornado_f3,12.0,100.0,2.0,2.0,,,270.0,87.31,2.15,2.8,0.2,0.26,9.0,,,,,,Tornado_F.3
f_14b,26.0,100.0,0.22,,,,251.0,65.7,2.41,2.24,0.07,0.06,50.0,,,2.08,,,F-14B
mirage_2000_5f,461.0,80.61,4.25,4.38,0.21,0.24,615.0,74.06,1.95,2.3,0.04,0.05,4.0,,,,,,Mirage_2000-5F
j_8f,,,,,,,57.0,51.67,0.55,1.05,,,,,,,,,J-8F
tornado_adv,,,,,,,100.0,45.05,1.37,2.18,0.28,0.51,,,,,,,Tornado_ADV
mig_29smt_9_19,173.0,97.85,5.65,4.92,0.74,0.56,1024.0,59.3,1.02,1.25,0.09,0.12,63.0,50.0,3.5,3.18,,,MiG-29SMT
f_16c_block_50,194.0,80.33,3.78,6.46,0.25,0.3,2366.0,55.94,1.0,1.18,0.76,0.92,426.0,71.51,7.47,1.24,2.87,0.48,F-16C
