name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,111.0,88.57,2.39,2.67,,,355.0,63.02,1.38,1.91,0.23,0.33,32.0,,,1.79,,,Mirage_F1CT
etndard_4m,68.0,59.41,0.88,1.32,0.94,1.35,722.0,66.74,1.51,2.32,0.82,1.25,37.0,,,3.1,,,Etendard_IVM
f-100d,497.0,65.92,1.98,1.38,1.23,0.96,710.0,60.83,0.89,1.04,0.5,0.59,23.0,,,1.0,,,F-100D
mig-19pt,349.0,56.92,3.21,2.45,0.42,0.33,1401.0,59.65,1.34,1.9,0.19,0.26,,,,,,,MiG-19PT
javelin_fmk9,172.0,59.03,1.59,1.41,0.56,0.55,475.0,76.41,2.56,5.25,0.69,1.28,6.0,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,178.0,64.36,1.29,1.21,1.71,1.67,26.0,50.0,2.25,1.77,0.25,1.97,,,,,,,M.D.454_IVA
f-86k_late,79.0,67.65,1.14,1.23,0.28,0.38,26.0,,,,,,,,,,,,F-86K
hunter_f6,47.0,100.0,7.33,2.91,1.33,0.24,167.0,78.47,2.7,2.59,2.76,2.7,,,,,,,Hunter_F.6
md_450b_barougan,112.0,73.66,0.92,0.84,3.13,2.78,114.0,28.57,2.77,3.57,4.13,4.96,,,,,,,M.D.450B_Barougan
me-262c-2b,10.0,,,1.1,,1.0,488.0,91.22,2.87,9.89,0.18,0.62,,,,,,,Me_262_C-2b
mig-15bis_ish,40.0,62.22,0.35,0.48,0.49,0.85,1236.0,68.84,1.1,1.51,1.13,1.53,57.0,,2.29,1.05,4.0,0.92,MiG-15bis_ISH
f-86f-35,206.0,81.02,1.79,1.11,1.73,1.07,519.0,53.44,1.44,1.94,1.89,2.58,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,649.0,67.18,0.76,0.89,2.06,2.45,4.0,,1.0,1.0,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,,,,,,,,,,,,,Canberra_B_Mk_2
yak-17,98.0,51.08,1.65,2.79,0.96,1.39,77.0,92.31,2.39,3.93,0.98,1.6,,,,,,,Yak-17
f-86f-30_japan,13.0,,,,,,619.0,73.49,1.46,1.65,1.24,1.32,,,,,,,F-86F-30_
yak-30d,133.0,45.81,1.69,1.94,0.29,0.31,108.0,96.43,4.71,4.09,1.76,1.38,,,,,,,Yak-30
hunter_f1,125.0,76.79,1.72,1.63,1.23,1.09,129.0,59.41,3.01,4.72,0.31,0.52,2.0,,,,,,Hunter_F_1
me-163b,61.0,44.23,2.33,5.4,0.17,0.67,233.0,91.04,3.68,13.43,0.36,1.3,,,,,,,Me_163_B
f-86f-40_japan,,,,,,,169.0,75.16,1.75,1.94,2.29,2.32,32.0,,,,,,F-86F-40_
yak-23,246.0,60.0,1.45,2.43,0.42,0.65,113.0,81.88,1.44,2.5,0.05,0.13,,,,,,,Yak-23
f9f-8,544.0,61.84,1.63,1.63,0.48,0.46,394.0,54.63,4.85,2.96,5.75,3.33,57.0,,,3.05,,,F9F-8
f-86a-5,239.0,66.01,1.8,1.49,1.44,1.21,704.0,39.15,1.1,1.2,0.93,1.02,,,,,,,F-86A-5
f3d_1,210.0,61.78,0.85,1.05,2.51,2.96,1170.0,47.65,0.96,0.74,2.38,1.91,28.0,,1.75,1.75,,,F3D-1
r2y2_kai,38.0,,2.86,2.26,1.64,1.55,509.0,67.15,2.27,2.95,2.03,2.65,83.0,,,6.48,,0.08,R2Y2_Kai_V3
r2y2_v1,18.0,,,,,,330.0,70.45,1.84,1.86,3.09,2.78,19.0,,,2.16,,1.0,R2Y2_Kai_V1
r2y2_v2,47.0,,2.68,2.07,1.95,1.5,106.0,100.0,3.93,6.41,6.38,9.59,,,,,,,R2Y2_Kai_V2
me-262a-1a,26.0,100.0,2.56,1.38,2.0,1.1,496.0,53.59,1.04,1.38,0.62,0.84,,,,,,,Me_262_A-1a
f-86f-2,341.0,71.56,1.96,2.08,1.15,1.3,1977.0,73.28,2.49,4.58,1.07,1.94,,,,,,,F-86F-2
f-86_canadair_german,345.0,63.37,2.57,2.78,1.24,1.39,350.0,76.44,1.58,2.64,0.71,1.16,1.0,100.0,2.0,,,,CL-13A_Mk_5
f-84g,62.0,100.0,2.67,1.95,6.6,5.08,413.0,42.71,2.25,2.81,3.73,4.73,,,,,,,F-84G-21-RE
la_200_toriy,233.0,53.23,2.59,1.49,0.13,0.1,868.0,69.96,1.49,2.8,1.09,2.05,,,,,,,La-200
md_452_mystere_2c_preproduction,146.0,62.9,0.99,0.85,2.58,2.3,171.0,82.9,1.1,1.08,1.57,1.59,,,,,,,M.D.452_IIC
sea_hawk_fga6,43.0,50.0,1.0,1.0,3.0,0.73,254.0,87.57,1.54,3.02,2.18,4.25,,,,,,,sea_hawk_fga6_shop
sea_venom_faw20,26.0,100.0,4.0,4.0,3.0,3.0,70.0,50.67,1.18,2.34,1.11,2.22,,,,,,,Sea_Venom_FAW_20
arado-234,93.0,87.36,,,7.29,7.0,2145.0,65.1,,,3.25,4.16,,,,,,,Ar_234_B-2
fj_4b,308.0,63.57,0.98,1.1,3.12,3.43,209.0,56.01,2.46,2.47,2.47,2.43,,,,,,,FJ-4B
f-84g_france,76.0,98.33,0.43,0.46,5.17,5.7,555.0,60.02,1.0,1.43,1.79,2.48,,,,,,,F-84G-26-RE
tu_14t,131.0,61.08,0.28,0.28,5.18,4.61,373.0,67.55,0.47,0.52,0.86,0.95,14.0,,,,,,Tu-14T
il_28sh,196.0,63.27,0.34,0.42,4.84,5.5,548.0,55.52,0.46,0.65,1.64,2.22,32.0,,,,,,IL-28Sh
mig-15bis_nr23_german,322.0,54.37,2.85,3.57,0.77,0.94,1945.0,77.55,2.24,4.85,0.85,1.84,,,,,,,MiG-15bis
attaker_fb1,108.0,88.06,1.98,2.2,0.68,0.98,597.0,71.15,0.59,0.74,1.15,1.43,,,,,,,Attacker_FB_1
f-86f-25,151.0,100.0,3.7,2.95,2.97,2.34,335.0,48.09,1.85,2.42,1.33,1.79,2.0,,,,,,F-86F-25
me-262a-2a,6.0,,,0.17,,,461.0,74.8,3.09,4.27,2.87,3.9,,,,,,,Me_262_A-2a
fj_4b_agm_12b,58.0,32.5,3.28,3.28,2.03,2.03,1013.0,77.53,0.84,1.12,3.26,4.33,182.0,100.0,2.0,0.57,0.5,0.08,FJ-4B_VMF-232
la-15,403.0,59.55,2.17,2.83,0.26,0.32,735.0,78.17,2.9,5.03,1.02,1.73,3.0,,,,,,La-15
he-162a-2,13.0,,,1.0,,,496.0,54.32,2.38,2.9,0.3,0.35,,,,,,,He_162_A-2
yak-15_early,20.0,62.5,1.25,1.03,0.75,0.53,237.0,83.51,2.73,4.04,0.27,0.38,,,,,,,Yak-15P
me-163b-0,,,,,,,32.0,100.0,3.2,,1.0,,,,,,,,Me_163_B-0
f-84b,486.0,55.6,2.09,1.8,2.65,2.35,1298.0,43.09,1.26,1.54,1.75,2.12,,,,,,,F-84B-26
f-80a,285.0,60.21,1.8,1.27,1.32,1.01,228.0,46.66,1.86,1.71,1.33,1.15,,,,,,,F-80A-5
kitsuka,65.0,54.67,1.66,1.71,1.12,1.18,424.0,68.56,1.05,1.34,0.72,0.88,8.0,,,,,,Kikka
f9f-5,362.0,70.92,1.51,1.66,2.47,2.89,14.0,,,2.86,,1.43,7.0,,,,,1.0,F9F-5
go229_v3,100.0,68.82,2.25,1.94,0.73,0.55,422.0,62.13,1.02,1.06,2.8,3.15,8.0,,,,,,Ho_229_V3
il_28,127.0,65.91,0.13,0.16,6.9,8.26,241.0,54.32,0.28,0.42,1.07,1.72,15.0,,,1.0,,1.0,IL-28
mig-9_ussr,137.0,59.03,2.23,4.4,0.35,0.67,156.0,100.0,6.8,7.17,1.78,1.85,,,,,,,MiG-9_/L
j8m1,,,,,,,215.0,62.73,3.33,6.64,0.36,0.85,,,,,,,Ki-200
meteor_fmk3,13.0,,,,,,361.0,76.69,1.94,2.33,2.89,3.45,,,,,,,Meteor_F_Mk_3
meteor_fmk8,20.0,50.0,0.5,1.0,3.0,6.0,150.0,100.0,3.35,3.31,2.49,2.56,,,,,,,Meteor_F_Mk_8_G.41K
f2h-2,455.0,59.83,1.7,1.81,1.69,1.79,271.0,31.66,1.54,1.3,1.12,0.96,,,,,,,F2H-2
fiat_g91_r1,49.0,100.0,2.41,2.81,3.41,4.06,279.0,72.86,0.88,0.97,1.29,1.43,33.0,50.0,1.0,2.0,,,G.91_R/1
b-57,91.0,100.0,,,10.13,7.93,51.0,,,,,,6.0,,,,,,B-57A
me-262a-1a_u4,49.0,6.52,4.57,4.36,1.13,0.64,1563.0,59.88,0.19,0.21,1.46,1.66,,,,,,,Me_262_A-1/U4
