name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,,,,,,,122.0,87.72,1.21,1.82,1.73,2.7,34.0,,,0.7,,,Mirage_F1CT
etndard_4m,,,,,,,405.0,66.59,1.86,2.39,1.26,1.69,,,,,,,Etendard_IVM
f-100d,87.0,66.67,2.39,1.98,2.4,2.12,334.0,59.66,1.19,1.71,0.66,0.92,,,,,,,F-100D
mig-19pt,192.0,48.56,1.31,1.49,0.04,0.04,381.0,48.41,2.37,2.57,0.18,0.2,18.0,,2.0,2.0,,,MiG-19PT
javelin_fmk9,16.0,100.0,2.38,2.38,1.23,1.23,93.0,85.0,3.65,10.79,0.71,2.38,22.0,,,3.43,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,9.0,,,,,1.0,12.0,,,,,,,,,,,,M.D.454_IVA
f-86k_late,,,,,,,30.0,50.0,1.5,1.33,,,,,,,,,F-86K
hunter_f6,8.0,,,,,1.0,58.0,82.69,2.85,3.19,2.3,2.69,13.0,,,3.0,,,Hunter_F.6
md_450b_barougan,57.0,57.14,0.74,1.26,1.05,1.71,88.0,100.0,1.05,1.05,2.9,2.9,,,,,,,M.D.450B_Barougan
me-262c-2b,,,,,,,88.0,70.97,2.7,5.17,0.42,0.98,,,,,,,Me_262_C-2b
mig-15bis_ish,,,,,,,245.0,65.91,0.31,0.31,1.62,1.75,,,,,,,MiG-15bis_ISH
f-86f-35,,,,,,,53.0,65.69,0.35,0.53,1.47,1.79,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,311.0,66.18,0.52,0.54,2.37,2.33,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,31.0,52.78,,,0.53,0.9,,,,,,,Canberra_B_Mk_2
yak-17,64.0,64.49,2.03,2.21,0.78,1.02,6.0,100.0,1.0,,,,,,,,,,Yak-17
f-86f-30_japan,,,,,,,387.0,67.32,1.18,2.11,1.0,1.76,,,,,,,F-86F-30_
yak-30d,14.0,,,,,,15.0,100.0,1.5,,,,,,,,,,Yak-30
hunter_f1,,,,,,,35.0,100.0,4.71,9.0,0.43,1.0,,,,,,,Hunter_F_1
me-163b,49.0,77.78,1.8,2.33,0.3,0.33,256.0,64.66,2.69,4.27,1.15,1.88,,,,,,,Me_163_B
vampire_fb52_finland,22.0,100.0,0.94,0.89,3.94,3.83,59.0,72.85,0.53,0.65,0.51,1.33,,,,,,,Vampire_FB_52A
f-86f-40_japan,,,,,,,98.0,75.78,2.28,3.23,1.68,1.62,,,,,,,F-86F-40_
yak-23,,,,,,,20.0,50.0,2.0,4.0,0.4,0.8,,,,,,,Yak-23
f9f-8,34.0,56.67,0.79,0.7,0.69,0.51,130.0,51.79,1.87,1.83,0.98,0.96,,,,,,,F9F-8
f-86a-5,,,,,,,182.0,41.06,1.41,1.37,1.84,1.76,,,,,,,F-86A-5
f3d_1,25.0,100.0,,,3.6,3.6,283.0,61.66,0.66,0.54,2.11,1.53,,,,,,,F3D-1
r2y2_kai,,,,,,,49.0,68.75,1.19,1.36,0.75,1.0,,,,,,,R2Y2_Kai_V3
r2y2_v1,,,,,,,138.0,74.79,0.71,1.19,0.53,0.82,,,,,,,R2Y2_Kai_V1
r2y2_v2,,,,,,,29.0,93.94,2.05,1.73,2.05,1.73,21.0,,,2.29,,,R2Y2_Kai_V2
me-262a-1a,17.0,,,1.0,,1.2,203.0,52.29,1.66,2.47,0.82,1.25,,,,,,,Me_262_A-1a
f-86f-2,53.0,100.0,1.14,1.41,3.07,2.22,225.0,56.27,2.1,3.51,0.97,1.66,16.0,100.0,,,,,F-86F-2
f-86_canadair_german,71.0,70.18,2.24,2.14,0.4,0.38,80.0,67.59,1.49,2.24,0.84,1.62,,,,,,,CL-13A_Mk_5
f-84g,33.0,100.0,0.18,0.59,7.18,4.67,76.0,100.0,2.0,2.0,4.0,4.2,,,,,,,F-84G-21-RE
la_200_toriy,4.0,100.0,1.0,1.0,1.0,1.0,426.0,69.51,2.1,2.89,0.87,1.17,,,,,,,La-200
md_452_mystere_2c_preproduction,32.0,50.0,2.0,2.0,0.5,0.5,84.0,87.67,1.46,2.46,1.23,2.23,,,,,,,M.D.452_IIC
sea_hawk_fga6,10.0,100.0,,,4.0,4.0,15.0,,,0.25,,1.92,,,,,,,sea_hawk_fga6_shop
sea_venom_faw20,13.0,,,1.0,,1.0,29.0,,,1.57,,0.67,,,,,,,Sea_Venom_FAW_20
arado-234,73.0,67.74,,,4.66,5.81,1100.0,71.29,,,3.4,5.11,,,,,,,Ar_234_B-2
fj_4b,35.0,,,0.08,,3.31,53.0,22.0,0.88,1.82,1.46,2.34,,,,,,,FJ-4B
f-84g_france,88.0,53.6,1.38,1.88,1.48,2.08,291.0,88.33,2.17,2.85,2.46,3.26,,,,,,,F-84G-26-RE
tu_14t,14.0,100.0,,,3.21,3.21,44.0,,,,,1.5,,,,,,,Tu-14T
il_28sh,10.0,100.0,,,5.2,5.2,398.0,59.26,0.2,0.23,1.23,1.36,,,,,,,IL-28Sh
mig-15bis_nr23_german,25.0,50.0,1.79,1.11,,0.07,287.0,63.08,1.88,1.7,1.16,1.12,,,,,,,MiG-15bis
attaker_fb1,1.0,,,,,,263.0,53.67,0.87,1.13,2.1,2.7,,,,,,,Attacker_FB_1
f-86f-25,14.0,,,1.0,,,142.0,65.24,4.04,4.81,2.63,3.09,,,,,,,F-86F-25
me-262a-2a,,,,,,,113.0,87.69,5.09,11.0,1.93,4.42,,,,,,,Me_262_A-2a
fj_4b_agm_12b,15.0,100.0,1.0,1.0,2.0,2.0,155.0,70.43,1.62,3.29,2.81,6.47,,,,,,,FJ-4B_VMF-232
la-15,22.0,,1.72,1.5,0.44,0.36,172.0,67.31,3.49,2.55,1.2,1.14,,,,,,,La-15
he-162a-2,41.0,65.22,0.96,0.96,,,317.0,54.92,2.15,5.74,0.48,1.22,,,,,,,He_162_A-2
yak-15_early,4.0,,,1.0,,1.0,157.0,77.59,2.28,1.48,,,,,,,,,Yak-15P
me-163b-0,22.0,,,,,,,,,,,,,,,,,,Me_163_B-0
f-84b,87.0,82.26,1.8,2.19,4.45,5.54,527.0,58.66,1.74,2.33,1.34,1.8,,,,,,,F-84B-26
f-80a,127.0,71.83,1.59,1.39,1.1,1.01,452.0,42.9,1.68,2.37,1.4,2.03,,,,,,,F-80A-5
kitsuka,,,,,,,206.0,51.38,1.49,2.97,0.43,0.89,,,,,,,Kikka
f9f-5,22.0,100.0,1.0,1.0,3.0,3.0,1.0,,1.0,1.0,2.0,2.0,,,,,,,F9F-5
go229_v3,,,,,,,173.0,58.79,1.5,1.97,1.82,4.35,,,,,,,Ho_229_V3
il_28,10.0,,,,,4.0,133.0,75.56,,,1.71,1.54,,,,,,,IL-28
mig-9_ussr,18.0,100.0,1.0,1.0,1.06,1.06,148.0,59.43,0.87,1.47,0.62,1.07,,,,,,,MiG-9_/L
j8m1,,,,,,,79.0,72.73,1.91,2.47,,0.33,,,,,,,Ki-200
meteor_fmk3,,,,,,,98.0,79.86,1.7,2.75,1.16,1.71,,,,,,,Meteor_F_Mk_3
meteor_fmk8,30.0,100.0,1.19,1.19,4.78,4.78,76.0,82.14,0.57,1.0,1.36,2.29,,,,,,,Meteor_F_Mk_8_G.41K
f2h-2,87.0,58.67,1.23,1.26,2.45,2.67,179.0,37.86,1.08,0.75,2.96,2.05,,,,,,,F2H-2
