name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,176.0,68.19,0.85,1.06,0.82,1.06,1098.0,58.33,1.35,1.75,0.56,0.73,9.0,,,4.0,,3.0,Etendard_IVM
f-100d,1054.0,58.76,1.59,1.47,1.34,1.24,8497.0,59.48,1.32,1.7,0.42,0.54,213.0,100.0,8.38,12.73,0.07,0.13,F-100D
mig-19pt,381.0,54.02,2.55,2.73,0.1,0.1,1386.0,58.91,0.79,0.98,0.12,0.15,40.0,100.0,10.5,4.07,,,MiG-19PT
javelin_fmk9,494.0,48.41,1.33,1.19,0.03,0.03,454.0,47.6,1.47,1.59,0.13,0.15,45.0,,,6.61,,,Javelin_F.(A.W.)_Mk.9
f-86k_late,212.0,68.21,1.93,2.33,0.31,0.34,93.0,15.63,3.25,2.41,0.63,0.26,15.0,,,,,,F-86K
hunter_f6,421.0,57.43,2.81,2.57,0.13,0.13,1801.0,56.08,1.58,1.96,0.49,0.61,60.0,100.0,14.45,13.73,1.45,1.36,Hunter_F.6
md_450b_barougan,149.0,58.51,0.44,0.31,1.89,1.66,1341.0,57.42,0.4,0.49,0.87,1.05,97.0,50.0,0.71,0.75,0.93,0.95,M.D.450B_Barougan
me-262c-2b,87.0,87.37,5.23,4.51,0.04,0.04,591.0,51.0,2.01,2.34,0.07,0.08,20.0,,,2.4,,1.0,Me_262_C-2b
mig-15bis_ish,69.0,69.05,2.74,2.02,3.93,3.28,1129.0,50.75,1.4,1.6,0.57,0.67,14.0,,,0.79,,,MiG-15bis_ISH
f-86f-35,314.0,64.64,1.58,1.08,1.43,1.16,4159.0,55.95,0.76,0.91,0.74,0.87,29.0,100.0,1.29,0.5,,,F-86F-35
meteor_fmk8_reaper,125.0,64.23,2.18,1.26,6.97,4.3,919.0,54.94,0.93,0.91,1.72,1.7,434.0,100.0,6.2,1.38,1.6,0.35,Meteor_F_Mk.8_Reaper
canberra_bmk2,196.0,50.97,,,5.89,6.7,354.0,43.2,,,0.93,1.07,218.0,100.0,2.0,0.27,1.0,0.09,Canberra_B_Mk_2
yak-17,204.0,81.16,2.01,1.7,0.37,0.32,91.0,25.54,1.19,1.45,0.31,0.37,,,,,,,Yak-17
f-86f-30_japan,95.0,55.56,2.19,2.84,3.7,4.42,1247.0,61.05,1.02,1.24,0.88,1.06,6.0,,,,,,F-86F-30_
yak-30d,456.0,62.41,1.9,2.51,0.3,0.4,380.0,47.67,1.32,1.62,0.28,0.37,91.0,62.5,10.0,3.86,,,Yak-30
hunter_f1,220.0,54.41,3.36,2.98,0.4,0.43,534.0,63.49,1.98,2.32,0.78,0.95,,,,,,,Hunter_F_1
me-163b,141.0,56.45,3.88,4.21,0.42,0.4,509.0,62.33,1.77,2.53,0.16,0.22,86.0,,5.39,2.02,,,Me_163_B
f-86f-40_japan,271.0,63.2,2.39,2.12,3.12,2.65,1510.0,52.97,0.85,1.03,0.84,0.99,3.0,,,,,,F-86F-40_
yak-23,431.0,66.03,1.78,2.48,0.42,0.59,624.0,57.84,1.95,3.28,0.16,0.26,9.0,,,,,,Yak-23
f9f-8,773.0,61.96,1.76,1.66,1.69,1.56,1935.0,67.69,2.28,2.94,0.9,1.17,218.0,100.0,22.11,4.86,0.72,0.2,F9F-8
f-86a-5,684.0,56.24,1.18,1.15,1.17,1.15,2861.0,55.09,0.77,0.83,0.6,0.67,72.0,100.0,3.79,3.9,0.75,1.8,F-86A-5
f3d_1,493.0,74.03,1.33,1.31,2.56,2.43,2098.0,65.02,0.67,0.73,1.2,1.3,143.0,100.0,3.1,1.69,2.0,0.39,F3D-1
r2y2_kai,94.0,100.0,5.07,3.11,10.21,6.5,571.0,72.59,2.54,3.0,1.76,2.01,104.0,,,6.08,,0.61,R2Y2_Kai_V3
r2y2_v1,60.0,100.0,2.48,2.25,6.32,5.82,575.0,58.0,1.73,2.07,1.17,1.4,112.0,100.0,9.0,2.37,2.0,0.23,R2Y2_Kai_V1
r2y2_v2,26.0,50.0,1.62,3.22,2.95,5.83,261.0,70.03,2.39,3.14,1.7,2.22,60.0,,,3.75,,1.01,R2Y2_Kai_V2
me-262a-1a,212.0,28.92,2.64,1.43,0.51,0.29,703.0,50.67,1.78,2.07,0.73,0.82,16.0,,,,,,Me_262_A-1a
f-86f-2,588.0,57.89,1.58,1.76,1.41,1.59,4979.0,66.39,1.47,2.09,0.62,0.88,29.0,100.0,1.0,,,,F-86F-2
f-86_canadair_german,146.0,50.0,2.19,1.28,2.4,1.44,595.0,49.26,1.01,1.07,0.33,0.35,8.0,100.0,1.0,,1.0,,CL-13A_Mk_5
f-84g,458.0,69.71,1.67,1.75,2.22,2.31,1397.0,64.79,1.43,1.65,0.91,1.05,241.0,100.0,4.75,1.45,1.15,0.27,F-84G-21-RE
la_200_toriy,359.0,71.32,1.36,1.32,0.25,0.24,611.0,50.93,1.35,1.84,0.16,0.23,41.0,,,1.62,,,La-200
md_452_mystere_2c_preproduction,268.0,57.7,0.96,1.14,1.88,2.23,799.0,59.45,1.64,1.71,1.0,1.07,1.0,,,,,,M.D.452_IIC
sea_hawk_fga6,120.0,62.31,0.86,1.05,3.63,4.58,1163.0,67.26,0.56,0.66,1.45,1.74,,,,,,,sea_hawk_fga6_shop
sea_venom_faw20,64.0,60.22,1.98,2.5,1.23,1.34,190.0,59.79,2.05,1.71,2.61,2.14,24.0,,,1.14,,,Sea_Venom_FAW_20
