name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
germ_vsw_flak_41,2454.0,84.82,0.14,0.13,7.01,6.85,633.0,60.29,0.0,0.0,4.06,3.37,0.0,,,,,,VFW
germ_panzerbefelhswagen_VI_P,2181.0,88.07,0.1,0.11,6.06,8.08,322.0,63.24,0.0,0.0,7.6,3.65,0.0,,,,,,Pz.Bfw.VI_(P)
sw_sherman_3_4,1504.0,69.45,0.05,0.05,3.91,4.01,1083.0,76.39,0.0,0.0,6.76,3.98,0.0,,,,,,Sherman_III/IV
germ_pzkpfw_III_ausf_F,1458.0,84.94,0.0,0.01,4.68,7.69,101.0,84.33,0.0,0.0,8.27,8.93,0.0,,,,,,Pz.III_F
ussr_t_34_85_zis_53,1074.0,71.78,0.05,0.05,4.41,4.17,1070.0,63.21,0.0,0.0,3.71,2.7,7.0,28.57,0.0,0.0,1.14,1.14,T-34-85
germ_pzkpfw_VI_ausf_h1_tiger_east,1037.0,75.41,0.03,0.09,3.11,5.53,434.0,42.67,0.0,0.0,4.92,4.57,24.0,,,0.0,,1.85,Tiger_Ost
germ_pzkpfw_IV_ausf_C,951.0,71.83,0.03,0.06,4.25,6.12,10.0,42.86,0.0,0.0,4.0,4.0,0.0,,,,,,Pz.IV_C
ussr_t_34_85E,906.0,81.84,0.08,0.08,5.92,5.46,408.0,62.25,0.0,0.0,4.2,3.97,0.0,,,,,,T-34-85E
germ_pzkpfw_V_ausf_d_panther,886.0,72.01,0.0,0.0,2.33,3.48,664.0,45.92,0.0,0.0,2.24,1.55,53.0,90.97,0.0,0.0,3.31,2.79,Panther_D
germ_pzkpfw_VI_ausf_h1_tiger_west,844.0,79.83,0.01,0.04,3.45,5.39,571.0,51.67,0.0,0.0,3.49,2.93,2.0,,,0.0,,1.0,Tiger_West
il_m_51,779.0,69.51,0.32,0.16,5.9,2.91,867.0,49.28,0.0,0.0,3.72,1.11,20.0,,,0.0,,0.0,M-51
f_15c_golden_eagle,761.0,60.99,4.38,3.51,0.31,0.29,756.0,54.42,2.41,3.0,0.09,0.11,74.0,,,1.75,,0.0,F-15C_Golden_Eagle
sw_t_34_1941,730.0,64.43,0.0,0.01,2.86,3.6,428.0,62.3,0.0,0.0,3.42,2.31,11.0,,,0.0,,1.0,T-34
germ_pzkpfw_VI_ausf_h1_tiger,726.0,71.46,0.0,0.0,4.45,4.03,1146.0,42.34,0.0,0.0,2.56,1.65,0.0,,,,,,Tiger_H1
us_t58,682.0,66.13,0.01,0.02,4.09,4.18,876.0,66.86,0.0,0.0,4.87,3.34,0.0,,,,,,T58
ussr_t_54_1947,677.0,55.36,0.09,0.12,2.8,3.17,606.0,51.15,0.0,0.0,2.88,2.43,77.0,51.67,0.0,0.0,1.64,2.25,T-54_(1947)
