name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,6.0,50.0,1.5,3.0,1.0,2.0,61.0,63.53,0.89,1.5,0.91,1.17,11.0,,,2.22,,,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,6.0,,1.0,1.0,,,102.0,40.11,1.24,1.92,,,,,,,,,◔MiG-29
su_27sm,215.0,80.76,3.97,5.15,0.47,0.68,1163.0,52.97,1.34,1.4,0.02,0.02,,,,,,,Su-27SM
f_15c_msip2,533.0,76.6,3.87,3.85,0.2,0.19,619.0,49.78,1.65,2.09,0.01,0.01,42.0,,,1.73,,,F-15C_MSIP_II
f_15j_kai,248.0,65.74,3.07,2.62,,,980.0,50.37,1.63,1.92,0.03,0.06,11.0,,2.0,2.45,,,F-15J(M)
saab_jas39c,87.0,79.81,3.73,3.45,,,922.0,69.09,0.99,1.22,0.92,1.13,31.0,,,,,,JAS39C
mig-21_bison,2.0,,,,,,1060.0,70.06,1.4,1.68,0.18,0.22,26.0,,,0.5,,,MiG-21_Bison
f-4f_kws_lv,2.0,100.0,6.0,6.0,,,439.0,51.02,1.2,1.2,0.2,0.23,,,,,,,◄F-4F_KWS_LV
j_11a,,,,,,,60.0,39.58,1.25,1.37,,,,,,,,,J-11A
f_15c_baz_msip,126.0,86.45,3.84,5.4,0.68,0.97,128.0,50.23,1.69,2.5,,,,,,,,,Baz_Meshupar
av_8b_plus,486.0,75.38,4.55,4.93,0.29,0.26,92.0,64.11,1.14,1.44,2.07,2.63,,,,,,,AV-8B_Plus
