name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
su_27sm,809.0,61.81,5.15,5.67,0.12,0.12,6365.0,56.69,1.57,2.03,0.09,0.1,1113.0,47.07,9.97,1.89,0.55,0.1,Su-27SM
mig-21_bison,24.0,,5.0,3.63,,,2384.0,63.32,1.85,2.69,0.08,0.12,74.0,100.0,14.75,2.66,,,MiG-21_Bison
f-4f_kws_lv,10.0,100.0,2.0,1.0,,,1072.0,58.47,1.27,1.4,0.21,0.23,20.0,,,1.0,,,◄F-4F_KWS_LV
f_16a_block_15_belgium,75.0,100.0,13.95,11.4,0.43,0.33,58.0,60.63,1.34,1.38,,,24.0,,,1.67,,,F-16A
f_16am_block_15_mlu_belgium,22.0,,,3.0,,1.0,720.0,66.97,1.38,1.72,0.42,0.51,58.0,,,1.73,,,F-16AM
tornado_f3_late,65.0,50.72,3.77,3.09,,,101.0,40.48,2.2,2.13,,,,,,,,,Tornado_F.3_Late
sea_harrier_fa2,86.0,82.69,0.98,1.9,,,147.0,48.4,1.4,1.3,,,3.0,,,,,,Sea_Harrier_FA_2
f_16c_block_50,1674.0,67.05,3.47,3.82,0.23,0.24,7355.0,57.0,1.61,1.78,0.29,0.31,791.0,79.34,9.91,2.19,2.86,0.86,F-16C
mirage_5ba,3.0,,,,,,105.0,41.72,1.25,1.59,,,,,,,,,Mirage_5BA
f-104g_belgium,3.0,,,,,,69.0,22.0,2.22,2.52,0.53,0.71,,,,,,,F-104G
kfir_c7,1.0,100.0,4.0,4.0,1.0,1.0,326.0,77.01,2.55,4.3,0.55,0.94,75.0,100.0,24.0,4.08,,,Kfir_C.7
mirage_f1ct,47.0,100.0,1.84,1.23,2.52,1.65,140.0,51.08,1.34,2.03,0.04,0.04,18.0,,,2.89,,,Mirage_F1CT
etndard_4m,32.0,50.0,0.5,0.85,1.5,2.85,147.0,84.73,2.59,1.66,3.05,1.78,,,,,,,Etendard_IVM
f-100d,83.0,85.64,3.32,2.28,0.53,0.34,125.0,44.94,2.3,2.81,0.16,0.11,,,,,,,F-100D
lightning_f6,287.0,52.69,1.3,1.14,0.14,0.1,209.0,47.55,1.24,1.25,0.01,0.01,,,,,,,Lightning_F.6
mig-19pt,30.0,50.0,0.72,1.98,,,154.0,60.05,1.18,0.77,0.19,0.19,5.0,,,,,,MiG-19PT
javelin_fmk9,142.0,47.85,1.28,1.73,0.36,0.54,213.0,83.99,2.83,3.45,0.49,0.53,1.0,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,24.0,100.0,2.0,1.29,1.0,1.0,51.0,67.86,0.68,0.37,1.07,1.0,,,,,,,Mystere_IVA
buccaneer_s1,36.0,50.0,,,5.0,5.0,119.0,100.0,,,4.02,2.58,24.0,,,,,,Buccaneer_S.1
f-86k_late,,,,,,,32.0,92.16,2.95,3.12,0.93,1.0,,,,,,,F-86K
hunter_f6,160.0,56.0,1.43,1.74,,,65.0,27.22,2.42,3.03,0.47,0.56,45.0,100.0,3.76,2.08,,,Hunter_F.6
a_4e_late_iaf,,,,,,,615.0,56.15,0.65,0.96,1.04,1.59,,,,,,,A-4E_(Israel)
a_4e_early_iaf,30.0,,,0.57,,1.86,44.0,,,0.5,,2.25,,,,,,,A-4E_Early_(M)_(Israel)
a_10a_early,84.0,59.21,3.41,2.09,3.26,2.38,4242.0,57.01,0.57,0.71,2.7,3.29,128.0,100.0,0.96,0.1,22.31,5.14,A-10A
md_450b_barougan,100.0,24.0,1.36,1.48,1.07,1.26,96.0,100.0,1.96,2.42,0.87,1.1,,,,,,,M.D.450B_Barougan
