name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
mirage_f1ct,15.0,100.0,1.29,1.33,0.71,0.67,179.0,44.56,1.32,1.21,1.04,0.94,,,,,,,Mirage_F1CT
etndard_4m,7.0,,,,,,320.0,65.69,1.06,1.27,1.54,1.83,,,,,,,Etendard_IVM
f-100d,124.0,73.05,0.99,0.91,2.73,2.49,387.0,59.55,1.53,1.63,0.59,0.66,5.0,,,1.4,,,F-100D
mig-19pt,177.0,43.82,1.89,1.65,0.14,0.12,1015.0,64.08,1.94,2.59,0.47,0.65,44.0,100.0,7.53,3.76,,,MiG-19PT
javelin_fmk9,25.0,,,,,,221.0,60.8,1.76,4.11,1.32,3.12,,,,,,,Javelin_F.(A.W.)_Mk.9
md_454_mystere_4a,,,,,,,51.0,50.0,1.3,2.08,2.5,2.67,,,,,,,M.D.454_IVA
f-86k_late,,,,,,,57.0,42.5,1.9,3.65,0.4,0.8,,,,,,,F-86K
hunter_f6,18.0,100.0,2.0,0.83,2.0,2.0,140.0,64.41,1.82,1.8,1.63,1.6,46.0,,,2.5,,,Hunter_F.6
md_450b_barougan,41.0,50.0,1.0,1.08,,0.2,38.0,100.0,0.09,0.09,1.94,1.94,,,,,,,M.D.450B_Barougan
me-262c-2b,3.0,,,1.0,,,157.0,83.88,3.05,6.92,0.38,0.82,,,,,,,Me_262_C-2b
mig-15bis_ish,,,,,,,241.0,82.34,1.23,1.3,3.1,3.68,,,,,,,MiG-15bis_ISH
f-86f-35,65.0,50.0,1.57,0.95,1.0,0.55,139.0,39.79,1.43,1.93,0.53,0.71,,,,,,,F-86F-35
meteor_fmk8_reaper,,,,,,,333.0,59.69,0.61,0.83,1.47,2.02,,,,,,,Meteor_F_Mk.8_Reaper
canberra_bmk2,,,,,,,33.0,,,,,,,,,,,,Canberra_B_Mk_2
yak-17,86.0,70.97,2.97,3.33,2.23,2.82,72.0,64.51,2.7,7.37,1.18,2.89,,,,,,,Yak-17
f-86f-30_japan,16.0,68.75,0.69,1.0,0.25,0.5,482.0,78.24,2.32,5.34,0.71,1.6,,,,,,,F-86F-30_
yak-30d,105.0,54.84,1.46,1.67,0.49,0.55,5.0,100.0,1.0,,2.0,,,,,,,,Yak-30
