name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,152.0,78.76,1.31,1.01,3.35,2.57,1328.0,49.76,1.34,1.56,0.55,0.63,84.0,100.0,2.76,,,,Etendard_IVM
f-100d,913.0,62.33,1.41,1.55,2.41,2.65,3897.0,49.84,1.04,1.18,0.39,0.43,669.0,100.0,9.29,2.17,1.16,0.25,F-100D
mig-19pt,253.0,54.04,1.91,2.12,0.01,0.01,3785.0,63.82,1.44,2.16,0.04,0.1,6.0,,,,,,MiG-19PT
javelin_fmk9,57.0,41.67,1.79,1.08,,,327.0,52.49,1.78,1.34,0.19,0.14,46.0,100.0,6.57,3.68,,,Javelin_F.(A.W.)_Mk.9
f-86k_late,61.0,100.0,3.17,2.44,1.33,1.0,237.0,72.7,2.41,2.47,0.22,0.16,35.0,,,4.04,,0.06,F-86K
hunter_f6,130.0,58.33,3.96,2.11,,,1619.0,63.01,2.01,2.92,0.55,0.8,167.0,,11.0,5.14,0.54,0.21,Hunter_F.6
md_450b_barougan,94.0,98.92,2.15,1.25,4.51,2.4,1181.0,58.01,0.6,0.7,1.01,1.18,50.0,,,3.5,,1.5,M.D.450B_Barougan
me-262c-2b,166.0,74.99,3.54,4.14,0.6,0.69,966.0,82.63,3.13,8.87,0.32,0.93,17.0,,,,,,Me_262_C-2b
mig-15bis_ish,51.0,66.67,1.61,1.96,2.5,2.29,907.0,61.77,1.11,1.28,0.73,0.81,13.0,,,,,,MiG-15bis_ISH
f-86f-35,308.0,54.23,1.2,1.15,1.56,1.44,3268.0,53.28,1.03,1.14,0.71,0.78,60.0,100.0,1.18,0.45,,,F-86F-35
meteor_fmk8_reaper,26.0,,2.33,2.35,2.67,3.47,2423.0,58.82,0.47,0.5,1.11,1.21,46.0,,,1.46,,0.08,Meteor_F_Mk.8_Reaper
canberra_bmk2,5.0,100.0,,,12.25,12.25,262.0,41.94,,,0.8,1.15,33.0,,,1.8,,1.3,Canberra_B_Mk_2
yak-17,195.0,71.18,2.11,2.55,1.45,1.75,101.0,90.08,0.71,0.85,,,,,,,,,Yak-17
f-86f-30_japan,47.0,94.17,2.56,2.03,3.75,3.02,1960.0,56.52,1.39,2.01,0.73,1.06,64.0,100.0,5.0,4.26,4.64,2.02,F-86F-30_
yak-30d,450.0,63.1,2.61,2.88,0.51,0.69,341.0,91.07,2.85,3.4,0.38,0.62,17.0,,,2.64,,,Yak-30
hunter_f1,57.0,85.0,6.0,4.4,0.33,0.16,523.0,53.11,1.95,2.37,0.64,0.8,,,,,,,Hunter_F_1
me-163b,154.0,50.64,6.03,4.18,1.18,0.82,317.0,62.95,2.17,2.66,0.04,0.06,26.0,,,2.88,,0.32,Me_163_B
f-86f-40_japan,73.0,94.33,3.18,2.09,3.05,1.96,856.0,43.61,1.19,1.45,0.75,0.91,61.0,,,6.0,,1.0,F-86F-40_
yak-23,276.0,69.72,2.15,2.66,0.95,1.14,362.0,67.93,1.49,2.6,0.27,0.46,,,,,,,Yak-23
f9f-8,1058.0,61.12,1.6,1.57,1.93,1.92,894.0,53.84,1.97,2.06,0.65,0.67,72.0,100.0,20.35,23.3,0.2,0.4,F9F-8
f-86a-5,615.0,49.21,1.26,1.32,1.33,1.36,4677.0,48.83,1.03,1.2,0.75,0.87,29.0,,,,,,F-86A-5
