name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,131.0,87.74,1.4,1.39,2.26,2.03,1146.0,68.0,1.67,2.56,0.52,0.77,56.0,,,,,,Etendard_IVM
f-100d,508.0,51.4,1.65,1.63,0.4,0.39,5296.0,54.0,1.28,1.49,0.31,0.36,42.0,100.0,14.79,13.53,0.5,0.41,F-100D
mig-19pt,218.0,48.41,3.63,4.08,0.34,0.34,1467.0,60.3,1.12,1.41,0.1,0.12,32.0,100.0,5.38,7.0,,,MiG-19PT
javelin_fmk9,204.0,65.95,0.99,1.05,0.32,0.33,439.0,46.45,1.52,1.78,0.27,0.32,10.0,,,2.6,,,Javelin_F.(A.W.)_Mk.9
f-86k_late,212.0,58.16,2.92,2.72,0.25,0.22,231.0,66.23,1.85,3.07,0.13,0.18,18.0,100.0,8.83,8.83,,,F-86K
hunter_f6,216.0,65.61,2.98,2.9,0.2,0.19,1760.0,62.48,1.8,2.14,0.51,0.62,,,,,,,Hunter_F.6
md_450b_barougan,94.0,67.36,0.67,0.63,1.94,1.69,958.0,64.74,0.64,0.63,1.09,1.1,219.0,100.0,2.82,0.92,5.58,1.81,M.D.450B_Barougan
me-262c-2b,192.0,71.29,2.0,1.98,0.29,0.29,436.0,64.96,2.29,3.57,0.19,0.3,11.0,,,,,,Me_262_C-2b
mig-15bis_ish,34.0,,,2.46,,1.88,1919.0,68.56,0.74,0.84,0.68,0.77,9.0,,,,,1.0,MiG-15bis_ISH
f-86f-35,381.0,48.03,1.41,0.98,1.4,1.09,3758.0,53.37,0.75,0.87,0.76,0.87,20.0,,,,,,F-86F-35
meteor_fmk8_reaper,109.0,85.75,1.16,1.05,5.91,5.57,908.0,49.73,0.85,0.72,2.2,1.89,111.0,100.0,7.4,3.05,1.6,0.11,Meteor_F_Mk.8_Reaper
