name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
etndard_4m,66.0,100.0,0.37,0.37,2.04,2.04,1038.0,61.14,1.37,1.89,0.31,0.44,,,,,,,Etendard_IVM
f-100d,796.0,77.15,0.94,0.85,2.77,2.44,2826.0,49.29,0.68,0.73,0.37,0.38,336.0,98.54,7.45,3.86,0.69,0.37,F-100D
mig-19pt,343.0,65.09,3.65,3.3,0.37,0.33,2533.0,55.11,0.83,1.06,,,43.0,17.31,0.87,0.94,,,MiG-19PT
javelin_fmk9,179.0,85.66,1.73,1.36,0.24,0.15,1421.0,50.97,0.92,1.15,,0.02,101.0,100.0,6.87,3.69,,,Javelin_F.(A.W.)_Mk.9
f-86k_late,107.0,62.0,4.44,4.41,1.12,0.85,352.0,62.17,2.02,2.03,0.26,0.22,38.0,100.0,1.75,2.04,,,F-86K
hunter_f6,374.0,75.83,2.66,1.78,2.12,1.35,3147.0,61.38,1.75,2.55,0.31,0.46,130.0,87.5,17.65,11.51,0.77,0.6,Hunter_F.6
md_450b_barougan,31.0,33.33,0.7,0.43,,0.36,735.0,62.65,0.54,0.64,0.91,1.08,5.0,,,,,,M.D.450B_Barougan
me-262c-2b,175.0,58.95,2.19,3.0,0.33,0.46,463.0,63.43,2.33,3.15,0.84,1.11,19.0,,,,,,Me_262_C-2b
mig-15bis_ish,51.0,97.32,0.25,0.23,3.21,3.29,1525.0,50.2,0.63,0.73,0.35,0.38,27.0,,,,,,MiG-15bis_ISH
f-86f-35,91.0,50.0,0.63,0.68,1.03,0.77,3887.0,53.92,0.71,0.79,0.37,0.42,35.0,100.0,2.5,1.19,1.0,0.41,F-86F-35
