name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name
saab_jas39c_hungary,48.0,100.0,7.6,7.6,0.2,0.2,1080.0,69.63,1.61,2.44,0.88,1.3,52.0,,,1.43,,,◔JAS39EBS_HU_C
mig_29_9_12b_hungary,21.0,100.0,1.1,1.1,0.1,0.1,272.0,52.43,1.1,1.62,0.05,0.05,86.0,,,1.37,,,◔MiG-29
su_27sm,912.0,76.89,5.37,5.92,0.57,0.61,6875.0,56.44,1.45,1.65,0.08,0.09,713.0,46.53,9.01,1.73,0.31,0.06,Su-27SM
f_15c_msip2,1878.0,75.37,4.38,4.02,0.26,0.25,8451.0,60.09,1.85,2.45,,,605.0,97.5,17.04,2.34,,,F-15C_MSIP_II
f_15j_kai,20.0,80.0,8.0,3.64,1.2,0.27,2006.0,67.97,2.5,3.1,0.05,0.07,87.0,,14.5,2.25,,,F-15J(M)
saab_jas39c,75.0,67.86,5.09,3.72,,,1615.0,64.05,1.57,1.83,0.23,0.27,160.0,100.0,8.83,2.91,,,JAS39C
mig-21_bison,24.0,50.0,2.41,3.59,0.29,0.59,1901.0,57.28,1.63,2.21,0.05,0.1,91.0,100.0,7.3,1.08,,,MiG-21_Bison
f-4f_kws_lv,,,,,,,921.0,58.95,1.71,1.72,0.17,0.18,33.0,,,0.28,,,◄F-4F_KWS_LV
j_11a,,,,,,,697.0,63.16,1.81,2.28,0.03,0.03,26.0,,,0.17,,,J-11A
f_15c_baz_msip,1.0,100.0,5.0,5.0,1.0,1.0,257.0,62.8,2.44,3.58,0.08,0.12,1.0,,,1.0,,,Baz_Meshupar
av_8b_plus,829.0,66.77,2.23,2.7,0.65,0.78,2911.0,56.74,1.63,1.93,0.42,0.49,413.0,44.58,3.86,1.88,0.93,0.62,AV-8B_Plus
f_16a_block_15_belgium,8.0,,,2.0,,,111.0,45.9,1.18,1.17,0.25,0.26,64.0,,,1.44,,,F-16A
f_16am_block_15_mlu_belgium,,,,,,,903.0,66.32,1.44,1.82,0.66,0.87,21.0,,,1.86,,,F-16AM
f_16a_block_15_adf_italy,,,,,,,106.0,46.88,1.46,1.78,,,20.0,,,1.0,,,F-16A_ADF
tornado_f3_late,139.0,60.83,3.06,3.66,0.16,0.21,76.0,48.73,0.76,1.11,,,,,,,,,Tornado_F.3_Late
mig_29_9_13,149.0,56.45,2.24,2.65,0.37,0.46,1527.0,56.11,1.89,2.13,0.13,0.14,504.0,,15.59,1.98,,,MiG-29
sea_harrier_fa2,45.0,25.0,2.54,2.75,,,364.0,59.51,1.19,1.59,,,14.0,,,,,,Sea_Harrier_FA_2
f_16a_block_15_adf,275.0,45.07,0.9,1.03,0.22,0.25,108.0,89.58,1.83,1.76,,,5.0,,,,,,F-16A_ADF
f_16a_block_10,190.0,51.33,0.61,0.69,2.54,2.5,711.0,56.86,0.91,0.95,0.4,0.42,206.0,100.0,9.31,2.84,0.19,0.09,F-16A
f-4ej_kai,55.0,50.0,3.47,5.13,0.2,0.13,532.0,58.36,2.0,2.55,0.21,0.25,53.0,,5.0,1.33,,,F-4EJ_Kai_Phantom_II
tornado_ids_de_mfg,42.0,71.43,4.64,8.0,7.69,14.5,201.0,59.42,0.31,0.38,0.76,0.97,16.0,,,,,,◄Tornado_IDS_MFG
f_16a_block_20_mlu,14.0,100.0,2.29,2.29,3.29,3.29,394.0,68.64,1.3,1.14,0.49,0.47,19.0,,,1.69,,,F-16A_MLU_(China)
f_14a_iriaf,79.0,91.94,8.18,6.78,0.29,0.38,11658.0,54.78,1.6,1.94,,,218.0,100.0,9.04,1.84,,,F-14A_IRIAF
saab_ja37d,,,,,,,217.0,66.75,2.3,3.07,0.18,0.22,1.0,,,,,,JA37D
jf_17,,,,,,,296.0,72.04,1.51,1.78,0.31,0.38,,,,,,,JF-17
j_10a,,,,,,,1212.0,64.24,2.01,3.04,0.04,0.07,14.0,,,5.14,,,J-10A
f_16c_block_40_barak_2,,,,,,,62.0,58.01,0.93,1.39,0.15,0.24,,,,,,,F-16C_Barak_II
tornado_ids_de_assta1,5.0,100.0,1.0,1.0,11.0,11.0,228.0,69.28,0.06,0.08,1.16,1.33,10.0,,,1.0,,,◄Tornado_IDS_ASSTA1
